Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, August 28, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5274.7 at 2015-08-28T16:36:36. Report at Friday, August 28, 2015. Processed Saturday at 2015-08-29T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,126.490,76.36,+77,96.168,71.42,420.00,f,5.50,7.86,4.7,557.00,13.7,1.1,2.387,25.51,-.7,17.8,,
2,2,WBC,Westpac Banking,100.548,31.58,+21,40.07,29.20,185.00,f,5.86,8.37,4.6,243.00,13.0,9.8,2.038,11.84,-4.8,15.0,,
3,3,NAB,National Aust Bank,82.918,31.58,+42,39.15,29.40,198.00,f,6.27,8.96,4.2,244.10,12.9,-13.8,1.731,15.65,-3.5,15.1,,
4,4,ANZ,ANZ Banking Grp,82.036,28.53,+19,37.25,26.41,181.00,f,6.34,9.06,8.5,270.70,10.5,21.3,1.665,15.75,-9.8,10.7,,
5,5,BHP,BHP Billiton,81.866,25.49,+139,33.513,22.41,166.53,f,6.53,9.33,31.0,46.74,54.5,-35.9,.891,16.20,-19.7,-.3,,
6,6,TLS,Telstra Corp,71.153,5.82,-25,6.735,5.23,30.50,f,5.24,7.49,3.4,34.50,16.9,-9.3,4.904,.39,10.0,21.2,,
7,7,WES,Wesfarmers,46.580,41.45,+64,46.95,38.45,200.00,f,4.83,6.89,5.3,216.10,19.2,12.4,1.880,4.85,.3,11.3,,
8,8,CSL,CSL,43.054,92.62,+247,102.43,71.04,164.37,,1.77,1.77,30.7,380.60,24.3,33.2,12.037,5.10,27.5,30.0,,
9,9,WOW,Woolworths,34.705,27.40,+103,36.52,25.12,139.00,f,5.07,7.25,1.5,170.80,16.0,-.1,3.118,3.62,-20.9,1.5,,
10,10,WPL,Woodside Petroleum,26.406,32.05,+49,43.79,29.04,273.96,f,8.55,12.21,43.4,323.05,9.9,54.8,1.300,27.02,-18.8,4.3,,
11,11,MQG,Macquarie Grp,25.655,76.92,+224,86.20,54.65,330.00,p,4.29,5.03,26.9,538.15,14.3,32.4,1.782,38.19,38.2,49.7,,
12,12,RIO,Rio Tinto,21.676,51.10,+158,65.73,46.60,297.89,f,5.83,8.33,16.9,234.66,21.8,-19.4,.326,25.61,-13.9,5.4,,
13,13,SCG,Scentre Grp,20.552,3.86,+12,4.07,3.245,-,,-,-,2.8,-,-,-68.1,1.251,3.11,18.6,20.1,,
14,14,WFD,Westfield Corp,20.220,9.73,+24,10.66,7.24,32.85,,3.38,3.38,32.5,54.27,17.9,-40.6,2.144,4.99,32.0,21.9,,
15,16,TCL,Transurban Grp,18.374,9.56,-13,10.59,7.54,40.00,p,4.18,4.50,14.3,-9.50,-,-30.5,3.064,2.89,24.0,22.6,,
16,15,QBE,QBE Insurance Grp,18.306,13.37,-40,15.00,10.13,42.00,f,3.14,4.49,15.6,83.36,16.0,-,1.355,6.91,19.8,3.4,,
17,17,AMP,AMP,17.628,5.96,-17,6.83,5.02,27.50,p,4.61,6.24,13.0,34.60,17.2,29.2,2.102,1.50,5.9,15.5,,
18,18,SUN,Suncorp Grp,16.739,13.01,+3,15.08,12.18,76.00,f,5.84,8.35,1.3,88.61,14.7,52.7,1.238,-,-3.8,20.1,,
19,20,AMC,Amcor,15.831,13.42,+59,14.93,10.83,52.95,,3.95,3.95,17.5,73.70,18.2,-2.6,7.661,-.51,22.1,28.9,,
