Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, October 3, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5315.4 at 2014-10-03T16:38:36. Report at Friday, October 3, 2014. Processed Saturday at 2014-10-04T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,124.274,76.65,+139,83.92,70.36,401.00,f,5.23,7.47,10.2,533.80,14.4,12.0,2.473,23.49,11.2,24.9,,
2,2,BHP,BHP Billiton,107.431,33.45,-71,39.79,33.10,130.92,f,3.91,5.59,11.2,276.01,12.1,12.2,1.210,15.87,-.9,2.6,,
3,3,WBC,Westpac Banking,101.324,32.59,+70,35.99,30.00,178.00,f,5.46,7.80,4.8,230.20,14.2,6.6,2.088,11.13,3.0,24.1,,
4,4,ANZ,ANZ Banking Grp,87.220,31.64,+65,35.07,28.84,174.00,f,5.50,7.86,13.1,247.10,12.8,-.9,1.873,13.90,6.1,23.8,,
5,5,NAB,National Aust Bank,78.000,32.97,+27,37.07,31.90,196.00,f,5.94,8.49,5.6,244.10,13.5,5.1,1.659,14.91,.8,21.3,,
6,6,TLS,Telstra Corp,67.068,5.39,+8,5.76,4.89,29.50,f,5.47,7.82,5.4,34.40,15.7,24.3,4.733,.60,12.9,27.5,,
7,7,WES,Wesfarmers,48.463,42.39,-35,45.779,40.481,190.00,f,4.48,6.40,4.5,234.60,18.1,-.7,1.880,6.14,9.0,16.0,,
8,8,WOW,Woolworths,43.404,34.45,-5,38.92,32.415,137.00,f,3.98,5.68,3.0,196.50,17.5,3.6,4.130,3.11,2.4,16.2,,
9,9,CSL,CSL,34.983,73.72,+22,75.13,63.77,123.73,,1.68,1.68,17.9,286.73,25.7,9.0,10.391,5.00,16.8,37.8,,
10,10,WPL,Woodside Petroleum,33.517,40.68,+3,44.23,36.54,233.81,f,5.75,8.21,61.9,266.00,15.3,-5.1,1.878,19.97,12.4,13.1,,
11,11,RIO,Rio Tinto,25.623,58.80,-131,71.30,57.06,223.23,f,3.80,5.42,30.3,374.22,15.7,58.5,.438,23.73,.8,2.2,,
