Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, August 31, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4339.0 at 2012-08-31T17:00:37. Report at Friday, August 31, 2012. Processed Saturday at 2012-09-01T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,102.100,31.79,-130,39.21,30.09,105.68,f,3.32,4.75,14.1,284.17,11.2,-13.6,1.551,11.37,-17.7,-2.8,,
2,2,CBA,C'wlth Bank  of Aust,87.155,54.74,-16,58.05,42.30,334.00,f,6.10,8.72,4.4,448.90,12.2,-1.2,2.096,18.73,20.9,12.6,,
3,3,WBC,Westpac Banking,76.294,24.77,+12,24.99,18.61,162.00,f,6.54,9.34,12.2,198.30,12.5,5.0,1.742,10.12,30.0,7.4,,
4,4,ANZ,ANZ Banking Grp,67.412,24.82,+5,25.12,18.60,142.00,f,5.72,8.17,11.1,214.80,11.6,7.6,1.776,-,31.0,11.7,,
5,5,NAB,National Aust Bank,57.306,25.21,+7,26.56,20.92,178.00,f,7.06,10.09,13.2,213.60,11.8,16.9,1.358,13.68,14.7,2.5,,
6,6,NWS,News Corp,53.449,22.77,+19,22.88,15.18,14.86,,.65,.65,3.0,46.12,49.4,51.7,.736,2.01,43.5,15.3,,
7,7,TLS,Telstra Corp,47.906,3.85,+12,4.09,2.97,28.00,f,7.27,10.39,-,27.50,14.0,5.0,4.098,.33,37.3,15.6,,
8,8,WES,Wesfarmers,40.136,34.52,+61,35.20,28.25,165.00,f,4.78,6.83,10.0,184.20,18.7,10.6,1.356,4.45,18.1,16.4,,
9,9,WOW,Woolworths,36.498,29.62,+62,29.68,23.21,126.00,f,4.25,6.08,3.3,148.67,19.9,2.5,4.321,2.36,23.3,6.3,,
10,10,WPL,Woodside Petroleum,28.260,34.30,-100,38.16,29.76,112.97,f,3.29,4.71,-6.6,187.44,18.3,14.1,2.163,16.08,.6,-8.4,,
11,13,CSL,CSL,22.463,44.43,+213,44.99,26.12,83.00,,1.87,1.87,3.8,189.24,23.5,8.8,6.552,5.08,62.0,13.9,,
12,12,WDC,Westfield Grp,22.402,9.91,+6,10.15,7.21,48.95,,4.94,4.94,-23.8,73.22,13.5,-18.9,1.316,6.79,28.2,6.2,,
13,11,RIO,Rio Tinto,21.457,49.24,-256,72.30,48.37,152.71,f,3.10,4.43,21.9,247.68,19.9,13.0,.368,20.97,-30.3,-2.5,,
14,14,NCM,Newcrest Min,18.857,24.65,-255,40.184,20.89,35.00,p,1.42,1.48,16.7,146.00,16.9,-3.8,1.249,14.70,-37.8,-5.4,,
15,15,QBE,QBE Insurance Grp,15.397,13.03,-12,15.49,9.88,65.00,p,4.99,5.39,-32.0,71.57,18.2,-48.7,1.498,4.45,-3.2,-11.5,,
16,16,ORG,Origin Energy,12.972,11.90,-10,15.08,11.08,50.00,f,4.20,6.00,-,90.60,13.1,16.0,.897,6.54,-12.7,-2.1,,
17,17,AMP,AMP,12.911,4.46,+6,4.55,3.71,26.50,p,5.94,7.27,-3.3,25.40,17.6,-5.4,1.872,1.06,5.8,-5.8,,
18,19,SUN,Suncorp Grp,11.824,9.19,+11,9.20,7.329,40.00,f,4.35,6.22,14.3,56.68,16.2,26.3,.837,6.15,19.5,10.7,,
19,18,FMG,Fortescue Metals Grp,11.023,3.54,-44,6.27,3.47,8.00,f,2.26,3.23,14.3,49.13,7.2,-19.4,2.986,.77,-39.9,-6.1,,
20,20,STO,Santos,10.703,11.23,-35,14.63,10.04,30.00,f,2.67,3.82,-18.9,55.00,20.4,13.4,1.194,-,-2.1,-8.4,,
21,22,BXB,Brambles,10.591,6.81,+18,7.551,6.04,26.00,p,3.82,4.23,.5,38.17,17.8,23.3,3.939,.49,5.7,.9,,
22,21,CCL,Coca-Cola Amatil,10.422,13.69,-6,14.10,11.30,54.50,f,3.98,5.69,8.3,90.30,15.2,4.4,5.123,1.88,21.3,16.1,,
23,23,OSH,Oil Search,10.012,7.52,+19,7.58,5.43,3.86,,.51,.51,-11.2,14.95,50.3,62.0,3.370,-,19.7,6.9,,
24,26,MQG,Macquarie Grp,9.156,26.86,+73,30.17,19.94,140.00,,5.21,5.21,-24.7,210.10,12.8,-26.7,.780,28.12,9.8,-15.0,,
25,25,AMC,Amcor,9.086,7.53,+11,7.80,6.35,37.00,,4.91,4.91,5.7,34.00,22.1,12.3,2.689,.96,18.2,14.7,,
26,24,ORI,Orica,8.849,24.20,-102,28.27,21.34,91.00,p,3.76,4.95,-5.3,170.30,14.2,-9.6,2.283,2.05,6.9,8.0,,
27,28,TCL,Transurban Grp,8.843,6.05,-2,6.21,5.10,29.50,p,4.88,5.37,9.3,3.80,159.2,-51.7,2.536,2.21,23.2,20.8,,
28,27,WRT,Westfield Retail Tr,8.827,2.89,-2,3.09,2.32,17.65,,6.11,6.11,3650.0,26.90,10.7,-83.9,.886,3.37,17.7,-,,
29,30,IAG,Insurance Aust Grp,8.628,4.15,+10,4.19,2.775,17.00,f,4.10,5.85,6.3,10.01,41.5,9.0,1.907,1.20,45.8,9.5,,
30,29,QRN,QR National,8.540,3.50,-3,4.03,2.85,8.30,,2.37,2.37,124.3,18.10,19.3,49.5,1.171,2.98,8.6,-,,
31,31,AGK,AGL Energy,8.281,15.17,-17,16.01,13.031,61.00,f,4.02,5.74,5.0,23.80,63.7,-36.7,1.161,7.26,7.7,8.9,,
32,32,SGP,Stockland,7.006,3.18,+2,3.54,2.72,24.00,,7.55,7.55,1.3,21.10,15.1,-32.2,.852,3.68,14.6,.8,,
33,33,CWN,Crown,6.541,8.98,-1,9.29,7.47,37.00,p,4.12,5.00,-,69.78,12.9,57.6,1.938,3.45,12.7,9.0,,
34,34,WOR,WorleyParsons,6.422,26.52,+4,30.00,23.84,91.00,p,3.43,4.44,5.8,143.70,18.5,15.6,3.244,1.12,-1.2,.2,,
35,35,GMG,Goodman Grp,6.404,3.99,+7,4.18,2.60,18.00,,4.51,4.51,-38.3,27.04,14.8,-7.2,1.238,2.54,29.8,14.7,,
36,36,GPT,GPT Grp,6.201,3.51,-,3.59,3.00,18.80,,5.36,5.36,31.9,17.89,19.6,-51.8,.914,3.65,19.1,10.9,,
37,37,SYD,Sydney Airport,6.049,3.25,+2,3.59,2.54,21.00,,6.46,6.46,-,6.57,49.5,-,2.486,2.44,11.1,18.0,,
38,40,RMD,ResMed Inc,5.696,3.66,+13,3.67,2.36,1.64,,.45,.45,-,17.17,21.3,22.0,3.611,-,28.9,10.4,,
39,39,CFX,CFS Retail Prop,5.417,1.915,-5.5,2.02,1.655,13.10,p,6.84,6.84,3.1,14.42,13.3,-.2,.925,2.07,14.6,7.4,,
40,38,LEI,Leighton Hldgs,5.390,15.99,-97,26.65,15.21,80.00,,5.00,5.00,30.4,-171.10,-,-4.3,1.948,7.06,-18.9,-21.1,,
41,41,ASX,ASX,5.335,30.46,-85,33.49,27.52,177.90,f,5.84,8.34,-2.9,193.70,15.7,-.7,1.781,3.85,11.1,2.9,,
42,42,SHL,Sonic Healthcare,5.264,13.41,+41,13.65,10.70,59.00,p,4.40,5.17,-,81.10,16.5,6.9,2.017,-2.40,19.9,3.4,,
43,44,RHC,Ramsay Health Care,5.032,24.90,+115,25.69,17.06,60.00,f,2.41,3.44,15.4,112.70,22.1,15.1,3.578,2.40,43.9,37.4,,
44,48,LLC,Lend Lease Grp,4.863,8.49,+42,8.54,6.70,38.00,,4.48,4.48,8.6,92.70,9.2,9.6,1.243,4.38,5.4,1.6,,
45,43,IPL,Incitec Pivot,4.740,2.91,-14,3.85,2.62,11.50,p,3.95,4.19,47.4,19.00,15.3,19.3,1.279,.54,-20.1,1.4,,
46,46,CPU,Computershare,4.668,8.40,-,9.17,7.11,28.00,p,3.33,4.19,-,27.63,30.4,-6.9,4.043,-.02,12.3,-3.0,,
47,47,MGR,Mirvac Grp,4.625,1.35,-1,1.40,1.075,8.40,,6.22,6.22,2.4,12.20,11.1,1.7,.804,1.66,20.1,3.2,,
48,45,DXS,DEXUS Prop Grp,4.621,.955,-1,1.005,.767,5.35,,5.60,5.60,3.3,3.75,25.5,-62.9,.923,1.00,17.9,15.5,,
49,49,AFI,Aust Foundation,4.440,4.32,-8,4.58,3.82,21.00,f,4.86,6.94,-,23.02,18.8,-6.8,1.124,4.56,7.2,.4,,
50,50,AIO,Asciano,4.370,4.48,+1,4.97,1.33,7.50,f,1.67,2.39,25.0,24.70,18.1,1.7,1.305,.65,-3.2,-1.4,,
51,51,CTX,Caltex Aust,4.217,15.62,+13,15.85,9.95,45.00,f,2.88,4.12,-25.0,-302.40,-,164.8,1.901,8.13,47.3,11.8,,
52,52,ILU,Iluka Res,3.852,9.20,-40,19.055,7.72,80.00,f,8.70,12.42,837.5,161.20,5.7,1302.6,2.510,3.76,-41.2,34.9,,
53,54,COH,Cochlear,3.840,67.40,+101,74.05,45.11,245.00,p,3.64,4.37,8.9,100.00,67.4,-10.0,9.977,3.13,-7.5,9.7,,
54,53,TTS,Tatts Grp,3.707,2.72,-8,2.96,2.09,23.00,f,8.46,12.08,7.0,23.80,11.4,16.8,1.392,-1.05,34.4,14.3,,
55,57,JHX,James Hardie Ind,3.673,8.38,+15,8.60,5.24,41.46,,4.95,4.95,-,133.63,6.3,-,30.228,.28,48.3,8.3,,
56,55,NHC,New Hope Corp,3.604,4.34,-3,6.420,3.71,11.00,f,2.53,3.62,7.9,23.70,18.3,-27.5,1.522,2.67,-10.6,2.4,,
