Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4842.6 at 16:47 16/10/2009  Report at 15:29 Saturday 17/10/2009. Processed 17:06 Sunday 18/10/2009.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
168,169,GNS,Gunns Ltd,0.944,1.175,3,1.325,0.596,4,f,3.40,4.86,-58.6,8.1,14.5,-38.2,0.71,1.80,7.2,-20.6
169,167,AIX,Aust Infra unt,0.929,1.61,-1,2.027,0.991,13,p,8.07,9.10,-11.8,26.33,6.1,-46.1,0.77,3.14,19.9,-1.1
170,172,MIN,Mineral Res,0.918,7.28,16,7.39,1.535,19.35,f,2.66,3.80,-63.8,35.8,20.3,-8.4,6.34,1.08,204.6,65.3
171,174,SOT,SP Telemedia Ltd,0.914,1.29,5,1.40,0.09,2,f,1.55,2.21,-,2.6,49.6,-,2.81,-0.01,1075.0,29.8
172,177,WSA,Western Areas NL,0.909,5.08,25,6.60,2.46,-,,-,-,-,-20.9,-,365.5,6.62,0.60,25.4,11.5
173,170,CRZ,Carsales Com Ltd,0.905,3.90,1,4.05,3.56,-,,-,-,-,-,-,-,-,-,-,-
174,175,ISF,iSOFT Group Ltd,0.903,0.875,2.5,0.93,0.486,1,,1.14,1.14,-,4.3,20.3,107.8,1.22,-0.27,45.6,-1.0
175,176,DJW,Djerriwarrh Invest,0.895,4.23,11,4.55,2.95,26,f,6.15,8.78,-,-6.85,-,-46.2,1.32,3.90,22.5,3.1
176,183,GWT,GWA Intl,0.89,2.96,26,3.03,1.67,18,f,6.08,8.69,-,16.9,17.5,-16.5,2.09,0.27,33.3,2.5
177,180,OMH,OM Hldgs Ltd,0.888,1.81,11.5,1.975,0.66,3,,1.66,1.66,116.7,6.08,29.8,80.7,3.54,0.51,70.0,93.2
178,171,AGG,Anglogold Ashanti cdi 5:1,0.865,9.70,-40,11.50,4.25,3.36,,0.35,0.35,-17.8,-71.44,-,-94.8,0.24,-,81.9,-2.3
179,173,FKP,FKP Prop Grp stpld,0.86,0.74,-2.5,0.945,0.204,3.45,,4.66,4.66,-86.6,-70.3,-,-62.8,0.77,3.15,2.6,-43.8
180,178,CRG,Crane Grp Ltd,0.849,10.93,-19,11.66,6.32,63,f,5.76,8.23,-11.3,63.9,17.1,-16.1,1.32,4.35,31.2,-0.3
181,179,BKN,Bradken Ltd,0.848,6.54,5,7.15,0.945,23,f,3.52,5.02,-37.8,52.5,12.5,8.0,2.43,1.31,45.2,8.3
182,181,CDU,Cudeco Ltd,0.839,6.07,10,6.59,0.935,-,,-,-,-,-0.07,-,-,8.38,-,327.4,16.8
183,184,BPT,Beach Pet,0.832,0.78,2.5,1.122,0.678,1.75,p,2.24,2.29,-,25.21,3.1,-44.2,0.62,-,-15.8,-15.2
184,182,KCN,Kingsgate Cons,0.816,8.45,-2,8.72,2.20,15,f,1.78,2.53,-,34.9,24.2,196.5,3.33,2.55,230.9,29.0
185,187,EWC,Energy World Corp,0.804,0.515,3,0.72,0.175,-,,-,-,-,-0.71,-,-,1.66,-,35.5,-3.9
186,186,ESG,Eastern Star Gas,0.782,0.93,2.5,1.165,0.24,-,,-,-,-,-0.34,-,-45.2,5.09,-,135.5,72.9
187,185,LNC,Linc Energy Ltd,0.781,1.68,,3.37,0.975,-,,-,-,-,-10.36,-,756.2,5.05,-,-43.0,108.6
188,188,CXP,Corporate Express,0.761,4.53,8,5.25,2.60,23,f,5.08,7.25,-,32.2,14.1,1.5,4.14,0.16,-2.9,-0.3
189,195,AGO,Atlas Iron Ltd,0.749,1.875,15.5,2.10,0.405,-,,-,-,-,-21.3,-,18.9,3.75,-,130.1,55.4
190,200,AHD,Amalgamated Hldgs,0.74,5.74,55,5.96,3.81,32,f,5.57,7.96,6.7,53.5,10.7,-21.6,1.24,4.48,45.3,10.9
191,192,KZL,Kagara Ltd,0.739,1.10,5,1.32,0.222,-,,-,-,-,-34.98,-,-,2.25,0.74,107.5,-46.5
192,199,ABP,Abacus Prop stpld,0.723,0.475,3.5,0.633,0.147,7.75,,16.32,16.32,-37.6,-11.81,-,-30.3,0.73,0.62,82.1,-24.9
193,194,AWB,AWB Ltd,0.712,1.235,1.5,2.995,0.592,5,,4.05,5.78,12.5,18.5,6.7,263.0,0.61,1.81,-43.5,-14.8
194,190,IIF,ING Industrial Fd unt,0.709,0.625,-1.5,1.125,0.063,9.8,,15.68,15.68,-70.4,-103.8,-,-24.4,0.48,0.96,99.9,-30.7
195,191,BWP,Bunnings Warehouse unt,0.704,1.70,-4,1.945,1.309,11.57,,6.81,6.81,-9.7,-3.74,-,0.9,0.96,1.79,16.1,0.2
196,189,AUI,Aust United Invest,0.702,7.15,-28,7.45,4.25,25,f,3.50,4.99,-,14,51.1,-48.9,1.34,6.82,24.2,2.2
197,196,ENV,Envestra Ltd,0.693,0.53,0.5,0.70,0.27,5.5,,10.38,10.38,200.0,4,13.3,29.4,1.45,-0.08,1.4,-8.0
198,198,SPT,Spotless Grp Ltd,0.686,2.65,5,3.12,1.385,11,f,4.15,5.93,-47.6,19.5,13.6,79.9,1.89,-0.22,11.4,-11.7
199,203,AAX,Ausenco Ltd,0.682,5.60,36,5.95,1.855,18.5,f,3.30,4.72,5.0,43.94,12.7,26.9,3.75,0.76,36.2,24.2
200,202,MMX,Murchison Metals,0.677,1.625,7.5,2.18,0.48,-,,-,-,-,0.18,902.8,-,2.86,-,113.8,28.8
201,205,GBG,Gindalbie Metals,0.675,0.955,6,1.05,0.32,-,,-,-,-,5.1,18.7,-73.0,3.87,-,130.1,27.1
202,197,CAB,Cabcharge Aust,0.666,5.53,-16,7.34,4.71,34,f,6.15,8.78,-,51,10.8,1.4,2.38,2.21,-14.5,-9.2
203,193,LYC,Lynas Corp,0.643,0.57,-5.5,0.72,0.075,-,,-,-,-,-4.5,-,54.8,3.25,-,78.1,17.6
204,201,SLM,Salmat Ltd,0.637,4.01,-9,4.16,2.70,20,f,4.99,7.12,8.1,21.7,18.5,33.7,2.27,-0.78,35.2,13.1
205,208,PPC,Peet Ltd,0.635,2.12,18,2.20,0.862,7,f,3.30,4.72,-63.0,5.1,41.6,-75.5,3.13,1.34,22.6,-15.1
206,206,CLO,Clough Ltd,0.625,0.92,4.5,1.035,0.245,2,p,2.17,2.40,100.0,7.84,11.7,-27.9,2.54,0.29,144.2,32.4
207,204,NHF,NIB Hldgs Ltd,0.622,1.255,-2.5,1.32,0.63,7.4,f,5.90,8.42,252.4,4.7,26.7,-17.3,1.72,0.71,60.7,-
208,209,IVC,Invocare Ltd,0.61,5.99,29,6.48,4.04,24.5,f,4.09,5.84,4.4,29.9,20.0,2.1,9.69,0.35,27.7,8.3
209,207,MML,Medusa Min Ltd,0.603,3.57,12,3.75,0.41,-,,-,-,-,25,14.3,-,4.55,-,462.2,70.1
210,210,SUL,Super Cheap Auto ,0.598,5.58,20,5.95,1.90,18,f,3.23,4.61,38.5,30.2,18.5,23.8,3.82,0.69,167.3,32.0
211,218,BTA,Biota Hldgs,0.597,3.41,46,3.47,0.29,-,,-,-,-,21.7,15.7,-,6.15,0.55,902.9,37.2
212,237,MDL,Mineral Deposits,0.549,0.975,13.5,1.04,0.28,-,,-,-,-,-2.3,-,334.1,1.26,0.82,63.8,-14.5
213,221,EHL,Emeco Hldgs,0.549,0.87,5.5,0.995,0.16,4,f,4.60,6.56,-11.1,2.1,41.4,-14.6,0.80,0.74,62.4,-19.3
214,217,BKI,Brickworks Invest,0.546,1.31,6,1.33,0.79,6,f,4.58,6.54,-,6.34,20.7,-29.1,1.16,1.35,19.8,1.6
215,211,NZO,NZ Oil & Gas  fpo nz,0.543,1.395,-5,1.47,0.905,4.11,,2.95,2.95,-8.6,11.02,12.7,-49.7,1.36,1.03,30.6,21.8
216,215,MRM,Mermaid Marine,0.539,2.90,5,3.09,0.65,6,f,2.07,2.96,200.0,14.5,20.0,23.5,3.21,0.92,176.7,65.2
217,225,MRU,Mantra Res,0.539,4.95,25,5.19,0.56,-,,-,-,-,-36.86,-,-52.5,21.23,-,661.6,150.5
218,223,GUD,GUD Hldgs,0.538,8.88,40,9.39,3.30,60,f,6.76,9.65,-11.8,60,14.8,-14.5,4.11,0.66,104.5,12.8
219,220,IGO,Independence Grp,0.535,4.71,18,5.52,1.095,5,f,1.06,1.52,-50.0,14.14,33.3,-53.9,2.74,1.34,238.9,1.5
220,228,CGX,CGA Min Ltd,0.535,1.985,14,2.15,0.80,-,,-,-,-,-5.2,-,-25.0,2.95,-,148.2,58.3
221,212,CIF,Challenger Infra stpld,0.527,1.57,-8,2.50,1.20,20,,12.74,12.74,-41.2,-40.3,-,61.7,0.65,-1.54,-21.4,-12.8
222,229,PXS,Pharmaxis Ltd,0.527,2.42,14,2.83,0.94,-,,-,-,-,-18,-,66.5,3.83,0.63,61.3,-5.6
223,214,GOLD,ETFS Metals etfs gold,0.525,111.44,-193,152.50,105.00,-,,-,-,-,63.17,176.4,-,-,-,-,-
224,219,WEC,White Energy Co,0.52,2.70,2,3.00,1.175,-,,-,-,-,-18.4,-,58.9,6.31,-,36.9,38.4
225,213,SAI,SAI Global Ltd,0.516,3.33,-21,3.60,1.965,11.5,f,3.45,4.93,4.5,17.7,18.8,6.6,2.43,-1.00,42.2,1.3
226,222,GNM,Gujarat NRE Min,0.514,0.64,,0.90,0.23,-,,-,-,-,-1,-,-24.2,1.21,0.53,-14.7,-
227,216,PAN,Panoramic Res,0.512,2.51,-7,3.13,0.705,3,f,1.20,1.71,-75.0,2.9,86.6,-79.8,1.79,1.21,136.4,12.2
228,227,GCL,Gloucester Coal,0.51,6.22,10,7.02,2.51,13.5,,2.17,3.10,-35.7,99.8,6.2,286.0,3.06,2.12,48.5,22.9
229,241,HIL,Hills Ind Ltd,0.508,2.07,17,4.35,1.145,10,f,4.83,6.90,-63.6,4.9,42.2,-46.3,1.19,1.40,-43.6,-19.2
230,235,CMW,Cromwell Grp stpld,0.506,0.72,4,0.735,0.385,8.5,,11.81,11.81,-10.0,-16.1,-,-,0.94,0.76,33.2,-2.3
231,238,ABY,Aditya Birla,0.505,1.61,10.5,1.65,0.096,-,,-,-,-100.0,-24.26,-,-,1.23,1.31,476.3,-13.5
232,226,ASB,Austal Ltd,0.50,2.66,-4,3.12,1.38,6,f,2.26,3.22,-53.8,5,53.2,-25.1,2.12,1.24,54.6,-5.9
233,244,AHE,Automotive Hldgs,0.494,2.19,18,2.25,0.42,14,f,6.39,9.13,-18.8,-,-,-12.2,1.41,0.69,185.5,6.4
234,250,ALS,Alesco Corp,0.493,5.27,57,6.30,0.60,7,f,1.33,1.90,-89.5,-13.94,-,-58.1,0.89,0.49,-4.3,-14.7
235,224,AEO,Austereo Grp Ltd,0.49,1.42,-7,1.74,1.02,9.1,f,6.41,9.15,-9.0,11.98,11.9,-5.3,0.74,-0.01,8.7,-9.1
236,236,DUI,Diversified United,0.488,3.19,9,3.20,1.945,13,f,4.08,5.82,-,-2.5,-,-63.1,1.32,3.03,19.7,2.5
237,233,CHC,Charter Hall Grp forus,0.488,0.65,0.5,0.68,0.156,4.96,,7.63,7.63,-59.6,-17.98,-,-71.9,0.99,0.71,74.5,-19.1
238,247,ROC,Roc Oil Co,0.485,0.68,5,0.98,0.30,-,,-,-,-,-68.67,-,90.7,1.62,-,10.5,-40.7
239,231,MCR,Mincor Res NL,0.484,2.42,,2.92,0.455,6,f,2.48,3.54,-50.0,-8.4,-,-,2.43,1.00,265.2,14.6
240,232,MAH,Macmahon Hldgs,0.484,0.66,,1.286,0.276,1.5,,2.27,3.24,-71.8,3.07,21.5,-65.1,1.56,0.37,-3.3,-7.0
241,240,HDF,Hastings Divers stpld,0.481,0.98,2.5,2.331,0.255,16,,16.33,16.33,4.1,1.8,54.4,61.1,-,2.06,-44.1,-20.8
242,254,NWH,NRW Hldgs Ltd,0.479,1.905,17,1.94,0.135,2,f,1.05,1.50,-75.7,15,12.7,-11.9,3.36,0.46,214.9,-
243,239,SBM,St Barbara Ltd,0.478,0.32,0.5,0.475,0.18,-,,-,-,-,-5.63,-,-,1.61,0.20,39.1,-14.9
244,246,CIN,Carlton Invest,0.477,18.00,102,18.00,12.00,67,f,3.72,5.32,-,61,29.5,25.5,1.17,19.61,33.1,2.1
245,251,BTT,BT Invest Mngmnt,0.477,2.98,24,3.02,1.02,8.4,f,2.82,4.03,-,7.95,37.5,-,1.74,0.22,19.7,-
246,234,CER,Centro Retail stpld,0.469,0.205,-0.5,0.225,0.016,0.37,,1.80,1.80,-73.2,-117.14,-,315.2,0.68,0.30,93.0,-48.4
247,256,PRU,Perseus Min Ltd,0.468,1.545,12.5,1.68,0.199,-,,-,-,-,-2.53,-,-25.6,3.53,-,369.7,54.5
248,252,PRG,Programmed Maint,0.465,4.67,27,4.74,1.64,14.5,f,3.10,4.43,-27.5,29.2,16.0,10.2,1.64,0.51,59.2,6.2
249,230,HST,Hastie Grp Ltd,0.462,1.975,-12.5,2.30,0.964,12,f,6.08,8.68,-21.5,32.4,6.1,17.2,1.26,-0.26,54.1,0.8
250,242,CHO,Choiseul Investments   ,0.46,4.95,-4,5.20,3.53,22,f,4.44,6.35,-10.2,21.7,22.8,-24.8,1.24,5.41,14.8,-4.5
251,243,AVO,Avoca Res,0.452,1.66,-3.5,1.995,0.875,-,,-,-,-,-6.97,-,377.1,2.87,0.61,12.2,9.6
252,253,CDI,Challenger Div Pro stpld,0.45,0.505,1.5,0.572,0.267,6.7,,13.27,13.27,-20.7,-8.69,-,-61.4,0.94,0.88,6.1,-13.2
253,278,SKE,Skilled Grp Ltd,0.447,2.35,43,2.60,1.01,10.5,f,4.47,6.38,-54.4,23,10.2,-7.9,1.97,-1.62,2.7,-21.6
254,245,CGG,Citadel Resource Grp,0.447,0.43,-0.5,0.45,0.105,-,,-,-,-,-4.01,-,103.6,1.87,-,176.9,47.3
255,260,SMM,Summit Res,0.442,2.10,15,2.17,1.33,-,,-,-,-,-1.51,-,331.4,10.66,-,13.5,-1.8
256,257,AAD,Ardent Leisure Grp stp,0.441,1.45,4,1.65,0.79,14.3,,9.86,9.86,-27.0,-0.32,-,-36.1,1.08,1.18,45.2,-11.3
257,255,CUS,Customers Ltd,0.428,3.20,-5,3.31,0.96,-,,-,-,-,4.9,65.3,-,2.61,0.09,219.6,11.5
258,249,FWD,Fleetwood Corp,0.425,8.00,-34,8.86,3.27,66,f,8.25,11.79,164.0,68.7,11.6,1.0,3.00,2.63,43.8,13.8
259,267,CDD,Cardno Ltd,0.42,4.94,39,5.02,2.61,28,f,5.67,8.10,3.7,43.82,11.3,6.0,1.58,0.52,40.2,2.9
260,266,SFR,Sandfire Res,0.418,4.06,30,4.39,0.048,-,,-,-,-,-6.19,-,-24.9,143.65,-,3766.6,67.1
261,275,MMG,Macq Media stpld,0.417,2.20,24.5,2.40,0.51,7.7,,3.50,3.50,-83.6,-40.3,-,48.9,0.49,-2.66,87.1,0.3
262,248,CNX,Carbon Energy,0.416,0.715,-5,0.885,0.195,-,,-,-,-,-3.11,-,286.7,2.83,-,146.6,103.6
263,259,DYL,Deep Yellow Ltd,0.41,0.365,-0.5,0.47,0.098,-,,-,-,-,-1.19,-,240.0,2.76,-,180.6,16.6
264,264,IDL,Industrea Ltd,0.404,0.455,1,0.48,0.089,1.25,f,2.75,3.91,25.0,1.81,25.1,-53.8,2.48,-0.03,136.4,35.8
265,258,DOM,Dominion Min,0.401,3.89,-21,5.69,1.91,14,,3.60,3.60,16.7,30.38,12.8,35.5,3.16,1.06,72.4,42.1
266,263,SRL,Straits Res,0.398,1.62,1,2.157,0.533,-,,-,-,-,-17.9,-,2416.1,0.46,3.20,49.6,-19.1
267,271,CVN,Carnarvon Pet,0.397,0.58,3,0.885,0.23,-,,-,-,-,5.4,10.7,121.8,5.20,0.07,106.9,85.4
268,262,FXL,Flexigrp Ltd,0.396,1.655,-0.5,1.795,0.206,6,f,3.63,5.18,9.1,14.4,11.5,-3.8,3.32,0.11,526.8,-
269,261,FPA,Fisher & Paykel App,0.387,0.535,-2,0.891,0.207,3.87,,7.23,7.23,-73.0,-27.37,-,-55.8,0.83,0.01,-37.2,-35.5
270,270,SMX,SMS Management,0.387,5.82,8,6.10,1.615,25,f,4.30,6.14,-,36.7,15.9,-2.7,4.86,0.71,154.7,18.7
271,268,AAC,Aust Agriculture,0.385,1.455,0.5,2.60,1.16,-,,-,-,-,-25.7,-,-,0.55,2.55,-23.4,-3.8
272,282,FAN,Fantastic Hldgs,0.383,3.73,23,3.83,1.57,9.5,f,2.55,3.64,-23.4,19.37,19.3,-1.0,4.81,0.72,95.2,6.3
273,290,MSL,MAC Services (The),0.379,2.30,24,2.32,0.74,8.5,f,3.70,5.28,-,14.85,15.5,-,-,0.82,-,-
274,274,ENE,Energy Develop,0.377,2.41,3,2.87,1.205,12,,4.98,4.98,20.0,2.4,100.4,-5.8,1.34,1.83,3.0,-14.4
275,281,CNP,Centro Prop stpld,0.374,0.385,1.5,0.52,0.04,31.8,,82.60,82.60,-,-398.36,-,-,-,-2.91,408.3,-62.6
276,272,AGP,Anglo Pacific Grp,0.374,3.50,,3.50,3.172,17.82,,5.09,5.09,-4.3,45.18,7.7,-11.7,1.23,-,10.1,9.4
277,288,IRN,Indophil Res,0.373,0.95,8,0.97,0.215,-,,-,-,-,-2.93,-,-59.4,2.33,-,62.4,6.6
278,277,NPX,Nuplex Ind fpo nz,0.366,1.93,,6.828,0.567,3.57,f,1.85,2.65,-92.0,22.53,8.6,-53.4,0.87,1.56,-69.3,-35.1
279,269,HZN,Horizon Oil Ltd,0.366,0.325,-1.5,0.35,0.105,-,,-,-,-,-1.17,-,-46.6,4.90,0.02,103.1,-1.5
280,265,PPX,PaperlinX Ltd,0.362,0.60,-5,1.53,0.295,3.5,,5.83,5.83,-100.0,-145.6,-,-,0.29,1.13,-57.2,-44.7
281,286,SDM,Sedgman Ltd,0.362,1.765,8.5,1.81,0.37,6,f,3.40,4.86,-25.0,3.9,45.3,-69.6,4.19,0.23,46.7,12.8
282,276,WOT,Westpac Office Tr unt,0.362,0.75,-1,0.835,0.69,1.66,,2.21,2.21,-,-33.08,-,-40.0,0.87,0.86,-,-
283,285,BKL,Blackmores Ltd,0.359,21.70,50,22.20,10.77,96,f,4.42,6.32,6.7,127.5,17.0,7.7,6.12,3.46,48.7,13.9
284,283,TWR,Tower Ltd fpo nz,0.354,1.39,1,1.485,0.947,5.47,,3.94,3.94,30.4,20.12,6.9,26.0,1.44,1.14,13.5,-19.6
285,296,SRV,Servcorp Ltd,0.353,4.50,36.2,4.70,2.04,20,f,4.44,6.35,-,42.7,10.5,-,-,1.65,-,-
286,280,PGA,Photon Grp Ltd,0.352,1.975,-4.5,2.182,0.655,12.5,f,6.33,9.04,-,21.08,9.4,-,-,-0.03,-,-
287,293,TRS,The Reject Shop,0.35,13.46,81,14.30,8.94,55,f,4.09,5.84,-,73.6,18.3,-,-,1.53,-,-
288,273,COU,Count Financial,0.349,1.355,-9.5,1.60,0.73,7,f,5.17,7.37,-,7.6,17.8,-,-,0.18,-,-
289,297,ARP,ARB Corp,0.349,5.24,37,5.40,2.55,16.5,f,3.15,4.50,-,33.86,15.5,-,-,1.22,-,-
290,279,MRZ,Mirvac Real Estate unt,0.342,0.545,-3.5,0.60,0.185,3.25,,5.96,5.96,-,-40.04,-,-,-,0.85,-,-
291,295,NMS,Neptune Marine,0.339,0.825,3.5,0.90,0.25,-,,-,-,-,6.94,11.9,-,-,0.11,-,-
292,284,RIC,Ridley Corp,0.339,1.10,-4,1.23,0.60,7,,6.36,6.36,-,-13,-,-,-,0.83,-,-
293,289,PWK,Pipe Nets,0.338,6.01,-3,6.28,1.88,8,f,1.33,1.90,-,19.89,30.2,-,-,1.66,-,-
294,294,SDL,Sundance Res,0.338,0.16,0.5,0.215,0.07,-,,-,-,-,-0.71,-,-,-,-,-,-
295,302,OKN,Oakton Ltd,0.335,3.65,25,3.79,0.52,2.25,f,0.62,0.88,-,15.9,23.0,-,-,-0.12,-,-
296,287,AGF,AMP Capital China unt,0.335,1.055,-2.5,1.265,0.61,3.9,,3.70,3.70,-,4.35,24.3,-,-,1.17,-,-
297,298,CST,Cellestis Ltd,0.334,3.48,13,4.00,1.45,3,f,0.86,1.11,-,8.57,40.6,-,-,0.23,-,-
298,291,LEP,ALE Prop Grp stpld,0.333,2.20,2,2.463,1.416,30,,13.64,13.64,-,31.51,7.0,-,-,3.08,-,-
299,299,ASL,Ausdrill Ltd,0.332,1.90,6,1.95,0.675,11,f,5.79,8.27,-,23.23,8.2,-,-,1.73,-,-
300,318,VPG,Valad Prop forus,0.328,0.16,2,0.18,0.021,4.85,,30.31,30.31,-,-92.9,-,-,-,0.24,-,-
