Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, April 12, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5016.0 at 2013-04-12T16:50:05. Report at Friday, April 12, 2013. Processed Saturday at 2013-04-13T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,109.521,68.06,+113,70.95,48.55,361.00,f,5.30,7.58,4.4,446.70,15.2,-1.2,2.634,-,39.0,11.8,,
2,2,BHP,BHP Billiton,107.110,33.35,+111,39.34,30.09,110.65,f,3.32,4.74,14.1,176.90,18.9,-13.6,1.627,11.33,-3.0,-3.8,,
3,3,WBC,Westpac Banking,97.830,31.52,+127,31.99,20.00,166.00,f,5.27,7.52,6.4,195.80,16.1,4.5,2.117,10.47,49.0,12.5,,
4,4,ANZ,ANZ Banking Grp,78.772,28.71,+94,29.46,20.26,145.00,f,5.05,7.21,3.6,213.40,13.5,4.0,1.911,12.22,27.9,12.6,,
5,5,NAB,National Aust Bank,74.067,31.62,+105,32.24,21.95,180.00,f,5.69,8.13,4.7,175.30,18.0,-2.9,1.691,13.82,35.2,11.6,,
6,6,NWS,News Corp,69.152,29.87,+73,30.34,18.62,14.04,,.47,.47,3.0,165.95,18.0,51.7,.965,2.47,58.7,16.3,,
7,7,TLS,Telstra Corp,57.363,4.61,+8,4.69,3.30,28.00,f,6.07,8.68,-,28.60,16.1,20.8,4.907,.34,39.1,23.1,,
8,8,WES,Wesfarmers,47.111,40.67,+81,43.50,28.43,172.00,f,4.23,6.04,10.0,193.60,21.0,10.6,1.598,4.63,40.6,16.8,,
9,9,WOW,Woolworths,43.226,34.78,+99,36.10,25.814,129.00,f,3.71,5.30,3.3,162.88,21.4,8.8,5.118,2.17,39.6,13.5,,
10,11,WPL,Woodside Petroleum,29.990,36.40,+161,39.21,30.09,126.62,f,3.48,4.97,19.9,352.47,10.3,18.4,1.968,17.71,7.8,-4.3,,
11,10,CSL,CSL,29.357,59.28,+98,61.86,35.96,95.66,,1.61,1.61,3.8,217.08,27.3,8.8,8.563,5.08,64.7,25.1,,
12,12,WDC,Westfield Grp,25.051,11.34,+26,11.40,8.84,49.50,,4.37,4.37,2.3,75.79,15.0,-2.2,1.589,6.90,28.1,9.7,,
13,13,RIO,Rio Tinto,24.795,56.90,+130,72.30,48.37,160.18,f,2.82,4.02,15.9,-155.72,-,-38.8,.444,19.53,-11.7,-5.6,,
14,14,QBE,QBE Insurance Grp,15.840,13.20,-52,14.69,10.02,50.00,f,3.79,4.31,-42.5,62.69,21.1,-1.7,1.441,4.30,-.7,-9.4,,
15,15,SUN,Suncorp Grp,15.182,11.80,+10,11.98,7.329,45.00,f,3.81,5.45,14.3,71.16,16.6,26.3,1.075,6.32,53.8,14.9,,
16,16,AMP,AMP,15.135,5.14,+5,5.59,3.71,25.00,p,4.86,6.11,-13.8,24.70,20.8,-2.7,2.010,1.13,26.8,-.5,,
17,17,NCM,Newcrest Min,14.958,19.53,+73,29.97,18.46,35.00,,1.79,1.87,16.7,101.70,19.2,-3.8,.991,14.92,-24.8,-15.1,,
18,18,ORG,Origin Energy,13.966,12.72,+11,13.96,9.84,50.00,f,3.93,5.61,-,64.80,19.6,16.0,.966,6.72,-,-3.8,,
19,20,MQG,Macquarie Grp,12.959,38.17,+154,39.80,23.56,150.00,,3.93,3.93,-24.7,230.78,16.5,-26.7,1.105,28.47,37.4,-4.0,,
20,19,BXB,Brambles,12.909,8.29,+5,8.87,6.04,26.50,p,3.20,3.61,.5,41.07,20.2,23.3,4.801,.55,19.6,8.6,,
