Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, September 4, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5060.6 at 2015-09-04T15:48:05. Report at Friday, September 4, 2015. Processed Saturday at 2015-09-05T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,124.650,72.15,-421,96.168,71.26,420.00,f,5.82,8.32,4.7,557.00,13.0,1.1,2.387,25.51,-.7,17.8,,
2,2,WBC,Westpac Banking,95.326,29.94,-164,40.07,29.20,185.00,f,6.18,8.83,4.6,243.00,12.3,9.8,2.038,11.84,-4.8,15.0,,
3,5,BHP,BHP Billiton,79.297,24.69,-80,32.788,22.41,166.53,f,6.74,9.64,31.0,46.74,52.8,-35.9,.891,16.20,-19.7,-.3,,
4,3,NAB,National Aust Bank,78.244,29.80,-178,39.15,29.19,198.00,f,6.64,9.49,4.2,244.10,12.2,-13.8,1.731,15.65,-3.5,15.1,,
5,4,ANZ,ANZ Banking Grp,77.234,26.86,-167,37.25,26.41,181.00,f,6.74,9.63,8.5,270.70,9.9,21.3,1.665,15.75,-9.8,10.7,,
6,6,TLS,Telstra Corp,68.586,5.61,-21,6.735,5.23,30.50,f,5.44,7.77,3.4,34.50,16.3,-9.3,4.904,.39,10.0,21.2,,
7,7,WES,Wesfarmers,44.310,39.43,-202,46.95,38.45,200.00,f,5.07,7.25,5.3,216.10,18.2,12.4,1.880,4.85,.3,11.3,,
8,8,CSL,CSL,41.920,90.18,-244,102.43,71.04,164.37,,1.82,1.82,30.7,380.60,23.7,33.2,12.037,5.10,27.5,30.0,,
9,9,WOW,Woolworths,32.286,25.49,-191,36.52,25.065,139.00,f,5.45,7.79,1.5,170.80,14.9,-.1,3.118,3.62,-20.9,1.5,,
10,10,WPL,Woodside Petroleum,25.203,30.59,-146,42.96,29.04,276.43,f,9.04,12.91,43.4,323.05,9.5,54.8,1.300,27.02,-18.8,4.3,,
11,11,MQG,Macquarie Grp,24.288,72.82,-410,86.20,54.65,330.00,p,4.53,5.31,26.9,538.15,13.5,32.4,1.782,38.19,38.2,49.7,,
