Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, February 20, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5845.6 at 2015-02-20T16:39:36. Report at Friday, February 20, 2015. Processed Saturday at 2015-02-21T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,146.259,90.21,-294,93.96,73.57,416.00,f,4.61,6.59,10.2,552.40,16.3,12.0,3.060,24.46,30.8,30.2,,
2,2,WBC,Westpac Banking,117.412,37.63,+10,38.28,31.33,182.00,f,4.84,6.91,4.6,243.70,15.4,9.8,2.373,11.57,18.3,29.4,,
3,3,BHP,BHP Billiton,103.738,32.30,+13,39.79,26.50,130.92,f,4.05,5.79,11.2,276.01,11.7,12.2,1.140,15.87,-13.0,-.9,,
4,4,ANZ,ANZ Banking Grp,96.284,34.81,-93,35.87,30.47,178.00,f,5.11,7.30,8.5,267.10,13.0,21.3,2.006,14.65,17.3,24.5,,
5,5,NAB,National Aust Bank,90.677,37.48,-,38.02,31.33,198.00,f,5.28,7.55,4.2,222.10,16.9,-13.8,1.893,15.15,14.4,24.3,,
6,6,TLS,Telstra Corp,80.812,6.61,+2,6.735,4.96,30.00,f,4.54,6.48,5.4,37.60,17.6,24.3,5.771,.41,37.1,33.3,,
7,7,WES,Wesfarmers,52.131,46.39,+172,46.60,39.61,193.94,f,4.18,5.97,4.5,231.34,20.1,-.7,1.932,4.92,6.8,20.0,,
8,8,CSL,CSL,42.508,89.70,+316,90.84,63.77,139.23,,1.55,1.55,17.9,316.08,28.4,9.0,12.218,5.52,21.9,40.7,,
9,9,WOW,Woolworths,42.013,33.26,+86,38.92,29.11,137.00,f,4.12,5.88,3.0,196.50,16.9,3.6,3.888,3.11,-6.6,13.1,,
10,10,WPL,Woodside Petroleum,29.430,35.72,+53,44.23,31.97,303.50,f,8.50,12.14,61.9,357.23,10.0,-5.1,1.626,23.42,-4.7,2.6,,
