Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 23, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5468.2 at 2015-01-23T16:38:36. Report at Friday, January 23, 2015. Processed Saturday at 2015-01-24T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,139.806,86.23,+266,86.64,72.14,401.00,f,4.65,6.64,10.2,533.80,16.2,12.0,2.746,23.49,18.4,24.8,,
2,2,WBC,Westpac Banking,107.084,34.32,+156,35.99,30.00,182.00,f,5.30,7.58,4.6,243.70,14.1,9.8,2.072,11.57,12.0,23.2,,
3,3,BHP,BHP Billiton,94.359,29.38,+233,39.79,26.50,130.92,f,4.46,6.37,11.2,276.01,10.6,12.2,.958,15.87,-23.2,-7.2,,
4,4,ANZ,ANZ Banking Grp,89.065,32.20,+94,35.07,28.84,178.00,f,5.53,7.90,8.5,267.10,12.1,23.0,1.754,14.65,9.5,20.1,,
5,5,NAB,National Aust Bank,84.121,34.77,+140,36.00,31.33,198.00,f,5.69,8.13,4.2,222.10,15.7,-13.8,1.685,15.15,6.5,19.3,,
6,6,TLS,Telstra Corp,77.511,6.34,+12,6.34,4.96,29.50,f,4.65,6.65,5.4,34.40,18.4,24.3,5.447,.60,27.9,31.2,,
7,7,WES,Wesfarmers,48.490,43.15,+53,45.756,39.61,189.90,f,4.40,6.29,4.5,234.47,18.4,-.7,1.843,6.14,6.2,17.5,,
8,8,CSL,CSL,40.443,85.35,+235,89.07,63.77,123.73,,1.45,1.45,17.9,286.73,29.8,9.0,11.717,5.00,20.2,41.2,,
9,9,WOW,Woolworths,39.853,31.55,+86,38.92,29.11,137.00,f,4.34,6.20,3.0,196.50,16.1,3.6,3.683,3.11,-6.4,11.8,,
10,10,WPL,Woodside Petroleum,28.343,34.40,+24,44.23,31.97,233.81,f,6.80,9.71,61.9,266.00,12.9,-5.1,1.578,19.97,-3.2,4.9,,
11,11,RIO,Rio Tinto,24.777,56.86,+297,71.30,52.00,223.23,f,3.93,5.61,30.3,374.22,15.2,58.5,.393,23.73,-15.0,-5.1,,
12,12,SCG,Scentre Grp,20.552,3.86,+11,3.875,3.07,-,,-,-,5.9,205.46,1.9,2.3,1.906,2.80,43.6,24.9,,
13,13,WFD,Westfield Corp,20.116,9.68,+62,9.80,6.70,-,,-,-,3.0,-39.26,-,9.6,1.227,3.80,46.1,24.5,,
14,14,MQG,Macquarie Grp,19.795,61.03,+574,62.49,52.51,290.00,p,4.75,5.57,32.2,483.86,12.6,55.7,1.505,32.50,7.3,36.6,,
15,15,SUN,Suncorp Grp,18.450,14.34,+52,15.08,11.548,75.00,f,5.23,7.47,36.4,57.11,25.1,48.6,1.289,6.32,22.4,26.1,,
16,16,TCL,Transurban Grp,17.615,9.24,+28,9.31,6.619,37.50,p,4.06,4.38,14.4,18.30,50.5,54.5,2.865,3.00,37.7,24.1,,
17,18,AMP,AMP,16.563,5.60,+30,5.96,4.11,24.00,p,4.29,5.57,-8.0,22.70,24.7,-33.2,1.912,1.35,29.9,13.2,,
18,17,BXB,Brambles,16.492,10.53,+30,10.90,8.61,27.00,p,2.56,2.89,-,86.20,12.2,-12.2,5.486,.82,16.8,15.9,,
19,19,AMC,Amcor,15.096,12.51,-22,13.78,9.88,43.00,,3.44,3.44,17.3,46.80,26.7,52.1,6.764,-.05,23.7,31.0,,
20,21,QBE,QBE Insurance Grp,14.578,10.68,+30,13.23,10.13,27.00,f,2.53,3.61,-36.0,-31.16,-,-,1.219,5.62,-7.6,-.3,,
21,20,IAG,Insurance Aust Grp,14.565,6.22,-6,6.61,5.32,39.00,f,6.27,8.96,8.3,56.09,11.1,11.9,2.164,1.29,22.1,36.7,,
22,25,OSH,Oil Search,12.075,7.93,+79,9.88,6.87,4.40,,.55,.55,12.9,19.26,41.2,54.9,2.844,3.38,-10.6,3.2,,
23,22,ORG,Origin Energy,12.003,10.85,+36,16.21,10.28,50.00,,4.61,4.61,-,48.10,22.6,-7.0,.767,6.56,-22.4,-5.2,,
24,23,RHC,Ramsay Health Care,11.791,58.35,+93,59.37,41.06,85.00,f,1.46,2.08,20.6,144.10,40.5,20.5,6.655,2.48,33.2,47.8,,
25,24,SYD,Sydney Airport,11.081,5.00,+1,5.02,3.85,23.50,,4.70,4.70,7.1,9.97,50.2,-67.7,3.024,-2.65,33.4,30.8,,
26,27,RMD,ResMed Inc,10.901,7.80,+58,7.91,4.68,10.56,,1.35,1.35,43.7,25.90,30.1,13.9,5.406,-,46.2,40.0,,
27,26,GMG,Goodman Grp,10.595,6.07,+28,6.11,4.55,20.70,,3.41,3.41,6.7,38.20,15.9,7.0,1.622,2.88,29.0,27.2,,
28,28,NCM,Newcrest Min,10.578,13.80,+83,13.88,8.51,-,,-,-,-100.0,-289.80,-,-4.3,1.290,9.94,34.4,-26.9,,
29,30,AZJ,Aurizon Hldgs,10.365,4.88,+34,5.265,4.15,16.50,,3.38,3.94,34.2,11.80,41.4,30.8,1.513,3.00,-4.6,10.0,,
30,29,SGP,Stockland,10.217,4.35,+22,4.36,3.59,24.00,,5.52,5.52,-100.0,22.80,19.1,6.9,1.169,3.53,20.7,14.4,,
31,31,LLC,Lend Lease Grp,9.581,16.53,+40,16.83,10.135,71.00,,4.30,4.30,69.0,150.80,11.0,47.9,1.920,6.14,61.3,36.2,,
32,32,AGL,AGL Energy,9.405,13.97,+37,15.590,12.55,63.00,f,4.51,6.44,-,102.20,13.7,-14.2,1.207,7.75,-6.5,1.8,,
33,33,CTX,Caltex Aust,9.131,33.82,-6,35.48,18.50,37.00,f,1.09,1.56,-15.0,184.30,18.4,-29.5,3.522,9.31,78.0,41.6,,
34,34,CWN,Crown Resorts,8.894,12.21,+15,17.97,11.66,37.00,p,3.03,3.68,-,90.03,13.6,30.4,2.206,4.26,-25.9,17.8,,
35,35,APA,APA Grp,7.838,7.99,+21,8.135,5.717,36.25,,4.54,4.54,2.1,41.10,19.4,3.2,3.057,1.41,42.7,26.4,,
36,37,STO,Santos,7.662,7.80,+31,15.32,6.96,35.00,f,4.49,6.41,-,46.30,16.8,15.2,.720,-,-42.5,-15.8,,
37,36,GPT,GPT Grp,7.585,4.50,+12,4.54,3.50,20.80,,4.62,4.62,5.7,30.45,14.8,-,1.099,3.82,27.7,19.2,,
38,39,SHL,Sonic Healthcare,7.470,18.61,+71,19.30,15.80,67.00,p,3.60,4.39,8.1,96.20,19.3,13.3,2.311,-2.43,12.6,21.8,,
39,40,ASX,ASX,7.291,37.66,+132,37.93,34.07,178.10,f,4.73,6.76,4.6,198.50,19.0,-,1.916,6.53,7.1,12.8,,
40,41,CCL,Coca-Cola Amatil,7.224,9.46,+32,11.93,8.19,52.00,p,5.50,7.26,-,6.10,155.1,-10.2,4.012,1.74,-17.8,-3.2,,
41,42,LEI,Leighton Hldgs,7.173,21.19,+80,23.48,15.39,117.00,p,5.52,6.42,31.3,128.50,16.5,12.8,2.126,7.96,31.2,.3,,
42,43,MGR,Mirvac Grp,7.080,1.915,+8,1.915,1.63,9.00,,4.70,4.70,3.5,12.19,15.7,7.3,1.098,1.66,15.6,20.7,,
43,44,NVN,Novion Prop Grp,7.016,2.30,+12,2.30,1.86,13.70,,5.96,6.00,-,13.61,16.9,-.7,1.090,1.90,19.9,15.8,,
44,48,DXS,DEXUS Prop Grp,6.882,7.60,+55,7.60,.995,37.56,,4.94,4.94,4.3,49.56,15.3,-26.7,1.055,6.36,24.9,16.2,,
45,47,ORI,Orica,6.694,17.96,+74,24.63,16.87,96.00,p,5.35,6.21,2.1,163.70,11.0,-2.1,1.459,5.03,-25.2,-8.4,,
46,38,FMG,Fortescue Metals Grp,6.632,2.13,-18,6.22,2.13,20.00,f,9.39,13.41,100.0,93.42,2.3,75.0,.894,2.56,-54.6,-20.7,,
47,46,AFI,Aust Foundation,6.625,6.10,+6,6.30,5.80,23.00,f,3.77,5.39,-,24.35,25.1,3.6,1.265,5.80,2.6,16.6,,
48,45,CPU,Computershare,6.524,11.73,-8,13.17,10.78,29.00,p,2.47,2.68,3.6,47.98,24.4,8.1,4.883,-2.27,8.3,19.0,,
49,49,MPL,Medibank Private,6.444,2.34,+3,2.44,2.08,-,,-,-,-,-,-,-,4.564,-,-,-,,
50,50,REA,REA Grp,6.295,47.79,+234,52.45,39.45,57.00,f,1.19,1.70,37.4,113.70,42.0,36.5,14.661,2.38,13.1,53.8,,
51,51,BEN,Bendigo & Adelaide Bk,5.925,13.14,+52,13.18,10.83,64.00,f,4.87,6.96,4.9,87.70,15.0,12.2,1.144,7.26,14.8,22.6,,
52,54,SEK,Seek,5.903,17.23,+85,18.54,11.76,30.00,f,1.74,2.49,36.4,57.70,29.9,21.0,3.821,-.13,34.4,49.1,,
53,53,AIO,Asciano,5.862,6.01,+24,6.61,5.13,14.25,f,2.37,3.39,23.9,26.10,23.0,.7,1.514,.93,5.2,9.3,,
54,55,IPL,Incitec Pivot,5.848,3.49,+25,3.52,2.65,10.80,p,3.09,3.50,17.4,15.00,23.3,18.3,1.232,.85,17.7,4.1,,
55,57,JHX,James Hardie Ind,5.628,12.64,+79,14.982,11.16,43.98,,3.48,3.48,151.0,16.58,76.2,78.9,-,.74,-1.7,25.5,,
56,52,SPK,Spark New Zealand,5.578,3.04,-3,3.18,2.11,15.49,,5.10,5.10,20.1,23.35,13.0,5.4,3.549,.36,50.5,32.4,,
57,63,AWC,Alumina,5.374,1.915,+16.5,2.01,1.135,-,,-,-,-,-1.68,-,-77.0,1.573,1.00,37.3,11.8,,
58,56,FBU,Fletcher Bldg,5.365,7.80,+11,9.27,7.40,30.91,,3.96,3.96,19.7,45.81,17.0,22.0,1.648,2.46,-6.0,19.8,,
59,59,TTS,Tatts Grp,5.306,3.67,+13,3.69,2.85,13.50,f,3.68,5.25,-12.9,14.10,26.0,-7.8,1.805,-1.19,23.8,18.6,,
60,61,TPM,TPG Telecom,5.287,6.66,+32,7.83,4.89,9.25,f,1.39,1.98,23.3,21.60,30.8,15.1,6.046,.15,19.1,64.9,,
61,58,ARG,Argo Invest,5.249,7.90,+2,8.14,7.18,28.00,f,3.54,5.06,5.7,30.20,26.2,8.9,1.221,7.36,12.1,19.1,,
62,60,QAN,Qantas Airways,5.139,2.34,+3,2.64,1.025,-,,-,-,-,-128.50,-,126.2,1.770,.72,110.0,13.6,,
63,66,PTM,Platinum Asset,4.946,8.50,+69,8.50,5.72,34.00,f,4.00,5.71,54.5,32.79,25.9,43.7,12.111,.65,21.2,38.7,,
