Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, August 12, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4237.9 at 2011-08-12T16:36:43. Report at Friday, August 12, 2011. Processed Saturday at 2011-08-13T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,122.711,38.21,+9,49.81,34.81,94.58,f,2.48,3.54,-9.2,331.41,11.5,6.1,2.120,9.91,5.5,-,,
2,2,CBA,C'wlth Bank  of Aust,75.690,48.56,+230,55.77,43.41,320.00,f,6.59,9.41,10.3,395.10,12.3,19.4,2.030,16.82,2.8,11.1,,
3,3,WBC,Westpac Banking,62.027,20.47,+120,25.60,17.84,150.00,f,7.33,10.47,19.8,249.20,8.2,55.7,1.546,9.55,.9,1.7,,
4,4,ANZ,ANZ Banking Grp,52.367,19.92,+82,25.96,17.63,138.00,f,6.93,9.90,23.5,206.30,9.7,17.1,1.533,10.61,-6.3,13.0,,
5,5,NAB,National Aust Bank,50.538,22.96,+119,28.18,19.64,162.00,f,7.06,10.08,4.1,205.10,11.2,10.1,1.297,12.80,5.6,4.6,,
6,6,NWS,News Corp,40.449,15.66,+159,18.48,13.32,13.42,,.86,.86,6.9,131.81,11.9,-63.3,.417,-,.9,-1.1,,
7,7,TLS,Telstra Corp,37.951,3.05,+16,3.10,2.55,28.00,f,9.18,13.11,-,26.10,11.7,-16.7,3.087,.36,21.8,-2.7,,
8,8,WES,Wesfarmers,33.332,28.75,+75,35.26,26.04,135.00,f,4.70,6.71,13.6,161.10,17.8,-20.6,1.171,-,-8.3,3.1,,
9,10,WOW,Woolworths,31.337,25.76,+27,30.18,23.70,119.00,f,4.62,6.60,10.6,170.11,15.1,9.0,4.008,1.87,-3.2,.7,,
10,9,RIO,Rio Tinto,31.165,71.52,-48,89.04,63.85,111.75,f,1.56,2.23,128.8,731.53,9.8,75.2,.485,18.81,3.5,-9.0,,
11,11,NCM,Newcrest Min,31.158,40.73,+153,43.71,34.78,30.00,,.74,.74,66.7,144.10,28.3,53.0,6.220,13.16,10.2,14.8,,
12,12,WPL,Woodside Petroleum,29.389,37.05,+250,50.85,30.53,110.84,f,2.99,4.27,2.5,200.73,18.5,-5.9,2.515,13.93,-10.4,-13.8,,
13,14,FMG,Fortescue Metals Grp,18.493,5.94,+20,7.34,4.33,3.00,,.51,.51,-,31.06,19.1,481.1,10.674,.29,27.5,-7.9,,
14,13,WDC,Westfield Grp,17.433,7.55,-32,10.204,7.34,63.56,,8.42,8.42,-13.3,48.14,15.7,19.7,1.037,7.18,-20.2,-12.5,,
15,16,CSL,CSL,15.401,29.17,+78,38.07,26.23,80.00,,2.74,2.82,14.3,170.88,17.1,-4.1,3.654,5.54,-9.4,-9.0,,
16,17,ORG,Origin Energy,14.776,13.88,+22,17.22,12.00,50.00,f,3.60,5.15,-,12.00,115.7,8.5,1.292,7.97,.6,1.2,,
17,15,QBE,QBE Insurance Grp,14.412,13.19,-147,19.60,13.07,128.00,p,9.70,10.22,-,121.72,10.8,-39.0,1.409,-,-17.0,-13.4,,
18,18,AMP,AMP,11.191,3.98,-1,5.82,3.61,30.00,p,7.54,9.47,-,37.90,10.5,-3.4,3.733,.98,-16.4,-12.1,,
19,19,STO,Santos,10.272,11.70,+18,16.90,10.11,37.00,f,3.16,4.52,-11.9,59.80,19.6,48.3,1.351,-,-15.3,-12.3,,
