Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 16, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5278.8 at 2015-01-16T16:38:36. Report at Friday, January 16, 2015. Processed Saturday at 2015-01-17T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,135.494,83.57,-247,86.64,72.14,401.00,f,4.80,6.85,10.2,533.80,15.7,12.0,2.827,23.49,21.9,26.0,,
2,2,WBC,Westpac Banking,102.217,32.76,-64,35.99,30.00,182.00,f,5.56,7.94,4.6,243.70,13.4,9.8,2.112,11.57,14.2,24.0,,
3,3,BHP,BHP Billiton,86.876,27.05,-211,39.79,26.50,130.92,f,4.84,6.91,11.2,276.01,9.8,12.2,1.033,15.87,-17.3,-4.9,,
4,4,ANZ,ANZ Banking Grp,86.465,31.26,-113,35.07,28.84,178.00,f,5.69,8.13,8.5,267.10,11.7,23.0,1.812,14.65,13.4,21.5,,
5,5,NAB,National Aust Bank,80.734,33.37,-86,36.00,31.33,198.00,f,5.93,8.48,4.2,222.10,15.0,-13.8,1.729,15.15,9.2,20.3,,
6,6,TLS,Telstra Corp,76.044,6.22,+15,6.275,4.96,29.50,f,4.74,6.77,5.4,34.40,18.1,24.3,5.316,.60,24.8,30.2,,
7,7,WES,Wesfarmers,47.894,42.62,-10,45.756,39.61,189.90,f,4.46,6.37,4.5,234.47,18.2,-.7,1.847,6.14,6.5,17.6,,
8,8,CSL,CSL,39.330,83.00,-410,89.07,63.77,123.73,,1.49,1.49,17.9,286.73,28.9,9.0,12.314,5.00,26.1,43.5,,
9,9,WOW,Woolworths,38.766,30.69,+47,38.92,29.11,137.00,f,4.46,6.38,3.0,196.50,15.6,3.6,3.627,3.11,-7.8,11.3,,
10,10,WPL,Woodside Petroleum,28.145,34.16,-289,44.23,33.72,233.81,f,6.84,9.78,61.9,266.00,12.8,-5.1,1.712,19.97,5.0,7.8,,
11,11,RIO,Rio Tinto,23.483,53.89,-551,71.30,52.00,223.23,f,4.14,5.92,30.3,374.22,14.4,58.5,.433,23.73,-6.3,-2.0,,
12,13,SCG,Scentre Grp,19.966,3.75,+10,3.75,3.07,-,,-,-,5.9,205.46,1.8,2.3,1.855,2.80,39.8,23.8,,
13,12,WFD,Westfield Corp,18.827,9.06,-57,9.80,6.70,-,,-,-,3.0,-39.26,-,9.6,1.305,3.80,55.3,27.1,,
14,14,MQG,Macquarie Grp,17.933,55.29,-265,62.49,52.51,290.00,p,5.25,6.14,32.2,483.86,11.4,55.7,1.577,32.50,12.4,38.8,,
15,15,SUN,Suncorp Grp,17.781,13.82,-44,15.08,11.548,75.00,f,5.43,7.75,36.4,57.11,24.2,48.6,1.330,6.32,26.3,27.4,,
16,16,TCL,Transurban Grp,17.081,8.96,+18,9.05,6.619,37.50,p,4.19,4.52,14.4,18.30,49.0,54.5,2.807,3.00,34.9,23.3,,
