Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4600.7 at 16:40 10/9/2010  Report at 22:00 Friday 10/9/2010. Processed 16:35 Sunday 12/9/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
23,23,AMP,AMP Ltd,10.36,5.00,-21,6.97,4.85,31,p,6.20,7.66,-25.0,39.8,12.6,28.9,3.93,0.90,-18.9,-17.3
24,21,STO,Santos Ltd,10.149,12.19,-173,16.05,11.24,42,f,3.45,4.92,8.3,63.5,19.2,-67.0,1.46,-,-17.1,-1.5
25,25,LEI,Leighton Hldgs,10.036,33.37,79,41.70,27.61,150,f,4.50,6.42,30.4,204.6,16.3,-4.3,3.91,8.13,-3.8,-9.7
26,26,SGP,Stockland stp,9.58,4.02,-6,4.23,3.52,21.8,,5.42,5.42,-35.9,20.1,20.0,-45.5,1.10,3.59,-1.5,-17.8
27,27,ORI,Orica Ltd,9.11,25.16,25,26.77,20.868,98,p,3.90,4.51,3.2,102.3,24.6,0.7,2.29,1.31,11.3,-1.2
28,28,CCL,Coca-Cola Amatil,8.987,11.91,-3,12.22,9.70,45.5,f,3.82,5.46,11.5,63.1,18.9,10.1,5.62,1.47,26.2,14.3
29,30,BXB,Brambles Ltd,8.72,6.13,17,8.37,5.11,25,p,4.08,4.43,-24.2,36.96,16.6,-21.1,4.55,0.88,-21.3,-22.2
30,29,CNA,Coal & Allied Ind  ,8.703,100.51,18,105.00,74.06,800,f,7.96,11.37,-28.2,877.4,11.5,-27.2,5.79,19.26,37.0,13.7
31,31,AMC,Amcor Ltd,8.333,6.82,2,7.04,5.27,29.5,,4.33,4.33,-7.3,15.8,43.2,-,2.02,1.49,30.0,5.2
32,32,OSH,Oil Search Ltd,7.732,5.91,-4,6.93,4.97,4.47,,0.76,0.76,-52.7,13.71,43.1,-68.5,2.67,-,-8.0,12.9
33,33,IAG,Insurance Aust Grp,7.526,3.62,15,4.21,3.22,13,f,3.59,5.13,30.0,4.39,82.5,-27.0,1.62,1.16,-0.9,-8.0
34,34,TCL,Transurban stp,7.379,5.12,12,5.61,3.909,24,,4.69,4.69,10.3,4.6,111.3,-,1.77,2.77,31.2,-5.0
35,35,AGK,AGL Energy Ltd,7.017,15.59,19,15.70,13.37,59,,3.78,4.58,9.3,79.3,19.7,-19.8,1.21,5.89,18.5,3.3
36,36,CWN,Crown Ltd,6.255,8.30,-8,9.39,7.41,37,p,4.46,5.60,-,38.54,21.5,-1.5,1.83,3.42,-2.9,-
37,38,QAN,Qantas Airways,5.912,2.61,8,3.06,2.12,-,,-,-,-100.0,4.9,53.3,9.7,0.99,2.35,-8.7,-19.1
38,40,IPL,Incitec Pivot,5.733,3.52,11,3.83,2.51,4.1,,1.16,1.16,-97.8,-10.2,-,-58.7,1.70,0.27,26.1,1.2
39,37,MAP,MAP Grp forus,5.733,3.08,-10,3.38,2.374,19,,6.17,6.17,-21.4,-14.47,-,-,0.95,-,17.2,-1.3
40,39,GPT,GPT Grp stp,5.659,3.05,-2,3.16,0.525,6.8,,2.23,2.23,-83.7,9.43,32.3,-69.3,0.85,3.45,-6.4,-37.9
41,43,WOR,WorleyParsons Ltd,5.521,23.05,115,31.79,19.95,75.5,p,3.28,4.29,-18.8,118.5,19.5,-26.3,3.00,0.24,-19.8,-15.6
42,42,RMD,ResMed Inc cdi,5.291,3.49,3,3.985,2.445,-,,-,-,-,29.57,11.8,22.7,3.50,1.64,34.5,12.5
43,41,CPU,Computershare Ltd,5.273,9.49,-17,12.90,8.70,28,p,2.95,3.65,27.3,62.24,15.2,5.4,4.19,-1.61,-12.7,3.3
44,44,ASX,ASX Ltd,5.138,29.60,24,37.16,28.02,173.1,f,5.85,8.35,5.0,190.4,15.5,6.8,1.76,3.49,-11.2,-13.6
45,45,CFX,CFS Retail Prop unt,4.959,1.96,-3,2.12,1.81,12.5,,6.38,6.38,-,12.65,15.5,-14.0,0.98,2.02,-2.5,-2.3
46,46,AIO,Asciano Grp stp,4.901,1.675,-4.5,1.94,1.435,-,,-,-,-,-31.6,-,221.3,1.58,0.08,1.2,-36.4
47,47,AFI,Aust Foundation,4.782,4.72,-2,5.41,4.52,21,f,4.45,6.36,-,18.6,25.4,-14.1,1.20,4.70,-2.2,-3.0
48,48,MGR,Mirvac Grp stp,4.765,1.395,0.5,1.745,1.19,8,,5.73,5.73,-,7.95,17.5,-23.7,0.87,1.66,-13.5,-30.4
49,50,TOL,Toll Hldgs Ltd,4.541,6.46,14,9.33,5.34,25,f,3.87,5.53,-,39.9,16.2,-7.0,1.67,1.38,-21.9,-15.8
50,51,AWC,Alumina Ltd,4.478,1.835,2,2.06,1.45,4.23,f,2.31,3.29,-80.7,0.59,311.0,-88.5,1.38,1.22,2.9,-30.0
51,53,OZL,OZ Minerals,4.323,1.385,2.5,1.425,0.945,3,,2.17,2.17,-100.0,15.2,9.1,258.3,1.69,0.95,24.1,-27.6
52,56,BSL,BlueScope Steel,4.303,2.36,12,3.40,2.03,5,f,2.12,3.03,-,6.9,34.2,36.0,0.75,2.53,-17.8,-32.9
53,49,SHL,Sonic Healthcare,4.269,10.99,-65,15.64,9.53,59,p,5.37,6.17,3.5,75.5,14.6,-11.9,1.67,-2.34,-18.9,-7.1
54,54,LLC,Lend Lease Grp stp,4.253,7.52,20,10.907,6.70,32,f,4.26,6.08,-19.2,72.9,10.3,-8.8,1.26,4.76,-26.3,-22.4
55,52,GMG,Goodman Grp forus,4.236,0.665,-0.5,0.75,0.55,3.4,,5.11,5.11,-61.2,-9.9,-,-63.6,0.90,0.47,-,-49.6
56,55,DXS,DEXUS Prop Grp stp,4.065,0.84,-1,0.89,0.715,5.1,,6.07,6.07,-100.0,0.66,127.3,-32.4,0.81,0.95,5.8,-18.1
57,60,NHC,New Hope Corp,4.052,4.88,14,5.50,3.92,9.5,f,1.95,2.78,60.9,29,16.8,189.4,1.47,2.67,1.6,37.8
58,58,TAH,Tabcorp Hldgs Ltd,4.025,6.57,6,7.52,6.18,55,f,8.37,11.96,-15.4,77.1,8.5,-17.4,1.17,-1.35,-,-17.4
59,57,COH,Cochlear Ltd,4.012,70.92,-24,79.11,59.55,200,p,2.82,3.77,14.3,275.7,25.7,17.6,9.15,4.01,9.5,-0.2
60,61,HVN,Harvey Norman,3.994,3.76,19,4.85,3.22,14,f,3.72,5.32,27.3,21.78,17.3,15.8,1.85,-,-9.4,-11.1
61,59,OST,OneSteel Ltd,3.955,2.97,,4.15,2.76,11,,3.70,3.70,10.0,19.51,15.2,-2.8,0.88,1.77,1.3,-19.2
62,63,FBU,Fletcher Bld,3.949,6.46,36,7.04,5.61,20.63,,3.19,3.19,-24.9,36.48,17.7,-23.5,1.61,2.36,-4.0,-12.2
63,62,EQN,Equinox Min Ltd cdi,3.801,5.37,6,5.56,3.12,-,,-,-,-,7.22,74.4,-,5.59,-,52.1,4.4
64,64,SGM,Sims Metal Mgmt,3.711,18.20,56,25.50,15.38,33,p,1.81,2.45,-13.2,64.9,28.0,186.5,1.13,9.48,-19.5,-14.7
65,66,FXJ,Fairfax Media Ltd,3.54,1.505,2,1.885,1.26,2.5,f,1.66,2.06,25.0,11.5,13.1,-4.3,0.67,-0.27,-10.9,-27.7
66,65,ARG,Argo Invest,3.483,5.73,-8,7.05,5.51,25,f,4.36,6.23,-100.0,26,22.0,6.8,1.08,6.03,-10.3,-6.9
67,67,AND,Andean Res Ltd,3.438,6.34,-6,7.19,2.00,-,,-,-,-,-3.93,-,118.3,22.83,-,175.6,81.0
68,71,BLD,Boral Ltd,3.407,4.74,9,6.40,4.15,13.5,f,2.85,4.07,3.9,-15.2,-,-76.6,1.30,3.92,-20.0,-9.5
69,70,MTS,Metcash Ltd,3.377,4.40,4,4.74,3.84,26,f,5.91,8.44,8.3,29.74,14.8,8.3,2.45,0.12,3.8,3.3
70,69,ITO,Intoll Grp stp,3.347,1.48,,1.59,1.005,3,,2.03,2.03,-85.0,66.62,2.2,198.0,0.94,1.57,2.8,-16.0
71,68,MCC,Macarthur Coal,3.241,11.08,-60,17.17,8.04,25,f,2.26,3.22,92.3,49.3,22.5,-36.6,2.87,4.34,19.9,19.7
72,72,BEN,Bendigo & Adelaide,3.24,9.14,28,10.48,7.72,58,f,6.35,9.06,36.5,67.4,13.6,38.8,0.84,5.27,3.6,-6.8
73,74,CTX,Caltex Aust,3.227,11.95,56,12.75,8.01,55,f,4.60,6.57,-30.6,34.4,34.7,68.9,1.10,10.76,3.4,-17.5
74,75,RHC,Ramsay Health Care,3.086,15.27,26,15.61,10.50,43.5,f,2.85,4.07,14.5,69.4,22.0,13.4,2.52,1.29,43.5,16.3
75,73,TEL,Telecom Corp,3.073,1.60,-1.5,2.25,1.44,16.46,,10.29,10.29,-75.3,16.25,9.8,-22.9,1.49,0.49,-19.5,-17.5
76,78,SOL,Soul Pattinson,3.064,12.84,63,15.38,11.631,33,f,2.57,3.67,6.7,124.07,10.3,98.6,0.79,11.11,-2.5,15.6
77,76,TTS,Tatts Grp Ltd,2.961,2.31,-2,2.452,2.089,10,f,4.33,6.18,-52.4,9.4,24.6,6.1,1.20,-1.26,-0.9,-9.7
78,77,WHC,Whitehaven Coal,2.922,5.92,-5,6.47,3.45,5.6,f,0.95,1.35,-34.1,24.2,24.5,-39.7,2.86,1.98,60.8,31.4
79,79,PTM,Platinum Asset,2.868,5.11,-1,6.34,4.44,22,f,4.31,6.15,10.0,24.39,21.0,7.5,12.73,-,-1.7,-2.4
80,80,AQA,Aquila Res,2.796,8.66,-21,11.38,6.009,-,,-,-,-,-10.9,-,13.8,6.90,-,33.6,38.0
81,81,PDN,Paladin Energy,2.723,3.79,-8,5.18,3.37,-,,-,-,-,-8.92,-,-,2.43,1.53,-15.8,-21.2
82,82,CSR,CSR Ltd,2.649,1.745,-1.5,2.13,1.585,8.5,f,4.87,6.96,15.9,-8.2,-,6.3,1.46,1.04,-0.2,-11.1
83,83,DJS,David Jones Ltd,2.585,5.06,-13,5.96,4.10,29,f,5.73,8.19,3.7,33,15.3,8.5,3.76,1.22,-8.3,6.7
84,85,SEK,Seek Ltd,2.551,7.58,-7,8.57,5.25,11.9,f,1.57,2.24,29.3,26.5,28.6,42.5,7.23,0.67,39.7,-3.7
85,84,ERA,Energy Res,2.55,13.37,-14,27.15,12.51,33,f,2.47,3.53,39.3,87.9,15.2,131.0,2.64,-,-45.9,-11.3
86,91,JHX,James Hardie Ind cdi,2.521,5.79,40,8.86,5.05,-,,-,-,-,-21.4,-,-,-,-0.29,-26.3,-5.6
87,86,ILU,Iluka Res,2.491,5.95,1,6.32,3.22,-,,-,-,-,-14.2,-,-,2.28,2.57,49.5,6.6
88,87,UGL,UGL Ltd,2.481,14.95,5,15.97,12.54,64,f,4.28,6.12,-,87.7,17.0,-3.8,2.14,-0.32,5.3,-2.2
89,90,SPN,SP AusNet stp,2.446,0.89,3,0.975,0.76,8,p,8.99,10.37,-30.7,8.09,11.0,-1.5,0.88,0.94,10.3,-0.3
90,89,CEY,Centennial Coal,2.402,6.08,5,6.14,3.05,8,p,1.32,1.57,-27.3,13.5,45.0,-37.5,3.21,1.90,91.9,41.1
91,88,AQP,Aquarius Platinum,2.381,5.14,-3,7.95,3.89,6.74,,1.31,1.31,-,7.15,71.9,-,2.42,-,0.8,-25.8
92,92,JBH,JB Hi-Fi Ltd,2.368,21.70,27,23.71,17.77,66,f,3.04,4.34,50.0,109.74,19.8,23.7,8.08,1.82,12.9,17.9
93,93,REH,Reece Aust Ltd,2.331,23.40,15,26.65,21.76,58,f,2.48,3.54,13.7,115,20.3,14.7,3.92,5.97,-0.4,-4.0
94,96,BOQ,Bank of Qld,2.293,10.63,27,13.49,9.68,52,f,4.89,6.99,-64.0,92.4,11.5,-25.9,1.09,7.20,-6.9,-10.0
95,94,ATM,Aneka Tambang cdi,2.289,1.20,1.4,1.30,1.02,1.42,,1.18,1.18,-60.2,5.55,21.6,-60.3,2.36,-,9.3,-
96,95,MYR,Myer Hldgs Ltd,2.28,3.92,6,3.98,2.86,-,f,-,-,-,-,-,-,3.09,-0.21,-,-
97,97,RIV,Riversdale Min,2.278,9.65,20,11.24,5.12,-,,-,-,-,-0.4,-,-,4.50,1.96,78.0,24.7
98,98,FLT,Flight Centre,2.194,21.99,78,22.94,13.11,70,f,3.18,4.55,677.8,140.3,15.7,42.3,3.09,3.07,51.9,3.6
99,101,ABC,Adelaide Brighton,2.121,3.34,6,3.435,2.293,15.5,f,4.64,6.63,-10.0,23.6,14.2,1.5,2.37,1.16,27.5,0.8
100,100,AIA,Auckland Airport,2.11,1.61,1,1.654,1.395,6.68,,4.15,4.15,-1.0,1.95,82.6,-2.4,1.36,1.19,10.9,-12.5
101,99,APA,APA Grp stp,2.093,3.86,-3,3.99,2.96,32.75,,8.48,8.48,5.7,19.4,19.9,-5.5,1.50,1.28,21.8,8.5
102,105,CGF,Challenger FSG Ltd,2.048,4.10,19,4.50,3.06,14.5,,3.54,3.54,16.0,55.3,7.4,10.6,1.19,-,24.5,-8.5
103,102,CPB,Campbell Brothers,2.033,32.00,-18,32.50,23.249,100,p,3.13,3.79,4.2,129.06,24.8,-33.5,3.23,3.76,16.6,8.5
104,113,LYC,Lynas Corp,2.03,1.225,15,1.275,0.375,-,,-,-,-,-7.07,-,54.7,10.25,-,81.5,8.3
105,108,ALL,Aristocrat Leisure,2.00,3.75,11,5.75,3.34,3.5,,0.93,0.93,-81.3,-15,-,-24.3,13.00,0.15,-27.9,-32.7
106,103,BBG,Billabong Intl,1.995,7.88,-2,12.32,7.31,36,p,4.57,5.55,-20.0,58.3,13.5,-19.4,1.64,0.40,-31.8,-14.5
107,112,GFF,Goodman Fielder,1.988,1.44,8,1.78,1.235,10.75,p,7.47,7.79,2.4,11.7,12.3,-16.7,1.19,-0.17,-7.2,-10.9
108,109,SVW,Seven Grp Hldgs,1.976,6.47,13,7.60,5.41,-,f,-,-,2.9,-,-,-80.9,0.69,-,8.1,-17.3
109,111,PNA,PanAust Ltd,1.964,0.665,2.5,0.685,0.40,-,,-,-,-,3.93,16.9,-,3.37,0.23,35.7,-5.4
110,104,CPA,C'wlth Prop ord unt   ,1.952,0.97,-0.5,1.045,0.85,5.55,,5.72,5.72,-36.9,5.89,16.5,5.1,0.86,1.13,2.1,-12.1
111,107,HSP,Healthscope Ltd,1.948,6.14,,6.20,4.07,23.5,f,3.83,5.47,9.3,32.83,18.7,0.4,1.63,0.71,34.2,6.9
112,106,CMJ,Consolidated Media,1.945,3.26,-1,3.34,2.75,16.5,,5.06,6.44,-,12.98,25.1,-77.2,4.38,0.73,15.5,1.3
113,110,MGX,Mount Gibson Iron,1.90,1.76,-2,2.09,1.055,-,,-,-,-,12.3,14.3,60.1,2.05,0.86,60.0,-16.1
114,114,ANN,Ansell Ltd,1.784,13.47,4,13.73,9.09,30.5,,2.26,2.26,8.9,89.6,15.0,0.9,2.69,2.22,38.0,5.2
115,117,BKW,Brickworks Ltd,1.737,11.80,41,16.80,11.03,39.5,f,3.35,4.78,-,100.5,11.7,2.8,1.27,9.06,-18.1,-2.1
116,115,IOF,ING Office Fd stp,1.678,0.615,-1.5,0.67,0.525,3.9,,6.34,6.34,-59.6,1.6,38.4,-51.6,0.82,0.74,15.3,-20.4
117,116,CEU,ConnectEast stp,1.675,0.425,-1,0.49,0.33,2,,4.71,4.71,-100.0,-1.49,-,-74.3,0.90,0.47,20.7,-31.6
118,120,MIN,Mineral Res,1.661,9.91,51,10.04,5.50,20,f,2.02,2.88,3.4,68.5,14.5,90.6,3.42,2.75,66.6,42.8
119,118,PRY,Primary Health Care,1.646,3.35,-4,6.51,3.01,25,f,7.46,10.66,78.6,27.8,12.1,-1.7,0.67,-1.24,-42.6,-24.3
120,119,ALZ,Australand Prop stp,1.627,2.82,-4,3.05,2.20,12,,4.26,4.26,-50.5,14.9,18.9,-55.1,0.73,3.44,15.1,-23.1
121,121,PIH,Prime Infr Grp stp,1.615,4.59,12,4.60,0.034,-,,-,-,-,-,-,-,0.72,-,-,-
122,122,SKT,Sky Net,1.564,4.02,-2,4.15,3.57,11.18,,2.78,2.78,-1.2,21.47,18.7,17.6,1.54,0.42,5.4,-3.8
123,124,DUE,DUET Grp forus,1.562,1.76,0.5,1.90,1.56,20,p,11.36,11.51,-17.1,16.25,10.8,-30.9,1.03,1.74,16.4,-8.5
124,123,MLT,Milton Corp,1.556,15.63,-5,19.40,15.35,71,f,4.54,6.49,-9.0,78.2,20.0,-8.3,1.06,17.18,-8.3,-8.4
125,126,EXT,Extract Res,1.54,6.33,2,11.45,6.03,-,,-,-,-,-4.96,-,-28.9,14.83,-,-30.5,118.2
126,125,IFL,IOOF Hldgs Ltd,1.524,6.63,-7,7.40,4.47,35,f,5.28,7.54,775.0,29.8,22.2,74.9,1.72,0.51,37.1,-8.4
127,127,NVT,Navitas Ltd,1.513,4.42,-4,5.56,3.34,18.8,f,4.25,6.07,31.5,18.8,23.5,30.9,14.63,-0.23,26.1,35.5
128,129,HTA,Hutchison,1.493,0.11,,0.135,0.088,-,,-,-,-,2.33,4.7,-93.1,1.09,0.10,-4.0,-13.4
129,135,REA,REA Grp,1.489,11.59,62,12.60,7.15,16,f,1.38,1.97,-100.0,39.5,29.3,5244.6,10.72,0.65,56.5,26.0
130,130,GCL,Gloucester Coal,1.471,12.45,,12.53,5.148,-,,-,-,-100.0,39.9,31.2,-63.9,5.63,1.99,141.9,48.5
131,133,WAN,West Aust News,1.465,6.78,20,8.48,6.24,45,f,6.64,9.48,36.4,45.4,14.9,-2.6,11.22,-,-4.5,-19.5
132,128,TEN,Ten Network Hldgs,1.453,1.39,-4,1.94,1.225,-,,-,-,-85.2,4.62,30.1,-47.6,1.80,-0.29,-4.1,-17.9
133,134,DOW,Downer EDI Ltd,1.449,4.28,11,9.44,3.33,29.1,,6.80,6.80,0.3,0.9,475.6,12.2,1.17,1.94,-44.7,-7.6
134,131,TSE,Transfield Services,1.438,3.47,-5,4.80,2.87,14,f,4.03,5.76,16.7,17.66,19.6,-32.7,1.79,0.31,-15.2,-24.3
135,132,BLY,Boart Longyear,1.425,3.09,-1,4.10,2.43,2.29,p,0.74,0.85,-100.0,8.15,37.9,-97.5,1.36,1.50,-2.7,-44.8
136,137,TPM,TPG Telecom Ltd,1.405,1.83,4,2.58,0.82,3,f,1.64,2.34,-,5.7,32.1,-,4.33,0.06,48.8,71.8
137,136,GNC,Graincorp Ltd,1.402,7.07,12,8.85,5.10,22.27,f,3.15,4.50,-,63.62,11.1,-,2.02,4.78,-3.6,-3.9
138,140,PPT,Perpetual Ltd,1.297,29.87,-21,40.31,27.11,210,f,7.03,10.04,110.0,227.1,13.2,8.7,3.59,3.95,-18.6,-21.8
139,138,SKC,Sky City Entertain,1.288,2.24,-7,2.89,2.22,13.64,,6.09,6.09,9.7,14.38,15.6,1.2,2.09,0.51,-11.5,-17.0
140,142,CQODA,Charter Hall Office def,1.278,2.59,3,2.63,2.44,-,,-,-,-,-1.9,-,-,-,0.42,-,-
141,139,MND,Monadelphous Grp,1.275,14.75,-49,15.98,11.77,83,f,5.63,8.04,12.2,96.86,15.2,10.6,8.95,1.65,16.4,6.8
142,141,HGG,Henderson Grp cdi,1.27,2.24,-3,2.67,2.01,10.22,,4.56,4.56,-10.1,10.64,21.1,-43.9,2.51,-0.14,-3.1,-9.3
143,143,PRU,Perseus Min Ltd,1.239,2.94,,3.07,1.105,-,,-,-,-,-2.43,-,-25.6,9.33,-,141.0,25.0
144,144,IIF,ING Industrial Fd unt,1.231,0.475,,0.603,0.345,1.6,,3.37,3.39,-100.0,-13,-,-84.8,0.67,0.57,-12.9,-38.9
145,147,KAR,Karoon Gas Aust,1.225,6.90,7,11.45,4.51,-,,-,-,-,-15.25,-,-,3.66,-,-11.7,46.6
146,148,FPH,Fisher & Paykel H,1.19,2.30,-4,2.83,2.18,10.07,,4.38,4.38,-4.5,10.85,21.2,7.2,5.24,0.34,-11.2,-2.6
147,151,AWB,AWB Ltd,1.189,1.455,-0.5,1.49,0.865,-,,-,-,-100.0,3.67,39.6,-,1.31,1.85,14.1,-10.0
148,145,SKI,Spark Infrastructure stp,1.187,1.15,-4,1.445,1.09,13.56,,11.79,11.79,-0.4,10.66,10.8,136.2,2.06,1.83,10.3,-3.8
149,153,ZIM,Zimplats Hldgs,1.184,11.00,10,12.65,8.70,-,,-,-,-,133.06,8.3,-,1.87,-,7.4,-8.4
150,150,AIX,Aust Infra unt,1.179,1.90,-2.5,2.09,1.535,10,p,5.26,6.68,-23.1,33.22,5.7,26.2,0.73,2.61,17.6,-8.2
151,149,CRZ,Carsales Com Ltd,1.172,5.04,-14,5.86,3.56,14.9,f,2.96,4.22,-,18.6,27.1,-,13.17,0.38,38.3,-
152,152,AGO,Atlas Iron Ltd,1.166,2.16,-4,3.05,1.585,-,,-,-,-,-9.6,-,-80.7,3.25,-,33.3,4.7
153,159,IVA,Ivanhoe Aust,1.166,2.86,26,4.153,2.45,-,,-,-,-,-20.3,-,-26.1,-,-,-16.7,-
154,146,AZT,Aston Res Ltd,1.162,5.68,-28,6.35,5.49,-,,-,-,-,-,-,-,2.88,-,-,-
155,154,APN,APN News & Media,1.102,1.84,-8.5,2.61,1.68,9,,4.89,5.82,-81.7,16.7,11.0,-40.2,0.95,-0.75,-6.7,-23.2
156,157,BKN,Bradken Ltd,1.092,7.87,7,8.14,5.48,34,f,4.32,6.17,47.8,54.1,14.5,28.0,2.32,2.10,25.2,-3.8
157,158,KCN,Kingsgate Cons,1.084,10.76,18,11.50,7.01,35,,3.25,3.25,133.3,75.2,14.3,113.3,3.43,3.16,37.0,28.4
158,155,AUN,Austar United,1.084,0.86,-1.5,1.465,0.84,-,,-,-,-,3.5,24.6,118.4,-,-0.28,-30.6,-20.3
159,161,WEC,White Energy Co,1.063,3.74,9,3.84,1.955,-,,-,-,-,-14.79,-,-22.1,6.19,-,34.1,7.7
160,160,PMV,Premier Invest,1.062,6.85,15,8.934,5.94,36,f,5.26,7.51,20.7,49.85,13.7,34.8,0.92,2.19,-13.3,0.3
161,156,AIZ,Air New Zealand,1.062,0.985,-2.5,1.145,0.83,5.52,,5.60,5.60,6.6,6.17,16.0,-42.2,0.84,1.15,4.2,-17.3
162,162,TPI,Transpacific Indust,1.028,1.07,-0.5,1.785,0.92,-,,-,-,-,6.7,16.0,-59.6,0.47,-0.22,-30.0,-48.6
163,165,PBG,Pac Brands,0.997,1.07,3,1.52,0.78,-,,-,-,-,5.7,18.8,-43.0,0.72,0.08,-10.8,-25.6
164,168,WTF,Wotif Com Hldgs,0.983,4.69,19,8.08,4.07,21.5,f,4.58,6.55,22.9,25.34,18.5,20.6,11.44,-0.02,-11.5,-
165,163,IRE,IRESS Market Tech,0.983,7.80,-22,9.38,7.25,35,f,4.49,6.41,9.7,39.46,19.8,17.5,7.91,0.76,-4.0,4.6
166,167,DLX,Duluxgrp Ltd,0.98,2.67,5,2.83,2.41,-,,-,-,-,-,-,-,0.27,-,-,-
167,173,TAL,Tower Aust,0.977,2.35,13,3.273,1.955,5.25,,2.23,3.19,16.7,13,18.1,-0.2,1.44,1.07,-13.2,3.5
