Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 11, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4734.8 at 2011-03-11T16:35:46. Report at Friday, March 11, 2011. Processed Saturday at 2011-03-12T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,148.305,44.19,-306,47.63,35.58,94.45,f,2.14,3.05,-9.2,331.41,13.3,6.1,2.562,9.91,3.7,10.3,,
2,2,CBA,C'wlth Bank  of Aust,78.779,50.86,-179,60.00,47.05,302.00,f,5.94,8.48,27.2,350.70,14.5,26.4,2.215,-,-4.3,13.2,,
3,3,WBC,Westpac Banking,68.899,22.90,-58,28.43,20.56,139.00,f,6.07,8.67,19.8,214.20,10.7,55.7,1.717,8.96,-12.5,5.1,,
4,4,ANZ,ANZ Banking Grp,60.158,23.17,-57,26.23,19.95,126.00,f,5.44,7.77,23.5,178.90,13.0,17.1,1.761,10.38,-3.5,7.4,,
5,5,NAB,National Aust Bank,53.677,24.74,-78,29.03,22.23,152.00,f,6.14,8.78,4.1,191.80,12.9,10.1,1.378,12.63,-4.2,-,,
6,6,NWS,News Corp,44.319,17.45,-76,20.18,15.40,13.23,,.76,.76,6.9,131.81,13.2,-63.3,.465,-,-4.9,-4.4,,
7,7,WES,Wesfarmers,36.407,31.41,-224,35.26,27.09,135.00,f,4.30,6.14,13.6,161.10,19.5,-20.6,1.279,-,3.0,-.4,,
8,8,RIO,Rio Tinto,34.338,78.80,-672,89.04,58.86,111.21,f,1.41,2.02,128.8,718.78,11.0,75.2,.535,18.72,2.0,-4.9,,
9,9,TLS,Telstra Corp,32.850,2.64,-17,3.46,2.55,28.00,f,10.61,15.15,-,26.00,10.2,-5.0,2.525,.36,-2.5,-8.0,,
10,10,WPL,Woodside Petroleum,32.746,41.80,-105,48.25,39.63,110.84,f,2.65,3.79,2.5,200.73,20.8,-7.4,2.848,13.93,-8.6,-5.8,,
11,11,WOW,Woolworths,32.493,26.79,-59,30.18,25.52,119.00,f,4.44,6.35,10.6,170.11,15.7,9.0,4.156,1.87,-.2,1.3,,
12,12,NCM,Newcrest Min,28.763,37.59,-243,43.71,29.73,30.00,,.80,.80,66.7,144.10,26.1,53.0,5.742,13.16,15.4,4.7,,
13,13,WDC,Westfield Grp,22.028,9.54,-21,10.508,9.096,63.56,,6.66,6.66,-56.4,48.14,19.8,20.3,1.311,7.18,7.4,-5.3,,
14,15,CSL,CSL,18.966,34.82,-114,38.07,30.45,80.00,,2.30,2.36,14.3,170.88,20.4,-4.1,4.499,5.54,-2.1,-,,
