Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, September 21, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4430.8 at 2012-09-21T16:45:37. Report at Friday, September 21, 2012. Processed Saturday at 2012-09-22T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,108.234,33.70,+39,39.21,30.09,106.15,f,3.15,4.50,14.1,284.17,11.9,-13.6,1.644,11.37,-.8,-1.2,,
2,2,CBA,C'wlth Bank  of Aust,87.807,55.15,-13,58.05,43.12,334.00,f,6.06,8.65,4.4,448.90,12.3,-1.2,2.112,18.73,28.9,8.5,,
3,3,WBC,Westpac Banking,75.833,24.62,+51,24.99,19.00,162.00,f,6.58,9.40,12.2,198.30,12.4,5.0,1.731,10.12,30.8,4.6,,
4,4,ANZ,ANZ Banking Grp,67.497,24.84,+61,25.12,18.60,142.00,f,5.72,8.17,11.1,214.80,11.6,7.6,1.778,-,36.3,6.7,,
5,5,NAB,National Aust Bank,58.350,25.40,-1,26.56,20.92,178.00,f,7.01,10.01,13.2,213.60,11.9,16.9,1.383,13.68,22.6,.2,,
6,6,NWS,News Corp,56.724,24.16,+63,24.25,15.72,14.04,,.58,.58,3.0,46.12,52.4,51.7,.781,2.01,49.2,15.4,,
7,7,TLS,Telstra Corp,48.155,3.87,+5,4.09,3.00,28.00,f,7.24,10.34,-,27.50,14.1,20.8,4.120,.33,34.9,15.6,,
8,8,WES,Wesfarmers,40.367,34.75,+20,35.97,28.25,165.00,f,4.75,6.78,10.0,184.20,18.9,10.6,1.365,4.45,15.7,14.6,,
9,9,WOW,Woolworths,36.126,29.27,+41,30.88,23.21,126.00,f,4.30,6.15,3.3,148.67,19.7,2.5,4.277,2.36,23.2,4.5,,
10,10,WPL,Woodside Petroleum,28.137,34.15,-71,38.16,29.76,114.05,f,3.34,4.77,-6.6,187.44,18.2,14.1,2.154,16.08,8.5,-10.4,,
11,11,RIO,Rio Tinto,24.546,56.33,-25,72.30,48.37,152.71,f,2.71,3.87,21.9,247.68,22.7,13.0,.421,20.97,-6.4,.1,,
12,12,WDC,Westfield Grp,22.800,10.12,+6,10.45,7.21,48.95,,4.84,4.84,-23.8,73.22,13.8,-18.9,1.339,6.79,37.5,3.6,,
13,13,CSL,CSL,22.202,43.94,+44,45.95,28.10,83.00,,1.89,1.89,3.8,189.24,23.2,8.8,6.476,5.08,51.1,12.0,,
14,14,NCM,Newcrest Min,22.108,28.90,+54,37.27,20.89,35.00,p,1.21,1.26,16.7,146.00,19.8,-3.8,1.465,14.70,-13.7,-2.2,,
15,15,QBE,QBE Insurance Grp,15.575,13.18,+8,15.49,9.88,65.00,p,4.93,5.33,-32.0,71.57,18.4,-48.7,1.515,4.45,7.3,-12.7,,
16,16,AMP,AMP,12.853,4.44,-1,4.55,3.71,26.50,p,5.97,7.31,-3.3,25.40,17.5,-5.4,1.864,1.06,19.6,-6.5,,
