Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 30, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4420.0 at 2012-03-30T17:00:14. Report at Friday, March 30, 2012. Processed Saturday at 2012-03-31T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,111.157,34.61,+21,49.81,33.68,103.08,f,2.98,4.25,-3.2,397.33,8.7,39.1,2.054,11.69,-24.0,5.1,,
2,2,CBA,C'wlth Bank  of Aust,79.222,50.10,+94,54.00,42.30,325.00,f,6.49,9.27,10.3,429.40,11.7,18.7,2.085,-,.2,18.8,,
3,3,WBC,Westpac Banking,66.855,21.89,+52,25.60,17.84,156.00,f,7.13,10.18,12.2,233.00,9.4,5.0,1.495,9.96,-5.6,10.5,,
4,4,ANZ,ANZ Banking Grp,62.325,23.26,+52,24.49,17.63,140.00,f,6.02,8.60,11.1,208.20,11.2,7.6,1.605,11.44,2.0,19.8,,
5,5,NAB,National Aust Bank,55.084,24.60,+25,28.18,19.64,172.00,f,6.99,9.99,13.2,233.60,10.5,16.9,1.292,13.62,.9,13.6,,
6,6,NWS,News Corp,46.283,19.05,-20,19.58,13.32,14.59,,.77,.77,-5.5,112.63,16.9,-13.4,1.687,1.84,8.7,20.6,,
7,7,TLS,Telstra Corp,40.938,3.29,+5,3.45,2.69,28.00,f,8.51,12.16,-,28.30,11.6,-16.7,3.280,.30,25.3,9.9,,
8,8,WES,Wesfarmers,34.868,30.02,+118,34.18,26.04,155.00,f,5.16,7.38,20.0,167.00,18.0,22.7,1.317,-,-4.5,20.5,,
9,9,WOW,Woolworths,31.875,25.98,+107,27.99,23.21,124.00,f,4.77,6.82,6.1,157.79,16.5,5.1,3.895,2.25,-2.7,4.3,,
10,11,RIO,Rio Tinto,28.499,65.40,+170,88.85,58.52,134.01,f,2.05,2.93,21.9,298.35,21.9,13.0,.476,19.14,-23.4,14.1,,
11,10,WPL,Woodside Petroleum,28.045,34.81,-56,50.85,29.76,103.39,f,2.97,4.24,-6.6,187.08,18.6,12.3,2.181,15.47,-22.2,.4,,
12,12,NCM,Newcrest Min,22.704,29.68,+68,42.680,28.70,32.00,,1.08,1.08,20.0,147.20,20.2,-6.7,1.599,14.26,-26.0,-3.0,,
13,13,WDC,Westfield Grp,20.388,8.83,+9,9.42,7.21,48.40,,5.48,5.48,-23.8,66.55,13.3,-18.9,1.186,7.27,-1.0,10.6,,
14,15,CSL,CSL,18.542,35.89,+167,37.00,26.12,81.00,,2.26,2.28,-,174.79,20.5,6.0,4.851,5.29,-1.7,4.2,,
15,14,FMG,Fortescue Metals Grp,18.091,5.81,-19,6.84,3.95,8.00,f,1.38,1.97,-,45.92,12.7,89.5,8.242,.51,-4.9,33.9,,
16,16,QBE,QBE Insurance Grp,16.403,14.17,-23,19.60,9.88,87.00,p,6.14,6.52,-32.0,63.90,22.2,-48.7,1.622,.04,-13.5,-3.3,,
