Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 28, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4685.3 at 2012-12-28T16:55:05. Report at Friday, December 28, 2012. Processed Saturday at 2012-12-29T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,120.117,37.40,+29,38.25,30.09,106.15,f,2.84,4.05,14.1,284.17,13.2,-13.6,1.825,11.37,12.0,-2.1,,
2,2,CBA,C'wlth Bank  of Aust,100.172,62.25,+25,62.58,47.50,334.00,f,5.37,7.66,4.4,448.90,13.9,-1.2,2.410,18.73,34.6,10.8,,
3,3,WBC,Westpac Banking,81.535,26.27,+10,26.40,19.94,166.00,f,6.32,9.03,6.4,195.80,13.4,4.5,1.764,10.47,41.2,8.5,,
4,4,ANZ,ANZ Banking Grp,68.590,25.00,+2,27.63,20.26,145.00,f,5.80,8.29,3.6,213.40,11.7,4.0,1.664,12.22,29.7,9.5,,
5,5,NAB,National Aust Bank,58.602,25.02,+8,27.13,21.95,180.00,f,7.19,10.28,4.7,213.60,11.7,-2.9,1.338,13.68,15.5,4.0,,
6,6,NWS,News Corp,56.698,24.64,-2,25.20,17.55,14.09,,.57,.57,3.0,46.12,53.4,51.7,.796,2.01,38.3,12.1,,
7,7,TLS,Telstra Corp,54.625,4.39,+3,4.39,3.18,28.00,f,6.38,9.11,-,27.50,16.0,20.8,4.673,.33,42.4,18.7,,
8,8,WES,Wesfarmers,42.864,36.89,+29,37.19,28.25,165.00,f,4.47,6.39,10.0,184.20,20.0,10.6,1.449,4.45,31.6,10.6,,
9,9,WOW,Woolworths,36.608,29.46,+7,31.247,24.458,126.00,,4.28,6.11,3.3,148.67,19.8,8.8,4.334,2.36,22.8,6.3,,
10,10,RIO,Rio Tinto,28.991,66.53,+10,72.30,48.37,152.71,f,2.30,3.28,21.9,247.68,26.9,13.0,.497,20.97,13.3,-2.1,,
11,11,WPL,Woodside Petroleum,28.170,34.19,+6,38.16,30.09,114.05,f,3.34,4.77,-6.6,187.44,18.2,14.1,2.156,16.08,15.3,-7.6,,
12,12,CSL,CSL,27.122,54.38,+33,55.20,29.61,83.00,,1.53,1.53,3.8,189.24,28.7,8.8,7.911,5.08,73.4,21.5,,
13,13,WDC,Westfield Grp,23.599,10.59,+5,10.76,7.76,48.95,,4.62,4.62,-23.8,73.22,14.5,-18.9,1.386,6.79,42.8,8.9,,
14,14,NCM,Newcrest Min,17.241,22.51,+23,36.10,20.89,35.00,p,1.55,1.62,16.7,146.00,15.4,-3.8,1.142,14.70,-23.1,-13.0,,
15,15,FMG,Fortescue Metals Grp,14.448,4.64,-3,6.18,2.81,8.00,f,1.72,2.46,14.3,49.13,9.4,-19.4,3.914,.77,10.7,2.6,,
16,16,AMP,AMP,14.213,4.85,-2,4.875,3.71,26.50,p,5.46,6.69,-3.3,25.40,19.1,-5.4,2.061,1.06,26.9,-4.9,,
17,17,SUN,Suncorp Grp,13.226,10.28,+4,10.34,7.329,40.00,f,3.89,5.56,14.3,56.68,18.1,26.3,.936,6.15,30.4,11.0,,
18,18,QBE,QBE Insurance Grp,13.033,10.89,+14,14.71,9.88,65.00,p,5.97,6.45,-32.0,71.57,15.2,-48.7,1.268,4.45,-11.8,-19.7,,
19,19,ORG,Origin Energy,12.778,11.68,+11,14.19,9.84,50.00,f,4.28,6.11,-,90.60,12.9,16.0,.884,6.54,-9.0,-7.5,,
20,20,MQG,Macquarie Grp,12.041,35.50,-9,35.61,22.79,150.00,,4.23,4.23,-24.7,230.78,15.4,-26.7,1.026,28.47,56.9,-5.1,,
21,21,BXB,Brambles,11.768,7.56,-,7.69,6.04,26.00,p,3.44,3.81,.5,38.17,19.8,23.3,4.376,.49,10.1,7.8,,
22,22,STO,Santos,10.643,11.10,+6,14.63,10.04,30.00,f,2.70,3.86,-18.9,55.00,20.2,13.4,1.187,-,-7.1,-5.2,,
23,23,CCL,Coca-Cola Amatil,10.327,13.55,+10,14.19,11.44,54.50,f,4.02,5.75,8.3,90.30,15.0,4.4,5.076,1.88,22.8,10.0,,
24,24,IAG,Insurance Aust Grp,9.792,4.71,+1,4.93,2.79,17.00,f,3.61,5.15,6.3,10.01,47.1,9.0,2.165,1.20,65.0,9.8,,
25,25,AMC,Amcor,9.774,8.10,+2,8.19,6.72,37.00,,4.57,4.57,5.7,34.00,23.8,12.3,2.892,.96,18.1,14.6,,
26,26,OSH,Oil Search,9.370,7.02,-1,7.91,6.21,3.82,,.54,.54,-11.2,14.95,47.0,62.0,3.154,-,12.9,5.3,,
27,27,WRT,Westfield Retail Tr,9.315,3.05,+1,3.19,2.34,17.65,,5.79,5.79,3650.0,26.90,11.3,-83.9,.935,3.37,30.7,-,,
28,28,ORI,Orica,9.222,25.15,-4,28.27,22.86,92.00,p,3.66,4.30,2.2,109.20,23.0,23.9,2.841,2.94,7.7,4.3,,
29,29,TCL,Transurban Grp,9.008,6.16,+3,6.39,5.36,30.50,p,4.95,5.44,9.3,3.80,162.1,-51.7,2.583,2.21,15.3,9.3,,
30,30,AGK,AGL Energy,8.539,15.52,+23,16.01,13.031,61.00,f,3.93,5.61,5.0,23.80,65.2,-36.7,1.197,7.26,16.5,8.7,,
31,31,AZJ,Aurizon Hldgs,8.079,3.78,+2,4.03,3.07,8.30,,2.20,2.20,124.3,18.10,20.9,49.5,1.108,2.98,13.1,-,,
32,33,SGP,Stockland,7.819,3.55,+2,3.64,2.90,24.00,,6.76,6.76,1.3,21.10,16.8,-6.4,.950,3.68,15.6,2.2,,
33,32,CWN,Crown,7.728,10.61,-9,10.71,7.95,37.00,p,3.49,4.23,-,69.78,15.2,57.6,2.290,3.45,36.7,14.6,,
34,34,GMG,Goodman Grp,7.453,4.35,+3,4.69,.565,18.00,,4.14,4.14,-38.3,27.04,16.1,5.0,1.440,2.54,56.5,16.2,,
35,35,GPT,GPT Grp,6.537,3.70,+1,3.70,3.00,19.10,,5.16,5.16,31.9,17.89,20.7,-51.8,.963,3.65,27.6,12.8,,
36,36,SYD,Sydney Airport,6.384,3.43,-1,3.61,2.54,21.00,,6.12,6.12,-,6.57,52.2,-,2.624,2.44,37.8,13.3,,
37,37,RMD,ResMed Inc,6.163,3.96,+1,4.11,2.38,2.78,,.70,.70,-,17.17,23.1,22.0,3.907,-,61.6,10.4,,
38,38,LEI,Leighton Hldgs,6.032,17.89,-3,26.65,14.71,80.00,,4.47,4.47,30.4,-171.10,-,-4.3,2.180,7.06,-2.2,-19.0,,
39,39,WOR,WorleyParsons,5.794,23.84,+8,30.00,22.20,91.00,p,3.82,4.94,5.8,143.70,16.6,15.6,2.926,1.12,-4.1,-3.4,,
40,40,RHC,Ramsay Health Care,5.563,27.53,+7,27.30,17.81,60.00,f,2.18,3.11,15.4,112.70,24.4,15.1,3.956,2.40,46.7,40.1,,
41,41,ASX,ASX,5.499,31.40,+11,33.49,27.53,177.90,f,5.67,8.09,-2.9,193.70,16.2,-.7,1.836,3.85,8.7,2.0,,
42,42,CFX,CFS Retail Prop,5.417,1.915,+1.5,2.02,1.655,13.10,,6.84,6.84,3.1,14.42,13.3,-.2,.925,2.07,17.5,6.2,,
43,45,LLC,Lend Lease Grp,5.336,9.29,+21,9.37,6.87,38.00,,4.09,4.09,8.6,92.70,10.0,9.6,1.364,4.38,36.2,2.2,,
44,44,SHL,Sonic Healthcare,5.307,13.40,+5,13.98,10.92,59.00,p,4.40,5.18,-,81.10,16.5,6.9,2.033,-2.40,24.2,.2,,
45,43,IPL,Incitec Pivot,5.277,3.24,-3,3.45,2.62,12.40,p,3.83,4.95,7.8,31.40,10.3,-23.7,1.309,.73,8.5,.1,,
46,47,AFI,Aust Foundation,5.243,5.07,+10,5.09,4.01,21.00,f,4.14,5.92,-,23.02,22.0,-6.8,1.327,4.76,32.1,3.9,,
47,46,CTX,Caltex Aust,5.187,19.21,+9,19.80,11.72,45.00,f,2.34,3.35,-25.0,-302.40,-,164.8,2.338,8.13,68.2,32.2,,
48,49,CPU,Computershare,5.045,9.08,+9,9.17,7.26,28.00,p,3.08,3.88,-,27.63,32.9,-20.0,4.371,-.02,17.3,-4.5,,
49,48,MGR,Mirvac Grp,5.036,1.47,-,1.56,1.145,8.40,,5.71,5.71,2.4,12.20,12.0,1.7,.875,1.66,29.1,3.3,,
50,50,DXS,DEXUS Prop Grp,4.887,1.01,+1,1.055,.84,5.57,,5.51,5.51,3.3,3.75,26.9,-62.9,.976,1.00,28.8,12.5,,
51,54,APA,APA Grp,4.633,5.60,+22,5.80,4.32,35.00,,6.25,6.25,1.7,20.40,27.5,11.0,2.871,1.58,29.2,25.1,,
52,53,AIO,Asciano,4.584,4.70,+7,4.97,4.09,7.50,f,1.60,2.28,25.0,24.70,19.0,1.7,1.370,.65,6.2,-3.9,,
53,51,FBU,Fletcher Bldg,4.568,6.67,-,6.79,4.34,24.97,,3.74,4.48,3.9,21.30,31.3,-17.0,1.619,2.08,51.1,5.2,,
54,52,COH,Cochlear,4.537,79.56,+13,79.10,56.37,245.00,p,3.08,3.70,8.9,100.00,79.6,-10.0,11.788,3.13,33.3,8.3,,
55,55,TTS,Tatts Grp,4.172,3.01,-3,3.025,2.31,23.00,f,7.64,10.91,7.0,23.80,12.6,16.8,1.566,-1.05,34.7,17.2,,
56,56,JHX,James Hardie Ind,4.048,9.18,+6,9.53,6.59,42.19,,4.60,4.60,-,122.14,7.5,-,33.310,.13,41.7,4.6,,
57,57,ARG,Argo Invest,3.854,6.13,-8,6.23,4.96,26.00,f,4.24,6.06,-,26.80,22.9,-4.7,1.201,6.02,27.2,1.0,,
58,60,SPN,SP AusNet,3.805,1.13,+1,1.135,.914,8.10,p,7.17,8.18,-,9.08,12.4,-2.6,1.300,.91,31.6,17.2,,
59,58,ILU,Iluka Res,3.789,9.05,-17,19.055,7.36,80.00,f,8.84,12.63,837.5,161.20,5.6,1302.6,2.469,3.76,-38.3,39.8,,
60,59,ALQ,ALS,3.755,10.93,-23,13.984,7.23,47.00,p,4.30,5.22,60.7,75.38,14.5,62.3,4.037,.58,16.8,26.8,,
61,61,WHC,Whitehaven Coal,3.580,3.53,+5,5.622,2.70,7.10,f,2.01,2.87,-59.5,10.90,32.4,-32.2,1.050,3.38,-26.3,-8.6,,
62,62,NHC,New Hope Corp,3.463,4.17,+2,5.68,3.554,11.00,f,2.64,3.77,7.3,20.10,20.7,28.0,1.537,2.69,-19.3,1.3,,
63,63,BEN,Bendigo & Adelaide Bk,3.440,8.55,+5,8.74,6.82,60.00,f,7.02,10.02,-,48.60,17.6,-10.9,.816,6.16,15.0,2.2,,
64,65,QAN,Qantas Airways,3.352,1.48,+2,1.825,.96,-,,-,-,-,-10.80,-,-24.0,.569,2.33,1.4,-20.9,,
