Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 23, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4431.5 at 2012-11-23T16:47:37. Report at Friday, November 23, 2012. Processed Saturday at 2012-11-24T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,108.395,33.75,+82,38.25,30.09,106.15,f,3.15,4.49,14.1,284.17,11.9,-13.6,1.647,11.37,-.4,-4.0,,
2,2,CBA,C'wlth Bank  of Aust,94.861,58.95,+67,59.66,46.01,334.00,f,5.67,8.09,4.4,448.90,13.1,-1.2,2.282,18.73,32.4,10.2,,
3,3,WBC,Westpac Banking,76.848,24.94,+52,26.12,19.84,166.00,f,6.66,9.51,6.4,195.80,12.7,4.5,1.663,.10,30.4,8.3,,
4,4,ANZ,ANZ Banking Grp,64.159,23.60,-6,27.63,18.89,145.00,f,6.14,8.78,3.6,213.40,11.1,4.0,1.556,12.22,26.4,8.6,,
5,6,NWS,News Corp,54.761,23.72,+74,25.20,16.81,14.09,,.59,.59,3.0,46.12,51.4,51.7,.766,2.01,40.8,17.1,,
6,5,NAB,National Aust Bank,54.368,23.63,+43,27.13,21.95,180.00,f,7.62,10.88,4.7,213.60,11.1,-2.9,1.241,13.68,9.0,.6,,
7,7,TLS,Telstra Corp,53.132,4.27,+15,4.29,3.12,28.00,f,6.56,9.37,-,27.50,15.5,20.8,4.545,.33,46.0,17.8,,
8,8,WES,Wesfarmers,40.606,34.93,+92,35.97,28.25,165.00,f,4.72,6.75,10.0,184.20,19.0,10.6,1.372,4.45,20.5,10.4,,
9,9,WOW,Woolworths,35.575,28.66,+55,30.88,24.12,126.00,f,4.40,6.28,3.3,148.67,19.3,8.8,4.212,2.36,21.8,5.3,,
10,10,WPL,Woodside Petroleum,27.716,33.64,+43,38.16,30.00,114.05,f,3.39,4.84,-6.6,187.44,17.9,14.1,2.121,16.08,5.9,-8.8,,
11,11,RIO,Rio Tinto,24.917,57.18,+28,72.30,48.37,152.71,f,2.67,3.82,21.9,247.68,23.1,13.0,.427,20.97,-6.8,-5.5,,
12,12,CSL,CSL,23.757,47.36,-58,48.985,29.61,83.00,,1.75,1.75,3.8,189.24,25.0,8.8,6.930,5.08,54.9,17.1,,
13,13,WDC,Westfield Grp,23.488,10.44,+5,10.76,7.68,48.95,,4.69,4.69,-23.8,73.22,14.3,-18.9,1.380,6.79,34.1,9.3,,
14,14,NCM,Newcrest Min,19.416,25.35,+78,36.10,20.89,35.00,p,1.38,1.44,16.7,146.00,17.4,-3.8,1.286,14.70,-25.9,-10.7,,
15,15,AMP,AMP,13.363,4.56,+7,4.85,3.71,26.50,p,5.81,7.11,-3.3,25.40,18.0,-5.4,1.937,1.06,17.0,-3.9,,
16,16,QBE,QBE Insurance Grp,12.877,10.76,-15,14.71,9.88,65.00,p,6.04,6.53,-32.0,71.57,15.0,-48.7,1.253,4.45,-16.1,-16.2,,
17,18,SUN,Suncorp Grp,12.210,9.49,+9,9.78,7.329,40.00,f,4.21,6.02,14.3,56.68,16.7,26.3,.864,6.15,22.6,7.7,,
18,20,ORG,Origin Energy,11.549,10.56,+72,15.08,9.84,50.00,f,4.73,6.76,-,90.60,11.7,16.0,.799,6.54,-22.4,-8.3,,
19,17,FMG,Fortescue Metals Grp,11.459,3.68,-22,6.18,2.81,8.00,f,2.17,3.10,14.3,49.13,7.5,-19.4,3.104,.77,-17.5,-3.4,,
20,19,BXB,Brambles,11.089,7.13,+13,7.69,6.04,26.00,p,3.65,4.04,.5,38.17,18.7,23.3,4.124,.49,5.3,6.7,,
21,22,MQG,Macquarie Grp,10.537,31.07,+57,31.99,21.71,150.00,,4.83,4.83,-24.7,230.78,13.5,-26.7,.898,28.47,41.3,-8.9,,
22,21,STO,Santos,10.490,10.94,+6,14.63,10.04,30.00,f,2.74,3.92,-18.9,55.00,19.9,13.4,1.170,-,-14.4,-7.0,,
23,23,CCL,Coca-Cola Amatil,10.327,13.55,+32,14.19,11.30,54.50,f,4.02,5.75,8.3,90.30,15.0,4.4,5.076,1.88,21.1,13.1,,
24,24,AMC,Amcor,9.424,7.81,+12,8.09,6.72,37.00,,4.74,4.74,5.7,34.00,23.0,12.3,2.789,.96,13.1,15.2,,
25,27,OSH,Oil Search,9.317,6.98,+12,7.91,5.93,3.82,,.55,.55,-11.2,14.95,46.7,62.0,3.136,-,11.7,7.6,,
26,25,WRT,Westfield Retail Tr,9.285,3.04,+1,3.19,2.34,17.65,,5.81,5.81,3650.0,26.90,11.3,-83.9,.932,3.37,27.2,-,,
27,26,IAG,Insurance Aust Grp,9.252,4.45,+4,4.755,2.79,17.00,f,3.82,5.46,6.3,10.01,44.5,9.0,2.045,1.20,61.3,8.7,,
28,28,TCL,Transurban Grp,8.916,6.10,+7,6.245,5.32,29.50,p,4.84,5.32,9.3,3.80,160.5,-51.7,2.557,2.21,14.7,9.4,,
29,30,QRN,QR National,8.659,3.57,+6,4.03,3.07,8.30,,2.32,2.32,124.3,18.10,19.7,49.5,1.187,2.98,8.1,-,,
30,29,ORI,Orica,8.476,23.18,-30,28.27,22.99,92.00,p,3.97,4.67,2.2,109.20,21.2,23.9,2.611,2.94,-5.0,2.9,,
31,31,GMG,Goodman Grp,7.811,4.59,+10,4.62,.56,18.00,,3.92,3.92,-38.3,27.04,17.0,5.0,1.509,2.54,63.1,21.5,,
32,32,AGK,AGL Energy,7.790,14.16,+30,16.01,13.031,61.00,f,4.31,6.15,5.0,23.80,59.5,-36.7,1.092,7.26,6.8,6.0,,
33,33,SGP,Stockland,7.599,3.45,+10,3.64,2.90,24.00,,6.96,6.96,1.3,21.10,16.4,-6.4,.924,3.68,9.7,1.4,,
34,34,CWN,Crown,7.328,10.06,+17,10.25,7.92,37.00,p,3.68,4.47,-,69.78,14.4,57.6,2.171,3.45,27.8,13.6,,
35,35,SYD,Sydney Airport,6.328,3.40,+7,3.59,2.54,21.00,,6.18,6.18,-,6.57,51.8,-,2.601,2.44,6.8,17.8,,
36,36,GPT,GPT Grp,6.148,3.48,+8,3.65,3.00,19.10,,5.49,5.49,31.9,17.89,19.5,-51.8,.906,3.65,17.3,11.2,,
37,38,RMD,ResMed Inc,6.023,3.87,+15,4.11,2.36,2.78,,.72,.72,-,17.17,22.5,22.0,3.818,-,52.4,12.3,,
38,37,WOR,WorleyParsons,5.966,24.55,+49,30.00,23.12,91.00,p,3.71,4.80,5.8,143.70,17.1,15.6,3.013,1.12,-1.0,.6,,
39,39,LEI,Leighton Hldgs,5.691,16.88,+48,26.65,14.71,80.00,,4.74,4.74,30.4,-171.10,-,-4.3,2.057,7.06,-12.9,-18.8,,
40,40,CFX,CFS Retail Prop,5.487,1.94,+5.5,2.02,1.655,13.10,p,6.75,6.75,3.1,14.42,13.5,-.2,.937,2.07,13.2,6.6,,
41,46,IPL,Incitec Pivot,5.147,3.16,+19,3.45,2.62,12.40,p,3.92,5.07,7.8,31.40,10.1,-23.7,1.277,.73,2.5,6.9,,
42,41,ASX,ASX,5.130,29.29,+37,33.49,27.53,177.90,f,6.07,8.68,-2.9,193.70,15.1,-.7,1.713,3.85,2.4,1.6,,
43,45,RHC,Ramsay Health Care,5.119,25.33,+131,25.77,17.81,60.00,f,2.37,3.38,15.4,112.70,22.5,15.1,3.640,2.40,40.1,36.4,,
44,42,SHL,Sonic Healthcare,5.083,12.85,+23,13.98,10.92,59.00,p,4.59,5.40,-,81.10,15.8,6.9,1.947,-2.40,16.7,1.5,,
45,43,MGR,Mirvac Grp,5.001,1.46,+1.5,1.56,1.145,8.40,,5.75,5.75,2.4,12.20,12.0,1.7,.869,1.66,21.2,3.4,,
46,44,AFI,Aust Foundation,4.943,4.78,+8,4.88,3.93,21.00,f,4.39,6.28,-,23.02,20.8,-6.8,1.251,4.60,22.4,1.7,,
47,47,LLC,Lend Lease Grp,4.893,8.52,+13,8.81,6.87,38.00,,4.46,4.46,8.6,92.70,9.2,9.6,1.251,4.38,23.4,3.4,,
48,49,CTX,Caltex Aust,4.819,17.85,+49,18.46,11.67,45.00,f,2.52,3.60,-25.0,-302.40,-,164.8,2.173,8.13,44.3,27.1,,
49,48,DXS,DEXUS Prop Grp,4.815,.995,+.5,1.015,.82,5.35,,5.38,5.38,3.3,3.75,26.5,-62.9,.962,1.00,22.1,13.8,,
50,50,CPU,Computershare,4.745,8.54,+20,9.17,7.26,28.00,p,3.28,4.12,-,27.63,30.9,-20.0,4.111,-.02,10.5,-4.3,,
51,51,APA,APA Grp,4.394,5.37,+17,5.47,4.32,35.00,,6.52,6.52,1.7,20.40,26.3,11.0,2.723,1.58,26.9,28.6,,
