Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 20, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5936.3 at 2015-03-20T16:35:36. Report at Friday, March 20, 2015. Processed Saturday at 2015-03-21T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,156.165,96.32,+500,96.60,73.57,416.00,f,4.32,6.17,10.2,552.40,17.4,12.0,3.000,24.46,23.7,28.8,,
2,2,WBC,Westpac Banking,123.965,39.73,+193,39.80,31.33,182.00,f,4.58,6.54,4.6,243.70,16.3,9.8,2.391,11.57,15.4,27.8,,
3,3,ANZ,ANZ Banking Grp,101.760,36.79,+135,36.87,30.47,178.00,f,4.84,6.91,8.5,267.10,13.8,21.3,1.989,14.65,13.1,21.8,,
4,4,BHP,BHP Billiton,98.503,30.67,+91,39.74,26.50,147.02,f,4.79,6.85,11.2,203.47,15.1,12.2,1.055,18.54,-14.6,-1.2,,
5,5,NAB,National Aust Bank,95.367,39.39,+165,39.57,31.33,198.00,f,5.03,7.18,4.2,222.10,17.7,-13.8,1.907,15.15,12.9,23.0,,
6,6,TLS,Telstra Corp,77.877,6.37,+17,6.735,4.96,30.00,f,4.71,6.73,5.4,37.60,16.9,24.3,5.430,.41,28.3,30.8,,
7,7,WES,Wesfarmers,49.647,44.18,+83,46.95,39.61,193.94,f,4.39,6.27,4.5,231.34,19.1,-.7,1.875,4.92,10.2,18.4,,
8,8,CSL,CSL,44.858,95.43,+276,96.60,63.77,139.23,,1.46,1.46,17.9,316.08,30.2,9.0,13.087,5.52,35.5,39.6,,
9,9,WOW,Woolworths,36.770,29.11,-26,38.92,28.53,139.00,f,4.77,6.82,3.0,192.40,15.1,3.6,3.525,3.52,-14.1,8.5,,
10,10,WPL,Woodside Petroleum,29.414,35.70,+95,44.23,31.97,303.22,f,8.49,12.13,43.4,357.23,10.0,54.8,1.410,23.42,-3.7,6.3,,
11,12,MQG,Macquarie Grp,25.796,77.90,+251,77.96,54.65,290.00,p,3.72,4.36,32.2,483.86,16.1,55.7,2.095,32.50,36.6,45.0,,
12,11,RIO,Rio Tinto,25.531,58.59,+129,67.89,52.00,256.07,f,4.37,6.24,16.9,430.50,13.6,-19.4,.375,25.82,-5.9,-.8,,
13,14,WFD,Westfield Corp,21.508,10.35,+58,10.66,6.70,-,,-,-,29.8,-14.18,-,-40.6,2.153,4.54,55.4,25.6,,
14,13,SCG,Scentre Grp,20.924,3.93,+2,4.00,3.07,-,p,-,-,2.8,-,-,-68.1,1.267,3.04,51.0,25.5,,
15,15,AMP,AMP,20.083,6.79,+24,6.83,4.88,26.00,p,3.83,5.06,13.0,30.30,22.4,29.2,2.310,1.42,37.3,20.5,,
16,16,QBE,QBE Insurance Grp,18.468,13.53,+12,13.90,10.13,37.00,f,2.73,3.91,15.6,69.98,19.3,-,1.355,6.46,7.7,1.1,,
17,18,TCL,Transurban Grp,18.321,9.57,+40,9.68,6.965,37.50,p,3.92,4.23,14.4,3.10,308.7,54.5,2.945,3.23,34.1,24.3,,
18,17,BXB,Brambles,18.263,11.66,+31,11.73,8.74,27.50,p,2.36,2.66,-,39.67,29.4,-12.2,6.087,.65,25.8,20.7,,
