Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 27, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5323.8 at 2013-12-27T16:52:06. Report at Friday, December 27, 2013. Processed Saturday at 2013-12-28T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,124.618,77.31,+138,79.88,60.93,364.00,f,4.71,6.73,9.0,477.90,16.2,8.9,2.739,20.84,30.9,22.0,,
2,2,BHP,BHP Billiton,120.599,37.55,+32,39.34,30.43,119.94,f,3.19,4.56,7.6,220.38,17.0,-24.4,1.553,13.47,4.8,-3.2,,
3,3,WBC,Westpac Banking,99.769,32.09,+52,34.879,25.857,174.00,f,5.42,7.75,4.8,220.40,14.6,6.6,2.101,11.07,31.2,21.1,,
4,4,ANZ,ANZ Banking Grp,88.249,32.16,+38,34.06,24.87,164.00,f,5.10,7.28,13.1,231.30,13.9,-.9,1.935,13.48,35.5,18.3,,
5,5,NAB,National Aust Bank,81.595,34.70,+44,37.07,24.85,190.00,f,5.48,7.82,5.6,229.50,15.1,5.4,1.750,14.64,47.3,21.6,,
6,6,TLS,Telstra Corp,65.326,5.25,+5,5.27,4.37,28.00,f,5.33,7.62,-,30.70,17.1,-2.9,5.074,.35,27.3,33.3,,
7,7,WES,Wesfarmers,50.350,44.04,+98,44.59,36.66,180.18,f,4.09,5.84,9.1,196.09,22.5,6.4,1.935,4.69,26.3,17.1,,
8,8,WOW,Woolworths,42.292,33.71,+5,36.84,29.25,133.00,f,3.95,5.64,5.6,182.59,18.5,-15.5,4.547,2.60,19.4,12.5,,
9,9,CSL,CSL,33.152,68.40,+96,69.755,51.69,105.64,,1.54,1.54,25.6,263.01,26.0,38.8,10.226,4.75,29.1,26.1,,
10,10,WPL,Woodside Petroleum,32.215,39.10,+51,39.53,33.292,156.29,f,4.00,5.71,19.9,368.63,10.6,18.4,2.114,19.62,22.2,1.1,,
