Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, September 24, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4651.5 at 2010-09-24T16:42:51. Report at Friday, September 24, 2010. Processed Saturday at 2010-09-25T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,131.021,39.04,+14,44.93,35.58,95.12,f,2.44,3.48,-9.2,268.22,14.6,6.1,2.264,10.21,5.9,-1.7,,
2,2,CBA,C'wlth Bank  of Aust,80.263,51.82,-89,60.00,47.05,290.00,f,5.60,7.99,27.2,344.50,15.0,22.0,2.256,15.94,5.8,3.2,,
3,3,WBC,Westpac Banking,70.216,23.49,+8,28.43,20.56,125.00,f,5.32,7.60,-18.3,138.50,17.0,-37.4,1.920,8.42,-5.7,-.6,,
4,4,ANZ,ANZ Banking Grp,60.402,23.60,-23,26.23,19.95,108.00,f,4.58,6.54,-25.0,144.80,16.3,12.6,1.863,9.99,1.5,-1.7,,
5,5,NAB,National Aust Bank,54.505,25.55,-42,32.37,22.23,147.00,f,5.75,8.22,-24.7,199.30,12.8,-27.7,1.441,12.41,-12.1,-8.0,,
6,6,RIO,Rio Tinto,45.876,75.60,+7,81.25,56.69,100.83,f,1.33,1.91,-62.3,465.33,16.2,-56.1,.896,15.37,29.4,-2.3,,
7,8,WES,Wesfarmers,39.089,33.75,+29,34.25,25.35,125.00,f,3.70,5.29,13.6,135.70,24.9,-20.6,1.374,3.61,32.5,1.3,,
8,7,NWS,News Corp b voting,39.060,16.13,-29,20.18,14.81,13.90,,.86,.86,6.9,113.81,14.2,-63.3,.430,1.56,1.1,-14.8,,
9,9,WOW,Woolworths,35.734,28.91,+15,30.57,25.19,115.00,f,3.98,5.68,10.6,164.01,17.6,9.0,4.571,2.03,2.9,2.8,,
10,11,WPL,Woodside Petroleum,34.700,44.48,+71,53.869,39.63,111.34,f,2.50,3.58,-17.8,268.28,16.6,-36.1,3.344,16.79,-11.8,-1.2,,
11,10,TLS,Telstra Corp,33.223,2.67,-8,3.55,2.63,28.00,f,10.49,14.98,-,31.40,8.5,-5.0,2.554,.38,-10.2,-7.9,,
12,12,NCM,Newcrest Min,30.518,39.92,-158,41.62,29.73,25.00,,.63,.63,66.7,115.20,34.7,53.0,6.092,10.19,26.0,13.1,,
13,13,WDC,Westfield Grp stp,28.409,12.31,-14,14.33,11.50,79.00,,6.42,6.42,-11.7,53.60,23.0,-19.4,1.169,10.49,-5.6,-11.2,,
14,15,CSL,CSL,18.611,33.84,+202,37.56,30.03,80.00,p,2.36,2.43,14.3,185.77,18.2,-4.1,4.415,5.93,3.5,.4,,
15,14,QBE,QBE Insurance Grp,17.793,17.19,-77,25.70,16.25,128.00,p,7.45,8.01,1.6,144.33,11.9,-6.2,1.728,.49,-23.5,-15.2,,
16,16,FMG,Fortescue Metals Grp,15.670,5.04,+20,5.57,3.28,-,,-,-,-,22.12,22.8,439.8,9.045,.51,31.9,1.9,,
17,17,ORG,Origin Energy,14.124,16.01,+11,17.94,13.85,50.00,f,3.12,4.46,50.0,69.70,23.0,15.7,1.235,8.46,1.2,19.8,,
18,18,MQG,Macquarie Grp,12.563,36.35,-32,58.80,33.75,186.00,,5.12,5.12,.5,320.20,11.4,2.9,1.067,25.82,-35.6,-20.4,,
19,19,FGL,Foster's Grp,12.046,6.24,-1,6.44,5.11,12.00,,1.92,2.75,-56.0,-24.10,-,-1.8,4.436,.49,14.9,2.5,,
20,20,SUN,Suncorp-Metway,11.430,8.92,-22,9.59,7.56,35.00,f,3.92,5.61,-12.5,61.81,14.4,107.0,.819,5.75,4.7,-17.4,,
21,22,AXA,AXA Asia Pacific,10.832,5.24,+8,6.72,4.05,18.50,p,3.53,3.79,-,30.79,17.0,-,2.420,1.01,23.7,-8.8,,
22,21,STO,Santos,10.682,12.83,-27,16.05,11.24,42.00,f,3.27,4.68,8.3,63.50,20.2,-67.0,1.533,-,-12.8,.2,,
23,23,LGL,Lihir Gold,10.612,4.48,-,4.51,2.57,2.96,,.66,.66,-,9.06,49.4,8.4,2.939,1.31,61.6,4.7,,
24,24,AMP,AMP,10.546,5.09,+2,6.97,4.85,31.00,p,6.09,7.52,-25.0,39.80,12.8,28.9,4.004,.90,-17.5,-16.8,,
25,25,LEI,Leighton Hldgs,9.871,32.82,-120,41.70,27.61,150.00,f,4.57,6.53,30.4,204.60,16.0,-4.3,3.843,8.13,-5.4,-10.1,,
26,26,SGP,Stockland stp,9.270,3.89,-3,4.23,3.52,21.80,,5.60,5.60,-35.9,20.10,19.4,-45.5,1.062,3.59,-4.7,-18.6,,
27,27,ORI,Orica,9.270,25.60,-14,26.77,20.868,98.00,p,3.83,4.43,3.2,102.30,25.0,.7,2.333,1.31,13.2,-.6,,
28,28,CCL,Coca-Cola Amatil,9.161,12.14,-19,12.36,9.74,45.50,f,3.75,5.35,11.5,63.10,19.2,10.1,5.725,1.47,28.7,15.1,,
29,30,CNA,Coal & Allied Ind,8.916,102.97,-53,105.00,74.06,800.00,f,7.77,11.10,-28.2,877.40,11.7,-27.2,5.930,19.26,40.4,14.6,,
30,29,BXB,Brambles,8.877,6.24,-17,8.37,5.11,25.00,p,4.01,4.35,-24.2,36.96,16.9,-21.1,4.634,.88,-19.9,-21.7,,
31,31,AMC,Amcor,8.070,6.60,-17,7.04,5.27,29.50,,4.47,4.47,-7.3,15.80,41.8,-,1.957,1.49,25.9,4.1,,
32,32,OSH,Oil Search,7.994,6.11,+6,6.93,4.97,4.31,,.71,.71,-52.7,13.71,44.6,-68.5,2.765,-,-4.6,14.3,,
33,33,IAG,Insurance Aust Grp,7.609,3.66,-9,4.21,3.22,13.00,f,3.55,5.07,30.0,4.39,83.4,-27.0,1.634,1.16,.2,-7.7,,
34,34,TCL,Transurban stp,7.221,5.01,-8,5.610,4.018,24.00,,4.79,4.79,10.3,4.60,108.9,-,1.729,2.77,28.4,-5.7,,
35,35,AGK,AGL Energy,7.179,15.95,-5,16.24,13.43,59.00,,3.70,4.48,9.3,79.30,20.1,-19.8,1.238,5.89,21.2,4.1,,
36,36,CWN,Crown,6.345,8.42,-8,9.39,7.41,37.00,p,4.39,5.52,-,38.54,21.8,-1.5,1.856,3.42,-1.5,-,,
37,37,QAN,Qantas Airways,6.048,2.67,-1,3.06,2.12,-,,-,-,-100.0,4.90,54.5,9.7,1.011,2.35,-6.6,-18.5,,
38,38,MAP,MAp Grp forus,5.807,3.12,-,3.38,2.54,19.00,,6.09,6.09,-21.4,-14.47,-,-,.961,-,18.7,-.9,,
39,44,ASX,ASX,5.678,32.71,+219,37.16,28.02,173.10,f,5.29,7.56,5.0,190.40,17.2,6.8,1.944,3.49,-1.9,-10.6,,
40,39,IPL,Incitec Pivot,5.603,3.44,-2,3.83,2.51,4.10,,1.19,1.19,-97.8,-10.20,-,-58.7,1.657,.27,23.3,.4,,
41,42,CPU,Computershare,5.446,9.80,-12,12.90,8.70,28.00,p,2.86,3.53,27.3,62.24,15.7,5.4,4.326,-1.61,-9.8,4.4,,
42,41,GPT,GPT Grp stp,5.437,2.93,-5,3.16,.525,6.80,,2.32,2.32,-83.7,9.43,31.1,-69.3,.815,3.45,-10.1,-38.7,,
43,40,WOR,WorleyParsons,5.272,22.01,-122,31.79,19.95,75.50,p,3.43,4.49,-18.8,118.50,18.6,-26.3,2.867,.24,-23.4,-16.9,,
44,43,RMD,ResMed Inc cdi,5.200,3.43,-12,3.985,2.445,-,,-,-,-,29.57,11.6,22.7,3.442,1.64,32.2,11.9,,
45,45,CFX,CFS Retail Prop unt,4.934,1.95,+1,2.12,1.81,12.50,,6.41,6.41,-,12.65,15.4,-14.0,.975,2.02,-3.0,-2.5,,
46,47,AFI,Aust Foundation,4.762,4.70,-,5.41,4.52,21.00,f,4.47,6.38,-,18.60,25.3,-14.1,1.197,4.50,-2.6,-3.2,,
47,46,AIO,Asciano Grp stp,4.755,1.625,-1,1.94,1.435,-,,-,-,-,-31.60,-,221.3,1.532,.08,-1.8,-37.1,,
48,48,MGR,Mirvac Grp stp,4.594,1.345,-4.5,1.735,1.19,8.00,,5.95,5.95,-,7.95,16.9,-23.7,.842,1.66,-15.3,-30.9,,
49,49,TOL,Toll Hldgs,4.569,6.50,-25,9.33,5.34,25.00,f,3.85,5.49,-,39.90,16.3,-7.0,1.675,1.38,-21.4,-15.7,,
50,50,AWC,Alumina,4.429,1.815,-8.5,2.06,1.45,4.23,f,2.33,3.33,-80.7,.59,307.6,-88.5,1.362,1.22,1.8,-30.3,,
51,51,OZL,OZ Minerals,4.401,1.41,-4,1.49,.945,3.00,,2.13,2.13,-100.0,15.20,9.3,258.3,1.716,.95,26.3,-27.2,,
52,53,SHL,Sonic Healthcare,4.273,11.00,-3,15.64,9.53,59.00,p,5.36,6.17,3.5,75.50,14.6,-11.9,1.670,-2.34,-18.8,-7.0,,
53,56,TAH,Tabcorp Hldgs,4.235,6.87,-5,7.52,6.18,55.00,f,8.01,11.44,-15.4,77.10,8.9,-17.4,1.226,-1.35,4.6,-16.1,,
54,58,LLC,Lend Lease Grp stp,4.213,7.45,+8,10.627,6.70,32.00,f,4.30,6.14,-19.2,72.90,10.2,-8.8,1.243,4.76,-26.9,-22.7,,
55,52,BSL,BlueScope Steel,4.175,2.29,-15,3.40,2.03,5.00,f,2.18,3.12,-,6.90,33.2,36.0,.725,2.53,-20.1,-33.5,,
56,54,NHC,New Hope Corp,4.168,5.02,-13,5.50,3.92,9.50,f,1.89,2.70,2.7,22.30,22.5,-30.3,1.781,2.82,4.5,39.1,,
57,55,GMG,Goodman Grp forus,4.108,.645,-2.5,.75,.55,3.40,,5.27,5.27,-61.2,-9.90,-,-63.6,.870,.47,-3.0,-50.1,,
58,57,HVN,Harvey Norman,4.037,3.80,-14,4.85,3.22,14.00,f,3.68,5.26,27.3,21.78,17.4,15.8,1.871,-,-8.5,-10.8,,
59,61,COH,Cochlear,4.025,71.15,-23,79.11,59.55,200.00,p,2.81,3.76,14.3,275.70,25.8,17.6,9.184,4.01,9.8,-,,
60,59,DXS,DEXUS Prop Grp stp,4.016,.83,-2,.89,.715,5.10,,6.14,6.14,-100.0,.66,125.8,-32.4,.802,.95,4.5,-18.4,,
61,62,FBU,Fletcher Bld,3.961,6.48,-7,7.04,5.61,20.51,,3.17,3.17,-24.9,36.48,17.8,-23.5,1.613,2.36,-3.8,-12.2,,
62,60,OST,OneSteel,3.955,2.97,-9,4.15,2.76,11.00,,3.70,3.70,10.0,19.51,15.2,-2.8,.880,1.77,1.3,-19.2,,
63,63,EQN,Equinox Min cdi,3.822,5.40,-9,5.69,3.21,-,,-,-,-,7.22,74.8,-,5.617,-,53.0,4.6,,
64,64,SGM,Sims Metal Mgt,3.613,17.71,-47,25.50,15.38,33.00,p,1.86,2.52,-13.2,64.90,27.3,186.5,1.102,9.48,-21.7,-15.5,,
65,65,FXJ,Fairfax Media,3.528,1.50,+.5,1.885,1.26,2.50,f,1.67,2.07,25.0,11.50,13.0,-4.3,.665,-.27,-11.2,-27.7,,
66,67,ARG,Argo Invest,3.526,5.80,+4,7.05,5.51,25.00,f,4.31,6.16,-100.0,26.00,22.3,6.8,1.092,5.84,-9.2,-6.5,,
67,66,AND,Andean Res,3.482,6.41,-6,7.19,2.00,-,,-,-,-,-3.93,-,118.3,23.129,-,178.7,81.6,,
68,68,MCC,Macarthur Coal,3.469,11.86,-11,17.17,8.04,25.00,f,2.11,3.01,92.3,49.30,24.1,-36.6,3.074,4.34,28.2,22.4,,
