Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 4, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5511.8 at 2014-07-04T16:38:36. Report at Friday, July 4, 2014. Processed Saturday at 2014-07-05T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,132.867,81.95,+48,82.685,68.70,383.00,f,4.67,6.68,9.0,509.80,16.1,8.9,2.921,22.10,16.2,25.7,,
2,2,BHP,BHP Billiton,120.663,37.57,+115,39.79,30.76,129.10,f,3.44,4.91,7.6,314.04,12.0,-24.4,1.554,16.04,12.4,-,,
3,3,WBC,Westpac Banking,106.951,34.40,+23,35.99,28.048,178.00,f,5.17,7.39,4.8,230.20,14.9,6.6,2.253,11.13,17.7,27.1,,
4,4,ANZ,ANZ Banking Grp,93.117,33.78,+18,35.07,27.95,174.00,f,5.15,7.36,13.1,247.10,13.7,-.9,2.041,13.90,19.6,24.7,,
5,5,NAB,National Aust Bank,79.398,33.73,+70,37.07,28.72,196.00,f,5.81,8.30,5.6,244.10,13.8,5.1,1.703,14.91,14.3,19.8,,
6,6,TLS,Telstra Corp,66.446,5.34,+8,5.40,4.74,28.50,f,5.34,7.62,-,31.50,17.0,-2.9,5.161,.37,13.2,30.1,,
7,7,WES,Wesfarmers,49.092,42.94,+110,44.60,38.719,188.10,f,4.38,6.26,9.1,208.78,20.6,6.4,1.887,4.38,10.9,19.1,,
8,8,WOW,Woolworths,45.883,36.42,+76,38.92,32.33,136.00,f,3.73,5.33,5.6,195.09,18.7,-15.5,4.933,2.83,13.5,15.4,,
9,9,WPL,Woodside Petroleum,34.448,41.81,+51,43.05,35.64,207.71,f,4.97,7.10,61.9,238.04,17.6,-5.1,1.932,20.65,17.4,7.6,,
10,10,CSL,CSL,32.595,68.50,+156,72.82,62.72,115.86,,1.69,1.69,25.6,291.60,23.5,38.8,10.054,5.53,5.5,33.4,,
