Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, May 27, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4760.3 at 2011-05-27T16:37:34. Report at Friday, May 27, 2011. Processed Saturday at 2011-05-28T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,141.589,44.12,+7,49.81,36.30,94.58,f,2.14,3.06,-9.2,331.41,13.3,6.1,2.446,9.91,18.0,3.3,,
2,2,CBA,C'wlth Bank  of Aust,79.443,50.97,-120,55.77,47.05,302.00,f,5.93,8.46,27.2,350.70,14.5,26.4,2.233,-,5.1,12.9,,
3,3,WBC,Westpac Banking,66.664,22.15,-60,25.60,20.56,150.00,f,6.77,9.67,19.8,249.20,8.9,55.7,1.662,9.55,3.3,4.8,,
4,4,NAB,National Aust Bank,57.214,26.37,-104,28.18,22.45,162.00,f,6.14,8.78,4.1,205.10,12.9,10.1,1.469,12.80,14.1,-,,
5,5,ANZ,ANZ Banking Grp,57.104,21.99,-80,25.96,20.61,138.00,f,6.28,8.96,23.5,206.30,10.7,17.1,1.672,10.61,4.8,6.9,,
6,6,NWS,News Corp,44.118,17.28,-5,19.09,15.40,13.42,,.78,.78,6.9,131.81,13.1,-63.3,.460,-,-4.5,-3.6,,
7,7,WES,Wesfarmers,38.341,33.08,-55,35.26,27.12,135.00,f,4.08,5.83,13.6,161.10,20.5,-20.6,1.347,-,18.5,2.3,,
8,8,TLS,Telstra Corp,37.703,3.03,-1,3.46,2.55,28.00,f,9.24,13.20,-,26.00,11.7,-5.0,2.898,.36,13.8,-6.1,,
9,9,WPL,Woodside Petroleum,36.449,45.95,+23,50.85,40.16,110.84,f,2.41,3.45,2.5,200.73,22.9,-5.9,3.119,13.93,9.8,-8.3,,
10,10,RIO,Rio Tinto,35.166,80.70,+50,89.04,63.90,111.21,f,1.38,1.97,128.8,718.78,11.2,75.2,.548,18.72,21.9,-7.9,,
