Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, February 3, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4320.1 at 2012-02-03T16:37:28. Report at Friday, February 3, 2012. Processed Saturday at 2012-02-04T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,120.760,37.60,-6,49.81,33.68,97.94,f,2.60,3.72,-3.2,399.57,9.4,39.1,2.245,9.90,-16.4,11.5,,
2,2,CBA,C'wlth Bank  of Aust,79.965,50.57,-59,55.77,42.30,320.00,f,6.33,9.04,10.3,395.10,12.8,18.7,2.145,16.82,-1.1,25.1,,
3,3,WBC,Westpac Banking,63.495,20.79,-50,25.60,17.84,156.00,f,7.50,10.72,12.2,233.00,8.9,5.0,1.454,9.96,-5.1,14.1,,
4,4,ANZ,ANZ Banking Grp,56.556,21.11,-39,25.96,17.63,140.00,f,6.63,9.47,11.1,208.20,10.1,7.6,1.490,11.44,-6.6,23.6,,
5,5,NAB,National Aust Bank,53.171,23.75,-33,28.18,19.64,172.00,f,7.24,10.35,13.2,233.60,10.2,16.9,1.260,13.62,-1.4,17.1,,
6,6,NWS,News Corp,44.176,18.25,-21,19.27,13.32,14.33,,.79,.79,-5.5,96.84,18.8,-13.4,1.614,2.41,3.0,23.1,,
7,7,TLS,Telstra Corp,41.560,3.34,+2,3.42,2.57,28.00,f,8.38,11.98,-,26.10,12.8,-16.7,3.381,.36,25.5,7.4,,
8,8,WES,Wesfarmers,34.194,29.47,-86,35.26,26.04,150.00,f,5.09,7.27,20.0,166.70,17.7,22.7,1.346,4.12,-8.2,23.2,,
9,9,RIO,Rio Tinto,30.721,70.50,+72,89.04,58.52,111.75,f,1.59,2.26,128.8,731.53,9.6,75.2,.478,18.81,-15.8,24.9,,
10,10,WOW,Woolworths,29.936,24.40,-37,27.99,23.21,122.00,f,5.00,7.14,6.1,173.60,14.1,5.1,3.816,1.94,-4.9,1.9,,
11,11,WPL,Woodside Petroleum,27.465,34.09,-39,50.85,29.76,106.93,f,3.14,4.48,2.5,161.22,21.1,-5.9,2.350,14.06,-18.6,.8,,
12,12,NCM,Newcrest Min,26.200,34.25,-15,42.680,29.51,30.00,,.88,.88,20.0,126.40,27.1,-6.7,1.888,13.32,-8.4,4.3,,
13,13,WDC,Westfield Grp,20.065,8.69,+14,10.17,7.21,55.76,,6.42,6.42,-13.3,34.66,25.1,19.7,1.194,7.07,-8.2,7.1,,
14,14,CSL,CSL,15.810,30.44,-43,37.87,26.12,80.00,p,2.63,2.65,-,174.01,17.5,6.0,4.338,5.20,-12.4,-3.8,,
15,15,FMG,Fortescue Metals Grp,15.787,5.07,+1,6.99,3.95,7.00,f,1.38,1.72,-,30.60,16.6,89.5,6.964,.73,-22.6,24.7,,
16,16,ORG,Origin Energy,14.468,13.32,-83,17.22,12.00,50.00,f,3.75,5.36,8.8,19.60,68.0,18.8,1.070,6.39,-10.0,5.5,,
17,17,QBE,QBE Insurance Grp,13.208,11.84,+2,19.60,9.88,128.00,p,10.81,11.27,-,130.15,9.1,-39.0,1.292,4.26,-29.3,-8.6,,
