Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, August 24, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4376.5 at 2012-08-24T17:06:36. Report at Friday, August 24, 2012. Processed Saturday at 2012-08-25T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,106.275,33.09,+9,40.27,30.09,105.68,f,3.19,4.56,14.1,284.17,11.6,-13.6,1.614,11.37,-14.3,-1.5,,
2,2,CBA,C'wlth Bank  of Aust,87.409,54.90,-245,58.05,42.30,334.00,f,6.08,8.69,4.4,448.90,12.2,-1.2,2.103,18.73,21.2,12.7,,
3,3,WBC,Westpac Banking,75.924,24.65,+15,24.99,18.61,162.00,f,6.57,9.39,12.2,198.30,12.4,5.0,1.733,10.12,29.3,7.2,,
4,4,ANZ,ANZ Banking Grp,67.276,24.77,+16,25.12,18.60,142.00,f,5.73,8.19,11.1,214.80,11.5,7.6,1.773,-,30.8,11.6,,
5,5,NAB,National Aust Bank,57.147,25.14,+51,26.56,20.92,178.00,f,7.08,10.11,13.2,213.60,11.8,16.9,1.355,13.68,14.4,2.5,,
6,6,NWS,News Corp,53.033,22.58,-4,22.71,15.18,14.86,,.66,.66,3.0,46.12,49.0,51.7,.730,2.01,42.3,15.0,,
7,7,TLS,Telstra Corp,46.413,3.73,-17,4.09,2.92,28.00,f,7.51,10.72,-,27.50,13.6,5.0,3.971,.33,33.1,14.4,,
8,8,WES,Wesfarmers,39.376,33.91,-76,35.20,28.25,165.00,f,4.87,6.95,10.0,184.20,18.4,10.6,1.332,4.45,16.1,15.7,,
9,9,WOW,Woolworths,35.726,29.00,+10,29.61,23.21,126.00,f,4.34,6.21,3.3,157.79,18.4,2.5,4.230,2.25,20.7,5.6,,
10,10,WPL,Woodside Petroleum,29.084,35.30,+39,38.16,29.76,112.97,f,3.20,4.57,-6.6,187.44,18.8,14.1,2.226,16.08,3.5,-7.6,,
11,11,RIO,Rio Tinto,22.572,51.80,-355,73.81,50.22,152.71,f,2.95,4.21,21.9,247.68,20.9,13.0,.387,20.97,-26.7,-.9,,
12,12,WDC,Westfield Grp,22.266,9.85,-3,10.15,7.21,48.95,,4.97,4.97,-23.8,73.22,13.5,-18.9,1.308,6.79,27.5,6.0,,
13,13,CSL,CSL,21.386,42.30,+236,43.20,26.12,83.00,,1.96,1.96,3.8,189.24,22.4,8.8,6.238,5.08,54.2,12.1,,
14,14,NCM,Newcrest Min,20.808,27.20,+200,40.243,20.89,35.00,p,1.29,1.34,16.7,146.00,18.6,-3.8,1.379,14.70,-31.4,-2.3,,
15,15,QBE,QBE Insurance Grp,15.539,13.15,+10,15.49,9.88,65.00,p,4.94,5.34,-32.0,71.57,18.4,-48.7,1.512,4.45,-2.3,-11.3,,
16,16,ORG,Origin Energy,13.076,12.00,-74,15.08,11.08,50.00,f,4.17,5.95,-,90.60,13.2,16.0,.904,6.54,-13.8,-2.5,,
17,18,AMP,AMP,12.738,4.40,+1,4.62,3.71,26.50,p,6.02,7.37,-3.3,25.40,17.3,-5.4,1.847,1.06,4.3,-6.2,,
18,17,FMG,Fortescue Metals Grp,12.393,3.98,-22,6.27,3.84,8.00,f,2.01,2.87,14.3,49.13,8.1,-19.4,3.357,.77,-32.5,-2.4,,
19,19,SUN,Suncorp Grp,11.875,9.23,+44,9.25,7.45,40.00,f,4.33,6.19,14.3,56.68,16.3,26.3,.841,6.15,20.0,10.8,,
20,20,STO,Santos,11.036,11.58,-20,14.63,10.04,30.00,f,2.59,3.70,-18.9,55.00,21.1,13.4,1.231,-,.9,-7.4,,
21,21,CCL,Coca-Cola Amatil,10.468,13.75,-10,14.10,11.30,54.50,f,3.96,5.66,8.3,90.30,15.2,4.4,5.146,1.88,21.8,16.2,,
22,22,BXB,Brambles,10.311,6.63,+8,7.551,6.04,26.00,p,3.92,4.34,.5,38.17,17.4,23.3,3.834,.49,2.9,-,,
23,23,OSH,Oil Search,9.759,7.33,+12,7.58,5.43,3.86,,.53,.53,-11.2,14.95,49.0,62.0,3.285,-,16.7,6.0,,
24,24,ORI,Orica,9.222,25.22,-13,28.27,21.34,91.00,p,3.61,4.75,-5.3,170.30,14.8,-9.6,2.379,2.05,11.4,9.5,,
25,25,AMC,Amcor,8.954,7.42,-22,7.80,6.35,37.00,,4.99,4.99,5.7,34.00,21.8,12.3,2.649,.96,16.5,14.2,,
26,27,MQG,Macquarie Grp,8.907,26.13,-41,30.17,19.94,140.00,,5.36,5.36,-24.7,210.10,12.4,-26.7,.759,28.12,6.9,-15.8,,
27,26,WRT,Westfield Retail Tr,8.888,2.91,-6,3.09,2.32,17.65,,6.07,6.07,3650.0,26.90,10.8,-83.9,.892,3.37,18.4,-,,
28,28,TCL,Transurban Grp,8.872,6.07,+17,6.21,5.09,29.50,p,4.86,5.35,9.3,3.80,159.7,-51.7,2.544,2.21,23.6,20.9,,
29,30,QRN,QR National,8.613,3.53,+18,4.03,2.85,8.30,,2.35,2.35,124.3,18.10,19.5,49.5,1.181,2.98,9.6,-,,
30,31,IAG,Insurance Aust Grp,8.420,4.05,+28,4.08,2.775,17.00,f,4.20,6.00,6.3,10.01,40.5,9.0,1.861,1.20,42.4,8.6,,
31,29,AGK,AGL Energy,8.374,15.34,-19,16.01,13.031,61.00,f,3.98,5.68,5.0,23.80,64.5,-36.7,1.174,7.26,8.8,9.3,,
32,32,SGP,Stockland,6.962,3.16,-6,3.54,2.72,24.00,,7.59,7.59,1.3,21.10,15.0,-32.2,.846,3.68,13.9,.6,,
33,33,CWN,Crown,6.548,8.99,+14,9.29,7.47,37.00,p,4.12,5.00,-,69.78,12.9,57.6,1.940,3.45,12.8,9.0,,
34,34,WOR,WorleyParsons,6.412,26.48,+27,30.00,23.84,90.00,p,3.40,4.12,13.9,157.70,16.8,2.7,3.453,.77,-1.3,.2,,
35,35,GMGDC,Goodman Grp,6.292,3.92,-3,4.05,3.75,-,,-,-,-,27.04,14.5,-,-,2.54,-,-,,
36,36,GPT,GPT Grp,6.201,3.51,-3,3.565,3.00,18.80,,5.36,5.36,31.9,17.89,19.6,-51.8,.914,3.65,19.1,10.9,,
37,38,SYD,Sydney Airport,6.012,3.23,+8,3.59,2.54,21.00,,6.50,6.50,-,6.57,49.2,-,2.471,2.44,10.4,17.8,,
38,37,LEI,Leighton Hldgs,5.717,16.96,-74,26.65,15.21,80.00,,4.72,4.72,30.4,-171.10,-,-4.3,2.066,7.06,-14.0,-19.5,,
39,39,CFX,CFS Retail Prop,5.572,1.97,-.5,2.02,1.655,13.10,p,6.65,6.65,3.1,14.42,13.7,-.2,.952,2.07,17.8,8.4,,
40,40,RMD,ResMed Inc,5.494,3.53,+4,3.60,2.36,-,,-,-,-,13.87,25.5,-3.5,3.409,-,24.3,9.1,,
41,41,ASX,ASX,5.484,31.31,+54,33.49,27.52,177.90,f,5.68,8.12,-2.9,193.70,16.2,-.7,1.831,3.85,14.1,3.8,,
42,43,SHL,Sonic Healthcare,5.083,13.00,+10,13.25,10.70,59.00,p,4.54,5.33,-,81.10,16.0,6.9,1.947,-2.40,16.2,2.3,,
43,42,IPL,Incitec Pivot,4.968,3.05,-5,3.92,2.62,11.50,p,3.77,4.00,47.4,19.00,16.1,19.3,1.340,.54,-16.3,3.0,,
44,44,RHC,Ramsay Health Care,4.799,23.75,-44,24.79,17.06,60.00,f,2.53,3.61,15.4,112.70,21.1,15.1,3.413,2.40,37.3,35.3,,
45,48,DXS,DEXUS Prop Grp,4.670,.965,-,1.005,.767,5.35,,5.54,5.54,3.3,3.75,25.7,-62.9,.933,1.00,19.2,15.9,,
46,45,CPU,Computershare,4.668,8.40,-8,9.17,7.11,28.00,p,3.33,4.19,-,27.63,30.4,-6.9,4.043,-.02,12.3,-3.0,,
47,47,MGR,Mirvac Grp,4.654,1.36,-.5,1.40,1.075,8.40,,6.18,6.18,2.4,12.20,11.1,1.7,.809,1.66,21.0,3.5,,
48,46,LLC,Lend Lease Grp,4.622,8.07,-15,8.68,6.70,31.00,,3.84,3.84,9.4,89.80,9.0,31.5,1.272,4.07,.2,-.1,,
49,50,AFI,Aust Foundation,4.522,4.40,+4,4.58,3.82,21.00,f,4.77,6.82,-,23.02,19.1,-6.8,1.144,4.56,9.1,1.0,,
50,51,AIO,Asciano,4.360,4.47,+4,4.97,1.33,7.50,f,1.68,2.40,25.0,24.70,18.1,1.7,1.302,.65,-3.5,-1.5,,
51,52,CTX,Caltex Aust,4.182,15.49,-6,15.76,9.95,45.00,f,2.91,4.15,-25.0,-264.30,-,164.8,1.886,-,46.0,11.5,,
52,49,ILU,Iluka Res,4.020,9.60,-127,19.055,7.72,80.00,f,8.33,11.90,837.5,161.20,6.0,1302.6,2.619,3.76,-38.6,36.8,,
53,54,TTS,Tatts Grp,3.816,2.80,-2,2.96,2.09,23.00,f,8.21,11.73,7.0,23.80,11.8,16.8,1.433,-1.05,38.2,15.3,,
54,55,COH,Cochlear,3.782,66.39,+63,77.50,45.11,245.00,p,3.69,4.44,8.9,100.00,66.4,-10.0,9.828,3.13,-8.9,9.2,,
