Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, February 1, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4941.9 at 2013-02-01T16:44:35. Report at Friday, February 1, 2013. Processed Saturday at 2013-02-02T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,121.787,37.92,+82,38.25,30.09,106.15,f,2.80,4.00,14.1,284.17,13.3,-13.6,1.850,11.37,6.8,-,,
2,2,CBA,C'wlth Bank  of Aust,104.677,65.05,+146,65.10,47.50,334.00,f,5.13,7.33,4.4,448.90,14.5,-1.2,2.518,18.73,36.3,12.2,,
3,3,WBC,Westpac Banking,87.836,28.30,+75,28.38,20.00,166.00,f,5.87,8.38,6.4,195.80,14.5,4.5,1.900,10.47,45.5,10.0,,
4,4,ANZ,ANZ Banking Grp,73.364,26.74,+67,27.63,20.26,145.00,f,5.42,7.75,3.6,213.40,12.5,4.0,1.780,12.22,29.7,11.6,,
5,5,NAB,National Aust Bank,65.583,28.00,+76,28.03,21.95,180.00,f,6.43,9.18,4.7,213.60,13.1,-2.9,1.497,13.68,27.6,10.7,,
6,6,NWS,News Corp,62.629,27.30,+81,27.34,18.32,14.09,,.52,.52,3.0,46.12,59.2,51.7,.882,2.01,45.7,16.7,,
7,7,TLS,Telstra Corp,57.860,4.65,+7,4.68,3.18,28.00,f,6.02,8.60,-,27.50,16.9,20.8,4.950,.33,46.0,25.0,,
8,8,WES,Wesfarmers,43.894,37.80,-15,38.84,28.25,165.00,f,4.37,6.24,10.0,184.20,20.5,10.6,1.485,4.45,33.5,11.0,,
9,9,WOW,Woolworths,39.033,31.41,-20,32.06,24.458,126.00,,4.01,5.73,3.3,148.67,21.1,8.8,4.621,2.36,29.9,10.1,,
10,10,WPL,Woodside Petroleum,29.372,35.65,-10,38.16,30.09,114.05,f,3.20,4.57,-6.6,187.44,19.0,14.1,2.248,16.08,-2.5,-3.6,,
11,11,RIO,Rio Tinto,29.283,67.20,+114,72.30,48.37,152.71,,2.27,3.25,21.9,247.68,27.1,13.0,.502,20.97,1.0,-,,
12,12,CSL,CSL,27.261,54.72,+167,55.97,29.61,83.00,,1.52,1.52,3.8,189.24,28.9,8.8,7.952,5.08,70.3,19.4,,
13,13,WDC,Westfield Grp,25.159,11.29,+32,11.35,8.34,48.95,,4.34,4.34,-23.8,73.22,15.4,-18.9,1.478,6.79,31.7,11.4,,
14,14,NCM,Newcrest Min,18.098,23.63,+1,36.10,20.89,35.00,p,1.48,1.54,16.7,146.00,16.2,-3.8,1.199,14.70,-28.6,-8.0,,
15,15,AMP,AMP,15.619,5.33,+1,5.415,3.71,26.50,p,4.97,6.09,-3.3,25.40,21.0,-5.4,2.265,1.06,36.8,1.6,,
