Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 6, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4199.0 at 2012-07-06T16:42:06. Report at Friday, July 6, 2012. Processed Saturday at 2012-07-07T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,103.063,32.09,+64,44.47,30.50,103.08,f,3.21,4.59,-3.2,397.33,8.1,39.1,1.916,11.69,-20.3,-3.0,,
2,2,CBA,C'wlth Bank  of Aust,86.120,54.09,+99,54.09,42.30,325.00,f,6.01,8.58,10.3,429.40,12.6,18.7,2.310,-,17.2,14.4,,
3,3,WBC,Westpac Banking,66.959,21.74,+61,23.55,17.84,162.00,f,7.45,10.64,12.2,198.30,11.0,5.0,1.534,10.12,15.1,6.9,,
4,4,ANZ,ANZ Banking Grp,60.507,22.58,+55,24.05,17.63,142.00,f,6.29,8.98,11.1,214.80,10.5,7.6,1.594,-,16.1,13.3,,
5,5,NAB,National Aust Bank,53.264,23.78,+24,26.56,19.64,178.00,f,7.49,10.69,13.2,213.60,11.1,16.9,1.263,13.68,6.9,6.0,,
6,6,NWS,News Corp,51.864,21.85,-18,22.42,13.32,14.86,,.68,.68,-5.5,112.63,19.4,-13.4,1.859,1.84,47.5,14.9,,
7,7,TLS,Telstra Corp,46.537,3.74,+5,3.76,2.69,28.00,f,7.49,10.70,-,28.30,13.2,-16.7,3.786,.30,36.4,11.7,,
8,8,WES,Wesfarmers,35.382,30.36,+46,33.38,26.04,155.00,f,5.11,7.29,20.0,167.00,18.2,22.7,1.387,-,9.0,10.3,,
9,9,WOW,Woolworths,33.225,26.97,+17,27.92,23.21,124.00,f,4.60,6.57,6.1,157.79,17.1,5.1,4.235,2.25,5.1,4.0,,
10,10,WPL,Woodside Petroleum,26.044,31.61,+59,40.99,29.76,103.39,f,3.27,4.67,-6.6,187.08,16.9,14.1,1.993,15.47,-15.2,-9.0,,
11,11,RIO,Rio Tinto,25.187,57.80,+130,83.66,52.83,134.01,f,2.32,3.31,21.9,298.35,19.4,13.0,.432,19.14,-26.3,-,,
12,12,WDC,Westfield Grp,21.474,9.47,-3,9.69,7.21,48.40,,5.11,5.11,-23.8,66.55,14.2,-18.9,1.262,7.27,25.9,8.9,,
13,13,CSL,CSL,19.768,38.82,-60,40.06,26.12,81.00,,2.09,2.11,-,174.79,22.2,6.0,5.424,5.29,29.7,10.9,,
14,14,NCM,Newcrest Min,18.459,24.13,+152,41.268,21.72,32.00,,1.33,1.33,20.0,147.20,16.4,-6.7,1.330,14.26,-38.0,-6.1,,
15,15,QBE,QBE Insurance Grp,15.929,13.48,+10,17.61,9.88,87.00,p,6.45,6.85,-32.0,63.90,21.1,-48.7,1.550,.04,-12.7,-5.7,,
16,16,FMG,Fortescue Metals Grp,15.195,4.88,-2,6.74,3.95,8.00,f,1.64,2.34,-,45.92,10.6,89.5,6.703,.51,-21.4,5.7,,
17,17,ORG,Origin Energy,13.641,12.52,+32,15.44,12.00,50.00,f,3.99,5.70,8.8,108.80,11.5,18.8,1.009,7.10,-11.7,1.2,,
18,18,AMP,AMP,11.088,3.83,-2,4.93,3.61,29.00,p,7.57,8.86,-3.3,26.30,14.6,-5.4,1.608,.89,-9.8,-6.7,,
19,19,SUN,Suncorp Grp,10.486,8.15,+6,8.85,6.03,40.00,f,4.91,7.01,-,48.50,16.8,-31.5,.748,6.14,15.6,9.4,,
20,21,STO,Santos,10.187,10.69,+4,14.63,10.11,30.00,f,2.81,4.01,-18.9,84.80,12.6,13.4,1.136,-,-15.1,-7.3,,
21,20,CCL,Coca-Cola Amatil,9.981,13.11,-27,13.60,10.04,52.50,f,4.00,5.72,8.3,78.10,16.8,4.4,4.906,1.88,21.2,16.8,,
22,22,BXB,Brambles,9.646,6.28,+12,7.551,5.760,26.00,p,4.14,4.49,4.0,31.45,20.0,-10.1,4.430,2.05,-5.4,5.5,,
23,24,ORI,Orica,9.284,25.39,+70,28.27,21.34,91.00,p,3.58,4.72,-5.3,170.30,14.9,-9.6,2.395,2.05,2.4,9.9,,
24,23,MQG,Macquarie Grp,9.103,26.16,+16,30.83,19.94,140.00,,5.35,5.35,-24.7,210.10,12.5,-26.7,.776,28.12,.3,-11.7,,
25,25,OSH,Oil Search,8.893,6.68,+10,7.58,5.43,3.86,,.58,.58,-11.2,15.11,44.2,62.0,2.994,-,-1.6,6.5,,
26,27,AMC,Amcor,8.688,7.20,+11,7.80,5.87,36.00,,5.00,5.00,18.6,27.40,26.3,15.1,2.318,1.20,7.7,21.8,,
27,26,WRT,Westfield Retail Tr,8.674,2.84,-1,2.99,2.18,16.50,,5.81,5.81,3650.0,31.96,8.9,-83.9,.871,3.26,24.0,-,,
28,28,TCL,Transurban Grp,8.283,5.68,-1,5.93,4.54,29.50,p,5.19,5.72,12.5,9.00,63.1,71.1,2.075,2.42,17.0,15.6,,
29,29,QRN,QR National,8.125,3.33,-7,4.03,2.85,7.40,,2.22,2.22,-,11.33,29.4,37.7,1.162,.29,1.2,-,,
30,30,AGK,AGL Energy,7.964,14.59,-18,15.45,12.101,60.00,f,4.11,5.87,1.7,94.90,15.4,38.6,1.256,6.98,10.6,4.4,,
31,31,IAG,Insurance Aust Grp,7.360,3.54,+6,3.65,2.74,12.00,f,3.39,4.84,23.1,11.24,31.5,141.6,1.607,1.19,12.0,2.6,,
32,32,SGP,Stockland,6.809,3.09,+1,3.54,2.52,23.90,,7.73,7.73,8.7,26.90,11.5,8.7,.774,3.69,9.2,6.1,,
33,33,CWN,Crown,6.162,8.46,-3,9.29,7.45,37.00,p,4.37,5.31,-,60.66,13.9,14.9,1.890,3.22,-.9,8.8,,
34,34,WOR,WorleyParsons,6.051,24.99,-11,30.00,21.13,90.00,p,3.60,4.37,13.9,157.70,15.8,2.7,3.259,.77,-6.2,2.2,,
35,35,GMG,Goodman Grp,6.019,3.75,+8,3.83,2.60,19.00,,5.07,5.07,2.9,25.05,15.0,-35.8,1.200,2.50,16.6,23.8,,
36,36,GPT,GPT Grp,5.920,3.34,+5,3.36,2.58,18.20,,5.45,5.45,31.9,16.29,20.5,-51.8,.872,3.59,17.5,14.1,,
37,38,LEI,Leighton Hldgs,5.555,16.48,+21,26.65,15.83,60.00,,3.64,3.64,30.4,-133.10,-,-4.3,2.008,6.43,-19.7,-14.7,,
38,39,SYD,Sydney Airport,5.416,2.91,+1,3.59,2.54,21.00,,7.22,7.22,-,-12.89,-,-,2.226,-2.28,-4.2,14.8,,
39,37,CFX,CFS Retail Prop,5.389,1.905,-3.5,1.975,1.49,12.90,,6.77,6.78,1.6,13.47,14.1,11.3,.923,2.06,18.2,10.9,,
40,40,ASX,ASX,5.315,30.35,+53,33.49,25.83,185.80,f,6.12,8.75,5.8,203.20,14.9,2.4,1.759,3.91,8.0,-1.7,,
41,41,SHL,Sonic Healthcare,4.942,12.64,-6,12.86,10.66,59.00,p,4.67,5.28,-,77.70,16.3,.7,1.964,-,9.4,7.5,,
42,43,ILU,Iluka Res,4.899,11.70,+38,19.46,10.79,75.00,f,6.41,8.42,837.5,130.10,9.0,1302.6,3.192,3.65,-31.0,57.6,,
43,44,IPL,Incitec Pivot,4.870,2.99,+14,4.13,2.62,11.50,p,3.85,4.08,47.4,19.00,15.7,19.3,1.314,.54,-21.5,5.3,,
44,42,RMD,ResMed Inc,4.715,3.03,-4,3.44,2.36,-,,-,-,-,13.87,21.8,-3.5,2.926,-,11.0,7.0,,
45,45,RHC,Ramsay Health Care,4.632,22.92,+31,23.25,16.00,55.00,f,2.40,3.43,19.5,110.10,20.8,20.0,3.598,2.14,34.9,33.7,,
46,46,DXS,DEXUS Prop Grp,4.452,.92,-1,.97,.735,5.35,,5.82,5.82,1.6,8.36,11.0,24.2,.839,1.01,13.0,14.8,,
47,47,MGR,Mirvac Grp,4.380,1.28,+.5,1.33,.965,8.20,,6.41,6.41,2.5,10.94,11.7,13.8,.783,1.63,19.4,6.6,,
48,50,WHC,Whitehaven Coal,4.347,4.29,+14,6.19,3.535,4.10,f,.96,1.36,32.1,13.10,32.7,29.0,4.177,1.95,-28.1,16.1,,
49,51,LLC,Lend Lease Grp,4.279,7.47,+27,9.19,6.70,31.00,,4.15,4.15,9.4,89.80,8.3,31.5,1.178,4.07,-12.0,3.9,,
50,48,AFI,Aust Foundation,4.275,4.16,-,4.63,3.82,21.00,f,5.05,7.21,-,23.02,18.1,23.8,1.010,4.64,-2.5,-.7,,
51,49,AIO,Asciano,4.253,4.36,+1,4.97,1.33,6.50,f,1.49,2.13,-,16.70,26.1,114.5,1.322,.51,-11.7,-2.5,,
52,52,CPU,Computershare,4.123,7.42,+1,9.17,6.55,28.00,p,3.77,4.74,-,42.28,17.5,-23.4,3.555,-2.37,-6.3,-6.2,,
53,55,CTX,Caltex Aust,3.831,14.19,+67,14.49,8.76,45.00,f,3.17,4.53,-25.0,-264.30,-,164.8,1.727,-,37.9,6.4,,
54,54,CPB,Campbell Brothers,3.808,55.91,+166,69.92,38.24,225.00,p,4.02,4.89,60.7,329.48,17.0,62.3,4.057,2.41,26.6,41.4,,
55,53,COH,Cochlear,3.692,64.85,-99,77.50,45.11,240.00,p,3.70,4.73,12.5,128.00,50.7,12.5,7.336,-,-5.2,8.6,,
56,56,TTS,Tatts Grp,3.666,2.69,+7,2.73,2.08,22.00,f,8.18,11.68,115.0,22.20,12.1,-7.1,1.435,-1.03,27.3,12.7,,
57,57,TEL,Telecom Corp of NZ,3.565,1.92,+4,2.13,1.39,12.91,,6.72,6.72,-29.1,39.73,4.8,-4.7,1.998,.43,25.8,11.2,,
58,59,SPN,SP AusNet,3.457,1.035,+1.5,1.135,.804,8.00,p,7.73,8.82,-,8.95,11.6,-2.6,1.181,.88,23.6,20.3,,
59,58,JHX,James Hardie Ind,3.451,7.88,-8,8.08,4.66,41.46,,5.26,5.26,-,133.63,5.9,-,28.399,.28,44.8,16.9,,
60,60,NHC,New Hope Corp,3.355,4.04,+3,6.420,3.80,11.00,f,2.72,3.89,7.9,23.70,17.0,-27.5,1.417,2.67,-21.3,-.2,,
