Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 14, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4908.6 at 2011-01-14T16:36:32. Report at Friday, January 14, 2011. Processed Saturday at 2011-01-15T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,153.876,45.85,+123,46.59,35.58,95.12,f,2.07,2.96,-9.2,268.22,17.1,6.1,2.624,10.21,7.4,6.9,,
2,2,CBA,C'wlth Bank  of Aust,79.629,51.41,+152,60.00,47.05,290.00,f,5.64,8.06,27.2,344.50,14.9,26.4,2.211,15.94,-2.2,.9,,
3,3,WBC,Westpac Banking,67.664,22.49,+34,28.43,20.56,139.00,f,6.18,8.83,19.8,214.20,10.5,55.7,1.664,8.96,-6.6,-1.5,,
4,4,ANZ,ANZ Banking Grp,59.837,23.05,+13,26.23,19.95,126.00,f,5.47,7.81,23.5,178.90,12.9,17.1,1.775,10.38,7.8,.8,,
5,5,NAB,National Aust Bank,52.873,24.37,+68,29.03,22.23,152.00,f,6.24,8.91,4.1,191.80,12.7,10.1,1.320,12.63,-7.8,-8.5,,
6,6,NWS,News Corp,38.831,15.98,-57,20.18,15.40,13.90,,.87,.87,6.9,113.81,14.0,-63.3,.427,1.56,-9.7,-12.2,,
7,7,RIO,Rio Tinto,38.142,87.53,+305,88.55,58.86,100.83,f,1.15,1.65,-62.3,465.33,18.8,-56.1,.727,15.37,15.8,-5.2,,
8,8,WES,Wesfarmers,37.575,32.42,+114,34.83,26.76,125.00,f,3.86,5.51,13.6,135.70,23.9,-20.6,1.303,3.61,6.4,-.3,,
9,9,TLS,Telstra Corp,35.463,2.85,+8,3.47,2.55,28.00,f,9.82,14.04,-,31.40,9.1,-5.0,2.669,.38,-10.5,-8.8,,
10,10,WPL,Woodside Petroleum,33.992,43.39,+61,48.25,39.63,111.34,f,2.57,3.67,-17.8,268.28,16.2,-36.1,3.213,16.79,-7.6,-2.8,,
11,11,WOW,Woolworths,33.512,27.63,+136,30.18,25.19,115.00,f,4.16,5.95,10.6,164.01,16.8,9.0,4.184,2.03,.3,-4.0,,
12,12,NCM,Newcrest Min,29.300,38.29,-32,43.71,29.73,25.00,,.65,.65,66.7,115.20,33.2,53.0,6.177,10.19,15.2,7.4,,
13,13,WDC,Westfield Grp,22.259,9.64,-11,10.508,8.971,79.00,,8.20,8.20,-11.7,53.60,18.0,-19.4,.910,10.49,4.4,-10.3,,
14,14,FMG,Fortescue Metals Grp,21.321,6.85,+28,6.93,3.28,-,,-,-,-,22.12,31.0,481.1,11.749,.51,47.3,-4.5,,
15,15,CSL,CSL,19.751,36.17,+19,37.56,30.45,80.00,p,2.21,2.28,14.3,185.77,19.5,-4.1,4.701,5.93,14.3,1.8,,
16,16,QBE,QBE Insurance Grp,19.152,18.21,+40,24.27,16.09,128.00,p,7.03,7.56,1.6,144.33,12.6,-6.2,1.854,.49,-24.1,-13.3,,
17,17,ORG,Origin Energy,14.573,16.47,-7,17.34,13.85,50.00,f,3.04,4.34,-,69.70,23.6,8.5,1.289,8.46,2.2,27.7,,
18,18,MQG,Macquarie Grp,13.731,39.60,+172,53.66,33.01,186.00,,4.70,4.70,.5,289.20,13.7,2.9,1.090,25.21,-19.9,-16.4,,
19,19,AXA,AXA Asia Pacific,13.209,6.39,+7,6.68,4.86,18.50,p,2.90,3.11,-,30.79,20.8,-,2.915,1.01,-.8,-1.2,,
20,20,STO,Santos,12.037,13.77,+85,15.10,11.24,42.00,f,3.05,4.36,8.3,63.50,21.7,-67.0,1.650,-,-3.6,3.2,,
21,24,CNA,Coal & Allied Ind,10.910,126.00,+256,131.99,78.05,800.00,f,6.35,9.07,-28.2,877.40,14.4,-27.2,6.908,19.26,65.0,24.5,,
22,22,AMP,AMP,10.849,5.18,-5,6.64,4.85,31.00,p,5.98,7.39,-25.0,39.80,13.0,28.9,4.206,.90,-17.4,-14.1,,
23,21,SUN,Suncorp-Metway,10.764,8.40,-18,9.76,7.56,35.00,f,4.17,5.95,-12.5,61.81,13.6,107.0,.791,5.75,3.2,-13.3,,
24,23,FGL,Foster's Grp,10.741,5.55,-5,6.44,5.11,27.25,f,4.91,7.01,-,-24.10,-,-1.8,4.048,.49,8.3,-,,
25,25,BXB,Brambles,10.532,7.26,+2,7.75,5.11,25.00,p,3.44,3.74,-24.2,36.96,19.6,-21.1,5.392,.88,8.9,-11.2,,
26,26,LEI,Leighton Hldgs,9.595,31.75,+96,39.92,27.61,150.00,f,4.72,6.75,30.4,204.60,15.5,-4.3,3.606,8.13,-15.8,-17.0,,
27,28,ORI,Orica,9.269,25.52,+39,26.93,22.085,95.00,f,3.72,4.90,3.0,370.97,6.9,153.9,2.482,1.44,4.4,-1.5,,
28,27,OSH,Oil Search,9.033,6.88,-12,7.20,4.97,4.31,,.63,.63,-52.7,13.71,50.2,-68.5,3.197,-,15.7,14.7,,
29,30,SGP,Stockland,8.936,3.75,+19,4.23,3.50,21.80,,5.81,5.81,-35.9,20.10,18.7,-45.5,.982,3.59,-8.9,-19.7,,
30,29,CCL,Coca-Cola Amatil,8.634,11.42,+18,12.74,10.32,45.50,f,3.98,5.69,11.5,63.10,18.1,10.1,5.131,1.47,-2.1,9.0,,
31,31,AMC,Amcor,8.382,6.84,+17,7.04,5.73,29.50,,4.31,4.31,-7.3,15.80,43.3,-,2.006,1.49,13.4,7.2,,
32,33,WRT,Westfield Retail Tst,8.155,2.67,+14,2.69,2.49,-,,-,-,-,-,-,-,-,-,-,-,,
33,32,IAG,Insurance Aust Grp,7.921,3.81,-12,4.12,3.22,13.00,f,3.41,4.87,30.0,4.39,86.8,-27.0,1.733,1.16,-.4,2.0,,
34,34,TCL,Transurban,7.495,5.20,-2,5.560,4.13,25.00,,4.81,4.81,10.3,4.60,113.0,-,1.767,2.77,-2.6,-3.4,,
35,36,IPL,Incitec Pivot,7.052,4.33,+9,4.36,2.54,7.80,,1.80,1.80,77.3,25.30,17.1,20.9,1.786,.37,14.0,-5.5,,
