Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, September 27, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5302.3 at 2013-09-27T16:38:05. Report at Friday, September 27, 2013. Processed Saturday at 2013-09-28T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,117.929,73.16,-59,75.00,55.71,364.00,f,4.98,7.11,9.0,477.90,15.3,8.9,2.592,20.84,38.1,19.5,,
2,2,BHP,BHP Billiton,116.777,36.36,-4,39.34,30.43,119.94,f,3.30,4.71,7.6,220.38,16.5,-24.4,1.504,13.47,13.9,.7,,
3,3,WBC,Westpac Banking,103.531,33.30,+55,34.686,24.157,170.00,f,5.11,7.29,6.4,205.00,16.2,4.5,2.236,10.71,43.1,21.0,,
4,4,ANZ,ANZ Banking Grp,86.479,31.52,+32,32.09,23.42,152.00,f,4.82,6.89,3.6,211.20,14.9,4.0,2.098,12.56,35.0,17.1,,
5,5,NAB,National Aust Bank,82.470,35.11,+25,35.45,22.97,183.00,f,5.21,7.45,4.7,192.30,18.3,-2.9,1.883,14.03,47.4,19.5,,
6,6,TLS,Telstra Corp,62.464,5.02,-,5.15,3.87,28.00,f,5.58,7.97,-,30.70,16.4,-2.9,4.852,.35,35.7,34.1,,
7,7,WES,Wesfarmers,48.327,41.70,+19,44.25,33.63,180.00,f,4.32,6.17,9.1,195.90,21.3,6.4,1.613,4.69,27.2,13.5,,
8,8,WOW,Woolworths,44.454,35.53,+41,36.84,28.333,133.00,f,3.74,5.35,5.6,182.59,19.5,-15.8,4.780,2.60,28.3,11.9,,
9,9,WPL,Woodside Petroleum,31.992,38.83,+1,39.49,32.16,156.29,f,4.02,5.75,19.9,368.63,10.5,18.4,2.099,19.62,24.0,-.2,,
10,10,CSL,CSL,31.929,65.54,+100,69.37,44.97,105.64,,1.61,1.61,25.6,263.01,24.9,38.8,9.849,4.75,44.9,28.2,,
11,11,RIO,Rio Tinto,27.579,63.29,+48,72.30,49.81,184.67,f,2.92,4.17,15.9,-367.18,-,-38.8,.494,21.06,22.4,-4.0,,
12,12,WDC,Westfield Grp,23.700,10.93,-16,12.55,10.11,50.25,,4.60,4.60,2.3,64.24,17.0,-2.2,1.503,6.99,12.5,10.2,,
13,13,QBE,QBE Insurance Grp,17.971,14.72,-1,17.53,10.02,30.00,f,2.04,2.91,-42.5,37.23,39.5,-1.7,1.635,4.94,16.0,-.4,,
14,14,SUN,Suncorp Grp,17.150,13.33,+7,13.34,8.919,55.00,f,4.13,5.89,37.5,38.42,34.7,-31.1,1.227,6.11,53.4,20.4,,
15,15,MQG,Macquarie Grp,16.621,48.90,-117,50.33,28.36,200.00,p,4.09,4.53,42.9,270.57,18.1,21.6,1.391,29.92,80.8,16.5,,
16,16,ORG,Origin Energy,15.889,14.47,+2,14.52,9.84,50.00,,3.46,4.20,-,34.60,41.8,-16.0,1.074,6.53,32.9,1.6,,
