Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, October 21, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4203.4 at 2011-10-21T16:39:29. Report at Friday, October 21, 2011. Processed Saturday at 2011-10-22T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,114.650,35.70,-116,49.81,33.68,97.94,f,2.74,3.92,-3.2,399.57,8.9,39.1,2.132,9.90,-12.7,11.5,,
2,2,CBA,C'wlth Bank  of Aust,74.950,47.55,+5,55.77,42.30,320.00,f,6.73,9.61,10.3,395.10,12.0,18.7,2.010,16.82,3.5,12.2,,
3,3,WBC,Westpac Banking,65.151,21.50,-11,25.60,17.84,150.00,f,6.98,9.97,19.8,249.20,8.6,55.7,1.624,9.55,1.4,8.6,,
4,4,ANZ,ANZ Banking Grp,55.762,21.21,+22,25.96,17.63,138.00,f,6.51,9.29,23.5,206.30,10.3,17.1,1.633,10.61,-9.2,13.7,,
5,5,NAB,National Aust Bank,53.533,24.32,+4,28.18,19.64,162.00,f,6.66,9.52,4.1,205.10,11.9,10.1,1.374,12.80,1.9,7.4,,
6,6,NWS,News Corp,41.807,16.61,-15,18.48,13.32,14.33,,.86,.86,-5.5,96.84,17.2,-13.4,.473,2.41,1.2,4.8,,
7,7,TLS,Telstra Corp,39.071,3.14,+7,3.22,2.55,28.00,f,8.92,12.74,-,26.10,12.0,-16.7,3.179,.36,29.2,-,,
8,8,WES,Wesfarmers,35.930,31.00,-64,35.26,26.04,150.00,f,4.84,6.91,20.0,166.70,18.6,22.7,1.231,4.12,-2.0,20.4,,
9,9,WOW,Woolworths,29.356,24.06,-43,29.03,23.70,122.00,f,5.07,7.24,6.1,173.60,13.9,5.1,3.742,1.94,-11.1,-.7,,
10,10,RIO,Rio Tinto,27.265,62.57,-573,89.04,58.52,111.75,f,1.79,2.55,128.8,731.53,8.6,75.2,.425,18.81,-23.3,2.4,,
11,11,WPL,Woodside Petroleum,26.893,33.38,-165,50.85,29.76,106.93,f,3.20,4.58,2.5,161.22,20.7,-5.9,2.301,14.06,-21.1,-4.6,,
12,12,NCM,Newcrest Min,25.474,33.30,-320,43.71,32.66,30.00,,.90,.90,20.0,126.40,26.3,-6.7,1.836,13.32,-16.0,17.8,,
13,13,WDC,Westfield Grp,17.433,7.55,-9,10.204,7.21,55.76,,7.39,7.39,-13.3,34.66,21.8,19.7,1.037,7.07,-16.9,-10.1,,
14,14,CSL,CSL,15.750,30.00,-30,38.07,26.12,80.00,p,2.67,2.69,-,174.01,17.2,6.0,4.322,5.20,-6.3,-4.1,,
15,16,QBE,QBE Insurance Grp,15.361,13.77,-13,19.60,11.89,128.00,p,9.30,9.69,-,130.15,10.6,-39.0,1.502,4.26,-13.2,-12.7,,
16,15,ORG,Origin Energy,15.259,14.05,-23,17.22,12.00,50.00,f,3.56,5.08,8.8,19.60,71.7,18.8,1.129,6.39,-.9,2.9,,
17,17,FMG,Fortescue Metals Grp,13.234,4.25,-64,7.34,3.95,7.00,f,1.65,2.05,-,30.60,13.9,89.5,5.838,.73,-31.1,13.5,,
18,18,AMP,AMP,11.561,4.05,-13,5.82,3.61,30.00,p,7.41,8.83,-,31.40,12.9,-3.4,3.856,.97,-19.1,-3.7,,
19,19,STO,Santos,10.782,12.12,-33,16.90,10.11,30.00,f,2.48,3.54,-11.9,93.40,13.0,48.3,1.418,-,-1.7,1.8,,
20,20,CNA,Coal & Allied Ind,10.762,124.30,+80,134.99,89.80,258.00,f,2.08,2.97,15.3,500.30,24.8,-37.4,7.090,18.43,13.4,16.8,,
21,21,SUN,Suncorp Grp,10.614,8.25,-2,9.76,6.03,35.00,f,4.24,6.06,-,35.56,23.2,-31.5,.757,6.03,-6.5,8.1,,
22,22,FGL,Foster's Grp,10.290,5.30,+1,5.32,4.23,25.25,,4.76,5.73,13.7,-4.60,-,-,25.751,-.22,16.5,9.4,,
23,23,BXB,Brambles,9.829,6.64,-4,7.46,5.79,26.00,p,3.92,4.25,4.0,30.63,21.7,-10.1,4.306,.22,8.3,-1.8,,
24,24,CCL,Coca-Cola Amatil,9.122,12.01,+23,12.74,10.04,50.00,f,4.16,5.95,11.5,58.00,20.7,11.4,4.976,1.56,2.9,19.1,,
25,25,ORI,Orica,8.772,24.10,-39,28.10,21.34,91.00,p,3.78,5.06,3.0,428.57,5.6,16.7,2.415,1.52,-.8,14.2,,
26,27,AMC,Amcor,8.769,7.15,+29,7.43,5.87,35.00,,4.90,4.90,18.6,29.10,24.6,15.1,2.339,1.37,11.9,15.7,,
27,29,TCL,Transurban Grp,7.864,5.42,-3,5.61,4.54,27.00,,4.98,4.98,12.5,7.80,69.5,71.1,1.970,2.59,8.9,5.6,,
28,26,MQG,Macquarie Grp,7.847,22.53,-168,41.95,19.94,186.00,,8.26,8.26,-,282.50,8.0,-13.1,.658,26.16,-34.4,-3.7,,
29,30,WRT,Westfield Retail Tr,7.819,2.56,+3,2.75,2.18,8.54,,3.34,3.34,-,18.71,13.7,-,-,3.21,-,-,,
30,28,OSH,Oil Search,7.792,5.88,-9,7.64,5.43,3.96,,.67,.67,-8.1,17.31,34.0,13.5,2.830,-,-7.3,10.3,,
31,31,QRN,QR National,7.710,3.16,+3,3.59,2.53,3.70,,1.17,1.17,-,14.90,21.2,37.7,1.103,2.86,-,-,,
32,32,SGP,Stockland,7.400,3.16,+13,3.89,2.52,23.70,,7.50,7.50,8.7,31.70,10.0,8.7,.841,3.65,-13.4,.3,,
33,34,LEI,Leighton Hldgs,6.919,20.56,+29,37.26,16.79,60.00,,2.92,4.17,-59.1,-133.10,-,-,2.982,6.43,-41.5,-1.9,,
34,33,AGK,AGL Energy,6.788,14.61,-35,16.92,12.50,60.00,f,4.11,5.02,1.7,122.40,11.9,38.6,1.070,6.95,-5.3,5.5,,
35,36,WOR,WorleyParsons,6.719,27.80,+64,33.61,21.13,86.00,p,3.09,3.85,13.9,148.30,18.7,2.7,3.619,.65,24.8,27.3,,
36,37,IAG,Insurance Aust Grp,6.403,3.08,+2,4.03,2.74,16.00,f,5.19,7.42,23.1,12.08,25.5,141.6,1.398,1.23,-15.0,-3.3,,
37,35,ILU,Iluka Res,6.335,15.13,-96,19.46,6.57,28.00,,1.85,1.85,-,45.20,33.5,-,5.633,2.91,129.8,62.6,,
38,38,MAP,MAp Grp,6.142,3.30,-2,3.47,2.86,21.00,,6.36,6.36,-,-10.38,-,-,1.139,-,15.5,27.5,,
39,39,GPT,GPT Grp,5.747,3.13,-,3.22,2.58,17.20,,5.50,5.50,-40.0,49.27,6.4,37.6,.826,3.64,16.9,5.6,,
40,40,CWN,Crown,5.718,7.85,+7,9.20,7.45,37.00,p,4.71,5.82,-,44.29,17.7,14.9,1.754,3.14,-1.4,10.3,,
41,41,IPL,Incitec Pivot,5.342,3.28,-6,4.72,2.94,9.30,,2.84,2.84,77.3,27.30,12.0,20.9,1.479,.45,-9.6,.7,,
42,42,ASX,ASX,5.282,30.16,-11,43.89,25.83,183.20,f,6.07,8.68,5.8,201.60,15.0,2.4,1.748,4.01,-14.0,6.0,,
43,44,CFX,CFS Retail Prop,5.111,1.80,-2,1.93,1.49,12.70,p,7.06,7.08,1.6,19.35,9.3,11.3,.876,2.05,.2,1.5,,
44,43,NHC,New Hope Corp,4.923,5.93,-38.2,6.420,4.397,10.25,f,1.73,2.47,7.9,60.60,9.8,-27.5,2.080,2.79,26.2,31.0,,
45,45,MCC,Macarthur Coal,4.900,16.22,+19,16.23,10.09,40.00,f,2.47,3.52,60.0,83.00,19.5,-12.4,2.732,.83,39.1,41.9,,
46,46,RMD,ResMed Inc,4.591,2.95,-,3.60,2.49,-,,-,-,-,13.87,21.3,-3.5,2.849,.89,-13.5,6.0,,
47,49,GMG,Goodman Grp,4.437,.60,-,.76,.52,3.50,,5.83,5.83,2.9,5.90,10.2,-35.8,.885,.49,-2.6,-4.8,,
48,48,AIO,Asciano,4.331,1.48,-4.5,1.795,1.33,2.00,f,1.35,1.93,-,6.00,24.7,114.5,1.346,-,-4.2,-10.6,,
49,50,LLC,Lend Lease Grp,4.294,7.51,-8,9.28,6.70,35.00,,4.66,5.23,9.4,91.70,8.2,31.5,1.182,4.05,8.7,7.1,,
50,47,SHL,Sonic Healthcare,4.231,10.85,-68,13.14,10.33,59.00,p,5.44,6.09,-,75.80,14.3,.7,1.681,-2.30,4.8,-3.0,,
51,52,AFI,Aust Foundation,4.228,4.13,+8,5.05,3.82,21.00,f,5.08,7.26,-,23.02,17.9,23.8,.998,4.38,-10.2,1.8,,
52,51,MGR,Mirvac Grp,4.220,1.235,+.5,1.375,.965,8.20,,6.64,6.64,2.5,5.38,23.0,13.8,.754,1.62,-1.4,16.9,,
53,53,CPU,Computershare,4.051,7.29,-14,11.37,6.55,28.00,p,3.84,4.83,-,44.26,16.5,-23.4,3.493,-.01,-25.6,-1.9,,
54,54,DXS,DEXUS Prop Grp,3.944,.815,-1,.925,.735,5.18,,6.36,6.36,1.6,11.44,7.1,24.2,.743,1.01,4.4,12.5,,
55,56,RHC,Ramsay Health Care,3.809,18.85,+9,19.18,15.02,52.00,f,2.76,3.94,19.5,99.60,18.9,20.0,2.921,1.94,23.8,27.0,,
56,55,TEL,Telecom Corp of NZ,3.792,1.97,-2,2.174,1.425,11.18,,5.68,5.68,-29.1,6.65,29.6,-4.7,2.125,.49,35.5,8.4,,
57,59,CTX,Caltex Aust,3.567,13.21,+8,16.44,8.76,47.00,f,3.56,5.08,140.0,165.00,8.0,-2.0,1.157,11.73,17.7,15.1,,
58,58,OZL,OZ Minerals,3.491,10.78,-20,16.814,8.70,34.00,,3.15,3.15,-,40.90,26.4,234.3,1.061,8.02,-27.6,7.0,,
59,64,BEN,Bendigo & Adelaide Bk,3.373,9.22,+40,10.45,7.55,60.00,f,6.51,9.30,3.5,91.50,10.1,12.4,.852,5.75,8.8,-5.1,,
60,60,QAN,Qantas Airways,3.364,1.485,-7.5,2.97,1.35,-,,-,-,-,11.00,13.5,53.3,.547,2.45,-47.7,-14.1,,
61,61,FBU,Fletcher Bldg,3.336,4.90,-29,7.11,4.87,23.79,,4.86,5.75,7.4,34.74,14.1,9.2,1.168,2.09,-18.9,3.4,,
62,57,AWC,Alumina,3.306,1.355,-15,2.72,1.32,6.83,f,5.04,7.20,214.1,1.88,72.1,92.0,1.076,1.14,-31.0,-7.8,,
63,63,TOL,Toll Hldgs,3.306,4.61,-10,6.73,3.70,25.00,f,5.42,7.75,-,39.80,11.6,-1.2,1.179,-,-21.9,-4.6,,
64,67,COH,Cochlear,3.299,57.98,+422,85.00,45.11,225.00,p,3.88,4.97,12.5,318.20,18.2,12.5,6.555,5.19,-15.9,3.7,,
65,62,SOL,Soul Pattinson,3.267,13.69,-91,14.74,11.16,40.00,f,2.92,4.17,17.6,152.48,9.0,-11.2,.828,11.37,8.5,20.6,,
66,65,MTS,Metcash,3.201,4.15,-3,4.57,3.62,27.00,f,6.51,9.29,3.9,31.46,13.2,1.1,2.219,.20,1.3,7.2,,
67,66,ARG,Argo Invest,3.165,5.08,-1,6.59,4.75,26.00,f,5.12,7.31,4.0,28.10,18.1,8.0,.919,5.57,-11.1,-2.1,,
68,68,TTS,Tatts Grp,3.151,2.35,+8,2.60,2.08,21.50,f,9.15,13.07,115.0,21.20,11.1,-7.1,1.234,-1.11,3.1,6.6,,
69,69,CPB,Campbell Brothers,3.024,44.80,+60,57.00,33.86,140.00,p,3.13,3.79,40.0,203.19,22.0,57.2,3.663,4.77,31.5,29.8,,
70,71,WHC,Whitehaven Coal,2.828,5.72,-18,7.35,4.85,7.40,f,1.29,1.85,32.1,2.00,286.0,29.0,2.718,2.01,-16.8,54.9,,
71,73,SPN,SP AusNet,2.808,.985,+4,.985,.815,8.00,p,8.12,9.39,-,9.19,10.7,13.6,.980,.89,15.4,7.7,,
72,72,SGM,Sims Metal Mgt,2.757,13.38,-39,22.36,11.54,47.00,p,3.51,4.16,42.4,93.90,14.2,44.1,.944,8.74,-15.7,.5,,
73,75,MSB,Mesoblast,2.712,9.67,+26,9.98,2.35,-,,-,-,-,41.79,23.1,-54.0,5.257,1.03,280.7,120.6,,
74,70,AGO,Atlas Iron,2.712,3.05,-25,4.34,2.43,3.00,,.98,.98,-,26.70,11.4,-,1.565,1.98,22.8,55.8,,
75,74,APA,APA Grp,2.704,4.23,+8,4.43,3.53,34.40,,8.13,8.13,5.0,19.70,21.5,1.7,1.621,1.51,17.8,24.1,,
76,76,BLD,Boral,2.569,3.45,-4,5.73,3.13,14.50,f,4.20,6.00,10.4,23.30,14.8,380.6,.814,3.91,-18.8,-5.6,,
77,77,EGP,Echo Entertainment,2.546,3.70,-5,4.52,3.43,-,,-,-,-,-,-,-,1.071,-,-,-,,
78,79,TWE,Treasury Wine Estates,2.524,3.90,+7,4.12,2.83,-,p,-,-,-,-,-,-,.877,-,-,-,,
79,80,JHX,James Hardie Ind,2.483,5.70,+11,7.12,4.66,-,,-,-,-,-77.48,-,260.5,-,-1.01,5.7,10.3,,
80,81,CGF,Challenger,2.462,4.45,+6,5.21,4.03,16.50,,3.71,3.71,13.8,54.50,8.2,12.6,1.368,2.03,.3,45.5,,
81,82,AIA,Auckland Airport,2.394,1.81,-1,1.85,1.55,6.58,,3.64,3.64,.2,5.91,30.6,4.4,1.257,1.44,15.4,9.3,,
82,83,ATM,Aneka Tambang,2.385,1.25,-,1.365,1.20,3.28,,2.62,2.62,156.3,2.60,48.1,157.3,2.271,-,6.9,-18.9,,
83,78,SVW,Seven Grp Hldgs,2.372,7.74,-48,9.97,7.03,36.00,f,4.65,6.64,2.9,23.04,33.6,622.3,.884,5.16,9.6,12.6,,
84,84,HVN,Harvey Norman,2.348,2.21,-,3.46,1.765,12.00,f,5.43,7.76,-14.3,23.75,9.3,-19.2,1.054,2.18,-30.3,-1.1,,
85,85,CPA,C'wlth Prop Office,2.311,.94,+.5,.99,.81,5.50,,5.85,5.85,-.3,8.73,10.8,-2.5,.853,1.11,6.7,-5.1,,
86,90,PTM,Platinum Asset,2.189,3.90,+12,5.12,3.32,25.00,f,6.41,9.16,13.6,26.73,14.6,12.8,8.874,-,-13.8,11.8,,
87,96,SWM,Seven West Media,2.163,3.35,+40,7.42,2.49,45.00,f,13.43,19.19,-,38.60,8.7,2.4,.861,-,-46.8,-11.2,,
88,86,CEU,ConnectEast,2.147,.545,-,.55,.42,2.00,,3.67,3.67,100.0,-.26,-,-82.5,1.202,.45,31.0,-2.4,,
89,91,AZT,Aston Res,2.080,10.17,-17,12.22,6.02,-,,-,-,-,127.00,8.0,-,3.224,-,63.2,-,,
90,87,FXJ,Fairfax Media,2.058,.875,-3.5,1.50,.675,3.00,f,3.43,4.89,20.0,-17.00,-,6.3,.464,-.35,-37.8,-19.3,,
91,95,TAH,Tabcorp Hldgs,2.024,2.84,+12,3.761,2.46,43.00,f,15.14,21.63,68.1,80.72,3.5,124.5,1.672,-1.49,-10.0,5.5,,
92,94,UGL,UGL,2.014,12.13,-12,16.48,10.95,70.00,f,5.77,8.24,9.4,95.50,12.7,9.2,1.719,.55,-13.4,14.2,,
93,88,EXT,Extract Res,1.997,7.95,-55,10.80,5.90,-,,-,-,-,-22.39,-,50.4,12.902,-,4.0,100.1,,
94,98,SEK,Seek,1.965,5.83,+27,7.50,4.87,14.30,f,2.45,3.50,20.2,29.00,20.1,8.5,4.527,-.09,-17.4,23.4,,
95,92,AQA,Aquila Res,1.939,5.18,-30,10.31,4.32,-,,-,-,-,-17.70,-,66.8,5.280,-,-34.0,19.5,,
96,93,MIN,Mineral Res,1.917,10.40,-64,13.63,9.24,42.00,f,4.04,5.77,110.0,89.70,11.6,29.3,3.055,3.45,8.6,66.5,,
97,97,REH,Reece Aust,1.892,19.00,-9,23.75,18.13,61.00,f,3.21,4.59,5.2,119.00,16.0,3.8,2.892,6.57,-12.2,5.5,,
98,89,LYC,Lynas Corp,1.877,1.095,-15,2.70,.857,-,,-,-,-,-3.54,-,207.8,2.994,-,-25.3,65.8,,
99,105,BOQ,Bank of Qld,1.844,8.18,+31,12.32,6.46,54.00,f,6.60,9.43,3.9,67.10,12.2,-19.4,.716,7.95,-17.3,-9.9,,
100,99,ABC,Adelaide Brighton,1.813,2.85,-9,3.692,2.22,16.50,f,5.79,8.27,22.2,22.80,12.5,16.8,1.941,1.17,-15.4,14.8,,
101,103,DUE,DUET Grp,1.801,1.65,+1,1.820,1.443,20.00,,12.12,12.25,-,13.98,11.8,21.4,1.074,1.84,8.5,1.6,,
102,102,MLT,Milton Corp,1.785,14.47,-13,16.926,13.20,76.00,f,5.25,7.50,7.0,83.90,17.2,5.7,.911,16.04,-7.2,-.5,,
103,101,ANN,Ansell,1.784,13.60,-27,14.70,11.82,33.00,,2.43,2.43,8.2,92.40,14.7,3.9,2.633,2.44,2.8,5.3,,
104,100,FLT,Flight Centre,1.780,17.80,-72,25.12,16.01,84.00,f,4.72,6.74,20.0,140.00,12.7,23.1,2.403,3.95,-18.5,11.9,,
105,104,PNA,PanAust,1.687,2.84,-16,4.55,2.24,-,,-,-,-,13.79,20.6,396.2,2.529,1.25,-23.8,39.7,,
106,111,CQO,Charter Hall Off REIT,1.672,3.39,+1,3.71,2.52,20.25,,5.97,5.97,9.5,14.05,24.1,9.6,.902,3.76,38.0,14.5,,
107,109,MND,Monadelphous Grp,1.672,18.85,-7,22.40,15.30,95.00,f,5.04,7.20,-51.8,108.84,17.3,11.9,8.650,2.15,18.5,40.8,,
108,106,OST,OneSteel,1.658,1.235,-7,3.06,1.13,10.00,,8.10,8.10,-9.1,17.33,7.1,-2.5,.368,1.39,-51.7,-23.7,,
109,115,PRY,Primary Health Care,1.651,3.30,+19,4.16,2.56,8.00,f,2.42,3.46,-68.0,15.80,20.9,-24.4,.659,-1.33,8.5,-7.0,,
110,117,DJS,David Jones,1.646,3.16,+19,4.90,2.44,28.00,f,8.86,12.66,-6.7,33.00,9.6,-1.8,2.095,1.36,-28.4,8.1,,
111,113,BKW,Brickworks,1.638,11.10,+4,11.74,8.86,40.50,f,3.65,5.21,1.3,96.70,11.5,-11.0,.977,9.42,1.3,5.3,,
112,108,SKT,Sky Network TV,1.634,4.20,-12,4.479,3.684,14.26,,3.40,3.40,-46.5,23.82,17.6,10.9,1.632,.32,10.9,14.5,,
113,116,REA,REA Grp,1.629,12.37,+57,14.34,9.92,26.00,f,2.10,3.00,-,53.10,23.3,34.2,8.273,1.02,17.2,43.3,,
114,112,IOF,Investa Office Fd,1.608,.605,-1,.67,.525,3.90,,6.45,6.45,-,5.30,11.4,-11.1,.797,.73,4.9,-7.1,,
115,114,SKI,Spark Infrastructure,1.605,1.21,-1,1.34,1.05,11.57,,9.56,9.56,5.7,2.87,42.2,-5.4,1.148,1.67,18.9,8.3,,
116,122,GNC,GrainCorp,1.573,7.93,+43,8.66,5.974,25.00,f,3.15,4.50,97.2,56.13,14.1,-53.5,1.226,4.88,10.4,13.6,,
117,110,MGX,Mount Gibson Iron,1.570,1.45,-9.5,2.42,1.195,4.00,f,2.76,3.94,-,22.14,6.5,78.0,1.346,.40,-26.5,43.1,,
118,119,SKC,Sky City Entertain,1.552,2.69,+3,3.01,2.21,11.84,p,4.40,5.39,-12.4,16.52,16.3,-.6,2.595,.49,21.4,1.5,,
119,120,AUN,Austar United,1.539,1.21,+1.5,1.46,.865,-,,-,-,-,13.30,9.1,196.8,-,-.14,24.1,10.4,,
120,107,BSL,BlueScope Steel,1.535,.83,-9.5,2.38,.635,2.00,,2.41,3.43,-60.0,-57.40,-,-,.349,1.97,-58.0,-37.2,,
121,123,NVT,Navitas,1.456,3.88,-6,4.69,3.37,20.70,f,5.34,7.62,-53.7,21.70,17.9,8.4,6.088,-,6.6,28.4,,
122,129,ALZ,Australand Prop,1.431,2.48,+13,3.20,2.17,21.00,,8.47,8.47,-18.0,30.90,8.0,-23.5,.622,3.55,-4.2,36.2,,
123,121,JBH,JB Hi-Fi,1.408,14.25,-85,20.21,13.35,77.00,f,5.40,7.72,16.7,101.76,14.0,14.3,9.246,.57,-25.1,21.9,,
124,130,CMJ,Consolidated Media,1.405,2.50,+9,3.39,2.10,16.50,,6.60,6.60,-,17.83,14.0,15.8,4.261,.59,-20.7,13.4,,
125,132,MYR,Myer Hldgs,1.394,2.39,+17,3.95,1.985,22.50,f,9.41,13.45,2.3,27.40,8.7,-5.6,1.619,-.22,-32.0,-,,
126,126,IFL,IOOF Hldgs,1.386,6.03,+3,8.14,4.95,43.00,f,7.13,10.19,22.9,43.10,14.0,14.5,1.536,.65,-10.1,18.8,,
127,125,BLY,Boart Longyear,1.374,2.98,-2,5.01,2.34,8.00,p,2.68,3.09,-,24.91,12.0,488.6,1.318,1.46,-15.7,-4.3,,
128,118,GCL,Gloucester Coal,1.374,6.77,-82,13.518,6.30,-,,-,-,-,38.30,17.7,13.7,1.354,6.62,-34.9,26.2,,
129,127,PDN,Paladin Energy,1.295,1.55,-8.5,5.61,1.11,-,,-,-,-,-10.34,-,15.7,1.026,1.59,-62.2,-11.9,,
130,131,MML,Medusa Min,1.282,6.79,-33,8.71,5.26,10.00,,1.47,1.47,-,54.66,12.4,23.2,4.991,1.37,23.7,129.2,,
131,128,PRU,Perseus Min,1.280,3.00,-20,4.05,2.28,-,,-,-,-,-11.42,-,107.2,6.028,-,.3,108.9,,
132,124,AQP,Aquarius Platinum,1.279,2.72,-23,6.81,2.58,7.71,,2.83,2.83,10.7,-2.10,-,159.4,1.613,-,-52.8,-.9,,
133,137,RRL,Regis Res,1.267,2.92,+4,3.05,1.545,-,,-,-,-,8.54,34.2,-,9.031,-,82.5,237.8,,
134,133,SDL,Sundance Res,1.260,.435,-1,.665,.28,-,,-,-,-,-.74,-,85.0,5.879,-,50.0,66.1,,
135,136,CSR,CSR,1.245,2.46,-2,3.832,2.20,8.30,f,3.37,4.82,-67.5,99.60,2.5,-57.0,.971,2.35,-44.5,-17.9,,
136,134,DOW,Downer EDI,1.244,2.90,-8,5.138,2.71,16.00,,5.52,5.52,-100.0,-7.62,-,18.5,.863,1.99,-38.7,-10.9,,
137,139,BKN,Bradken,1.241,7.45,+10,9.60,6.09,39.50,f,5.30,7.57,16.2,47.60,15.7,-10.5,1.906,2.88,-4.5,22.1,,
138,138,BPT,Beach Energy,1.224,1.105,-1,1.27,.605,1.75,f,1.58,2.26,-,-8.81,-,-,.962,1.15,67.7,7.5,,
139,144,TSE,Transfield Services,1.176,2.14,+1,3.76,1.755,14.00,p,6.54,7.99,5.4,-4.00,-,-7.6,1.046,.69,-30.7,-2.1,,
140,135,ALL,Aristocrat Leisure,1.173,2.16,-16,3.79,1.88,4.00,,1.85,1.85,11.1,9.90,21.8,-55.5,6.245,.17,-37.4,-15.2,,
141,140,NUF,Nufarm,1.165,4.45,-18,5.80,3.08,-,,-,-,-,-23.70,-,53.9,.745,3.28,-2.2,-25.3,,
142,141,HGG,Henderson Grp,1.160,1.805,-7.5,2.73,1.55,10.11,,5.60,5.60,-9.5,10.04,18.0,-5.3,2.153,-.15,-10.5,19.0,,
143,143,AIX,Aust Infrastructure Fd,1.158,1.865,-2.5,2.04,1.62,10.00,p,5.36,6.73,-,34.20,5.5,2.9,.653,2.85,-3.0,14.7,,
144,145,AUT,Aurora Oil & Gas,1.143,2.78,+3,3.71,1.245,-,,-,-,-,1.73,160.7,70.5,5.726,-,113.8,110.0,,
145,142,CRZ,carsales.com,1.137,4.86,-19,5.40,3.79,19.90,f,4.09,5.85,33.6,25.00,19.4,31.9,10.457,.12,6.5,-,,
146,146,TPM,TPG Telecom,1.062,1.355,-4,1.83,1.23,4.50,f,3.32,4.74,12.5,10.10,13.4,33.1,2.059,-.03,-10.5,135.1,,
147,147,QUB,Qube Logistics,1.043,1.30,-2.5,1.855,.98,3.80,f,2.92,4.17,8.6,11.40,11.4,-,1.519,1.09,32.2,39.9,,
148,148,KCN,Kingsgate Cons,1.018,7.32,-23,11.66,6.66,15.00,,2.05,2.05,-57.1,18.70,39.1,-76.5,1.677,4.43,-25.7,44.6,,
149,153,MRE,Minara Resources,1.017,.87,-,.98,.565,5.00,,5.75,8.21,-,4.07,21.4,20.2,1.245,.67,21.3,34.2,,
150,149,LNC,Linc Energy,1.007,2.00,-6,3.28,1.66,-,f,-,-,-,59.27,3.4,1044.3,1.960,-,3.1,-10.5,,
151,150,SFR,Sandfire Res,1.002,6.64,-15,8.62,5.52,-,,-,-,-,-19.16,-,-29.5,7.236,-,-16.1,306.2,,
152,164,CPL,Coalspur Mines,.989,1.705,+14.5,2.38,1.00,-,,-,-,-,-3.69,-,23.8,6.259,-,47.0,235.9,,
153,154,FPH,Fisher & Paykel Health,.988,1.88,-3,2.60,1.68,9.51,,5.06,5.06,-6.0,7.50,25.1,-16.1,4.288,.46,-21.5,-5.5,,
154,151,PPT,Perpetual,.980,21.93,-93,38.24,19.52,185.00,f,8.44,12.05,-11.9,152.70,14.4,-17.2,2.606,4.50,-38.0,-9.7,,
