Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4414.5 at 16:35 9/7/2010  Report at 19:07 Friday 9/7/2010. Processed 15:06 Sunday 11/7/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
61,59,AWC,Alumina Ltd,3.807,1.56,5,2.06,1.285,2,f,1.28,1.83,-80.7,-1.2,-,-88.5,1.13,1.21,-10.5,-34.8
62,62,AOE,Arrow Energy,3.612,4.92,6,5.31,3.15,-,,-,-,-,15.38,32.0,-,3.07,2.13,13.3,19.5
63,63,ARG,Argo Invest,3.553,5.87,8,7.05,5.61,25,f,4.26,6.08,-10.0,-11.1,-,-53.1,1.21,5.99,-5.0,-7.2
64,64,SGM,Sims Metal Mgmt,3.468,17.01,58,29.15,15.72,20,f,1.18,1.68,-68.3,-17.7,-,-92.8,1.17,8.87,-40.4,-12.0
65,68,MCC,Macarthur Coal,3.395,13.35,123,17.17,6.49,21,f,1.57,2.25,-23.5,45.3,29.5,183.3,3.06,4.15,57.6,23.3
66,65,MTS,Metcash Ltd,3.369,4.40,10,4.74,3.84,26,f,5.91,8.44,8.3,29.74,14.8,8.3,2.39,0.12,6.6,4.3
67,67,OZL,OZ Minerals,3.355,1.075,7.5,1.325,0.85,-,,-,-,-100.0,-16.6,-,258.3,1.22,0.82,-10.7,-34.4
68,70,EQN,Equinox Min Ltd cdi,3.277,4.63,45,4.78,2.19,-,,-,-,-,-30.1,-,-,4.35,-,43.2,-3.8
69,66,FXJ,Fairfax Media Ltd,3.269,1.39,3.5,1.885,1.105,1.1,,0.79,0.79,-89.2,9.3,14.9,-48.1,0.64,-0.31,-7.6,-30.4
70,69,SOL,Soul Pattinson,3.117,13.06,23,15.38,10.011,33,f,2.53,3.61,6.7,124.07,10.5,98.6,0.79,11.11,21.6,13.0
71,72,TEL,Telecom Corp,2.967,1.545,5,2.31,1.44,16.61,,10.75,10.75,-18.7,20.69,7.5,-30.0,1.31,0.69,-26.6,-21.6
72,74,TTS,Tatts Grp Ltd,2.936,2.29,6,2.67,2.19,21,f,9.17,13.10,121.1,21.9,10.5,7.6,1.10,-0.51,-1.2,-17.2
73,73,BEN,Bendigo & Adelaide,2.924,8.25,18,10.48,6.425,43,f,5.21,7.44,-33.9,35.53,23.2,-37.9,0.92,5.16,4.3,-15.7
74,76,JHX,James Hardie Ind cdi,2.826,6.49,24,8.86,3.74,-,,-,-,-,-21.4,-,-,-,-0.29,20.4,-4.9
75,75,RHC,Ramsay Health Care,2.797,13.84,9,15.49,10.20,40,f,2.89,4.13,16.9,64.2,21.6,25.3,3.06,1.70,35.3,12.2
76,77,ERA,Energy Res,2.718,14.25,35,27.37,12.51,39,f,2.74,3.91,39.3,142.9,10.0,131.0,2.74,5.10,-44.0,-10.4
77,78,PTM,Platinum Asset,2.711,4.83,22,6.34,3.76,20,f,4.14,5.92,-16.7,23.41,20.6,-22.0,13.33,-,4.7,-8.9
78,80,CSR,CSR Ltd,2.689,1.775,8,2.18,1.57,8.5,f,4.79,6.84,15.9,-8.2,-,6.3,1.41,1.04,-1.8,-14.1
79,81,CTX,Caltex Aust,2.635,9.76,48,13.63,8.01,25,f,2.56,3.66,-30.6,116.3,8.4,68.9,0.86,10.48,-27.2,-25.8
80,82,PDN,Paladin Energy,2.625,3.66,21,5.18,3.37,-,,-,-,-,11.67,31.4,-,3.18,1.58,-24.3,-21.7
81,71,BLD,Boral Ltd,2.605,4.35,-52,6.40,3.98,12.5,f,2.87,4.10,-61.8,22.7,19.2,-46.7,1.06,4.23,-0.2,-10.7
82,84,ITO,Intoll Grp stp,2.556,1.13,5,1.71,1.005,3,,2.65,2.65,-,-16.38,-,-,0.59,1.78,-23.7,-25.5
83,88,WHC,Whitehaven Coal,2.508,5.08,56,6.05,2.88,8.8,f,1.73,2.47,400.0,28.3,18.0,431.8,3.09,2.09,48.0,39.3
84,79,AQP,Aquarius Platinum,2.482,5.36,-22,7.95,3.74,2.26,,0.42,0.42,-100.0,20.79,25.8,-,3.45,-,12.7,-17.6
85,83,AQA,Aquila Res,2.472,7.67,8,11.38,4.727,-,,-,-,-,-14.8,-,-9.8,15.80,-,37.5,22.2
86,86,SEK,Seek Ltd,2.393,7.11,3,8.57,3.71,9.9,f,1.39,1.99,-50.5,18.4,38.6,-28.9,8.26,0.55,68.7,-3.5
87,85,REH,Reece Aust Ltd,2.39,24.00,-5,26.65,18.40,53,f,2.21,3.15,-10.5,109,22.0,-12.3,4.49,5.41,22.6,-2.0
88,107,CEY,Centennial Coal,2.323,5.88,146,5.97,2.18,8,p,1.36,1.80,-47.6,15.8,37.2,30.9,2.64,1.87,51.1,31.3
89,91,BBG,Billabong Intl,2.303,9.10,46,12.32,7.93,36,p,3.96,4.80,-15.1,57.2,15.9,-19.5,1.86,0.84,-3.1,-14.3
90,89,UGL,UGL Ltd,2.301,13.87,43,15.97,10.05,64,f,4.61,6.59,10.3,80.9,17.1,8.4,1.99,-0.43,16.8,-5.9
91,90,DJS,David Jones Ltd,2.294,4.49,13,5.96,4.10,29,f,6.46,9.22,3.7,33,13.6,8.5,3.24,1.22,-10.3,-2.4
92,87,ATM,Aneka Tambang cdi,2.289,1.20,,1.30,1.00,1.37,,1.14,1.14,-60.5,0.7,171.4,-60.3,2.36,0.10,21.4,-
93,92,BOQ,Bank of Qld,2.222,10.30,23,13.49,8.808,52,f,5.05,7.21,-64.0,92.4,11.1,-25.9,1.03,7.20,-5.4,-12.4
94,93,SPN,SP AusNet stp,2.171,0.79,1.5,0.975,0.725,8,p,10.13,11.68,-30.7,8.09,9.8,-1.5,0.77,0.94,8.9,-6.8
95,95,RIV,Riversdale Min,2.113,10.56,40,11.35,5.17,-,,-,-,-,-2.09,-,-96.9,4.01,2.04,53.9,40.8
96,97,ILU,Iluka Res,2.106,5.03,36,5.15,2.72,-,,-,-,-,-26.8,-,-,1.79,2.58,48.3,-3.6
97,94,JBH,JB Hi-Fi Ltd,2.078,19.18,28,23.71,14.27,62,f,3.23,4.62,69.2,103.42,18.5,44.4,8.93,1.71,15.6,19.9
98,96,AIA,Auckland Airport,2.057,1.57,6,1.654,1.185,6.68,,4.25,4.25,-4.1,5.63,27.9,-5.1,1.34,1.22,15.9,-17.1
99,99,APA,APA Grp stp,1.985,3.66,8,3.83,2.63,31.75,,8.67,8.67,5.1,25,14.6,12.6,1.52,-,27.0,2.7
100,111,ABC,Adelaide Brighton,1.969,3.10,43,3.11,2.11,13.5,f,4.35,6.22,-10.0,20.4,15.2,1.5,1.89,1.21,13.1,-1.1
101,98,CMJ,Consolidated Media,1.937,3.12,-2,3.44,2.59,16.5,f,5.29,6.73,-38.9,57.44,5.4,-23.1,4.27,0.88,20.8,1.9
102,104,MYR,Myer Hldgs Ltd,1.931,3.32,15,3.98,2.86,-,f,-,-,-,-,-,-,2.50,-0.21,-,-
103,101,ALL,Aristocrat Leisure,1.92,3.60,-1,5.75,3.50,4.5,,1.25,1.78,-81.3,-31.3,-,-24.3,12.52,0.07,-15.3,-33.1
104,102,CPB,Campbell Brothers,1.916,30.16,16,32.00,18.23,100,p,3.32,4.03,4.2,129.06,23.4,-33.5,3.00,3.76,40.7,9.0
105,100,CPA,C'wlth Prop ord unt   ,1.902,0.945,-1.5,1.045,0.735,6.85,,7.25,7.25,-4.3,-11.41,-,-10.9,0.91,1.11,13.6,-11.2
106,103,GFF,Goodman Fielder,1.864,1.35,1,1.78,1.255,11.25,,8.33,8.71,-22.2,14.4,9.4,-17.1,1.14,-0.16,3.9,-12.9
107,109,CGF,Challenger FSG Ltd,1.859,3.72,28,4.50,2.16,13.5,,3.63,3.63,-,35.2,10.6,4.0,1.02,3.36,32.6,-10.8
108,105,PRY,Primary Health Care,1.823,3.71,6,6.56,3.45,22,f,5.93,8.47,-48.1,42.08,8.8,42.2,0.85,-1.15,-31.5,-22.5
109,106,BKW,Brickworks Ltd,1.818,12.35,45,16.80,11.35,39.5,f,3.20,4.57,-,100.5,12.3,2.8,1.28,9.06,-5.2,-0.8
110,108,SVW,Seven Grp Hldgs,1.805,5.91,22,7.60,5.41,-,,-,-,-,-,-,-26.4,0.89,-,-6.4,-16.6
111,113,MGX,Mount Gibson Iron,1.70,1.575,4,2.09,0.825,-,,-,-,-,6.56,24.0,-56.7,2.12,0.78,28.4,-6.0
112,110,TEN,Ten Network Hldgs,1.699,1.625,-1.5,1.94,1.00,2,,1.23,1.75,-85.2,4.62,35.2,-47.6,2.13,-0.29,28.6,-12.6
113,116,EXT,Extract Res,1.69,6.95,37,11.45,6.29,-,,-,-,-,-4.96,-,-28.9,15.41,-,-11.4,104.7
114,115,FLT,Flight Centre,1.687,16.91,50,21.43,8.48,26,f,1.54,2.20,-89.5,63.4,26.7,-33.1,2.68,2.56,71.3,-0.2
115,112,ANN,Ansell Ltd,1.675,12.73,5,13.50,8.23,29,,2.28,2.28,5.7,81.7,15.6,21.4,2.61,1.92,41.1,4.8
116,114,HSP,Healthscope Ltd,1.674,5.28,6,5.62,4.07,22.5,f,4.26,6.09,10.3,29.78,17.7,12.9,1.83,0.66,26.1,2.7
117,117,IOF,ING Office Fd stp,1.637,0.60,3,0.67,0.445,3.9,,6.50,6.50,-,-16.7,-,18.5,0.86,0.74,25.5,-20.4
118,118,MLT,Milton Corp,1.553,16.00,16,19.40,14.25,70,f,4.38,6.25,-11.4,44.7,35.8,-40.8,1.24,18.37,1.1,-8.2
119,124,PNA,PanAust Ltd,1.536,0.52,4,0.65,0.31,-,,-,-,-,0.96,54.2,-,2.44,0.20,17.1,-9.6
120,120,SKT,Sky Net,1.518,3.90,,4.15,3.23,11.39,,2.92,2.92,106.9,19.63,19.9,-8.2,1.56,-0.47,21.0,-7.3
121,121,CEU,ConnectEast stp,1.497,0.38,,0.49,0.302,2,,5.26,5.26,-79.9,-21.74,-,537.4,0.99,-,6.9,-32.5
122,127,IFL,IOOF Hldgs Ltd,1.484,6.46,40,7.40,3.96,21,f,3.25,4.64,-86.7,19.5,33.1,-29.0,1.58,0.56,31.8,-12.8
123,122,AND,Andean Res Ltd,1.479,3.14,,3.58,1.76,-,,-,-,-,-4.64,-,-40.2,21.69,-,61.8,49.0
124,126,ALZ,Australand Prop stp,1.454,2.52,10,3.05,2.042,12,,4.76,4.76,-50.5,-13.4,-,-55.1,0.62,0.68,10.2,-27.0
125,119,NVT,Navitas Ltd,1.434,4.19,-28,5.56,2.65,16.9,f,4.03,5.76,31.2,16.8,24.9,32.8,15.53,-0.25,69.5,34.1
126,123,WAN,West Aust News,1.424,6.59,,8.48,4.35,29,f,4.40,6.29,-37.7,37.3,17.7,-20.6,21.00,-,13.4,-18.4
127,128,DUE,DUET Grp forus,1.41,1.62,5,1.90,1.435,20,,12.35,12.48,-7.5,4.39,36.9,104.1,0.95,-,7.0,-11.2
128,131,TPM,TPG Telecom Ltd,1.401,1.825,7.5,2.58,0.395,3,f,1.64,2.35,-,5.7,32.0,-,4.13,0.06,238.8,45.9
129,125,NUF,Nufarm Ltd,1.401,5.35,-6,11.819,5.04,15,,2.80,2.80,-22.9,-17.4,-,-11.1,0.87,3.07,-49.4,-23.9
130,129,SKC,Sky City Entertain,1.357,2.36,1,2.89,2.09,11.69,,4.95,4.95,-29.2,19.09,12.4,-9.5,2.26,0.53,-6.1,-16.0
131,134,MIN,Mineral Res,1.354,8.39,34,8.80,3.85,18.75,f,2.23,3.19,-,38.3,21.9,-8.4,8.97,2.39,98.7,35.2
132,132,TSE,Transfield Services,1.346,3.25,8,4.80,2.15,12.25,f,3.77,5.38,-50.9,-15.18,-,-5.1,1.69,0.29,16.6,-22.9
133,133,BLY,Boart Longyear,1.342,2.91,8,4.10,1.856,-,,-,-,-100.0,-0.67,-,-97.5,1.25,0.14,19.0,-46.2
134,130,REA,REA Grp,1.334,10.39,-11,12.60,5.14,10,,0.96,1.37,-,10.04,103.5,-95.8,14.42,0.45,95.9,22.3
135,135,FPH,Fisher & Paykel H,1.281,2.50,1,2.83,2.25,10.07,,4.03,4.03,-4.5,10.85,23.0,7.2,5.62,0.34,0.2,-2.5
136,137,DOW,Downer EDI Ltd,1.259,3.74,4,9.44,3.33,29.1,,7.78,7.78,13.7,54.4,6.9,10.9,0.94,2.15,-40.8,-16.0
137,136,HTA,Hutchison,1.249,0.092,,0.135,0.088,-,,-,-,-,6.27,1.5,-,-,0.10,-,-
138,140,PPT,Perpetual Ltd,1.247,28.71,93,41.39,25.23,165,f,5.75,8.21,-69.7,183.4,15.7,-51.4,4.16,4.46,-13.4,-25.4
139,141,HGG,Henderson Grp cdi,1.239,2.19,6,2.67,1.815,10.69,,4.88,4.88,-10.1,3.23,67.8,-43.9,2.37,-0.18,3.6,-10.0
140,138,AUN,Austar United,1.235,0.98,1,1.465,0.82,-,,-,-,-,4.7,20.9,118.4,-,-0.31,-5.9,-16.0
141,143,SKI,Spark Infrastructure stp,1.223,1.185,3.5,1.445,1.025,13.56,,11.44,11.44,-0.4,12.08,9.8,136.2,2.06,1.78,20.7,-3.2
142,139,CQO,Charter Hall Office unt,1.194,0.245,-0.5,0.355,0.205,2.5,,10.20,10.20,-66.5,10.03,2.4,-,0.54,0.44,6.4,-41.4
143,142,APN,APN News & Media,1.186,1.98,-3,2.61,1.38,4,f,2.02,2.88,-81.7,16.7,11.9,-40.2,1.04,-0.78,9.6,-23.5
144,146,ZIM,Zimplats Hldgs,1.184,11.00,40,12.65,7.50,-,,-,-,-,35.15,31.3,-,2.23,-,32.5,-12.8
145,144,PIH,Prime Infr Grp stp,1.171,3.33,5,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
146,145,MND,Monadelphous Grp,1.168,13.51,19,15.98,10.10,79,f,5.85,8.35,2.8,91.08,14.8,11.8,9.35,1.52,21.0,-0.9
147,148,WTF,Wotif Com Hldgs,1.122,5.35,-5,8.08,4.13,20,f,3.74,5.34,16.7,24.23,22.1,24.6,15.91,-0.06,23.1,0.5
148,147,SGT,Singapore Tel cdi,1.118,2.54,-5,2.94,2.25,10.69,,4.21,4.21,-2.5,19.12,13.3,-16.0,0.07,0.65,-5.6,3.8
149,149,GNC,Graincorp Ltd,1.115,5.62,10,8.85,5.10,22.27,f,3.96,5.66,-,63.62,8.8,-,1.58,4.78,-9.4,-18.9
150,151,CRZ,Carsales Com Ltd,1.107,4.76,22,5.86,3.56,6.6,f,1.39,1.98,-,8.2,58.0,-,-,0.01,-,-
151,154,KAR,Karoon Gas Aust,1.106,6.23,55,12.10,4.51,-,,-,-,-,-15.25,-,-,3.01,-,-49.7,30.9
152,152,AIX,Aust Infra unt,1.092,1.76,7,2.09,1.24,10,,5.68,7.18,-11.8,19.37,9.1,-46.1,0.87,2.62,14.2,-12.7
153,150,IRE,IRESS Market Tech,1.059,8.40,-12,9.38,6.55,34,f,4.05,5.78,9.7,34.78,24.2,17.5,8.64,0.75,23.1,4.1
154,155,BKN,Bradken Ltd,1.028,7.41,24,8.14,3.97,26,f,3.51,5.01,-37.8,43.3,17.1,8.0,2.85,1.58,41.4,-5.8
155,158,IIF,ING Industrial Fd unt,1.024,0.395,2.5,0.603,0.216,1.6,,4.05,4.08,-70.4,-78.3,-,-24.4,0.65,0.60,58.3,-41.0
156,153,GCL,Gloucester Coal,1.018,12.42,-3,12.48,5.10,-,,-,-,-35.7,68.3,18.2,286.0,6.13,2.21,107.5,40.2
157,156,AGO,Atlas Iron Ltd,1.014,2.14,5,3.05,1.53,-,,-,-,-,-15.5,-,18.9,4.95,-,5.3,7.5
158,163,CZA,Coal of Africa,1.013,1.91,18,2.60,1.40,-,,-,-,-,-11.36,-,-43.4,1.75,-,-1.1,18.1
159,164,LYC,Lynas Corp,0.985,0.595,4.5,0.72,0.308,-,,-,-,-,-7.07,-,54.7,4.60,-,64.8,-17.4
160,159,PMV,Premier Invest,0.972,6.27,12,8.934,5.148,36,f,5.74,8.20,20.7,49.85,12.6,34.8,0.83,2.19,11.5,-4.0
161,160,TPI,Transpacific Indust,0.97,1.01,4,1.785,0.92,-,,-,-,-100.0,-58.1,-,-66.8,0.69,-0.23,-19.8,-52.9
162,157,KCN,Kingsgate Cons,0.96,9.55,,10.90,6.32,30,,3.14,3.81,-,82,11.6,196.5,3.90,2.69,42.4,25.9
163,168,GWT,GWA Intl,0.921,3.06,9,3.50,2.24,18,f,5.88,8.40,-,15.94,19.2,-16.5,2.10,0.28,10.5,-6.8
164,162,PRU,Perseus Min Ltd,0.914,2.18,-2,2.48,0.685,-,,-,-,-,-2.43,-,-25.6,6.92,-,193.3,22.5
165,167,AHD,Amalgamated Hldgs,0.909,5.78,5,6.24,3.995,35,f,6.06,8.65,6.7,68.5,8.4,-21.6,1.50,4.65,38.7,3.1
166,161,AIZ,Air New Zealand,0.904,0.84,-2,1.145,0.67,5.17,,6.15,6.15,-25.8,3.9,21.5,-26.4,0.72,1.12,6.6,-24.7
167,169,DJW,Djerriwarrh Invest,0.903,4.25,21,4.85,3.76,26,f,6.12,8.74,-,-14.11,-,-46.2,1.27,3.85,-4.0,-2.6
