Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 5, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4872.9 at 2010-11-05T16:41:17. Report at Friday, November 5, 2010. Processed Saturday at 2010-11-06T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,151.930,45.27,+335,45.32,35.58,95.12,f,2.10,3.00,-9.2,268.22,16.9,6.1,2.625,10.21,12.2,4.5,,
2,2,CBA,C'wlth Bank  of Aust,75.709,48.88,-2,60.00,47.05,290.00,f,5.93,8.48,27.2,344.50,14.2,22.0,2.128,15.94,-2.2,-.7,,
3,3,WBC,Westpac Banking,69.833,23.36,+66,28.43,20.56,139.00,f,5.95,8.50,19.8,214.20,10.9,55.7,1.741,8.96,2.7,-.4,,
4,4,ANZ,ANZ Banking Grp,61.665,24.09,-72,26.23,19.95,126.00,f,5.23,7.47,-100.0,178.90,13.5,17.1,1.805,10.38,14.7,.9,,
5,5,NAB,National Aust Bank,55.403,25.97,+51,30.69,22.23,152.00,f,5.85,8.36,4.1,191.80,13.5,10.1,1.422,12.63,-3.6,-6.2,,
6,6,NWS,News Corp b voting,39.313,16.15,-40,20.18,14.81,13.90,,.86,.86,6.9,113.81,14.2,-63.3,.430,1.56,7.7,-11.9,,
7,7,WES,Wesfarmers,39.290,33.92,+78,34.83,26.51,125.00,f,3.69,5.26,13.6,135.70,25.0,-20.6,1.381,3.61,18.4,-.7,,
8,8,RIO,Rio Tinto,37.998,87.20,+451,87.34,58.86,100.83,f,1.16,1.65,-62.3,465.33,18.7,-56.1,.742,15.37,23.4,-7.1,,
9,10,WPL,Woodside Petroleum,35.841,45.75,+225,50.577,39.63,111.34,f,2.43,3.48,-17.8,268.28,17.1,-36.1,3.454,16.79,-3.0,.9,,
10,9,WOW,Woolworths,34.891,28.78,+43,30.18,25.19,115.00,f,4.00,5.71,10.6,164.01,17.5,9.0,4.463,2.03,6.8,-1.7,,
11,11,TLS,Telstra Corp,33.347,2.68,+1,3.55,2.58,28.00,f,10.45,14.93,-,31.40,8.5,-5.0,2.564,.38,-13.5,-9.9,,
12,12,NCM,Newcrest Min,32.751,42.84,+288,42.88,29.73,25.00,,.58,.58,66.7,115.20,37.2,53.0,6.538,10.19,17.2,8.8,,
13,13,WDC,Westfield Grp stp,29.309,12.70,+32,13.47,11.50,79.00,,6.22,6.22,-11.7,53.60,23.7,-19.4,1.206,10.49,10.8,-8.5,,
14,14,FMG,Fortescue Metals Grp,21.220,6.82,+57,6.93,3.28,-,,-,-,-,22.12,30.8,481.1,12.248,.51,62.0,6.4,,
15,16,CSL,CSL,18.853,34.27,+144,37.56,30.03,80.00,p,2.33,2.40,14.3,185.77,18.4,-4.1,4.473,5.93,11.2,1.3,,
16,15,QBE,QBE Insurance Grp,18.161,17.27,+9,25.70,16.25,128.00,p,7.41,7.97,1.6,144.33,12.0,-6.2,1.764,.49,-16.9,-13.9,,
17,17,ORG,Origin Energy,14.558,16.46,+52,17.94,13.85,50.00,f,3.04,4.34,50.0,69.70,23.6,15.7,1.273,8.46,8.8,27.9,,
18,18,MQG,Macquarie Grp,12.933,37.42,+122,53.66,33.01,186.00,,4.97,4.97,.5,289.20,12.9,2.9,1.099,25.21,-18.4,-17.6,,
19,19,SUN,Suncorp-Metway,12.429,9.70,+50,9.76,7.56,35.00,f,3.61,5.15,-12.5,61.81,15.7,107.0,.891,5.75,15.1,-12.7,,
20,21,AXA,AXA Asia Pacific,11.658,5.64,+20,6.72,4.86,18.50,p,3.28,3.52,-,30.79,18.3,-,2.605,1.01,.3,-7.3,,
21,20,FGL,Foster's Grp,11.295,5.85,+1,6.44,5.11,27.25,f,4.66,6.65,-56.0,-24.10,-,-1.8,4.160,.49,9.2,2.4,,
22,22,AMP,AMP,11.247,5.37,+3,6.83,4.85,31.00,p,5.77,7.13,-25.0,39.80,13.5,28.9,4.270,.90,-8.2,-14.2,,
23,24,STO,Santos,10.909,13.08,+46,15.60,11.24,42.00,f,3.21,4.59,8.3,63.50,20.6,-67.0,1.566,-,-8.2,2.6,,
24,23,LEI,Leighton Hldgs,9.983,33.18,-352,41.70,27.61,150.00,f,4.52,6.46,30.4,204.60,16.2,-4.3,3.887,8.13,-3.1,-14.6,,
25,25,CNA,Coal & Allied Ind,9.860,113.88,+188,116.00,76.50,800.00,f,7.02,10.04,-28.2,877.40,13.0,-27.2,6.559,19.26,59.7,23.3,,
26,27,BXB,Brambles,9.782,6.82,+45,7.75,5.11,25.00,p,3.67,3.98,-24.2,36.96,18.5,-21.1,5.107,.88,7.2,-14.4,,
27,26,CCL,Coca-Cola Amatil,9.359,12.38,+21,12.74,10.13,45.50,f,3.68,5.25,11.5,63.10,19.6,10.1,5.849,1.47,21.4,11.8,,
