Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 20, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4230.6 at 2012-07-20T16:47:06. Report at Friday, July 20, 2012. Processed Saturday at 2012-07-21T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,100.719,31.36,+88,43.76,30.09,103.08,f,3.29,4.70,-3.2,397.33,7.9,39.1,1.873,11.69,-22.1,-3.7,,
2,2,CBA,C'wlth Bank  of Aust,87.760,55.12,+135,55.90,42.30,325.00,f,5.90,8.42,10.3,429.40,12.8,18.7,2.354,-,19.4,15.2,,
3,3,WBC,Westpac Banking,70.378,22.85,+80,23.55,17.84,162.00,f,7.09,10.13,12.2,198.30,11.5,5.0,1.612,10.12,20.9,8.7,,
4,4,ANZ,ANZ Banking Grp,62.652,23.07,+72,24.05,17.63,142.00,f,6.16,8.79,11.1,214.80,10.7,7.6,1.651,-,18.6,14.1,,
5,5,NAB,National Aust Bank,54.533,23.99,+39,26.56,19.64,178.00,f,7.42,10.60,13.2,213.60,11.2,16.9,1.274,13.68,7.9,6.3,,
6,6,NWS,News Corp,51.189,21.63,+19,22.42,13.32,14.86,,.69,.69,-5.5,112.63,19.2,-13.4,1.836,1.84,46.0,14.5,,
7,7,TLS,Telstra Corp,49.150,3.95,+11,3.97,2.69,28.00,f,7.09,10.13,-,28.30,14.0,-16.7,3.999,.30,44.1,13.7,,
8,8,WES,Wesfarmers,37.309,32.04,+127,33.38,26.04,155.00,f,4.84,6.91,20.0,167.00,19.2,22.7,1.464,-,15.0,12.3,,
9,9,WOW,Woolworths,34.026,27.62,+68,27.90,23.21,124.00,f,4.49,6.41,6.1,157.79,17.5,8.9,4.337,2.25,7.6,4.8,,
10,10,WPL,Woodside Petroleum,27.016,32.79,+249,39.955,29.76,103.39,f,3.15,4.50,-6.6,187.08,17.5,14.1,2.068,15.47,-12.0,-7.9,,
11,11,RIO,Rio Tinto,23.265,53.39,-69,83.33,52.51,134.01,f,2.51,3.59,21.9,298.35,17.9,13.0,.399,19.14,-32.0,-2.7,,
12,12,WDC,Westfield Grp,22.289,9.86,+25,9.93,7.21,48.40,,4.91,4.91,-23.8,66.55,14.8,-18.9,1.309,7.27,31.1,10.4,,
13,13,CSL,CSL,20.771,41.00,+189,41.40,26.12,81.00,,1.98,1.99,-,174.79,23.5,6.0,5.700,5.29,37.0,12.9,,
14,14,NCM,Newcrest Min,16.700,21.83,+68,41.039,20.95,32.00,,1.47,1.47,20.0,147.20,14.8,-6.7,1.204,14.26,-43.9,-9.2,,
15,15,QBE,QBE Insurance Grp,16.449,13.92,+50,17.41,9.88,87.00,p,6.25,6.63,-32.0,63.90,21.8,-48.7,1.600,.04,-9.8,-4.7,,
