Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, April 29, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4899.0 at 2011-04-29T16:36:44. Report at Friday, April 29, 2011. Processed Saturday at 2011-04-30T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,147.077,45.83,-149,49.81,35.58,94.58,f,2.06,2.95,-9.2,331.41,13.8,6.1,2.541,9.91,15.0,5.6,,
2,2,CBA,C'wlth Bank  of Aust,83.713,53.71,+55,59.44,47.05,302.00,f,5.62,8.03,27.2,350.70,15.3,26.4,2.353,-,-2.7,12.7,,
3,3,WBC,Westpac Banking,74.755,24.84,-64,27.83,20.56,139.00,f,5.60,7.99,19.8,214.20,11.6,55.7,1.863,8.96,-2.8,6.9,,
4,4,ANZ,ANZ Banking Grp,62.914,24.23,+12,25.96,19.95,126.00,f,5.20,7.43,23.5,178.90,13.5,17.1,1.842,10.38,5.8,10.0,,
5,5,NAB,National Aust Bank,58.754,27.08,+29,28.23,22.23,152.00,f,5.61,8.02,4.1,191.80,14.1,10.1,1.508,12.63,3.1,3.0,,
6,6,NWS,News Corp,43.860,17.21,-8,20.05,15.40,13.42,,.78,.78,6.9,131.81,13.1,-63.3,.459,-,-10.8,-4.0,,
7,7,WES,Wesfarmers,38.581,33.30,-68,35.26,27.09,135.00,f,4.05,5.79,13.6,161.10,20.7,-20.6,1.356,-,18.5,3.0,,
8,8,WPL,Woodside Petroleum,37.123,46.80,-106,50.85,39.63,110.84,f,2.37,3.38,2.5,200.73,23.3,-5.9,3.177,13.93,5.8,-3.0,,
9,10,TLS,Telstra Corp,36.209,2.91,+6,3.46,2.55,28.00,f,9.62,13.75,-,26.00,11.2,-5.0,2.784,.36,1.0,-6.1,,
10,9,RIO,Rio Tinto,35.824,82.21,-189,89.04,58.86,111.21,f,1.35,1.93,128.8,718.78,11.4,75.2,.558,18.72,15.7,-6.9,,
