Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4475.1 at 16:36 23/7/2010  Report at 22:00 Friday 23/7/2010. Processed 19:33 Saturday 24/7/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
18,18,FMG,Fortescue Metals Grp,13.082,4.21,17,5.57,3.28,-,,-,-,-,-16.13,-,-,12.48,-,-0.2,8.4
19,20,FGL,Foster's Grp,11.525,5.97,12,6.01,5.11,27.25,f,4.56,6.52,3.8,19.8,30.2,1.8,3.07,0.52,16.3,5.1
20,19,STO,Santos Ltd,11.523,13.84,19,16.10,11.24,42,f,3.03,4.34,8.3,52.1,26.6,-67.0,1.65,-,-1.9,7.0
21,22,AXA,AXA Asia Pacific,11.286,5.46,21,6.72,3.91,18.5,p,3.39,3.79,-,34.89,15.6,-,2.52,1.12,33.2,-5.9
22,21,AMP,AMP Ltd,11.085,5.35,,6.97,5.06,30,p,5.61,6.81,-25.0,37.1,14.4,28.9,4.21,0.80,-0.1,-14.4
23,23,SUN,Suncorp-Metway,10.917,8.52,17,9.59,6.84,35,f,4.11,5.87,-60.4,34.21,24.9,-44.8,0.83,5.43,25.2,-17.3
24,24,LGL,Lihir Gold Ltd,9.735,4.11,-10,4.48,2.41,2.96,,0.72,0.72,-,-10.93,-,8.4,2.70,1.22,49.9,10.7
25,25,SGP,Stockland stp,9.27,3.89,3,4.23,2.99,27.8,,7.15,7.16,-22.6,-47.1,-,-16.2,1.06,-,23.5,-14.4
26,27,ORI,Orica Ltd,9.205,25.42,49,26.382,20.069,98,p,3.86,4.46,3.2,102.3,24.8,0.7,2.32,1.31,17.6,1.6
27,26,LEI,Leighton Hldgs,8.918,29.66,-90,41.70,27.17,120,f,4.05,5.78,-19.9,208.2,14.2,-3.5,3.81,7.52,1.4,-5.3
28,28,CCL,Coca-Cola Amatil,8.836,11.71,-23,12.15,9.11,43.5,f,3.71,5.31,11.5,60.5,19.4,10.1,5.52,1.38,30.7,13.0
29,29,CNA,Coal & Allied Ind  ,8.536,98.59,171,108.50,74.06,510,f,5.17,7.39,-28.2,676.2,14.6,-27.2,5.68,16.99,4.9,15.3
30,30,AMC,Amcor Ltd,8.356,6.84,2,7.04,4.473,29.5,,4.31,4.31,-,20.9,32.7,0.2,2.72,2.25,55.0,7.9
31,31,BXB,Brambles Ltd,7.723,5.43,-16,8.37,5.22,25,p,4.60,5.00,-13.0,34.45,15.8,6.4,4.38,0.66,-6.4,-18.0
32,32,OSH,Oil Search Ltd,7.719,5.90,3,6.93,4.97,4.47,,0.76,0.76,-52.7,12.86,45.9,-68.5,2.67,-,5.4,16.9
33,33,IAG,Insurance Aust Grp,7.276,3.50,8,4.21,3.22,14.5,f,4.14,5.92,-55.6,25.07,14.0,20.1,1.51,1.29,-0.9,-11.0
34,34,AGK,AGL Energy Ltd,6.711,14.91,16,15.69,13.37,57,f,3.82,5.46,1.9,27,55.2,4.0,1.15,6.21,4.1,2.6
35,35,TCL,Transurban stp,6.352,4.49,-4,5.61,3.909,24,,5.35,5.35,-61.4,1.85,242.7,-85.2,1.65,2.75,8.9,-8.5
36,37,CWN,Crown Ltd,6.028,8.00,27,9.39,6.95,37,p,4.63,5.81,-31.5,-92.35,-,-27.2,1.75,3.24,11.3,-
37,38,CPU,Computershare Ltd,5.768,10.38,13,12.90,8.91,25,p,2.41,2.92,4.8,56.84,18.3,19.7,5.19,-1.54,8.0,3.7
38,36,RMD,ResMed Inc cdi,5.594,7.24,-30,7.97,4.86,-,,-,-,-,25.11,28.8,55.6,4.07,-,46.6,12.6
39,39,GPT,GPT Grp stp,5.511,2.97,2,3.01,0.48,3.6,,1.21,1.21,-70.7,-14.5,-,-69.3,0.83,0.69,17.8,-35.8
40,40,MAP,MAP Grp forus,5.472,2.94,8,3.38,2.245,19,,6.46,6.46,-21.4,-33.11,-,-,0.91,-0.30,27.5,-3.0
41,41,QAN,Qantas Airways,5.436,2.40,8,3.06,2.08,-,,-,-,-82.9,-2.7,-,-82.1,0.94,2.25,3.5,-21.4
42,42,WOR,WorleyParsons Ltd,5.387,22.49,142,31.79,19.95,90.5,f,4.02,5.75,8.8,136.3,16.5,13.2,3.26,0.16,-9.9,-10.2
43,45,IPL,Incitec Pivot,5.184,3.19,13,3.83,2.51,4.1,,1.29,1.29,-97.8,-10.2,-,-58.7,1.53,0.27,17.2,1.8
44,43,ASX,ASX Ltd,4.983,28.71,-29,37.77,28.02,163.6,f,5.70,8.14,-14.3,180.6,15.9,-14.3,1.80,3.19,-19.8,-12.0
45,44,AIO,Asciano Grp stp,4.974,1.70,-2,1.94,1.375,-,,-,-,-100.0,-41.9,-,-70.5,2.26,0.10,6.3,-37.4
46,46,CFX,CFS Retail Prop unt,4.908,1.955,1,2.12,1.695,12.5,,6.39,6.39,4.2,-1.9,-,24.2,0.99,1.99,14.0,1.1
47,47,AFI,Aust Foundation,4.811,4.78,-1,5.41,4.52,21,f,4.39,6.28,-,8.93,53.5,-49.8,1.33,4.98,2.6,-3.2
48,48,MGR,Mirvac Grp stp,4.426,1.355,3,1.745,1.165,8,,5.90,5.90,-72.6,-11.58,-,-59.1,0.91,-,12.1,-29.3
49,52,BSL,BlueScope Steel,4.34,2.38,15,3.48,2.03,-,,-,-,-87.3,-61.37,-,-90.7,0.77,2.47,-29.4,-33.0
50,51,COH,Cochlear Ltd,4.215,74.55,25,79.11,54.53,190,f,2.55,3.64,16.7,242.2,30.8,12.9,11.57,3.25,38.3,9.5
51,50,LLC,Lend Lease Grp stp,4.208,7.44,-1,10.907,7.00,36,f,4.84,6.91,-46.8,43.1,17.3,-35.8,1.72,3.99,-0.3,-22.2
52,49,TOL,Toll Hldgs Ltd,4.203,5.98,-9,9.33,5.34,25,f,4.18,5.97,11.5,31.45,19.0,-17.1,1.62,1.44,-9.2,-19.9
53,54,TAH,Tabcorp Hldgs Ltd,4.117,6.72,17,7.52,6.28,60,f,8.93,12.75,38.3,86.1,7.8,-5.3,1.26,-1.53,1.3,-18.9
54,59,OST,OneSteel Ltd,4.035,3.03,17,4.15,2.76,9,,2.97,2.97,-49.2,5.45,55.6,-49.6,0.93,1.72,4.0,-18.1
55,56,DXS,DEXUS Prop Grp stp,4.001,0.83,2,0.89,0.66,5.1,,6.14,6.14,-35.6,-11.03,-,2.8,0.78,0.95,21.0,-15.6
56,53,GMG,Goodman Grp forus,3.981,0.625,-0.5,0.75,0.404,1.5,,2.40,2.40,-71.6,-31.3,-,13.3,1.05,0.50,34.9,-48.3
57,57,NHC,New Hope Corp,3.923,4.74,3,5.50,3.92,9.5,f,2.00,2.86,60.9,29,16.3,189.4,1.43,2.67,6.2,42.0
58,55,SHL,Sonic Healthcare,3.911,10.07,-17,15.64,9.53,59,p,5.86,6.74,9.6,47.6,21.2,15.9,1.55,-1.48,-10.3,-9.7
59,58,HVN,Harvey Norman,3.877,3.65,3,4.85,3.08,13,f,3.56,5.09,-21.4,25.78,14.2,-15.0,1.88,2.10,15.3,-8.5
60,62,AWC,Alumina Ltd,3.795,1.555,7,2.06,1.45,2,f,1.29,1.83,-80.7,-1.2,-,-88.5,1.17,1.21,-7.9,-34.2
61,64,OZL,OZ Minerals,3.792,1.215,8.5,1.325,0.945,-,,-,-,-100.0,-16.6,-,258.3,1.48,0.82,8.5,-30.0
62,60,FBU,Fletcher Bld,3.775,6.22,-3,7.04,5.48,20.63,,3.32,3.32,-22.8,-14.88,-,-22.1,1.57,2.36,12.2,-13.6
63,65,SGM,Sims Metal Mgmt,3.641,17.86,102,29.15,15.72,20,f,1.12,1.60,-68.3,-17.7,-,-92.8,1.27,8.87,-35.3,-9.5
64,63,ARG,Argo Invest,3.559,5.88,-7,7.05,5.61,25,f,4.25,6.07,-10.0,-11.1,-,-53.1,1.23,5.99,-3.5,-6.8
65,69,EQN,Equinox Min Ltd cdi,3.503,4.95,38,5.02,2.69,-,,-,-,-,-30.1,-,-,5.15,-,69.5,1.7
66,66,FXJ,Fairfax Media Ltd,3.469,1.475,2,1.885,1.26,1.1,,0.75,0.75,-89.2,9.3,15.9,-48.1,0.69,-0.31,0.6,-28.4
67,61,AOE,Arrow Energy,3.436,4.68,-28,5.31,3.26,-,,-,-,-,15.38,30.4,-,2.96,2.13,9.1,18.0
68,67,MTS,Metcash Ltd,3.361,4.39,-2,4.74,3.84,26,f,5.92,8.46,8.3,29.74,14.8,8.3,2.44,0.12,8.8,5.1
69,70,MCC,Macarthur Coal,3.304,12.99,41,17.17,7.23,21,f,1.62,2.31,-23.5,45.3,28.7,183.3,3.27,4.15,69.0,26.1
70,68,ITO,Intoll Grp stp,3.302,1.46,1.5,1.61,1.005,3,,2.05,2.05,-,-16.38,-,-,0.79,1.78,3.2,-17.6
71,71,SOL,Soul Pattinson,3.102,13.00,-14,15.38,10.276,33,f,2.54,3.63,6.7,124.07,10.5,98.6,0.80,11.11,23.2,13.5
72,72,TEL,Telecom Corp,3.073,1.60,5,2.31,1.44,16.61,,10.38,10.38,-18.7,20.69,7.7,-30.0,1.41,0.69,-21.5,-19.8
73,73,TTS,Tatts Grp Ltd,3.051,2.38,7,2.67,2.19,21,f,8.82,12.61,121.1,21.9,10.9,7.6,1.18,-0.51,5.5,-15.4
74,77,RHC,Ramsay Health Care,2.981,14.75,94,15.49,10.20,40,f,2.71,3.87,16.9,64.2,23.0,25.3,3.28,1.70,45.1,14.9
75,75,BEN,Bendigo & Adelaide,2.91,8.21,-5,10.48,7.196,43,f,5.24,7.48,-33.9,35.53,23.1,-37.9,0.93,5.16,6.1,-15.2
76,80,CTX,Caltex Aust,2.862,10.60,76,13.63,8.01,25,f,2.36,3.37,-30.6,116.3,9.1,68.9,0.98,10.48,-16.9,-22.4
77,76,PTM,Platinum Asset,2.852,5.08,1,6.34,4.24,20,f,3.94,5.62,-16.7,23.41,21.7,-22.0,14.69,-,15.4,-5.9
78,74,BLD,Boral Ltd,2.849,4.27,-12,6.40,4.15,12.5,f,2.93,4.18,-61.8,22.7,18.8,-46.7,1.04,4.23,-12.5,-14.6
79,78,JHX,James Hardie Ind cdi,2.774,6.37,16,8.86,4.81,-,,-,-,-,-21.4,-,-,-,-0.29,22.7,-4.3
80,83,WHC,Whitehaven Coal,2.74,5.55,30,6.05,2.88,8.8,f,1.59,2.26,400.0,28.3,19.6,431.8,3.79,2.09,81.7,49.1
81,81,ERA,Energy Res,2.674,14.02,12,27.37,12.51,39,f,2.78,3.97,39.3,142.9,9.8,131.0,2.77,5.10,-43.5,-10.1
82,79,PDN,Paladin Energy,2.625,3.66,-7,5.18,3.37,-,,-,-,-,11.67,31.4,-,3.37,1.58,-19.7,-20.1
83,82,CSR,CSR Ltd,2.606,1.72,-2.5,2.18,1.585,8.5,f,4.94,7.06,15.9,-8.2,-,6.3,1.43,1.04,-0.3,-13.7
84,86,SEK,Seek Ltd,2.477,7.36,17,8.57,4.04,9.9,f,1.35,1.92,-50.5,18.4,40.0,-28.9,8.58,0.55,75.4,-2.2
85,87,DJS,David Jones Ltd,2.422,4.74,12,5.96,4.10,29,f,6.12,8.74,3.7,33,14.4,8.5,3.52,1.22,-2.5,0.3
86,89,CEY,Centennial Coal,2.362,5.98,7,6.00,2.69,8,p,1.34,1.77,-47.6,15.8,37.8,30.9,3.58,1.87,104.4,45.2
87,88,UGL,UGL Ltd,2.345,14.13,-9,15.97,11.30,64,f,4.53,6.47,10.3,80.9,17.5,8.4,2.09,-0.43,22.8,-4.4
88,91,REH,Reece Aust Ltd,2.342,23.51,51,26.65,19.65,53,f,2.25,3.22,-10.5,109,21.6,-12.3,4.39,5.41,19.9,-2.8
89,85,AQA,Aquila Res,2.33,7.23,-29,11.38,5.264,-,,-,-,-,-14.8,-,-9.8,15.05,-,31.0,20.2
90,90,BBG,Billabong Intl,2.311,9.13,-5,12.32,8.28,36,p,3.94,4.79,-15.1,57.2,16.0,-19.5,1.96,0.84,2.3,-12.7
91,92,ILU,Iluka Res,2.294,5.48,5,5.59,3.00,-,,-,-,-,-26.8,-,-,2.10,2.58,74.0,1.7
92,93,ATM,Aneka Tambang cdi,2.289,1.20,1.4,1.30,1.00,1.37,,1.14,1.14,-60.5,0.7,171.4,-60.3,2.36,0.10,21.4,-
93,95,SPN,SP AusNet stp,2.24,0.815,2,0.975,0.725,8,p,9.82,11.33,-30.7,8.09,10.1,-1.5,0.81,0.94,14.6,-5.2
94,94,BOQ,Bank of Qld,2.224,10.31,13,13.49,9.74,52,f,5.04,7.20,-64.0,92.4,11.2,-25.9,1.05,7.20,-3.2,-11.7
95,84,AQP,Aquarius Platinum,2.149,4.64,-62,7.95,3.89,2.26,,0.49,0.49,-100.0,20.79,22.3,-,2.87,-,-6.3,-22.5
96,98,RIV,Riversdale Min,2.119,10.59,39,11.24,5.12,-,,-,-,-,-2.09,-,-96.9,4.18,2.04,60.5,42.8
97,97,JBH,JB Hi-Fi Ltd,2.093,19.32,42,23.71,15.91,62,f,3.21,4.58,69.2,103.42,18.7,44.4,9.13,1.71,18.1,20.8
98,96,AIA,Auckland Airport,2.064,1.575,-4.5,1.654,1.325,6.68,,4.24,4.24,-4.1,5.63,28.0,-5.1,1.39,1.22,20.9,-16.0
99,100,MYR,Myer Hldgs Ltd,2.018,3.47,3,3.98,2.86,-,f,-,-,-,-,-,-,2.73,-0.21,-,-
100,99,APA,APA Grp stp,2.012,3.71,-3,3.83,2.63,31.75,,8.56,8.56,5.1,25,14.8,12.6,1.57,-,31.6,3.9
101,101,ABC,Adelaide Brighton,2.001,3.15,2,3.18,2.29,13.5,f,4.29,6.12,-10.0,20.4,15.4,1.5,2.23,1.21,33.4,4.5
102,102,CPA,C'wlth Prop ord unt   ,1.973,0.98,0.5,1.045,0.735,6.85,,6.99,6.99,-4.3,-11.41,-,-10.9,0.93,1.11,16.0,-10.6
103,103,CMJ,Consolidated Media,1.949,3.14,1,3.44,2.71,16.5,f,5.25,6.69,-38.9,57.44,5.5,-23.1,4.27,0.88,20.8,1.9
104,105,ALL,Aristocrat Leisure,1.909,3.58,5,5.75,3.39,4.5,,1.26,1.79,-81.3,-31.3,-,-24.3,12.41,0.07,-16.0,-33.3
105,104,CPB,Campbell Brothers,1.906,30.00,-36,32.00,20.514,100,p,3.33,4.05,4.2,129.06,23.2,-33.5,3.03,3.76,40.7,9.0
106,112,HSP,Healthscope Ltd,1.901,5.99,59,6.01,4.07,22.5,f,3.76,5.37,10.3,29.78,20.1,12.9,2.10,0.66,44.7,7.5
107,108,SVW,Seven Grp Hldgs,1.884,6.17,18,7.60,5.41,-,,-,-,-,-,-,-26.4,0.96,-,1.5,-14.4
108,107,GFF,Goodman Fielder,1.85,1.34,-0.5,1.78,1.30,11.25,,8.40,8.78,-22.2,14.4,9.3,-17.1,1.14,-0.16,3.9,-12.9
109,106,CGF,Challenger FSG Ltd,1.839,3.68,-4,4.50,2.40,13.5,,3.67,3.67,-,35.2,10.5,4.0,1.09,3.36,41.8,-8.8
110,110,FLT,Flight Centre,1.808,18.12,24,21.43,9.20,26,f,1.43,2.05,-89.5,63.4,28.6,-33.1,2.96,2.56,89.1,3.2
111,114,ANN,Ansell Ltd,1.788,13.59,83,13.73,8.54,29,,2.13,2.13,5.7,81.7,16.6,21.4,2.80,1.92,51.2,7.2
112,111,PRY,Primary Health Care,1.779,3.62,1,6.56,3.45,22,f,6.08,8.68,-48.1,42.08,8.6,42.2,0.84,-1.15,-32.1,-22.7
113,109,BKW,Brickworks Ltd,1.767,12.00,-21,16.80,11.35,39.5,f,3.29,4.70,-,100.5,11.9,2.8,1.29,9.06,-4.4,-0.5
114,113,TEN,Ten Network Hldgs,1.746,1.67,4,1.94,1.185,2,,1.20,1.71,-85.2,4.62,36.1,-47.6,2.17,-0.29,31.0,-12.1
115,118,AND,Andean Res Ltd,1.73,3.67,37,3.88,1.81,-,,-,-,-,-4.64,-,-40.2,25.37,-,89.2,56.9
116,120,MGX,Mount Gibson Iron,1.717,1.59,16,2.09,0.955,-,,-,-,-,6.56,24.2,-56.7,2.20,0.78,33.1,-4.9
117,115,IOF,ING Office Fd stp,1.692,0.62,1.5,0.67,0.45,3.9,,6.29,6.29,-,-16.7,-,18.5,0.94,0.74,36.5,-18.1
118,116,EXT,Extract Res,1.644,6.76,1,11.45,6.29,-,,-,-,-,-4.96,-,-28.9,15.84,-,-8.9,106.5
119,122,PNA,PanAust Ltd,1.625,0.55,3,0.65,0.37,-,,-,-,-,0.96,57.3,-,2.79,0.20,34.2,-5.3
120,119,MLT,Milton Corp,1.587,16.35,35,19.40,15.03,70,f,4.28,6.12,-11.4,44.7,36.6,-40.8,1.28,18.37,4.4,-7.2
121,117,CEU,ConnectEast stp,1.576,0.40,0.5,0.49,0.33,2,,5.00,5.00,-79.9,-21.74,-,537.4,1.04,-,12.6,-31.3
122,124,IFL,IOOF Hldgs Ltd,1.507,6.56,14,7.40,4.22,21,f,3.20,4.57,-86.7,19.5,33.6,-29.0,1.71,0.56,42.7,-10.5
123,131,DOW,Downer EDI Ltd,1.498,4.45,34,9.44,3.33,29.1,,6.54,6.54,13.7,54.4,8.2,10.9,1.13,2.15,-28.8,-10.7
124,127,ALZ,Australand Prop stp,1.494,2.59,9,3.05,2.125,12,,4.63,4.63,-50.5,-13.4,-,-55.1,0.67,0.68,18.0,-25.4
125,125,NVT,Navitas Ltd,1.482,4.33,3,5.56,2.65,16.9,f,3.90,5.58,31.2,16.8,25.8,32.8,15.04,-0.25,64.2,32.7
126,123,DUE,DUET Grp forus,1.48,1.70,,1.90,1.435,20,,11.76,11.89,-7.5,4.39,38.7,104.1,1.03,-,15.8,-8.8
127,121,SKT,Sky Net,1.475,3.79,-17,4.15,3.32,11.39,,3.01,3.01,106.9,19.63,19.3,-8.2,1.52,-0.47,17.5,-8.2
128,126,WAN,West Aust News,1.46,6.76,2,8.48,5.70,29,f,4.29,6.13,-37.7,37.3,18.1,-20.6,21.54,-,16.3,-17.7
129,130,TPM,TPG Telecom Ltd,1.409,1.835,2.5,2.58,0.495,3,f,1.63,2.33,-,5.7,32.2,-,4.34,0.06,255.2,48.2
130,129,SKC,Sky City Entertain,1.386,2.41,-2,2.89,2.28,11.69,,4.85,4.85,-29.2,19.09,12.6,-9.5,2.32,0.53,-3.7,-15.3
131,128,TSE,Transfield Services,1.375,3.32,-7,4.80,2.23,12.25,f,3.69,5.27,-50.9,-15.18,-,-5.1,1.77,0.29,22.1,-21.7
132,133,BLY,Boart Longyear,1.347,2.92,,4.10,1.896,-,,-,-,-100.0,-0.67,-,-97.5,1.29,0.14,22.8,-45.6
133,135,MIN,Mineral Res,1.319,8.16,10,8.80,4.05,18.75,f,2.30,3.28,-,38.3,21.3,-8.4,9.11,2.39,101.4,35.9
134,132,AUN,Austar United,1.304,1.035,-4.5,1.465,0.84,-,,-,-,-,4.7,22.0,118.4,-,-0.31,0.4,-14.2
135,140,SKI,Spark Infrastructure stp,1.274,1.235,1.5,1.445,1.025,13.56,,10.98,10.98,-0.4,12.08,10.2,136.2,2.21,1.78,29.6,-0.9
136,139,PPT,Perpetual Ltd,1.255,28.91,-25,41.39,27.11,165,f,5.71,8.15,-69.7,183.4,15.8,-51.4,4.33,4.46,-9.8,-24.4
137,145,KAR,Karoon Gas Aust,1.253,7.06,39,11.74,4.51,-,,-,-,-,-15.25,-,-,3.75,-,-37.5,40.8
138,137,HTA,Hutchison,1.249,0.092,-0.2,0.135,0.088,-,,-,-,-,6.27,1.5,-,-,0.10,-,-
139,134,REA,REA Grp,1.247,9.71,-52,12.60,5.14,10,,1.03,1.47,-,10.04,96.7,-95.8,13.34,0.45,81.2,19.1
140,141,HGG,Henderson Grp cdi,1.245,2.20,,2.67,2.01,10.69,,4.86,4.86,-10.1,3.23,68.1,-43.9,2.46,-0.18,7.0,-9.0
141,136,FPH,Fisher & Paykel H,1.221,2.36,-11,2.83,2.35,10.07,,4.27,4.27,-4.5,10.85,21.8,7.2,5.38,0.34,-5.0,-4.2
142,138,CQO,Charter Hall Office unt,1.218,0.25,-1,0.355,0.215,2.5,,10.00,10.00,-66.5,10.03,2.5,-,0.54,0.44,6.4,-41.4
143,142,PIH,Prime Infr Grp stp,1.214,3.45,-8,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
144,143,APN,APN News & Media,1.198,2.00,-5,2.61,1.63,4,f,2.00,2.86,-81.7,16.7,12.0,-40.2,1.04,-0.78,9.1,-23.7
145,147,LYC,Lynas Corp,1.184,0.715,3,0.74,0.319,-,,-,-,-,-7.07,-,54.7,5.98,-,114.2,-9.8
146,144,MND,Monadelphous Grp,1.168,13.51,-24,15.98,10.78,79,f,5.85,8.35,2.8,91.08,14.8,11.8,9.53,1.52,22.8,-0.5
147,149,GNC,Graincorp Ltd,1.134,5.72,3,8.85,5.10,22.27,f,3.89,5.56,-,63.62,9.0,-,1.64,4.78,-6.1,-17.9
148,154,IIF,ING Industrial Fd unt,1.128,0.435,2.5,0.603,0.238,1.6,,3.68,3.70,-70.4,-78.3,-,-24.4,0.76,0.60,86.1,-37.8
149,146,SGT,Singapore Tel cdi,1.11,2.52,-7,2.94,2.25,10.69,,4.24,4.24,-2.5,19.12,13.2,-16.0,0.06,0.65,-8.2,2.8
150,150,CRZ,Carsales Com Ltd,1.102,4.74,-7,5.86,3.56,6.6,f,1.39,1.99,-,8.2,57.8,-,-,0.01,-,-
151,152,AIX,Aust Infra unt,1.102,1.775,2.5,2.09,1.37,10,,5.63,7.12,-11.8,19.37,9.2,-46.1,0.91,2.62,19.9,-11.2
152,151,WTF,Wotif Com Hldgs,1.101,5.25,-6,8.08,4.26,20,f,3.81,5.44,16.7,24.23,21.7,24.6,15.47,-0.06,19.7,-0.4
153,155,BKN,Bradken Ltd,1.10,7.93,27,8.14,4.93,26,f,3.28,4.68,-37.8,43.3,18.3,8.0,3.15,1.58,56.4,-2.6
154,153,IRE,IRESS Market Tech,1.033,8.20,-35,9.38,6.79,34,f,4.15,5.92,9.7,34.78,23.6,17.5,8.32,0.75,18.5,2.8
155,148,ZIM,Zimplats Hldgs,1.023,9.50,-100,12.65,7.75,-,,-,-,-,35.15,27.0,-,2.00,-,18.8,-15.9
156,157,CZA,Coal of Africa,1.021,1.925,1,2.60,1.57,-,,-,-,-,-11.36,-,-43.4,1.95,-,10.0,22.4
157,156,GCL,Gloucester Coal,1.019,12.43,-2,12.48,5.31,-,,-,-,-35.7,68.3,18.2,286.0,6.12,2.21,107.2,40.1
158,167,NUF,Nufarm Ltd,0.984,3.76,36,11.819,3.20,15,,3.99,3.99,-22.9,-17.4,-,-11.1,0.60,3.07,-64.9,-32.6
159,162,PRU,Perseus Min Ltd,0.981,2.34,11,2.48,0.73,-,,-,-,-,-2.43,-,-25.6,7.39,-,212.0,25.1
160,164,AIZ,Air New Zealand,0.98,0.91,6,1.145,0.77,5.17,,5.68,5.68,-25.8,3.9,23.3,-26.4,0.76,1.12,12.8,-23.3
161,160,KCN,Kingsgate Cons,0.978,9.73,16,10.90,6.32,30,,3.08,3.74,-,82,11.9,196.5,3.99,2.69,45.1,26.7
162,161,AGO,Atlas Iron Ltd,0.971,2.05,7,3.05,1.57,-,,-,-,-,-15.5,-,18.9,4.86,-,3.3,6.9
163,159,TPI,Transpacific Indust,0.97,1.01,-0.5,1.785,0.92,-,,-,-,-100.0,-58.1,-,-66.8,0.72,-0.23,-16.5,-52.3
164,158,PMV,Premier Invest,0.969,6.25,-21,8.934,5.482,36,f,5.76,8.23,20.7,49.85,12.5,34.8,0.84,2.19,13.3,-3.5
165,178,MRE,Minara Res,0.963,0.825,12.5,1.39,0.58,-,,-,-,-,4.16,19.8,-,1.11,0.74,-25.7,-27.6
166,171,TAL,Tower Aust,0.928,2.23,13,3.273,1.955,5.25,,2.35,3.36,16.7,13,17.2,-0.2,1.36,1.07,-6.0,0.1
167,168,DJW,Djerriwarrh Invest,0.909,4.28,14,4.85,3.84,26,f,6.07,8.68,-,11.86,36.1,-31.5,1.25,3.49,1.7,-0.8
