Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4472.4 at 16:37 4/6/2010  Report at 22:00 Friday 4/6/2010. Processed 13:53 Sunday 6/6/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
151,151,MND,Monadelphous Grp,1.11,12.90,-10,15.98,10.04,79,f,6.12,8.75,2.8,91.08,14.2,11.8,9.06,1.52,14.7,1.9
152,152,MIN,Mineral Res,1.098,7.03,-5,8.80,3.70,18.75,f,2.67,3.81,-,38.3,18.4,-8.4,7.58,2.39,70.2,31.6
153,142,WTF,Wotif Com Hldgs,1.086,5.18,-96,8.08,4.11,20,f,3.86,5.52,16.7,24.23,21.4,24.6,15.26,-0.06,13.8,0.7
154,154,IRE,IRESS Market Tech,1.065,8.60,8,9.30,6.35,34,f,3.95,5.65,9.7,34.78,24.7,17.5,8.57,0.75,23.6,2.0
155,155,AIX,Aust Infra unt,1.043,1.68,-1,2.09,1.18,10,p,5.95,7.52,-11.8,19.37,8.7,-46.1,0.86,2.62,24.4,-13.0
156,161,GCL,Gloucester Coal,1.012,12.35,37,12.40,4.52,13.5,,1.09,1.56,-35.7,68.3,18.1,286.0,6.08,2.21,137.5,37.3
157,157,AIZ,Air New Zealand,1.012,0.94,-1,1.145,0.67,5.17,,5.50,5.50,-25.8,3.9,24.1,-26.4,0.78,1.12,33.8,-22.3
158,156,PMV,Premier Invest,1.011,6.52,-15,8.934,4.929,36,f,5.52,7.89,20.7,49.85,13.1,34.8,0.88,2.19,29.8,-1.9
159,159,BKN,Bradken Ltd,1.006,7.31,-3,8.14,3.60,26,f,3.56,5.08,-37.8,43.3,16.9,8.0,2.88,1.58,76.6,-6.7
160,167,CZA,Coal of Africa,0.985,2.05,18,2.60,1.40,-,,-,-,-,-11.36,-,-43.4,1.88,-,28.2,24.6
161,158,IIF,ING Industrial Fd unt,0.972,0.375,-1.5,0.603,0.189,1.8,p,4.80,4.80,-70.4,-78.3,-,-24.4,0.66,0.60,73.1,-39.9
162,163,CXP,Corporate Express,0.953,5.63,3,5.71,3.44,22.5,f,4.00,5.71,-15.1,34,16.6,-15.3,4.62,-,80.5,3.0
163,160,AGO,Atlas Iron Ltd,0.952,2.01,-7,3.05,1.475,-,,-,-,-,-15.5,-,18.9,4.76,-,21.5,13.4
164,164,GWT,GWA Intl,0.924,3.07,-3,3.50,2.21,18,f,5.86,8.37,-,15.94,19.3,-16.5,2.17,0.28,41.5,-5.6
165,166,FKP,FKP Prop Grp stp,0.915,0.785,,0.90,0.405,1.95,,2.48,2.48,-86.6,-10.3,-,-62.8,0.82,1.27,51.0,-46.9
166,165,AHD,Amalgamated Hldgs,0.912,5.80,-9,6.24,3.73,35,f,6.03,8.62,6.7,68.5,8.5,-21.6,1.52,4.65,51.8,4.1
167,168,AGG,Anglogold Ashanti,0.91,10.20,28,10.40,7.65,3.87,,0.38,0.38,6.1,-99.23,-,3517.9,0.27,8.69,8.4,5.9
168,170,WHS,Warehouse Grp,0.899,2.89,6,3.694,2.78,17.83,,6.17,6.17,-7.1,21.82,13.2,12.9,3.54,0.83,5.0,-12.5
169,175,MMX,Murchison Metals,0.864,1.985,2,3.12,1.18,-,,-,-,-,-8.73,-,-,3.65,-,18.2,-30.2
170,172,MML,Medusa Min Ltd,0.86,4.59,-2,4.89,1.755,-,,-,-,-,35.43,13.0,-,6.49,0.91,106.8,53.5
171,169,DJW,Djerriwarrh Invest,0.85,4.00,-16,4.85,3.72,26,f,6.50,9.29,-,-14.11,-,-46.2,1.25,3.90,12.1,-1.2
172,178,KCN,Kingsgate Cons,0.844,8.61,15,10.30,5.95,30,,3.48,4.23,-,82,10.5,196.5,3.44,2.69,33.2,17.1
173,173,OMH,OM Hldgs Ltd,0.837,1.68,-5,2.13,1.22,2,,1.19,1.19,-69.2,5.59,30.1,-77.4,3.15,0.54,23.8,62.0
174,185,CQR,Charter Hall Retail unt,0.835,0.555,3,0.735,0.44,6,,10.81,10.81,-53.3,-45.58,-,62.6,0.75,0.72,1.8,-28.2
175,183,AWB,AWB Ltd,0.834,1.02,4.5,1.337,0.865,-,,-,-,-100.0,3.67,27.8,-,0.92,1.85,2.2,-33.7
176,177,BPT,Beach Energy Ltd,0.83,0.76,-0.5,1.04,0.655,1.75,p,2.30,2.41,-,16.05,4.7,-23.1,0.62,1.27,0.9,-16.8
177,176,LYC,Lynas Corp,0.828,0.50,-0.5,0.72,0.30,-,,-,-,-,-7.07,-,54.7,4.18,-,43.4,-20.1
178,162,PBG,Pac Brands,0.824,0.885,-14,1.52,0.71,-,,-,-,-100.0,-7.6,-,-19.0,0.65,-0.04,3.5,-32.1
179,186,WEC,White Energy Co,0.822,3.48,23,3.69,1.55,-,,-,-,-,-14.79,-,58.9,9.98,-,101.2,6.4
180,174,CGX,CGA Min Ltd,0.821,2.48,-12,2.61,1.36,-,,-,-,-,1.86,133.3,-25.0,4.53,-,71.0,56.3
181,179,TAL,Tower Aust,0.815,2.24,-3,3.35,2.01,5.25,,2.34,3.35,16.7,13,17.2,-0.2,1.20,1.07,-16.4,1.7
182,180,BWP,Bunnings Warehouse unt,0.799,1.90,-2,2.07,1.605,10.97,,5.77,5.77,-9.7,13.89,13.7,0.9,1.09,1.83,16.6,-0.8
183,184,MBN,Mirabela Nickel,0.782,2.13,-4,3.43,1.87,-,,-,-,-,-22.86,-,-,1.37,-,-16.1,-25.9
184,181,SLX,Silex Systems,0.782,5.25,-15,8.03,4.51,-,,-,-,-,-9.7,-,-60.3,10.02,0.43,-12.5,-25.1
185,188,CHC,Charter Hall Grp forus,0.776,0.64,1,0.79,0.403,2.6,,4.06,4.06,-59.6,-23.57,-,-72.0,1.57,0.60,28.2,-32.7
186,182,OGC,OceanaGold Corp cdi,0.771,3.38,-13,3.72,0.845,-,,-,-,-,35.68,9.5,-,1.76,2.35,208.7,-3.8
187,171,MRE,Minara Res,0.765,0.655,-8.5,1.39,0.58,-,,-,-,-,4.16,15.7,-,0.88,0.74,-21.6,-36.0
188,187,GBG,Gindalbie Metals,0.754,1.065,-1.5,1.45,0.695,-,,-,-,-,-0.95,-,-73.0,4.32,-,38.3,1.3
189,189,PRU,Perseus Min Ltd,0.747,1.89,-3,2.26,0.685,-,,-,-,-,-2.43,-,-25.6,5.63,-,158.9,17.8
190,191,WSA,Western Areas NL,0.733,4.08,8,6.60,3.61,3,,0.74,0.74,-,-7.49,-,365.5,5.34,0.63,-30.5,-5.3
191,190,ESG,Eastern Star Gas,0.715,0.82,-4.5,1.165,0.615,-,,-,-,-,-0.8,-,-45.2,4.65,-,2.5,7.5
192,192,ABP,Abacus Prop stp,0.689,0.38,-0.5,0.48,0.325,5.75,,15.13,15.13,-37.6,-2.32,-,-30.3,0.70,0.60,8.9,-34.0
193,198,EWC,Energy World Corp,0.687,0.44,0.5,0.72,0.25,-,,-,-,-,3.02,14.6,-,1.42,0.30,-30.1,-24.9
194,197,VBA,Virgin Blue Hldgs,0.685,0.31,,0.80,0.241,-,,-,-,-100.0,-2.3,-,-,1.19,0.39,16.5,-46.6
195,195,PXS,Pharmaxis Ltd,0.681,3.02,-6,3.41,2.23,-,,-,-,-,-20,-,66.5,4.94,0.53,25.3,-2.9
196,196,ENV,Envestra Ltd,0.68,0.49,-1,0.595,0.44,5.5,p,11.22,12.53,200.0,3.49,14.0,29.4,1.42,-0.05,12.0,-13.0
197,201,SUL,Super Cheap Auto ,0.675,5.29,14,5.95,3.30,20,f,3.78,5.40,38.5,31.9,16.6,23.8,4.32,0.74,48.2,11.7
198,193,SXL,Sthn Cross Media,0.674,1.78,-6,2.31,0.988,6.7,,3.76,3.76,-83.6,-36.65,-,49.0,0.80,-0.51,69.5,-17.4
199,194,CRG,Crane Grp Ltd,0.67,8.56,-33,11.66,8.32,46,f,5.37,7.68,-11.3,39,21.9,-16.1,1.04,4.41,-11.5,-15.8
200,199,AUI,Aust United Invest,0.664,6.50,,7.90,5.74,25,f,3.85,5.49,-,18.7,34.8,-48.9,1.26,7.49,12.2,-6.4
201,202,GOLD,ETFS Metals etfs gold,0.657,139.15,35,144.20,110.60,-,,-,-,-,63.17,220.3,-,-,-,-,-
202,200,IFN,Infigen Energy stp,0.652,0.825,-1.5,1.55,0.775,4.5,,5.45,5.45,-37.9,30.95,2.7,789.8,0.71,0.55,-28.3,-20.5
203,205,HDF,Hastings Divers stp,0.65,1.30,3,1.38,0.80,12,,9.23,9.23,-51.3,-12.55,-,-1.8,1.07,1.23,35.4,-16.7
204,204,PPC,Peet Ltd,0.643,2.14,,2.42,1.40,8,f,3.74,5.34,-63.0,7.7,27.8,-75.5,3.18,-,39.9,-13.7
205,210,NHF,NIB Hldgs Ltd,0.622,1.255,,1.45,0.83,6.4,f,5.10,7.28,252.4,13,9.7,-17.3,1.72,0.75,43.6,-
206,208,SLM,Salmat Ltd,0.621,3.90,-4,4.58,3.20,22,f,5.64,8.06,8.1,24.51,15.9,33.7,2.21,-0.71,14.5,1.9
207,203,SAI,SAI Global Ltd,0.62,3.89,-20,4.53,2.60,11.9,f,3.06,4.37,4.5,19.4,20.1,6.6,2.93,-0.98,41.1,4.5
208,207,CAB,Cabcharge Aust,0.617,5.12,-10,6.70,4.71,34,f,6.64,9.49,-,48.9,10.5,1.4,2.21,-,5.2,-21.9
209,209,AVO,Avoca Res,0.614,2.12,-3,2.37,1.48,-,,-,-,-,12.49,17.0,377.1,3.90,0.79,21.1,16.5
210,213,IVC,Invocare Ltd,0.605,5.93,,6.50,5.25,25.25,f,4.26,6.08,7.4,32.9,18.0,17.6,7.81,0.48,6.6,2.6
211,218,CLO,Clough Ltd,0.596,0.775,2,1.035,0.695,2,,2.58,2.85,100.0,7.98,9.7,-27.9,2.42,0.31,11.5,18.1
212,215,SIP,Sigma Pharmaceutical,0.589,0.50,,1.281,0.34,3,,6.00,8.56,-55.4,-40.7,-,3.7,0.55,0.15,-55.9,-34.2
213,211,MRU,Mantra Res,0.586,4.61,-17,6.42,2.91,-,,-,-,-,-24.68,-,-52.5,23.09,-,22.3,61.7
214,217,EAU,Eldorado Gold cdi,0.583,20.13,5,20.78,12.86,-,,-,-,-,-,-,-,-,-,-,-
215,223,AEO,Austereo Grp Ltd,0.583,1.69,8,1.925,1.27,9.1,f,5.38,7.69,-9.0,11.98,14.1,-5.3,0.88,-0.57,27.3,0.9
216,219,SPT,Spotless Grp Ltd,0.581,2.24,2,3.23,2.00,11,p,4.91,6.63,-47.6,21.5,10.4,79.9,1.60,-,3.3,-18.6
217,212,SBM,St Barbara Ltd,0.576,0.295,-1.5,0.37,0.169,-,,-,-,-,-2.37,-,-,1.94,0.21,36.3,-11.9
218,206,GRR,Grange Res,0.576,0.50,-5,0.785,0.235,-,,-,-,-,30.05,1.7,2298.4,2.17,-,45.5,-30.8
219,214,HIL,Hills Ind Ltd,0.571,2.30,-9,2.93,1.45,9,f,3.91,5.59,-63.6,5.9,39.0,-46.3,1.33,1.39,52.1,-20.0
220,222,CMW,Cromwell Grp stp,0.557,0.69,,0.85,0.50,7.5,,10.87,10.87,-10.0,-5.5,-,-,1.03,0.73,44.1,-6.9
221,227,AHE,Automotive Hldgs,0.553,2.45,15,2.88,1.29,17,f,6.94,9.91,-18.8,28.14,8.7,-21.9,1.58,0.75,84.7,-10.7
222,220,GNM,Gujarat Nre Coal,0.552,0.62,-1.5,0.77,0.52,-,,-,-,-,-1.38,-,13.1,1.18,0.53,10.7,-
223,224,CDU,Cudeco Ltd,0.548,3.99,,6.59,2.39,-,,-,-,-,0.42,950.0,-,5.47,-,54.6,6.3
224,221,LNC,Linc Energy Ltd,0.526,1.085,-7.5,2.12,0.95,-,,-,-,-,-16.12,-,756.2,3.40,-,-29.1,18.6
225,226,IGO,Independence Grp,0.523,4.60,1,5.52,3.65,5,f,1.09,1.55,-50.0,25.18,18.3,-53.9,2.68,1.30,0.4,-11.0
226,225,MDL,Mineral Deposits,0.516,0.90,-5,1.175,0.535,-,,-,-,-,-13.82,-,293.4,1.16,0.57,45.2,-12.7
227,228,GUD,GUD Hldgs,0.501,8.20,,10.62,5.96,61,f,7.44,10.63,-11.8,71.73,11.4,-14.5,3.82,1.09,36.6,3.7
228,230,CER,Centro Retail stp,0.492,0.215,,0.265,0.087,0.37,,1.72,1.72,-73.2,-18.43,-,315.2,0.71,0.35,117.3,-48.4
229,233,CSV,CSG Ltd,0.487,2.04,4,2.30,0.785,5,f,2.45,3.50,12.5,13.85,14.7,20.9,5.68,0.05,150.3,18.7
230,231,BKI,BKI Invest Ltd,0.483,1.155,-1.5,1.325,1.026,5.5,f,4.76,6.80,-,6.47,17.9,-29.1,1.03,1.41,15.4,-4.2
231,235,IRN,Indophil Res,0.481,1.14,1.5,1.265,0.41,-,,-,-,-,-2.71,-,1984.6,2.63,-,145.2,-0.1
232,237,FWD,Fleetwood Corp,0.471,8.72,2,9.74,5.30,66,f,7.57,10.81,164.0,64.7,13.5,1.0,3.32,2.12,59.7,9.0
233,241,CDI,Challenger Div Pro stp,0.47,0.515,2,0.58,0.38,5.05,,9.81,9.81,-20.7,0.46,112.0,-61.4,0.99,0.65,17.5,-13.4
234,229,CGG,Citadel Resource Grp,0.468,0.32,-2,0.465,0.175,-,,-,-,-,-0.75,-,103.6,1.98,-,68.6,8.6
235,232,DUI,Diversified United,0.467,2.90,-10,3.53,2.54,13,f,4.48,6.40,-,4.4,65.9,-63.1,1.27,3.40,16.2,-6.5
236,236,NPX,Nuplex Ind,0.467,2.43,-2,2.80,1.067,10.22,p,4.21,5.78,-92.0,31.15,7.8,-53.4,1.11,1.58,116.7,-32.7
237,234,ASL,Ausdrill Ltd,0.459,1.805,-6.5,2.34,0.855,11,f,6.09,8.70,-,20.62,8.8,3.3,1.50,1.60,112.8,-4.3
238,240,CHO,Choiseul Investments   ,0.452,4.67,-3,5.28,4.14,21,f,4.50,6.42,-10.2,16.4,28.5,-24.8,1.22,5.43,12.9,-4.7
239,238,MRM,Mermaid Marine,0.452,2.42,-7,3.25,1.645,7,f,2.89,4.13,200.0,18.59,13.0,23.5,2.69,0.95,35.6,10.7
240,242,SMM,Summit Res,0.451,2.10,,2.38,1.629,-,,-,-,-,-1.67,-,331.4,10.87,-,20.0,-17.1
241,244,BRM,Brockman Res,0.45,3.22,7,4.05,1.11,-,,-,-,-,-14.9,-,-23.0,4.55,-,158.8,90.6
242,239,ELD,Elders Ltd,0.444,0.99,-3,4.30,0.955,-,,-,-,-,-51.11,-,-21.5,0.63,1.63,-65.3,-66.2
243,247,NZO,NZ Oil & Gas ,0.44,1.13,2,1.47,1.07,4.11,,3.64,3.64,-8.6,-1.99,-,-49.7,1.10,0.96,-7.3,6.9
244,243,PAN,Panoramic Res,0.437,2.13,-3,3.068,1.603,7,f,3.29,4.69,-75.0,18.7,11.4,-50.8,1.53,1.41,-1.5,-16.3
245,252,CIF,Challenger Infra stp,0.434,1.36,4,2.06,1.285,15,,11.03,11.03,-41.2,-59.2,-,-48.7,0.54,-1.66,-9.3,-25.5
246,249,CIN,Carlton Invest,0.432,16.30,24,18.95,14.09,67,f,4.11,5.87,-,63,25.9,25.5,1.06,21.59,15.2,-5.3
247,248,SFR,Sandfire Res,0.429,3.32,1,4.39,0.554,-,,-,-,-,-14.15,-,-24.9,153.68,-,216.1,109.1
248,251,IIN,iiNet Ltd,0.425,2.80,2,3.00,1.55,8,f,2.86,4.08,14.3,17.4,16.1,9.6,2.11,0.04,67.7,18.8
249,245,NFE,Northern Iron Ltd,0.421,1.44,-4,2.00,1.18,-,,-,-,-,-47.6,-,-,2.84,-,9.9,-
250,253,ARP,ARB Corp,0.419,5.78,-2,6.19,3.176,17.5,f,3.03,4.33,10.0,40.44,14.3,14.7,4.55,1.22,81.3,17.5
251,246,MIO,Miclyn Exp Offshr,0.412,1.515,-7.5,1.95,1.41,-,,-,-,-,-,-,-,1.66,-,-,-
252,257,ASB,Austal Ltd,0.406,2.16,3,3.12,1.935,6,,2.78,3.97,-53.8,4.35,49.7,-25.1,1.72,1.30,-20.8,-13.7
253,265,ALD,Allied Gold Ltd,0.406,0.39,2,0.55,0.25,-,,-,-,-,-3.42,-,-28.9,2.70,0.26,-6.0,-3.6
254,254,MAH,Macmahon Hldgs,0.404,0.55,-1.5,0.885,0.31,1.5,,2.73,2.73,-71.8,3.4,16.2,-65.1,1.30,0.39,65.1,-21.3
255,250,RSG,Resolute Min,0.401,1.035,-5.5,1.30,0.515,-,,-,-,-,8.68,11.9,-,1.32,-,63.0,-6.6
256,256,TRS,The Reject Shop,0.40,15.40,-31,17.39,11.10,62,f,4.03,5.75,14.6,86.4,17.8,13.6,10.14,2.17,36.9,11.4
257,261,QUB,Qube Logistics unt,0.398,0.85,0.5,0.97,0.472,4,,4.71,5.09,-11.1,6.4,13.3,-72.0,2.02,0.96,67.3,-3.7
258,260,WOT,Westpac Office Tr unt,0.395,0.82,-0.5,0.85,0.69,4.98,,6.07,6.07,66.3,1.96,41.8,-40.0,0.96,0.84,-,-
259,262,ENE,Energy Develop,0.392,2.50,,3.41,1.605,7,,2.80,2.80,20.0,7.86,31.8,-5.8,1.39,1.79,28.5,-14.4
260,264,TWR,Tower Ltd,0.391,1.51,1,1.75,1.244,7.07,,4.68,4.68,15.0,16.93,8.9,16.3,1.18,1.14,14.3,-6.7
261,263,BCS,Brisconnection Tr stp,0.389,1.00,,1.40,1.00,-,,-,-,-,15.06,6.6,-,0.35,-0.54,63.6,-
262,255,PPX,PaperlinX Ltd,0.386,0.64,-4,0.845,0.37,-,,-,-,-100.0,-62.7,-,-,0.30,0.60,50.6,-41.8
263,258,MSL,MAC Services (The),0.382,2.30,-10,2.85,1.08,8.75,f,3.80,5.43,13.3,15.4,14.9,19.0,2.81,0.86,103.6,3.0
264,268,BKL,Blackmores Ltd,0.375,22.50,-25,24.00,15.40,99,f,4.40,6.29,6.7,132,17.0,7.7,6.41,3.76,47.3,8.3
265,269,AAC,Aust Agriculture,0.374,1.415,-2,1.595,1.18,-,,-,-,-100.0,-20.3,-,35.8,0.58,2.42,4.4,-20.4
266,272,APE,AP Eagers Ltd,0.373,12.50,,13.55,7.24,62,f,4.96,7.09,40.9,121.6,10.3,11.2,1.13,8.81,62.2,-0.8
267,270,BTT,BT Invest Mngmnt,0.371,2.32,-4,3.34,1.92,10.4,f,4.48,6.40,-11.2,14.76,15.7,-33.7,1.29,0.32,14.9,-
268,271,DMP,Domino Pizza Enterpr,0.369,5.40,-10,5.80,2.99,14,f,2.59,3.70,13.8,26,20.8,22.9,3.89,0.69,74.6,20.0
269,276,CUS,Customers Ltd,0.367,2.70,10,3.154,1.987,-,,-,-,-,18.4,14.7,-,2.24,0.26,28.0,8.7
270,274,SDL,Sundance Res,0.366,0.135,,0.215,0.115,-,,-,-,-,-0.54,-,51.1,2.99,-,-12.9,-33.8
271,281,SGN,STW Comms,0.364,1.00,6.5,1.03,0.55,3.5,f,3.50,5.00,-51.4,7.32,13.7,-52.6,0.99,0.15,61.2,-23.1
272,259,KZL,Kagara Ltd,0.364,0.54,-5,1.32,0.50,-,,-,-,-,-18.99,-,-,1.11,0.67,-20.6,-55.8
273,267,GIR,Giralia Res NL,0.364,2.04,-9,2.64,0.567,-,,-,-,-,0.1,2040.0,-32.5,4.64,-,221.2,43.3
274,266,SMX,SMS Management,0.359,5.38,-35,7.21,2.91,27.5,f,5.11,7.30,-,38.4,14.0,-2.7,4.52,0.69,44.1,3.2
275,297,GNS,Gunns Ltd,0.359,0.445,5,1.325,0.26,2,,4.49,6.40,-58.6,1.5,29.7,-38.2,0.27,1.59,-56.2,-45.1
276,275,RRL,Regis Res,0.354,0.91,-0.5,1.07,0.399,-,,-,-,-,-45.1,-,2175.5,9.85,-,87.9,-3.0
277,277,RIC,Ridley Corp,0.352,1.145,0.5,1.28,0.735,7,,6.11,6.11,-,8.51,13.5,-,1.28,0.82,56.1,6.6
278,273,MQA,Macq Atlas Roads stp,0.351,0.775,-4,1.02,0.51,-,,-,-,-,-,-,-,-,-,-,-
279,216,ISF,iSOFT Group Ltd,0.348,0.335,-23,0.93,0.325,1,,2.99,2.99,-,3.66,9.2,107.8,0.47,-0.23,-47.4,-31.1
280,278,HST,Hastie Grp Ltd,0.342,1.425,-3.5,2.30,1.08,10,f,7.02,10.02,-21.5,22.2,6.4,17.2,0.93,-0.26,19.1,-18.8
281,288,AAD,Ardent Leisure stp,0.34,1.10,3.5,1.845,1.00,14.3,,13.00,13.00,-27.0,2.73,40.3,-36.1,0.83,1.10,-22.3,-25.5
282,280,MCR,Mincor Res NL,0.336,1.68,-5.5,2.92,1.30,7,f,4.17,5.95,-50.0,10.12,16.6,-,1.69,0.98,12.4,-25.8
283,279,BOW,Bow Energy Ltd,0.333,1.185,-5.5,1.605,0.71,-,,-,-,-,4.42,26.8,2.2,8.30,-,42.8,95.7
284,284,LEP,ALE Prop Grp stp,0.331,2.16,-3,2.43,1.871,27,,12.50,12.50,-10.7,95.98,2.3,317.3,1.23,2.39,14.4,-10.5
285,289,FXL,Flexigrp Ltd,0.33,1.22,0.5,1.779,0.664,6,f,4.92,7.02,-,23.7,5.1,-,-,0.23,-,-
286,295,WBB,Wide Bay Aust Ltd,0.328,10.25,25,11.26,6.76,62,f,6.05,8.64,-,60.89,16.8,-,-,3.62,-,-
287,292,HZN,Horizon Oil Ltd,0.327,0.29,0.5,0.40,0.155,-,,-,-,-,6.28,4.6,-,-,0.19,-,-
288,290,NKP,NKWE Platinum com,0.326,0.585,-0.5,0.725,0.21,-,,-,-,-,-4.61,-,-,-,-,-,-
289,286,PRC,Pike River Coal,0.324,0.80,-2,0.971,0.599,-,,-,-,-,-4.01,-,-,-,0.56,-,-
290,283,PRG,Programmed Maint,0.324,2.74,-11,4.762,2.42,9,f,3.28,4.69,-,24.6,11.1,-,-,1.00,-,-
291,296,FPA,Fisher & Paykel App,0.322,0.445,0.5,0.715,0.435,-,,-,-,-,-10.54,-,-,-,-,-,-
292,285,EHL,Emeco Hldgs,0.322,0.51,-2,0.995,0.325,2,,3.92,5.59,-,-4.2,-,-,-,0.71,-,-
293,282,CDD,Cardno Ltd,0.32,3.66,-19,5.20,3.30,28,f,7.65,10.93,-,38.62,9.5,-,-,0.65,-,-
294,291,SRL,Straits Res,0.319,1.25,-1.5,2.157,1.19,-,,-,-,-,51.8,2.4,-,-,2.58,-,-
295,294,IDL,Industrea Ltd,0.316,0.33,-0.5,0.51,0.21,1.3,f,3.94,5.61,-,5.07,6.5,-,-,0.03,-,-
296,299,ACR,Acrux Ltd,0.313,1.95,-1,2.60,1.05,-,,-,-,-,-2.84,-,-,-,0.06,-,-
297,309,BOC,Bougainville Copper,0.313,0.78,8,0.85,0.45,-,,-,-,-,0.9,86.7,-,-,0.38,-,-
298,302,MMS,McMillan Shakespeare,0.311,4.60,17,4.62,2.57,20.5,f,4.46,6.37,-,32.88,14.0,-,-,0.34,-,-
299,298,SRV,Servcorp Ltd,0.31,3.15,-7,4.70,2.712,15,f,4.76,6.80,-,19.3,16.3,-,-,2.00,-,-
300,300,KMD,Kathmandu Hldgs,0.31,1.55,,1.97,1.435,-,,-,-,-,-0.17,-,-,-,-0.09,-,-
