Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, October 25, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5385.7 at 2013-10-25T16:46:06. Report at Friday, October 25, 2013. Processed Saturday at 2013-10-26T23:15:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,122.958,76.28,+211,76.36,56.77,364.00,f,4.77,6.82,9.0,477.90,16.0,8.9,2.703,20.84,39.0,23.0,,
2,2,BHP,BHP Billiton,120.149,37.41,+166,39.34,30.43,119.94,f,3.21,4.58,7.6,220.38,17.0,-24.4,1.547,13.47,13.1,-.8,,
3,3,WBC,Westpac Banking,106.827,34.36,+36,34.686,24.157,170.00,f,4.95,7.07,6.4,205.00,16.8,4.5,2.311,10.71,43.8,23.2,,
4,4,ANZ,ANZ Banking Grp,89.608,32.66,+51,32.475,23.42,152.00,f,4.65,6.65,3.6,211.20,15.5,4.0,2.174,12.56,36.0,16.7,,
5,5,NAB,National Aust Bank,84.748,36.08,+10,36.43,22.97,183.00,f,5.07,7.25,4.7,192.30,18.8,-2.9,1.935,14.03,49.7,20.4,,
6,6,TLS,Telstra Corp,63.086,5.07,+4,5.15,4.06,28.00,f,5.52,7.89,-,30.70,16.5,-2.9,4.900,.35,29.8,33.7,,
7,7,WES,Wesfarmers,48.682,42.02,+3,44.25,33.70,180.00,f,4.28,6.12,9.1,195.90,21.4,6.4,1.626,4.69,26.3,13.5,,
8,8,WOW,Woolworths,43.261,34.49,+64,36.84,28.333,133.00,f,3.86,5.51,5.6,182.59,18.9,-15.5,4.651,2.60,21.8,11.5,,
9,9,CSL,CSL,32.376,66.47,-162,69.37,46.15,105.64,,1.59,1.59,25.6,263.01,25.3,38.8,9.987,4.75,42.4,29.2,,
10,10,WPL,Woodside Petroleum,31.679,38.45,+10,39.49,32.525,156.29,f,4.06,5.81,19.9,368.63,10.4,18.4,2.078,19.62,18.3,-.2,,
11,11,RIO,Rio Tinto,27.788,63.77,+40,72.30,49.81,184.67,f,2.90,4.14,15.9,-367.18,-,-38.8,.497,21.06,15.6,-6.1,,
12,12,WDC,Westfield Grp,23.122,10.94,-10,12.55,10.31,50.25,,4.59,4.59,2.3,64.24,17.0,-2.2,1.467,6.99,7.3,9.9,,
13,13,QBE,QBE Insurance Grp,17.569,14.32,-27,17.53,10.02,30.00,f,2.09,2.99,-42.5,37.23,38.5,-1.7,1.598,4.94,10.9,-1.1,,
14,14,MQG,Macquarie Grp,17.402,51.20,+103,51.70,29.86,200.00,p,3.91,4.32,42.9,270.57,18.9,21.6,1.457,29.92,68.9,18.4,,
15,15,SUN,Suncorp Grp,16.893,13.13,+4,13.39,8.919,55.00,f,4.19,5.98,37.5,38.42,34.2,-31.1,1.208,6.11,48.6,18.9,,
16,16,FMG,Fortescue Metals Grp,16.223,5.21,+5,5.615,2.90,10.00,f,1.92,2.74,25.0,60.45,8.6,20.6,2.845,1.29,30.4,-4.2,,
