Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 18, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4794.7 at 2013-01-18T16:45:05. Report at Friday, January 18, 2013. Processed Saturday at 2013-01-19T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,117.227,36.50,-18,38.25,30.09,106.15,f,2.91,4.15,14.1,284.17,12.8,-13.6,1.781,11.37,.4,-,,
2,2,CBA,C'wlth Bank  of Aust,100.509,62.46,+108,63.70,47.50,334.00,f,5.35,7.64,4.4,448.90,13.9,-1.2,2.418,18.73,31.3,12.0,,
3,3,WBC,Westpac Banking,82.528,26.59,+1,26.84,20.00,166.00,f,6.24,8.92,6.4,195.80,13.6,4.5,1.786,10.47,35.1,11.0,,
4,4,ANZ,ANZ Banking Grp,70.209,25.59,+34,27.63,20.26,145.00,f,5.67,8.09,3.6,213.40,12.0,4.0,1.703,12.22,27.3,12.3,,
5,5,NAB,National Aust Bank,61.717,26.35,+78,27.13,21.95,180.00,f,6.83,9.76,4.7,213.60,12.3,-2.9,1.409,13.68,19.2,7.2,,
6,6,NWS,News Corp,61.161,26.49,+60,26.59,18.23,14.09,,.53,.53,3.0,46.12,57.4,51.7,.856,2.01,45.0,18.0,,
7,7,TLS,Telstra Corp,55.745,4.48,-,4.52,3.18,28.00,f,6.25,8.93,-,27.50,16.3,20.8,4.769,.33,45.3,20.5,,
8,8,WES,Wesfarmers,43.794,37.69,+10,38.49,28.25,165.00,f,4.38,6.25,10.0,184.20,20.5,10.6,1.480,4.45,30.9,16.3,,
9,9,WOW,Woolworths,38.374,30.88,+69,31.247,24.458,126.00,,4.08,5.83,3.3,148.67,20.8,8.8,4.543,2.36,30.4,10.9,,
10,11,WPL,Woodside Petroleum,29.084,35.30,+63,38.16,30.09,114.05,f,3.23,4.62,-6.6,187.44,18.8,14.1,2.226,16.08,6.5,-3.2,,
