Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 15, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5396.2 at 2013-11-15T16:52:06. Report at Friday, November 15, 2013. Processed Saturday at 2013-11-16T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,125.392,77.79,-131,79.88,57.76,364.00,f,4.68,6.68,9.0,477.90,16.3,8.9,2.756,20.84,37.2,24.3,,
2,2,BHP,BHP Billiton,121.691,37.89,-6,39.34,30.43,119.94,f,3.17,4.52,7.6,220.38,17.2,-24.4,1.567,13.47,14.1,-1.0,,
3,3,WBC,Westpac Banking,102.599,33.00,-18,34.879,24.087,174.00,f,5.27,7.53,4.8,220.40,15.0,6.6,2.161,11.07,37.8,23.8,,
4,4,ANZ,ANZ Banking Grp,88.565,32.28,-87,34.06,23.42,91.00,f,2.82,4.03,13.1,231.30,14.0,-.9,1.942,13.48,39.9,19.6,,
5,5,NAB,National Aust Bank,80.586,34.30,-48,37.07,23.22,190.00,f,5.54,7.91,5.6,229.50,14.9,5.4,1.729,14.64,49.8,21.5,,
6,6,TLS,Telstra Corp,64.331,5.17,-5,5.23,4.12,28.00,f,5.42,7.74,-,30.70,16.8,-2.9,4.997,.35,27.1,32.3,,
7,7,WESDA,Wesfarmers,50.467,44.15,-,44.55,43.61,-,,-,-,-,196.09,22.5,-,-,4.69,-,-,,
8,8,WOW,Woolworths,42.599,33.96,-86,36.84,28.333,133.00,f,3.92,5.59,5.6,182.59,18.6,-15.5,4.580,2.60,20.5,13.0,,
9,9,CSL,CSL,33.059,67.86,+11,69.755,46.68,105.64,,1.56,1.56,25.6,263.01,25.8,38.8,10.198,4.75,33.5,27.4,,
10,10,WPL,Woodside Petroleum,31.762,38.55,-60,39.53,32.574,156.29,f,4.05,5.79,19.9,368.63,10.5,18.4,2.084,19.62,20.8,1.1,,
