Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4507.4 at 16:36 30/7/2010  Report at 22:00 Friday 30/7/2010. Processed 18:50 Saturday 31/7/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
167,166,TAL,Tower Aust,0.911,2.19,-4,3.273,1.955,5.25,,2.40,3.42,16.7,13,16.8,-0.2,1.34,1.07,-7.7,-0.5
168,169,GWT,GWA Intl,0.909,3.02,3,3.50,2.51,18,f,5.96,8.51,-,15.94,18.9,-16.5,2.13,0.28,12.4,-6.2
169,171,DLX,Duluxgrp Ltd,0.908,2.48,5,2.78,2.41,-,,-,-,-,-,-,-,0.25,-,-,-
170,159,PRU,Perseus Min Ltd,0.877,2.09,-25,2.48,0.77,-,,-,-,-,-2.43,-,-25.6,6.61,-,178.7,20.4
171,172,WSA,Western Areas NL,0.872,4.85,6,6.60,3.52,3,,0.62,0.62,-,-7.49,-,365.5,6.35,0.63,-19.8,-0.2
172,168,WHS,Warehouse Grp,0.862,2.77,-15,3.694,2.71,17.83,,6.44,6.44,-7.1,21.82,12.7,12.9,3.39,0.83,-3.3,-13.9
173,186,PBG,Pac Brands,0.843,0.905,7,1.52,0.78,-,,-,-,-100.0,-7.6,-,-19.0,0.67,-0.04,-23.9,-32.5
174,174,GBG,Gindalbie Metals,0.824,0.97,-1.5,1.45,0.785,-,,-,-,-,-0.95,-,-73.0,4.73,-,10.9,-14.7
175,177,FKP,FKP Prop Grp stp,0.817,0.70,,0.90,0.505,1.95,,2.79,2.79,-86.6,-10.3,-,-62.8,0.73,1.27,23.9,-48.1
176,178,AWE,AWE Ltd,0.814,1.56,-0.5,3.17,1.465,-,,-,-,-,1.43,109.1,-58.4,0.74,1.74,-41.6,-21.1
177,173,AWB,AWB Ltd,0.809,0.99,-4,1.337,0.865,-,,-,-,-100.0,3.67,27.0,-,0.89,1.85,-11.4,-30.3
178,182,CXP,Corporate Express,0.808,4.77,2,5.026,3.208,22.5,f,4.72,6.74,-15.1,34,14.0,-15.3,3.91,-,30.8,-6.7
179,176,BWP,Bunnings Warehouse unt,0.801,1.905,-5,2.09,1.66,10.97,,5.76,5.76,-9.7,13.89,13.7,0.9,1.09,1.83,2.4,-1.2
180,179,CQR,Charter Hall Retail unt,0.798,0.53,-1,0.735,0.47,6,,11.32,11.32,-53.3,-45.58,-,62.6,0.71,0.72,0.9,-28.7
181,181,MMX,Murchison Metals,0.797,1.83,-2,3.12,1.33,-,,-,-,-,-8.73,-,-,3.37,-,-4.2,-28.9
182,190,LNC,Linc Energy Ltd,0.789,1.595,6,2.04,0.95,-,,-,-,-,-16.12,-,756.2,5.10,-,2.9,31.6
183,183,AGG,Anglogold Ashanti,0.785,8.80,-20,10.50,7.65,3.87,,0.44,0.44,6.1,-99.23,-,3517.9,0.23,8.69,-5.0,-2.7
184,180,MBN,Mirabela Nickel,0.782,2.13,-7,3.43,1.87,-,,-,-,-,-22.86,-,-,1.37,-,-23.7,-25.7
185,184,WEC,White Energy Co,0.781,3.30,-5,3.84,1.955,-,,-,-,-,-14.79,-,58.9,9.49,-,50.0,1.2
186,175,AVO,Avoca Res,0.764,2.63,-21,2.99,1.48,-,,-,-,-,12.49,21.1,377.1,4.86,0.79,51.1,18.1
187,193,ABP,Abacus Prop stp,0.753,0.415,0.5,0.48,0.33,3.9,,9.40,9.40,-37.6,-2.32,-,-30.3,0.76,0.60,26.2,-30.8
188,189,ESG,Eastern Star Gas,0.75,0.86,-1.5,1.165,0.615,-,,-,-,-,-0.8,-,-45.2,4.88,-,-21.1,13.4
189,191,BPT,Beach Energy Ltd,0.732,0.67,-2,1.04,0.655,1.75,p,2.61,2.73,-,16.05,4.2,-23.1,0.55,1.27,-17.3,-18.7
190,187,MML,Medusa Min Ltd,0.728,3.88,-21,4.89,2.227,-,,-,-,-,35.43,11.0,-,5.49,0.91,44.2,40.5
191,188,CHC,Charter Hall Grp forus,0.728,0.60,-3,0.79,0.427,3.2,,5.33,5.33,-59.6,-23.57,-,-72.0,1.47,0.60,38.0,-33.6
192,199,SUL,Super Cheap Auto ,0.723,5.67,26,5.95,4.10,20,f,3.53,5.04,38.5,31.9,17.8,23.8,4.63,0.74,33.6,10.7
193,195,EWC,Energy World Corp,0.71,0.455,-0.5,0.645,0.25,-,,-,-,-,3.02,15.1,-,1.47,0.30,-28.9,-20.6
194,197,CGG,Citadel Resource Grp,0.71,0.30,,0.444,0.234,-,,-,-,-,-0.75,-,103.4,3.00,-,15.4,0.6
195,194,CGX,CGA Min Ltd,0.706,2.13,-11,2.61,1.52,-,,-,-,-,1.86,114.5,-25.0,3.89,-,25.3,41.6
196,185,OMH,OM Hldgs Ltd,0.703,1.41,-16,2.13,1.405,2,,1.42,1.42,-69.2,5.59,25.2,-77.4,2.65,0.54,-18.6,48.0
197,196,ENV,Envestra Ltd,0.70,0.505,-1,0.595,0.455,5.5,p,10.89,12.16,200.0,3.49,14.5,29.4,1.46,-0.05,7.7,-10.9
198,200,SXL,Sthn Cross Media,0.699,1.845,6.5,2.31,1.053,6.7,,3.63,3.63,-83.6,-36.65,-,49.0,0.83,-0.51,49.1,-14.7
199,203,HDF,Hastings Divers stp,0.696,1.37,5.5,1.40,0.80,12,,8.76,8.76,-51.3,-12.55,-,-1.8,1.15,1.23,75.0,-16.8
200,202,AUI,Aust United Invest,0.695,6.81,22,7.90,6.40,25,f,3.67,5.24,-,18.7,36.4,-48.9,1.32,7.49,8.6,-6.0
201,201,SLX,Silex Systems,0.69,4.62,11,8.03,4.31,-,,-,-,-,-9.7,-,-60.3,8.84,0.43,-33.3,-23.8
202,198,VBA,Virgin Blue Hldgs,0.685,0.31,-0.5,0.80,0.275,-,,-,-,-100.0,-2.3,-,-,1.19,0.39,3.3,-45.6
203,205,CRG,Crane Grp Ltd,0.656,8.38,,11.66,7.76,46,f,5.49,7.84,-11.3,39,21.5,-16.1,1.02,4.41,-20.0,-18.4
204,192,OGC,OceanaGold Corp cdi,0.653,2.86,-42,3.90,0.845,-,,-,-,-,35.68,8.0,-,1.49,2.35,184.6,-8.9
205,218,GRR,Grange Res,0.645,0.56,5.5,0.785,0.235,-,,-,-,-,30.05,1.9,2298.4,2.43,-,76.6,-33.3
206,209,SLM,Salmat Ltd,0.644,4.05,5,4.58,3.55,22,f,5.43,7.76,8.1,24.51,16.5,33.7,2.29,-0.71,13.8,-3.1
207,212,CLO,Clough Ltd,0.642,0.835,2,1.035,0.725,2,,2.40,2.65,100.0,7.98,10.5,-27.9,2.60,0.31,2.8,24.2
208,207,IGO,Independence Grp,0.637,5.60,-11,5.92,3.65,5,f,0.89,1.28,-50.0,25.18,22.2,-53.9,3.26,1.30,6.8,-0.6
209,206,CDU,Cudeco Ltd,0.637,4.64,-12,6.59,2.81,-,,-,-,-,0.42,1104.8,-,6.36,-,68.7,5.0
210,211,SAI,SAI Global Ltd,0.637,3.99,5.6,4.477,2.649,11.9,f,2.98,4.26,4.5,19.4,20.6,6.6,3.00,-0.98,44.8,5.5
211,204,SFR,Sandfire Res,0.637,4.84,-16,5.26,1.45,-,,-,-,-,-14.15,-,-24.9,228.22,-,113.2,139.3
212,210,NHF,NIB Hldgs Ltd,0.629,1.27,,1.45,0.88,6.4,f,5.04,7.20,252.4,13,9.8,-17.3,1.74,0.75,42.2,-
213,217,CMW,Cromwell Grp stp,0.629,0.715,2.5,0.85,0.545,8,,11.19,11.19,-10.0,-5.5,-,-,1.17,0.73,24.8,-8.0
214,215,IVC,Invocare Ltd,0.62,6.07,7,6.50,5.33,25.25,f,4.16,5.94,7.4,32.9,18.4,17.6,8.00,0.48,11.2,3.3
215,219,GUD,GUD Hldgs,0.616,9.35,56,10.62,7.79,62,f,6.63,9.47,3.3,76.5,12.2,27.6,2.82,1.92,22.7,0.5
216,213,PPC,Peet Ltd,0.598,1.99,-6,2.42,1.61,8,f,4.02,5.74,-63.0,7.7,25.8,-75.5,2.95,-,21.7,-14.9
217,214,GOLD,ETFS Metals etfs gold,0.597,126.95,-395,150.00,110.60,-,,-,-,-,63.17,201.0,-,-,-,-,-
218,216,IFN,Infigen Energy stp,0.593,0.78,-2.5,1.55,0.66,4.5,,5.77,5.77,-37.9,30.95,2.5,789.8,0.65,0.55,-39.6,-21.6
219,229,MRU,Mantra Res,0.59,4.53,64,6.42,3.23,-,,-,-,-,-24.68,-,-52.5,23.26,-,20.2,71.1
220,208,SBM,St Barbara Ltd,0.586,0.30,-3,0.395,0.184,-,,-,-,-,-2.37,-,-,1.98,0.21,63.5,-12.3
221,220,AEO,Austereo Grp Ltd,0.576,1.67,5.5,1.925,1.27,9.1,f,5.45,7.78,-9.0,11.98,13.9,-5.3,0.87,-0.57,21.9,-0.6
222,226,GNS,Gunns Ltd,0.553,0.685,2.5,1.325,0.26,2,,2.92,4.16,-58.6,1.5,45.7,-38.2,0.42,1.59,-24.5,-37.4
223,225,GNM,Gujarat Nre Coal,0.552,0.62,2,0.77,0.54,-,,-,-,-,-1.38,-,13.1,1.18,0.53,3.3,4.7
224,227,HIL,Hills Ind Ltd,0.549,2.21,7,2.93,1.605,9,f,4.07,5.81,-63.6,5.9,37.5,-46.3,1.28,1.39,33.0,-24.5
225,221,MQA,Macq Atlas Roads stp,0.543,1.20,-1,1.27,0.51,-,,-,-,-,-,-,-,-,-,-,-
226,224,CAB,Cabcharge Aust,0.542,4.50,5,6.66,4.35,34,f,7.56,10.79,-,48.9,9.2,1.4,1.94,-,-7.2,-25.2
227,222,SPT,Spotless Grp Ltd,0.532,2.05,-5,3.23,2.00,11,p,5.37,7.24,-47.6,21.5,9.5,79.9,1.46,-,-15.6,-19.1
228,223,FWD,Fleetwood Corp,0.522,9.67,-38,10.13,6.42,66,f,6.83,9.75,164.0,64.7,14.9,1.0,3.68,2.12,61.3,10.0
229,230,SIP,Sigma Pharmaceutical,0.513,0.435,1,1.248,0.34,3,,6.90,9.84,-55.4,-40.7,-,3.7,0.48,0.15,-63.9,-34.3
230,228,AHE,Automotive Hldgs,0.512,2.27,1,2.88,1.51,17,f,7.49,10.70,-18.8,28.14,8.1,-21.9,1.46,0.75,44.8,-10.9
231,233,SMM,Summit Res,0.511,2.38,14,2.41,1.704,-,,-,-,-,-1.67,-,331.4,12.32,-,16.7,-11.0
232,236,PAN,Panoramic Res,0.505,2.46,15,3.068,1.603,7,f,2.85,4.07,-75.0,18.7,13.2,-50.8,1.76,1.41,-6.4,-9.8
233,232,MRM,Mermaid Marine,0.504,2.70,9,3.25,1.935,7,f,2.59,3.70,200.0,18.59,14.5,23.5,3.00,0.95,37.8,17.0
234,234,PXS,Pharmaxis Ltd,0.497,2.20,8,3.41,1.655,-,,-,-,-,-20,-,66.5,3.61,0.53,-9.8,-13.1
235,231,BKI,BKI Invest Ltd,0.496,1.185,0.5,1.325,1.09,5.5,f,4.64,6.62,-,6.47,18.3,-29.1,1.05,1.45,3.6,-3.2
236,239,DUI,Diversified United,0.475,2.95,7,3.53,2.73,13,f,4.41,6.29,-,4.4,67.0,-63.1,1.29,3.29,9.8,-6.2
237,235,CDI,Challenger Div Pro stp,0.466,0.51,-1,0.58,0.38,5.05,,9.90,9.90,-20.7,0.46,110.9,-61.4,0.98,0.65,16.4,-13.4
238,237,NPX,Nuplex Ind,0.459,2.39,-3,2.80,1.465,10.22,p,4.28,5.87,-92.0,31.15,7.7,-53.4,1.10,1.58,69.5,-32.2
239,244,CIN,Carlton Invest,0.459,17.29,79,18.95,14.90,67,f,3.88,5.54,-,63,27.4,25.5,1.13,21.78,20.0,-5.5
240,240,CSV,CSG Ltd,0.459,1.89,,2.30,1.015,5,f,2.65,3.78,12.5,13.85,13.6,20.9,5.34,0.05,78.7,11.3
241,253,MSL,MAC Services (The),0.451,2.72,22,2.85,1.355,8.75,f,3.22,4.60,13.3,15.4,17.7,19.0,3.33,0.86,99.9,6.9
242,238,MDL,Mineral Deposits,0.447,0.77,-3,1.175,0.605,-,,-,-,-,-13.82,-,293.4,1.00,0.57,10.0,-19.1
243,241,CHO,Choiseul Investments   ,0.447,4.61,-5,5.28,4.41,21,f,4.56,6.51,-10.2,16.4,28.1,-24.8,1.21,5.42,4.5,-6.6
244,252,NFE,Northern Iron Ltd,0.444,1.52,10,2.00,1.18,-,,-,-,-,-47.6,-,-,2.99,-,-7.9,-
245,243,BRM,Brockman Res,0.439,3.10,-2,4.05,1.19,-,,-,-,-,-14.9,-,-23.0,4.43,-,160.6,69.2
246,263,KZL,Kagara Ltd,0.438,0.65,6,1.32,0.465,-,,-,-,-,-18.99,-,-,1.33,0.67,-39.8,-53.3
247,248,MAH,Macmahon Hldgs,0.433,0.59,1,0.885,0.45,1.5,,2.54,2.54,-71.8,3.4,17.4,-65.1,1.39,0.39,33.8,-21.2
248,242,ASB,Austal Ltd,0.433,2.30,-6,3.12,1.935,6,,2.61,3.73,-53.8,4.35,52.9,-25.1,1.84,1.30,-16.6,-11.3
249,246,CIF,Challenger Infra stp,0.432,1.355,0.5,2.06,1.28,15,,11.07,11.07,-41.2,-59.2,-,-48.7,0.53,-1.66,-14.8,-25.0
250,266,GIR,Giralia Res NL,0.43,2.41,22,2.64,0.686,-,,-,-,-,0.1,2410.0,-32.5,5.48,-,197.5,48.7
251,258,EHL,Emeco Hldgs,0.426,0.675,3.5,0.995,0.45,2,,2.96,4.22,-11.1,-4.2,-,-14.6,0.62,0.71,25.5,-20.0
252,249,ASL,Ausdrill Ltd,0.426,1.675,2,2.34,1.158,11,f,6.57,9.38,-,20.62,8.1,3.3,1.39,1.60,57.5,-7.7
253,254,BTT,BT Invest Mngmnt,0.424,2.65,6.3,3.189,2.081,10.4,f,3.92,5.60,-11.2,14.76,18.0,-33.7,1.47,0.32,27.1,-
254,247,BCS,Brisconnection Tr stp,0.424,1.09,-1,1.40,1.00,-,,-,-,-,15.06,7.2,-,0.38,-0.54,113.3,-
255,245,QUB,Qube Logistics unt,0.423,0.82,-1.5,0.961,0.591,4,,4.88,5.28,-11.1,6.4,12.8,-71.9,2.14,0.96,34.1,-7.8
256,261,IIN,iiNet Ltd,0.422,2.78,13,3.00,1.67,8,f,2.88,4.11,14.3,17.4,16.0,9.6,2.09,0.04,64.5,19.1
257,264,CDD,Cardno Ltd,0.415,3.93,20,5.058,3.268,28,f,7.12,10.18,3.7,38.62,10.2,6.0,1.34,0.65,8.0,-14.0
258,250,TRS,The Reject Shop,0.412,15.81,-24,17.39,12.29,62,f,3.92,5.60,14.6,86.4,18.3,13.6,10.43,2.17,22.9,6.8
259,251,ARP,ARB Corp,0.411,5.67,-8,6.40,3.677,17.5,f,3.09,4.41,10.0,40.44,14.0,14.7,4.47,1.22,55.9,17.2
260,257,WOT,Westpac Office Tr unt,0.41,0.85,,0.85,0.69,6.65,,7.82,7.82,66.3,1.96,43.4,-40.0,0.99,0.84,-,-
261,255,MIO,Miclyn Exp Offshr,0.408,1.50,-2,1.95,1.37,-,,-,-,-,-,-,-,1.64,-,-,-
262,260,AAC,Aust Agriculture,0.398,1.505,-2,1.595,1.22,-,,-,-,-100.0,-20.3,-,35.8,0.62,2.42,14.9,-19.8
263,262,MCR,Mincor Res NL,0.396,1.98,-3,2.92,1.30,7,f,3.54,5.05,-50.0,10.12,19.6,-,1.99,0.98,-6.6,-14.6
264,270,ENE,Energy Develop,0.396,2.53,12,3.41,2.22,7,,2.77,2.77,20.0,7.86,32.2,-5.8,1.41,1.79,6.2,-12.7
265,259,EAU,Eldorado Gold cdi,0.396,17.68,-36,21.48,12.86,-,,-,-,-,-,-,-,-,-,-,-
266,268,SMX,SMS Management,0.394,5.90,13,7.21,4.16,27.5,f,4.66,6.66,-,38.4,15.4,-2.7,4.95,0.69,41.0,4.1
267,256,RRL,Regis Res,0.394,0.95,-4,1.07,0.432,-,,-,-,-,-45.1,-,2175.5,10.95,-,74.0,-8.4
268,265,SDL,Sundance Res,0.393,0.145,,0.215,0.105,-,,-,-,-,-0.54,-,51.1,3.21,-,-19.4,-34.2
269,269,NZO,NZ Oil & Gas ,0.389,1.00,2.5,1.47,0.96,4.11,,4.11,4.11,-8.6,-1.99,-,-49.7,0.97,0.96,-18.3,-1.4
270,278,CER,Centro Retail stp,0.389,0.17,1.5,0.265,0.092,0.37,,2.18,2.18,-73.2,-18.43,-,315.2,0.56,0.35,75.4,-52.2
271,267,TWR,Tower Ltd,0.387,1.485,-0.5,1.75,1.25,10.32,,6.95,6.95,15.0,16.93,8.8,16.3,1.17,1.14,20.3,-4.9
272,271,BKL,Blackmores Ltd,0.379,22.71,11,24.00,15.48,99,f,4.36,6.23,6.7,132,17.2,7.7,6.47,3.76,50.6,5.5
273,272,APE,AP Eagers Ltd,0.375,12.51,,13.55,8.65,62,f,4.96,7.08,40.9,121.6,10.3,11.2,1.13,8.81,52.4,-2.7
274,274,DMP,Domino Pizza Enterpr,0.373,5.46,5,5.80,3.60,14,f,2.56,3.66,13.8,26,21.0,22.9,3.93,0.69,56.4,22.4
275,305,MCU,Mitchell Comms,0.373,1.235,26.5,1.24,0.73,4.4,f,3.56,5.09,2.6,6.6,18.7,1.7,2.46,-,58.4,4.7
276,282,MMS,McMillan Shakespeare,0.369,5.45,33,5.48,2.75,20.5,f,3.76,5.37,15.2,32.88,16.6,19.5,6.43,0.34,91.9,7.2
277,285,CUS,Customers Ltd,0.369,2.72,22,3.154,2.10,-,,-,-,-,18.4,14.8,-,2.25,0.26,18.3,7.3
278,276,HST,Hastie Grp Ltd,0.367,1.53,2,2.30,1.34,10,f,6.54,9.33,-21.5,22.2,6.9,17.2,1.00,-0.26,6.5,-22.1
279,277,RIC,Ridley Corp,0.365,1.185,2.5,1.28,0.84,7,,5.91,5.91,-,8.51,13.9,-,1.32,0.82,51.8,9.8
280,279,SRL,Straits Res,0.362,1.42,3.5,2.157,1.165,-,,-,-,-,51.8,2.7,2416.1,0.42,2.58,-27.6,-26.1
281,275,PPX,PaperlinX Ltd,0.362,0.60,-0.5,0.845,0.47,-,,-,-,-100.0,-62.7,-,-,0.29,0.60,18.9,-40.1
282,286,BOW,Bow Energy Ltd,0.362,1.29,9,1.605,0.905,-,,-,-,-,4.42,29.2,2.2,9.03,-,22.9,108.9
283,281,FXL,Flexigrp Ltd,0.349,1.29,-1,1.779,1.10,6,f,4.65,6.64,9.1,23.7,5.4,-3.8,2.93,0.23,14.2,-12.2
284,301,BOC,Bougainville Copper,0.345,0.86,11,0.87,0.45,-,,-,-,-,0.9,95.6,-,-,0.38,-,-
285,289,SGN,STW Comms,0.344,0.945,4.5,1.03,0.58,3.5,f,3.70,5.29,-,7.32,12.9,-,-,0.15,-,-
286,287,IDL,Industrea Ltd,0.34,0.355,0.5,0.51,0.225,1.3,f,3.66,5.21,-,5.07,7.0,-,-,0.03,-,-
287,306,IRN,Indophil Res,0.337,0.795,10.5,1.265,0.475,-,,-,-,-,-2.71,-,-,-,-,-,-
288,290,SLR,Silver Lake Resource,0.336,1.88,8,2.09,0.635,-,,-,-,-,7.96,23.6,-,-,0.28,-,-
289,284,KMD,Kathmandu Hldgs,0.333,1.665,-4.5,1.97,1.435,-,,-,-,-,-0.17,-,-,-,-0.09,-,-
290,273,ALD,Allied Gold Ltd,0.333,0.32,-4,0.545,0.25,-,,-,-,-,-3.42,-,-,-,0.26,-,-
291,288,WBB,Wide Bay Aust Ltd,0.329,10.27,-15,11.26,7.80,62,f,6.04,8.62,-,60.89,16.9,-,-,3.62,-,-
292,299,PRC,Pike River Coal,0.32,0.79,4,0.971,0.599,-,,-,-,-,-4.01,-,-,-,0.56,-,-
293,297,SDM,Sedgman Ltd,0.319,1.55,6,1.81,1.07,6,f,3.87,5.53,-,12.9,12.0,-,-,0.38,-,-
294,296,GOZ,Growthpoint Prop stp,0.319,2.00,7,2.05,1.35,6.25,,3.13,3.13,-,-1.4,-,-,-,2.03,-,-
295,280,DTE,Dart Energy Ltd def,0.317,0.755,-8.5,0.88,0.745,-,,-,-,-,-,-,-,-,-,-,-
296,292,LEP,ALE Prop Grp stp,0.316,2.06,-2,2.43,1.90,27,,13.11,13.11,-,95.98,2.1,-,-,2.39,-,-
297,294,AAD,Ardent Leisure stp,0.315,1.02,-0.5,1.845,0.94,14.3,,14.02,14.02,-,2.73,37.4,-,-,1.10,-,-
298,298,ACR,Acrux Ltd,0.313,1.95,5,2.60,1.17,-,,-,-,-,-2.84,-,-,-,0.06,-,-
299,291,HZN,Horizon Oil Ltd,0.31,0.275,-1,0.40,0.175,-,,-,-,-,6.28,4.4,-,-,0.19,-,-
300,293,FPA,Fisher & Paykel App,0.308,0.425,-1.5,0.71,0.425,-,,-,-,-,-10.54,-,-,-,-,-,-
