Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, September 16, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4229.9 at 2011-09-16T16:38:17. Report at Friday, September 16, 2011. Processed Saturday at 2011-09-17T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,122.775,38.23,+32,49.81,34.81,97.94,f,2.56,3.66,-3.2,399.57,9.6,39.1,2.283,9.90,.6,10.2,,
2,2,CBA,C'wlth Bank  of Aust,71.046,45.58,-183,55.77,43.41,320.00,f,7.02,10.03,10.3,395.10,11.5,19.4,1.905,16.82,-5.1,8.6,,
3,3,WBC,Westpac Banking,60.362,19.92,-21,25.60,17.84,150.00,f,7.53,10.76,19.8,249.20,8.0,55.7,1.505,9.55,-8.3,3.9,,
4,4,ANZ,ANZ Banking Grp,52.055,19.80,-14,25.96,17.63,138.00,f,6.97,9.96,23.5,206.30,9.6,17.1,1.524,10.61,-11.2,8.3,,
5,5,NAB,National Aust Bank,50.318,22.86,-46,28.18,19.64,162.00,f,7.09,10.12,4.1,205.10,11.1,10.1,1.292,12.80,-3.7,4.8,,
6,6,NWS,News Corp,41.457,15.96,+36,18.48,13.32,14.33,,.90,.90,-5.5,96.84,16.5,-13.4,.455,2.41,2.0,2.3,,
7,7,TLS,Telstra Corp,38.076,3.06,+2,3.17,2.55,28.00,f,9.15,13.07,-,26.10,11.7,-16.7,3.098,.36,28.3,-1.2,,
8,8,WES,Wesfarmers,35.642,30.73,-12,35.26,26.04,150.00,f,4.88,6.97,20.0,166.70,18.4,22.7,1.220,4.12,-2.1,9.3,,
9,9,RIO,Rio Tinto,31.057,71.27,+2,89.04,63.85,111.75,f,1.57,2.24,128.8,731.53,9.7,75.2,.484,18.81,-5.8,4.0,,
10,10,WOW,Woolworths,30.043,24.63,-75,30.18,23.70,122.00,f,4.95,7.08,6.1,173.60,14.2,5.1,3.829,1.94,-10.5,.9,,
11,11,NCM,Newcrest Min,29.154,38.11,-175,43.71,35.15,30.00,,.79,.79,20.0,126.40,30.2,-6.7,2.101,13.32,-3.2,12.0,,
12,12,WPL,Woodside Petroleum,27.168,34.25,+23,50.85,30.53,106.93,f,3.12,4.46,2.5,161.22,21.2,-5.9,2.325,14.06,-19.8,-9.9,,
13,13,FMG,Fortescue Metals Grp,18.962,6.09,-12,7.34,4.84,7.00,f,1.15,1.43,-,30.60,19.9,89.5,8.365,.73,18.2,9.7,,
14,14,WDC,Westfield Grp,18.033,7.81,+5,10.204,7.24,55.76,,7.14,7.14,-13.3,34.66,22.5,19.7,1.073,7.07,-13.2,-9.5,,
15,17,ORG,Origin Energy,14.309,13.43,+23,17.22,12.00,50.00,f,3.72,5.32,8.8,19.60,68.5,18.8,1.059,6.39,-4.7,.5,,
16,15,CSL,CSL,14.286,27.05,-46,38.07,26.12,80.00,p,2.96,2.99,-,174.01,15.5,6.0,3.920,5.20,-16.0,-8.0,,
17,16,QBE,QBE Insurance Grp,14.226,13.02,-13,19.60,12.25,128.00,p,9.83,10.25,-,130.15,10.0,-39.0,1.391,4.26,-18.3,-15.4,,
18,18,AMP,AMP,11.331,4.03,-12,5.82,3.61,30.00,p,7.44,8.88,-,31.40,12.8,-3.4,3.780,.97,-15.9,-11.7,,
19,20,CNA,Coal & Allied Ind,10.607,122.50,-40,134.99,89.80,258.00,f,2.11,3.01,15.3,500.30,24.5,-37.4,6.987,18.43,20.0,10.0,,
20,19,SUN,Suncorp Grp,10.396,8.08,-24,9.76,6.03,35.00,f,4.33,6.19,-,35.56,22.7,-31.5,.742,6.03,-6.4,2.1,,
21,21,STO,Santos,10.055,11.45,-7,16.90,10.11,30.00,f,2.62,3.74,-11.9,93.40,12.3,48.3,1.322,-,-8.5,-11.0,,
22,23,FGL,Foster's Grp,9.627,4.96,+5,5.23,4.23,25.25,,5.09,6.13,13.7,-4.60,-,-,24.091,-.22,6.8,8.3,,
23,22,BXB,Brambles,9.621,6.50,-16,7.46,5.79,26.00,p,4.00,4.34,-48.0,30.63,21.2,-10.1,4.215,.22,7.7,-1.5,,
24,24,CCL,Coca-Cola Amatil,8.933,11.78,-4,12.74,10.04,50.00,f,4.24,6.06,11.5,58.00,20.3,11.4,4.872,1.56,2.5,17.3,,
25,25,ORI,Orica,8.837,24.28,+31,28.10,22.25,91.00,p,3.75,5.02,3.0,428.57,5.7,16.7,2.433,1.52,-2.1,11.5,,
26,26,AMC,Amcor,8.225,6.70,+3,7.43,5.87,35.00,,5.22,5.22,18.6,29.10,23.0,15.1,2.194,1.37,8.3,16.0,,
27,27,QRN,QR National,8.150,3.34,+2,3.59,2.53,3.70,,1.11,1.11,-,14.90,22.4,37.7,1.166,2.86,-,-,,
28,28,OSH,Oil Search,8.056,6.10,+1,7.64,5.47,3.96,,.65,.65,-8.1,17.31,35.2,13.5,2.926,-,-.2,3.8,,
29,29,MQG,Macquarie Grp,7.840,22.51,-49,41.95,20.90,186.00,,8.26,8.26,-,282.50,8.0,-13.1,.657,26.16,-34.6,-10.8,,
30,30,TCL,Transurban Grp,7.820,5.39,+1,5.54,4.54,27.00,,5.01,5.01,12.5,7.80,69.1,71.1,1.959,2.59,14.2,4.2,,
31,31,WRT,Westfield Retail Tr,7.635,2.50,+10,2.75,2.18,8.54,,3.42,3.42,-,18.71,13.4,-,-,3.21,-,-,,
32,32,SGP,Stockland,7.054,2.96,+5,4.01,2.52,23.70,,8.01,8.01,8.7,31.70,9.3,8.7,.795,3.65,-20.4,-11.4,,
33,34,AGK,AGL Energy,6.781,14.70,+4,16.92,12.50,60.00,f,4.08,4.99,1.7,122.40,12.0,38.6,1.069,6.95,-5.3,6.4,,
34,37,WOR,WorleyParsons,6.503,26.91,+106,33.61,21.13,86.00,p,3.20,3.98,13.9,148.30,18.1,2.7,3.502,.65,24.6,-.5,,
35,33,ILU,Iluka Res,6.410,15.31,-125,19.46,5.84,28.00,,1.83,1.83,-,45.20,33.9,-,5.700,2.91,160.1,49.2,,
36,36,IAG,Insurance Aust Grp,6.279,3.02,+1,4.03,2.74,16.00,f,5.30,7.57,23.1,12.08,25.0,141.6,1.371,1.23,-13.0,-6.3,,
37,39,MAP,MAp Grp,6.198,3.33,+1,3.47,2.85,21.00,,6.31,6.31,-,-10.38,-,-,1.149,-,21.7,18.3,,
38,35,LEI,Leighton Hldgs,6.155,18.29,-45,37.26,16.79,60.00,,3.28,4.69,-59.1,-133.10,-,-,2.653,6.43,-42.3,-17.8,,
39,40,CWN,Crown,6.095,8.07,+1,9.20,7.45,37.00,p,4.58,5.66,-,44.29,18.2,15.6,1.869,3.14,.6,4.3,,
40,38,IPL,Incitec Pivot,5.994,3.68,-12,4.72,3.14,9.30,,2.53,2.53,77.3,27.30,13.5,20.9,1.660,.45,5.1,-3.3,,
41,41,GPT,GPT Grp,5.865,3.19,+8,3.22,2.58,17.20,,5.39,5.39,-40.0,49.27,6.5,37.6,.843,3.64,14.8,-10.8,,
42,42,ASX,ASX,5.237,29.90,+137,43.89,25.83,183.20,f,6.13,8.75,5.8,201.60,14.8,2.4,1.733,4.01,-2.9,5.4,,
43,43,CFX,CFS Retail Prop,4.983,1.755,+.5,1.96,1.49,12.70,p,7.24,7.26,1.6,19.35,9.1,11.3,.854,2.05,-4.1,-2.6,,
44,44,MCC,Macarthur Coal,4.833,16.00,+7,16.02,10.09,40.00,f,2.50,3.57,60.0,83.00,19.3,-12.4,2.695,.83,40.6,17.2,,
45,46,GMG,Goodman Grp,4.770,.645,+2.5,.76,.56,3.50,,5.43,5.43,2.9,5.90,10.9,-35.8,.951,.49,2.3,-29.1,,
46,47,AIO,Asciano,4.653,1.59,+3.5,1.795,1.335,2.00,f,1.26,1.79,-,6.00,26.5,114.5,1.446,-,-2.4,-20.1,,
47,48,RMD,ResMed Inc,4.404,2.83,-2,3.60,2.49,-,,-,-,-,13.87,20.4,-3.5,2.733,.89,-16.3,1.6,,
48,49,SHL,Sonic Healthcare,4.368,11.20,+1,13.14,10.33,59.00,p,5.27,5.90,-,75.80,14.8,.7,1.736,-2.30,7.1,-.5,,
49,45,LLC,Lend Lease Grp,4.322,7.57,-50,9.28,6.93,35.00,,4.62,5.19,9.4,91.70,8.3,31.5,1.190,4.05,3.7,-2.0,,
50,50,NHC,New Hope Corp,4.193,5.05,-11,5.54,4.50,9.75,f,1.93,2.76,2.7,57.90,8.7,-30.3,1.792,2.76,4.9,15.5,,
51,52,CPU,Computershare,4.179,7.52,-3,11.37,6.55,28.00,p,3.72,4.68,-,44.26,17.0,-23.4,3.603,-.01,-20.3,-4.2,,
52,53,FBU,Fletcher Bldg,4.119,6.07,-10,7.11,5.66,20.86,,3.44,4.16,7.4,34.74,17.5,9.2,1.442,2.09,.1,6.6,,
53,54,AFI,Aust Foundation,4.115,4.02,-6,5.05,3.82,21.00,f,5.22,7.46,-,23.02,17.5,23.8,.972,4.38,-11.3,-1.7,,
54,51,DXS,DEXUS Prop Grp,4.041,.835,-3.5,.925,.735,5.18,,6.20,6.20,1.6,11.44,7.3,24.2,.761,1.01,3.8,-8.8,,
55,57,MGR,Mirvac Grp,3.998,1.17,+2,1.415,.965,8.20,,7.01,7.01,2.5,5.38,21.7,13.8,.714,1.62,-10.6,-15.6,,
56,58,TEL,Telecom Corp of NZ,3.946,2.05,+8,2.174,1.425,11.18,,5.45,5.45,-29.1,6.65,30.8,-4.7,2.212,.49,43.7,5.3,,
57,56,AWC,Alumina,3.758,1.54,-10,2.72,1.455,6.83,f,4.44,6.33,214.1,1.88,81.9,92.0,1.223,1.14,-12.1,-14.9,,
58,61,RHC,Ramsay Health Care,3.672,18.17,+48,19.10,14.43,52.00,f,2.86,4.09,19.5,99.60,18.2,19.4,2.816,1.94,21.5,25.7,,
59,59,OZL,OZ Minerals,3.624,11.19,-42,16.814,10.30,34.00,,3.04,3.04,-,40.90,27.4,234.3,1.101,8.02,-19.2,-9.2,,
