Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, April 26, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5082.7 at 2013-04-26T16:45:06. Report at Friday, April 26, 2013. Processed Saturday at 2013-04-27T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,113.994,70.84,+206,71.735,48.55,361.00,f,5.10,7.28,4.4,446.70,15.9,-1.2,2.742,-,44.6,13.3,,
2,2,BHP,BHP Billiton,104.637,32.58,+118,39.34,30.09,110.65,f,3.40,4.85,14.1,176.90,18.4,-13.6,1.590,11.33,-5.2,-4.5,,
3,3,WBC,Westpac Banking,101.088,32.57,+134,32.92,20.00,166.00,f,5.10,7.28,6.4,195.80,16.6,4.5,2.187,10.47,54.0,13.7,,
4,4,ANZ,ANZ Banking Grp,81.983,29.88,+147,30.18,20.26,145.00,f,4.85,6.93,3.6,213.40,14.0,4.0,1.989,12.22,33.1,14.1,,
5,5,NAB,National Aust Bank,76.433,32.63,+118,32.96,21.95,180.00,f,5.52,7.88,4.7,175.30,18.6,-2.9,1.745,13.82,39.5,12.8,,
6,6,NWS,News Corp,69.950,30.31,+72,30.89,18.87,14.04,,.46,.46,3.0,165.95,18.3,40.1,.979,2.47,61.1,16.8,,
7,7,TLS,Telstra Corp,61.220,4.92,+16,4.93,3.50,28.00,f,5.69,8.13,-,28.60,17.2,20.8,5.237,.34,48.4,25.8,,
8,8,WES,Wesfarmers,49.726,42.94,+118,43.50,28.43,172.00,f,4.01,5.72,10.0,193.60,22.2,10.6,1.687,4.63,48.5,18.9,,
9,9,WOW,Woolworths,45.240,36.40,+91,36.84,26.147,129.00,f,3.54,5.06,3.3,162.88,22.3,25.6,5.356,2.17,46.1,15.3,,
10,11,WPL,Woodside Petroleum,31.679,38.45,+435,39.21,30.09,126.62,f,3.29,4.70,19.9,352.47,10.9,18.4,2.078,17.71,15.4,-2.1,,
11,10,CSL,CSL,30.660,61.91,+186,62.75,36.08,95.66,,1.55,1.55,3.8,217.08,28.5,8.8,8.943,5.08,72.0,26.9,,
12,12,WDC,Westfield Grp,25.430,11.59,-12,11.80,9.03,49.50,,4.27,4.27,2.3,75.79,15.3,-2.2,1.613,6.90,31.0,10.5,,
13,13,RIO,Rio Tinto,24.315,55.80,+148,72.30,48.37,160.18,f,2.87,4.10,15.9,-155.72,-,-38.8,.435,19.53,-13.4,-6.2,,
14,15,SUN,Suncorp Grp,16.160,12.56,+57,12.71,7.329,45.00,f,3.58,5.12,14.3,71.16,17.7,26.3,1.144,6.32,63.7,17.3,,
15,14,QBE,QBE Insurance Grp,15.804,13.17,+17,14.69,10.02,50.00,f,3.80,4.32,-42.5,62.69,21.0,-1.7,1.437,4.30,-1.0,-9.5,,
16,16,AMP,AMP,15.547,5.28,+22,5.59,3.71,25.00,p,4.73,5.95,-13.8,24.70,21.4,-2.7,2.064,1.13,30.3,.3,,
17,18,BXB,Brambles,13.563,8.71,+33,8.87,6.04,26.50,p,3.04,3.43,.5,41.07,21.2,23.0,5.044,.55,25.7,10.4,,
