Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, October 28, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4411.4 at 2011-10-28T16:36:58. Report at Friday, October 28, 2011. Processed Saturday at 2011-10-29T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,124.253,38.69,+299,49.81,33.68,97.94,f,2.53,3.62,-3.2,399.57,9.7,39.1,2.310,9.90,-5.4,14.5,,
2,2,CBA,C'wlth Bank  of Aust,78.749,49.96,+241,55.77,42.30,320.00,f,6.41,9.15,10.3,395.10,12.6,18.7,2.112,16.82,8.8,14.1,,
3,3,WBC,Westpac Banking,68.727,22.68,+118,25.60,17.84,150.00,f,6.61,9.45,19.8,249.20,9.1,55.7,1.713,9.55,6.9,10.5,,
4,4,ANZ,ANZ Banking Grp,58.055,22.08,+87,25.96,17.63,138.00,f,6.25,8.93,23.5,206.30,10.7,17.1,1.700,10.61,-5.4,15.3,,
5,5,NAB,National Aust Bank,57.209,25.99,+167,28.18,19.64,172.00,f,6.62,9.45,13.2,233.60,11.1,16.9,1.356,13.62,8.9,9.8,,
6,6,NWS,News Corp,42.189,16.85,+24,18.48,13.32,14.33,,.85,.85,-5.5,96.84,17.4,-13.4,.480,2.41,2.7,5.3,,
7,7,TLS,Telstra Corp,38.698,3.11,-3,3.22,2.55,28.00,f,9.00,12.86,-,26.10,11.9,-16.7,3.148,.36,28.0,-.2,,
8,8,WES,Wesfarmers,37.846,32.69,+169,35.26,26.04,150.00,f,4.59,6.55,20.0,166.70,19.6,22.7,1.298,4.12,3.4,22.5,,
9,10,RIO,Rio Tinto,30.599,70.22,+765,89.04,58.52,111.75,f,1.59,2.27,128.8,731.53,9.6,75.2,.476,18.81,-13.9,6.4,,
10,9,WOW,Woolworths,29.168,23.82,-24,28.94,23.70,122.00,f,5.12,7.32,6.1,173.60,13.7,5.1,3.718,1.94,-11.9,-1.0,,
11,11,WPL,Woodside Petroleum,29.004,36.00,+262,50.85,29.76,106.93,f,2.97,4.24,2.5,161.22,22.3,-5.9,2.482,14.06,-14.9,-2.1,,
12,12,NCM,Newcrest Min,26.195,34.22,+92,43.71,32.66,30.00,,.88,.88,20.0,126.40,27.1,-6.7,1.888,13.32,-13.6,18.8,,
13,13,WDC,Westfield Grp,17.733,7.68,+13,10.204,7.21,55.76,,7.26,7.26,-13.3,34.66,22.2,19.7,1.055,7.07,-15.5,-9.5,,
14,15,QBE,QBE Insurance Grp,16.923,15.17,+140,19.60,11.89,128.00,p,8.44,8.80,-,130.15,11.7,-39.0,1.655,4.26,-4.4,-9.9,,
15,16,ORG,Origin Energy,15.748,14.50,+45,17.22,12.00,50.00,f,3.45,4.93,8.8,19.60,74.0,18.8,1.165,6.39,2.3,4.0,,
16,17,FMG,Fortescue Metals Grp,15.569,5.00,+75,7.34,3.95,7.00,f,1.40,1.74,-,30.60,16.3,89.5,6.868,.73,-18.9,19.8,,
17,14,CSL,CSL,15.267,29.08,-92,38.07,26.12,80.00,p,2.75,2.78,-,174.01,16.7,6.0,4.189,5.20,-9.2,-5.1,,
18,18,AMP,AMP,12.503,4.38,+33,5.82,3.61,30.00,p,6.85,8.17,-,31.40,13.9,-3.4,4.171,.97,-12.5,-1.2,,
19,19,STO,Santos,11.743,13.20,+108,16.90,10.11,30.00,f,2.27,3.25,-11.9,93.40,14.1,48.3,1.545,-,7.0,4.8,,
20,21,SUN,Suncorp Grp,11.219,8.72,+47,9.76,6.03,35.00,f,4.01,5.73,-,35.56,24.5,-31.5,.800,6.03,-1.2,10.1,,
21,20,CNA,Coal & Allied Ind,10.722,123.83,-47,134.99,89.80,258.00,f,2.08,2.98,15.3,500.30,24.8,-37.4,7.063,18.43,12.9,16.6,,
22,22,FGL,Foster's Grp,10.329,5.32,+2,5.33,4.23,25.25,,4.75,5.71,13.7,-4.60,-,-,25.848,-.22,16.9,9.5,,
23,23,BXB,Brambles,10.022,6.77,+13,7.46,5.79,26.00,p,3.84,4.17,4.0,30.63,22.1,-10.1,4.390,.22,10.4,-1.1,,
24,25,ORI,Orica,9.405,25.84,+174,28.10,21.34,91.00,p,3.52,4.72,3.0,428.57,6.0,16.7,2.589,1.52,6.3,16.8,,
25,24,CCL,Coca-Cola Amatil,9.381,12.35,+34,12.46,10.04,50.00,f,4.05,5.78,11.5,58.00,21.3,11.4,5.117,1.56,5.8,20.2,,
26,28,MQG,Macquarie Grp,8.759,25.15,+262,41.95,19.94,165.00,,6.56,6.56,-,256.28,9.8,-13.1,.734,28.14,-26.8,-,,
27,26,AMC,Amcor,8.648,7.05,-10,7.43,5.87,35.00,,4.96,4.96,18.6,29.10,24.2,15.1,2.307,1.37,10.4,15.2,,
28,30,OSH,Oil Search,8.574,6.47,+59,7.64,5.43,3.96,,.61,.61,-8.1,17.31,37.4,13.5,3.114,-,2.1,13.9,,
29,31,QRN,QR National,8.076,3.31,+15,3.59,2.53,3.70,,1.12,1.12,-,14.90,22.2,37.7,1.155,2.86,-,-,,
30,29,WRT,Westfield Retail Tr,7.941,2.60,+4,2.75,2.18,8.54,,3.28,3.28,-,18.71,13.9,-,-,3.21,-,-,,
31,27,TCL,Transurban Grp,7.704,5.31,-11,5.61,4.54,27.00,,5.08,5.08,12.5,7.80,68.1,71.1,1.930,2.59,6.7,4.9,,
32,33,LEI,Leighton Hldgs,7.538,22.40,+184,35.745,16.79,60.00,,2.68,3.83,-59.1,-133.10,-,-,3.249,6.43,-36.3,1.0,,
33,32,SGP,Stockland,7.423,3.17,+1,3.89,2.52,23.70,,7.48,7.48,8.7,31.70,10.0,8.7,.844,3.65,-13.2,.4,,
34,37,ILU,Iluka Res,7.009,16.74,+161,19.46,6.57,28.00,,1.67,1.67,-,45.20,37.0,-,6.232,2.91,154.2,68.1,,
35,35,WOR,WorleyParsons,6.797,28.12,+32,33.61,21.13,86.00,p,3.06,3.81,13.9,148.30,19.0,2.7,3.660,.65,26.3,27.8,,
36,34,AGK,AGL Energy,6.751,14.53,-8,16.41,12.50,60.00,f,4.13,5.04,1.7,122.40,11.9,38.6,1.065,6.95,-5.9,5.3,,
37,36,IAG,Insurance Aust Grp,6.653,3.20,+12,4.03,2.74,16.00,f,5.00,7.14,23.1,12.08,26.5,141.6,1.453,1.23,-11.7,-2.1,,
38,38,MAP,MAp Grp,6.347,3.41,+11,3.47,2.86,21.00,,6.16,6.16,-,-10.38,-,-,1.177,-,19.3,28.9,,
39,40,CWN,Crown,6.017,8.26,+41,9.20,7.45,37.00,p,4.48,5.53,-,44.29,18.6,14.9,1.845,3.14,3.8,12.2,,
40,41,IPL,Incitec Pivot,5.863,3.60,+32,4.72,2.94,9.30,,2.58,2.58,77.3,27.30,13.2,20.9,1.624,.45,-.8,3.9,,
41,39,GPT,GPT Grp,5.784,3.15,+2,3.24,2.58,17.50,,5.56,5.56,-40.0,49.27,6.4,37.6,.832,3.64,19.3,6.3,,
42,42,ASX,ASX,5.335,30.46,+30,39.18,25.83,183.20,f,6.01,8.59,5.8,201.60,15.1,2.4,1.766,4.01,-13.2,6.3,,
