Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, April 27, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4433.4 at 2012-04-27T16:37:14. Report at Friday, April 27, 2012. Processed Saturday at 2012-04-28T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,112.056,34.89,-61,46.27,33.59,103.08,f,2.95,4.22,-3.2,397.33,8.8,39.1,2.084,11.69,-21.6,4.2,,
2,2,CBA,C'wlth Bank  of Aust,82.139,51.59,+65,53.96,42.30,325.00,f,6.30,9.00,10.3,429.40,12.0,18.7,2.203,-,2.6,20.3,,
3,3,WBC,Westpac Banking,68.994,22.59,+49,24.95,17.84,156.00,f,6.91,9.86,12.2,233.00,9.7,5.0,1.580,9.96,-2.3,12.4,,
4,4,ANZ,ANZ Banking Grp,63.397,23.66,+21,24.34,17.63,140.00,f,5.92,8.45,11.1,208.20,11.4,7.6,1.670,11.44,4.3,21.0,,
5,5,NAB,National Aust Bank,56.316,25.15,-4,28.18,19.64,172.00,f,6.84,9.77,13.2,233.60,10.8,16.9,1.335,13.62,-.5,13.8,,
6,6,NWS,News Corp,45.866,19.03,+21,19.64,13.32,14.86,,.78,.78,-5.5,112.63,16.9,-13.4,1.655,1.84,11.5,15.2,,
7,7,TLS,Telstra Corp,43.675,3.51,+13,3.56,2.69,28.00,f,7.98,11.40,-,28.30,12.4,-16.7,3.553,.30,31.6,11.5,,
8,8,WES,Wesfarmers,35.037,30.16,+69,33.86,26.04,155.00,f,5.14,7.34,20.0,167.00,18.1,22.7,1.378,-,-4.7,15.0,,
9,9,WOW,Woolworths,31.617,25.77,-11,27.99,23.21,124.00,f,4.81,6.87,6.1,157.79,16.3,5.1,4.030,2.25,2.0,3.1,,
10,10,RIO,Rio Tinto,28.512,65.43,-120,84.53,58.52,134.01,f,2.05,2.93,21.9,298.35,21.9,13.0,.489,19.14,-18.9,10.3,,
11,11,WPL,Woodside Petroleum,28.367,34.43,-60,46.75,29.76,103.39,f,3.00,4.29,-6.6,187.08,18.4,15.9,2.138,15.47,-24.3,-.8,,
12,13,WDC,Westfield Grp,21.169,9.20,+17,9.30,7.21,48.40,,5.26,5.26,-23.8,66.55,13.8,-18.9,1.244,7.27,7.9,9.9,,
13,12,NCM,Newcrest Min,19.673,25.71,-234,41.268,25.41,32.00,,1.24,1.24,20.0,147.20,17.5,-6.7,1.418,14.26,-37.0,-4.0,,
14,14,CSL,CSL,18.985,36.90,-80,38.02,26.12,81.00,,2.20,2.22,-,174.79,21.1,6.0,5.209,5.29,10.2,4.8,,
15,15,FMG,Fortescue Metals Grp,17.531,5.63,-35,6.77,3.95,8.00,f,1.42,2.03,-,45.92,12.3,89.5,7.734,.51,-7.0,34.5,,
16,16,QBE,QBE Insurance Grp,16.213,13.72,+23,18.76,9.88,87.00,p,6.34,6.73,-32.0,63.90,21.5,-48.7,1.577,.04,-22.1,-8.6,,
17,17,ORG,Origin Energy,14.413,13.23,-24,16.60,12.00,50.00,f,3.78,5.40,8.8,108.80,12.2,18.8,1.066,7.10,-16.1,-.8,,
18,18,STO,Santos,13.320,13.98,-11,15.24,10.11,30.00,f,2.15,3.07,-18.9,84.80,16.5,13.4,1.486,-,-5.4,-2.7,,
19,19,AMP,AMP,12.303,4.25,-,5.48,3.61,29.00,p,6.82,7.98,-3.3,26.30,16.2,-5.4,1.784,.89,-16.7,-.8,,
20,20,BXB,Brambles,10.767,7.27,+7,7.47,5.79,26.00,p,3.58,3.88,4.0,31.45,23.1,-10.1,4.717,2.05,12.2,11.0,,
21,21,SUN,Suncorp Grp,10.434,8.11,-4,8.85,6.03,40.00,f,4.93,7.05,-,48.50,16.7,-31.5,.744,6.14,2.3,16.2,,
22,22,MQG,Macquarie Grp,10.203,29.27,+35,36.45,19.94,140.00,,4.78,4.78,-24.7,210.10,13.9,-26.7,.870,28.12,-11.9,-,,
23,24,OSH,Oil Search,9.820,7.39,-,7.58,5.43,3.86,,.52,.52,-11.2,15.11,48.9,62.0,3.305,-,5.5,13.7,,
