Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Thursday, April 17, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5444.8 at 2014-04-17T16:37:36. Report at Thursday, April 17, 2014. Processed Saturday at 2014-04-19T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,125.766,77.57,+21,79.88,64.49,383.00,f,4.94,7.05,9.0,509.80,15.2,8.9,2.765,22.10,11.2,19.9,,
2,2,BHP,BHP Billiton,122.365,38.10,+48,39.79,30.43,129.10,f,3.39,4.84,7.6,314.04,12.1,-24.4,1.576,16.04,20.7,-2.9,,
3,3,WBC,Westpac Banking,108.630,34.94,+28,34.99,27.071,174.00,f,4.98,7.11,4.8,220.40,15.9,6.6,2.288,11.07,10.1,20.0,,
4,4,ANZ,ANZ Banking Grp,92.971,33.88,+3,34.19,26.30,164.00,f,4.84,6.91,13.1,231.30,14.6,-.9,2.038,13.48,12.3,18.9,,
5,5,NAB,National Aust Bank,83.229,35.36,+3,37.07,27.55,190.00,f,5.37,7.68,5.6,229.50,15.4,5.1,1.785,14.64,10.4,17.0,,
6,6,TLS,Telstra Corp,63.833,5.13,+8,5.30,4.50,28.50,f,5.56,7.94,-,31.50,16.3,-2.9,4.958,.37,9.0,29.5,,
7,7,WES,Wesfarmers,49.138,42.98,+41,44.60,36.767,188.10,f,4.38,6.25,9.1,208.78,20.6,6.4,1.888,4.38,3.8,14.2,,
8,8,WOW,Woolworths,46.536,37.09,+105,37.23,31.53,136.00,f,3.67,5.24,5.6,195.09,19.0,-15.5,5.004,2.83,5.8,16.7,,
9,10,WPL,Woodside Petroleum,32.956,40.00,+71,40.00,33.31,207.71,f,5.19,7.42,61.9,238.04,16.8,-5.1,1.848,20.65,12.4,-.8,,
10,9,CSL,CSL,32.625,67.68,-89,72.82,56.15,115.86,,1.71,1.71,25.6,291.60,23.2,38.8,10.064,5.53,9.4,27.9,,
11,11,RIO,Rio Tinto,27.614,63.37,-74,71.30,49.81,213.14,f,3.36,4.80,30.3,221.73,28.6,58.5,.462,23.76,17.6,-5.7,,
12,12,WDC,Westfield Grp,22.509,10.65,+8,12.55,9.67,51.00,p,4.79,5.11,3.0,74.13,14.4,9.6,1.467,7.29,-4.2,11.1,,
13,13,MQG,Macquarie Grp,17.971,55.97,-40,58.37,31.054,221.26,p,3.95,4.63,42.9,313.27,17.9,11.1,1.504,31.64,49.7,22.9,,
14,15,FMG,Fortescue Metals Grp,16.597,5.33,+4,6.22,2.87,20.00,f,3.75,5.36,25.0,107.19,5.0,20.6,2.910,2.44,58.4,-2.5,,
15,14,SUN,Suncorp Grp,16.507,12.83,+1,13.75,11.291,65.00,f,5.07,7.24,37.5,36.37,35.3,-31.1,1.181,6.14,5.8,22.5,,
16,16,ORG,Origin Energy,16.190,14.67,+26,14.99,11.71,50.00,,3.41,3.41,-,15.90,92.3,-16.0,1.094,-,23.4,.1,,
17,18,AMP,AMP,15.321,5.18,+4,5.79,4.11,23.00,p,4.44,5.77,-8.0,23.20,22.3,-33.2,1.868,1.35,.6,3.9,,
18,17,QBE,QBE Insurance Grp,14.884,11.87,-57,17.53,10.05,32.00,f,2.70,3.85,-36.0,-23.42,-,-,1.280,5.31,-9.2,-10.5,,
19,19,BXB,Brambles,14.597,9.34,+8,9.825,7.61,27.00,p,2.89,3.26,3.9,94.30,9.9,13.6,4.475,.78,10.3,15.6,,
20,21,IAG,Insurance Aust Grp,13.113,5.60,+5,6.25,5.25,38.00,f,6.79,9.69,111.8,46.15,12.1,180.4,2.629,1.78,2.7,22.2,,
21,20,STO,Santos,13.089,13.42,-7,15.80,11.57,30.00,f,2.24,3.19,-,53.30,25.2,15.2,1.282,-,11.0,-1.7,,
22,22,OSH,Oil Search,12.931,8.64,+10,8.975,7.06,4.36,,.50,.50,12.9,17.17,50.3,54.9,3.382,-,16.9,7.6,,
23,23,AMC,Amcor,12.103,10.03,-10,10.89,8.478,40.00,,3.99,3.99,8.1,43.20,23.2,9.1,3.270,-.09,15.0,21.4,,
24,24,CWN,Crown Resorts,11.946,16.40,-12,18.22,11.45,37.00,p,2.26,2.74,-,82.03,20.0,-3.4,3.270,4.20,30.1,29.2,,
25,25,AZJ,Aurizon Hldgs,10.986,5.14,+4,5.255,3.81,16.20,p,3.15,4.30,48.2,17.40,29.5,32.8,1.691,2.99,30.0,18.0,,
26,26,TCL,Transurban Grp,10.831,7.26,+8,7.47,6.50,32.50,p,4.48,4.90,5.1,11.70,62.1,209.0,3.219,2.01,11.6,16.8,,
27,27,LEI,Leighton Hldgs,10.477,19.82,-28,23.15,14.40,105.00,p,5.30,6.43,31.3,150.90,13.1,12.8,2.064,7.93,4.3,-2.7,,
28,30,WRT,Westfield Retail Tr,9.325,3.13,+7,3.45,2.82,19.85,p,6.34,6.38,5.9,25.68,12.2,2.3,.890,3.52,1.2,12.6,,
29,29,SYD,Sydney Airport,9.109,4.11,-9,4.29,3.26,22.50,,5.47,5.47,7.1,3.24,126.9,-67.7,2.491,-2.66,26.4,19.3,,
30,28,RHC,Ramsay Health Care,9.061,44.84,-186,50.56,31.21,75.50,f,1.68,2.41,17.5,135.10,33.2,17.2,5.877,2.07,42.8,38.5,,
31,31,SGP,Stockland,8.796,3.78,+1,4.12,3.32,24.00,,6.35,6.35,-,24.34,15.5,-23.7,1.073,3.52,4.4,7.2,,
32,32,AGK,AGL Energy,8.698,15.54,-3,16.15,13.85,63.00,f,4.05,5.79,3.3,51.10,30.4,120.0,1.185,7.56,2.0,7.6,,
33,33,GMG,Goodman Grp,8.466,4.90,+2,5.59,4.47,20.05,,4.09,4.54,79.6,9.39,52.2,76.5,1.451,2.73,-2.0,17.0,,
34,35,ORI,Orica,7.975,21.50,-20,24.85,17.47,94.00,f,4.37,5.76,2.2,165.40,13.0,-20.7,1.997,4.44,-2.0,-3.3,,
35,34,NCM,Newcrest Min,7.849,10.24,-50,17.69,6.96,12.00,,1.17,1.17,-65.7,-791.10,-,-58.4,.778,12.68,-39.1,-36.6,,
36,37,LLC,Lend Lease Grp,7.461,12.92,+27,12.98,8.12,42.00,,3.25,3.25,10.5,92.00,14.0,8.6,1.723,5.46,24.5,19.1,,
37,36,CCL,Coca-Cola Amatil,7.185,9.41,-33,15.150,9.00,56.00,p,5.95,7.79,-,10.50,89.6,-10.2,4.130,1.83,-34.7,-3.4,,
38,40,RMD,ResMed Inc,7.108,5.02,+22,5.94,4.30,8.43,,1.68,1.68,367.8,26.35,19.1,34.1,4.093,-,10.7,20.5,,
39,38,SHL,Sonic Healthcare,7.058,17.61,-30,18.10,12.98,64.00,p,3.63,4.34,5.1,90.90,19.4,4.5,2.419,-2.76,38.1,17.1,,
40,39,ASX,ASX,6.818,35.22,-,39.38,32.06,170.50,f,4.84,6.92,-2.8,196.10,18.0,1.5,2.053,6.60,-.2,9.4,,
41,41,CPU,Computershare,6.758,12.15,+25,12.765,9.54,28.00,p,2.30,2.50,-,42.09,28.9,42.8,5.542,-2.50,25.6,11.2,,
42,43,MGR,Mirvac Grp,6.498,1.76,+1.5,1.835,1.50,8.70,,4.94,4.94,3.6,9.14,19.3,9.4,1.081,1.65,4.9,17.9,,
43,42,GPT,GPT Grp,6.455,3.83,-1,4.23,3.34,20.40,,5.33,5.33,5.7,31.50,12.2,-,.961,3.79,-1.1,12.7,,
44,44,AFI,Aust Foundation,6.294,6.00,+2,6.33,5.10,21.00,f,3.50,5.00,4.8,23.83,25.2,9.4,1.360,5.78,11.6,13.0,,
45,47,REA,REA Grp,6.113,46.41,+63,52.45,25.74,47.50,f,1.02,1.46,25.8,97.80,47.5,25.8,19.414,2.09,50.9,52.7,,
46,45,FBU,Fletcher Bldg,6.108,8.88,-7,9.27,6.58,29.50,,3.32,3.32,5.9,43.80,20.3,9.4,2.040,2.39,26.0,14.0,,
47,46,JHX,James Hardie Ind,6.066,13.63,-6,15.206,8.474,24.02,,1.76,1.76,-57.5,38.70,35.2,-89.7,347.484,.11,44.1,37.9,,
48,49,DXS,DEXUS Prop Grp,6.004,1.105,+2,1.24,.98,6.18,,5.59,5.59,12.2,10.81,10.2,251.5,1.156,1.08,1.5,14.4,,
49,48,CFX,CFS Retail Prop,5.961,1.975,-1,2.26,1.86,13.60,p,6.89,6.91,3.8,12.55,15.7,8.2,1.034,2.02,-3.9,10.8,,
50,50,CTX,Caltex Aust,5.856,21.69,+19,23.77,16.80,34.00,f,1.57,2.24,-15.0,196.30,11.0,-29.5,2.255,9.05,2.4,18.1,,
51,51,SEK,Seek,5.698,16.74,+46,18.54,8.55,26.00,f,1.55,2.22,27.2,101.20,16.5,34.0,4.395,-.59,52.5,37.1,,
52,53,FLT,Flight Centre Travel,5.479,54.49,+126,55.72,35.78,146.00,f,2.68,3.83,22.3,264.20,20.6,23.0,5.340,6.99,47.0,37.7,,
53,52,APA,APA Grp,5.449,6.52,-,6.97,5.80,36.00,,5.52,5.52,1.4,21.14,30.8,5.5,2.169,1.37,6.3,23.5,,
54,54,AIO,Asciano,5.238,5.37,+11,6.23,4.57,12.00,f,2.23,3.19,53.3,33.70,15.9,38.9,1.441,.97,1.6,4.6,,
55,57,ARG,Argo Invest,4.797,7.25,+1,7.44,6.03,27.00,f,3.72,5.32,1.9,29.80,24.3,3.3,1.275,7.27,13.7,11.4,,
56,56,TPM,TPG Telecom,4.699,5.92,-19,6.85,3.09,8.50,f,1.44,2.05,36.4,20.30,29.2,63.4,6.564,.36,66.2,55.6,,
57,55,IPL,Incitec Pivot,4.672,2.84,-11,3.235,2.305,9.20,p,3.24,4.28,-25.8,29.40,9.7,-26.3,1.107,.70,1.6,-5.6,,
58,59,BEN,Bendigo & Adelaide Bk,4.643,11.25,+12,12.09,9.30,62.00,f,5.51,7.87,1.7,82.00,13.7,-3.9,1.047,6.83,7.8,13.7,,
59,60,SPN,SP AusNet,4.572,1.35,+4,1.355,1.105,8.28,p,6.13,7.00,3.9,8.54,15.8,-3.3,1.332,.91,15.2,25.3,,
60,58,BLD,Boral,4.563,5.83,-6,5.965,3.97,13.00,f,2.23,3.19,-,-27.76,-,6.5,1.345,3.24,19.7,8.8,,
61,61,TEL,Telecom Corp of NZ,4.425,2.42,+2,2.47,1.80,14.02,,5.79,5.79,-15.4,12.08,20.0,-,3.718,.22,20.0,33.8,,
62,62,AIA,Auckland Airport,4.333,3.64,+3,3.930,2.346,9.98,,2.74,2.74,20.9,12.55,29.0,19.0,2.058,1.73,46.4,35.5,,
63,63,TTS,Tatts Grp,4.303,3.00,+6,3.40,2.85,15.50,f,5.17,7.38,-32.6,17.27,17.4,-30.8,1.559,-1.23,-3.5,16.9,,
64,67,BOQ,Bank of Qld,4.177,12.95,+52.3,12.95,7.956,62.00,f,4.79,6.84,-46.2,68.80,18.8,839.0,1.482,7.06,42.1,19.7,,
65,64,WOR,WorleyParsons,4.042,16.60,-11,24.54,14.72,85.00,p,5.12,5.34,1.7,113.30,14.7,-6.8,1.843,.49,-23.7,-15.2,,
66,65,PTM,Platinum Asset,3.894,6.71,-27,7.75,4.82,28.00,f,4.17,5.96,4.8,29.97,22.4,.3,11.316,.64,39.0,19.2,,
67,69,AWC,Alumina,3.859,1.375,+6.5,1.385,.89,-,,-,-,-,.02,6875.0,-77.0,1.236,1.02,42.5,-14.2,,
68,66,ILU,Iluka Res,3.810,9.10,-56,12.08,8.05,9.00,f,.99,1.41,-74.3,4.40,206.8,-66.0,2.477,3.65,2.6,-7.3,,
69,68,TOL,Toll Hldgs,3.765,5.25,+8,6.00,4.63,27.50,f,5.24,7.48,8.0,9.10,57.7,2.0,1.396,1.42,-3.3,2.7,,
70,71,SOL,Soul Pattinson WH,3.651,15.25,+2,15.97,12.94,47.00,f,3.08,4.40,4.5,43.82,34.8,3.9,.974,12.26,8.2,8.6,,
71,73,BSL,BlueScope Steel,3.593,6.43,+18,6.50,4.22,-,,-,-,-,-12.24,-,-53.0,.806,6.40,29.9,-9.9,,
72,75,CGF,Challenger,3.567,6.72,+46,6.81,3.60,23.00,,3.42,3.42,11.1,69.70,9.6,4.3,1.555,2.98,66.3,16.9,,
73,72,HVN,Harvey Norman,3.548,3.34,+5,3.425,2.35,10.50,f,3.14,4.49,-,16.17,20.7,2.8,1.501,2.39,14.9,12.0,,
74,70,XRO,Xero,3.402,26.66,-204,42.96,9.71,-,,-,-,-,-12.45,-,-,33.142,.48,118.5,-,,
75,74,FDC,Federation Cntres,3.398,2.38,-,2.74,2.16,15.00,,6.30,6.30,116.9,22.47,10.6,71.3,1.010,2.30,-2.5,-,,
76,76,COH,Cochlear,3.279,57.46,+53,73.86,51.79,254.00,,4.42,4.70,2.9,133.40,43.1,-16.4,9.187,1.29,-9.0,-7.1,,
77,77,REH,Reece Aust,3.038,30.50,-,34.15,22.00,63.00,f,2.07,2.95,1.6,125.00,24.4,5.2,3.967,7.61,34.2,16.4,,
78,78,ALQ,ALS,2.917,7.40,-5,10.64,7.05,46.00,p,6.22,7.55,6.7,53.73,13.8,2.0,2.926,-.07,-19.4,-1.8,,
79,81,MYT,Mighty River Power,2.912,2.08,+8.5,2.22,1.755,11.11,,5.34,5.34,-,8.14,25.6,-,1.086,2.06,-,-,,
80,83,DUE,DUET Grp,2.794,2.12,+2,2.53,1.95,16.75,,7.90,7.90,3.1,16.73,12.7,11.1,1.836,1.39,-6.5,17.9,,
81,84,TAH,Tabcorp Hldgs,2.792,3.66,+9,3.685,2.99,16.00,f,4.37,6.24,-20.8,17.05,21.5,-60.3,1.976,1.48,11.2,8.6,,
82,82,ALL,Aristocrat Leisure,2.768,5.02,-3,5.55,3.55,14.50,,2.89,2.89,-,19.50,25.7,132.9,7.373,.41,31.6,27.5,,
83,79,HGG,Henderson Grp,2.749,4.30,-17,4.87,2.29,11.42,,2.66,2.66,29.3,21.74,19.8,105.1,1.786,.26,81.3,26.2,,
84,80,ANN,Ansell,2.739,17.91,-41,22.24,15.22,40.89,,2.28,2.28,7.0,118.03,15.2,5.4,3.287,4.21,15.8,11.3,,
85,85,MLT,Milton Corp,2.731,4.33,+5,4.43,3.584,16.80,f,3.88,5.54,5.1,18.89,22.9,5.5,1.269,4.27,15.5,15.8,,
86,86,NVT,Navitas,2.698,7.18,+16,7.75,5.05,19.60,f,2.73,3.90,-,20.20,35.5,2.0,11.443,-.60,36.6,26.2,,
87,87,QAN,Qantas Airways,2.647,1.205,+2,1.90,.952,-,,-,-,-,-15.38,-,11.5,.445,2.25,-36.6,-17.0,,
88,89,CRZ,carsales.com,2.556,10.75,+30,12.61,8.45,30.30,f,2.82,4.03,15.5,38.00,28.3,15.4,16.762,.33,14.2,32.6,,
89,90,SVW,Seven Grp Hldgs,2.536,8.28,+23,9.90,6.375,40.00,f,4.83,6.90,5.3,151.00,5.5,22.9,.836,6.87,-6.5,1.4,,
90,88,ABC,Adelaide Brighton,2.490,3.90,-2,4.375,3.108,16.50,f,4.23,6.04,-,23.70,16.5,-2.5,2.345,1.38,20.6,13.0,,
91,92,ALZ,Australand Prop,2.472,4.27,+4,4.33,3.14,21.50,,5.04,5.04,-,23.40,18.2,-27.2,1.062,-,20.7,20.3,,
92,91,NHC,New Hope Corp,2.468,2.97,+2,4.422,2.88,11.00,f,3.70,5.29,-64.5,3.30,90.0,-27.0,1.224,2.34,-16.8,-10.7,,
93,95,MTS,Metcash,2.443,2.75,+9,4.255,2.54,26.00,f,9.45,13.51,-,25.38,10.8,-18.8,1.504,-.19,-27.5,-5.4,,
94,93,TWE,Treasury Wine Estates,2.408,3.71,-5,6.47,3.41,13.00,,3.50,3.50,-,14.80,25.1,8.1,.800,3.26,-34.5,-,,
95,94,PRY,Primary Health Care,2.366,4.68,-13,5.435,4.365,20.00,f,4.27,6.10,59.1,31.10,15.0,28.0,.882,1.33,-7.4,14.4,,
96,99,QUB,Qube Holdings,2.314,2.25,+5,2.33,1.565,4.70,f,2.09,2.98,9.8,9.03,24.9,9.1,2.026,.51,31.4,13.9,,
97,97,SKI,Spark Infrastructure,2.309,1.74,+2.5,1.867,1.535,11.00,,6.32,6.32,4.8,9.68,18.0,-16.7,1.414,1.86,3.7,21.6,,
98,100,FXJ,Fairfax Media,2.305,.98,+3,1.02,.455,3.00,f,3.06,4.37,-33.3,-8.90,-,-,1.269,.27,56.8,-5.6,,
99,101,EGP,Echo Entertainment,2.304,2.79,+9,3.725,2.13,6.00,f,2.15,3.07,50.0,7.60,36.7,-19.2,.805,1.28,-21.2,-,,
100,96,SKT,Sky Network TV,2.249,5.78,-19,6.15,4.15,23.60,,4.08,4.08,15.6,35.53,16.3,19.4,2.259,-.57,28.8,19.6,,
101,102,NEC,Nine Entertainment,2.219,2.36,+6,2.39,1.80,-,,-,-,-,3.90,60.5,-,1.290,-,-,-,,
102,107,DOW,Downer EDI,2.194,5.04,+13,5.40,3.165,22.00,p,4.37,5.67,-,46.50,10.8,10.6,1.201,3.03,7.7,13.4,,
103,98,PPT,Perpetual,2.194,47.11,-152,53.16,34.36,160.00,f,3.40,4.85,44.4,171.50,27.5,12.8,6.777,3.19,18.5,22.4,,
104,103,MIN,Mineral Res,2.190,11.74,+15,12.74,7.99,62.00,f,5.28,7.54,4.3,133.58,8.8,1.6,2.152,5.52,27.2,5.3,,
105,104,BPT,Beach Energy,2.186,1.695,+2.5,1.742,1.085,3.00,f,1.77,2.53,22.2,21.30,8.0,1.5,1.226,1.53,28.0,23.7,,
106,109,SKC,SkyCity Entertain,2.148,3.69,+4,3.89,3.20,16.61,f,4.50,5.41,24.8,19.24,19.2,4.6,3.137,.67,4.3,17.3,,
107,110,DLX,DuluxGroup,2.146,5.63,+8,5.77,3.98,17.50,f,3.11,4.44,12.9,21.10,26.7,22.4,9.289,-.01,24.3,32.5,,
108,108,AIZ,Air New Zealand,2.115,1.90,-1,1.97,1.14,8.52,,4.48,4.48,54.6,18.53,10.3,181.9,1.383,1.43,61.6,38.5,,
109,106,ENV,Envestra,2.111,1.175,-1.5,1.282,.925,6.40,,5.45,5.45,6.9,7.70,15.3,36.5,2.508,.14,18.4,30.7,,
110,111,DJS,David Jones,2.106,3.92,-1,4.00,2.32,17.00,f,4.34,6.19,-2.9,17.20,22.8,-1.6,2.628,1.37,38.4,.7,,
111,113,JBH,JB Hi-Fi,2.103,20.95,+31,23.13,14.54,77.00,f,3.68,5.25,10.8,125.20,16.7,10.5,8.625,2.31,36.4,9.1,,
112,105,SUL,Super Retail Grp,2.079,10.57,-30,14.095,9.50,39.50,f,3.74,5.34,18.8,53.90,19.6,25.7,2.843,.21,-16.9,20.6,,
113,114,BKW,Brickworks,2.050,13.85,-,15.50,11.58,41.00,f,2.96,4.23,-,57.70,24.0,26.7,1.192,10.04,11.7,13.5,,
114,112,FPH,Fisher & Paykel Health,2.050,3.72,-9,4.10,2.15,10.76,,2.89,2.89,1.8,13.81,26.9,20.1,6.865,.57,74.9,23.1,,
115,116,IOF,Investa Office Fd,2.026,3.30,+2,3.44,2.72,18.25,,5.53,5.53,82.0,26.22,12.6,-29.0,1.020,3.24,6.8,15.8,,
116,115,SGM,Sims Metal Mgt,2.026,9.91,+5,11.24,8.11,-,,-,-,-100.0,-79.00,-,-75.1,1.051,8.48,2.6,-16.0,,
117,117,GNC,GrainCorp,2.025,8.85,+14,12.828,7.50,40.00,f,4.52,6.46,14.3,61.90,14.3,-23.4,1.152,5.62,-28.0,10.7,,
118,118,IFL,IOOF Hldgs,2.008,8.65,+11,9.93,6.96,45.00,f,5.20,7.43,13.5,40.90,21.1,12.6,2.459,.09,3.3,13.1,,
119,120,MFG,Magellan Fin Grp,1.914,12.17,+5,14.38,6.54,33.00,f,2.71,3.87,377.8,57.00,21.4,370.6,12.506,1.14,74.5,98.9,,
120,123,VED,Veda Grp,1.911,2.27,+5,2.55,1.63,-,,-,-,-,-2.30,-,-,3.026,-.24,-,-,,
121,124,CSR,CSR,1.903,3.76,+11,3.76,1.84,7.10,,1.89,1.89,-60.8,-23.40,-,-62.9,1.751,2.02,90.5,12.9,,
