Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 13, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5101.5 at 2013-12-13T17:02:36. Report at Friday, December 13, 2013. Processed Saturday at 2013-12-14T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,119.605,74.20,-97,79.88,60.93,364.00,f,4.91,7.01,9.0,477.90,15.5,8.9,2.629,20.84,25.6,20.4,,
2,2,BHP,BHP Billiton,115.139,35.85,-90,39.34,30.43,119.94,f,3.35,4.78,7.6,220.38,16.3,-24.4,1.482,13.47,-,-4.7,,
3,3,WBC,Westpac Banking,96.380,31.00,-51,34.879,25.539,174.00,f,5.61,8.02,4.8,220.40,14.1,6.6,2.030,11.07,26.7,19.7,,
4,4,ANZ,ANZ Banking Grp,82.997,30.25,-64,34.06,24.39,164.00,f,5.42,7.74,13.1,231.30,13.1,-.9,1.820,13.48,27.5,15.9,,
5,5,NAB,National Aust Bank,78.354,33.35,-12,37.07,24.48,190.00,f,5.70,8.14,5.6,229.50,14.5,5.4,1.681,14.64,41.5,20.0,,
6,6,TLS,Telstra Corp,61.842,4.97,-1,5.23,4.22,28.00,f,5.63,8.05,-,30.70,16.2,-2.9,4.803,.35,20.5,30.9,,
7,7,WES,Wesfarmers,47.217,41.30,-40,44.60,35.606,180.18,f,4.36,6.23,9.1,196.09,21.1,6.4,1.815,4.69,18.5,14.6,,
8,8,WOW,Woolworths,40.959,32.65,-28,36.84,29.22,133.00,f,4.07,5.82,5.6,182.59,17.9,-15.5,4.404,2.60,15.7,11.3,,
9,9,CSL,CSL,32.314,66.37,-135,69.755,51.69,105.64,,1.59,1.59,25.6,263.01,25.2,38.8,9.968,4.75,25.3,24.9,,
10,10,WPL,Woodside Petroleum,31.103,37.75,+19,39.53,32.633,156.29,f,4.14,5.91,19.9,368.63,10.2,18.4,2.041,19.62,18.0,-.1,,
11,11,RIO,Rio Tinto,28.364,65.09,-132,72.30,49.81,184.67,f,2.84,4.05,15.9,-367.18,-,-38.8,.508,21.06,1.8,-6.5,,
12,12,WDC,Westfield Grp,21.114,9.99,-29,12.55,9.75,50.25,,5.03,5.03,2.3,64.24,15.6,-2.2,1.339,6.99,-1.1,6.9,,
13,14,MQG,Macquarie Grp,17.754,52.20,+35,55.40,33.06,225.00,p,4.31,5.05,42.9,318.57,16.4,21.6,1.486,32.17,54.1,18.0,,
14,15,FMG,Fortescue Metals Grp,16.690,5.36,-8,5.93,2.90,10.00,f,1.87,2.66,25.0,60.45,8.9,20.6,2.927,1.29,17.7,-4.8,,
15,16,SUN,Suncorp Grp,16.083,12.50,+3,13.75,9.834,55.00,f,4.40,6.29,37.5,38.42,32.5,-31.1,1.150,6.11,30.7,19.6,,
16,17,ORG,Origin Energy,14.459,13.13,-50,14.90,11.00,50.00,,3.81,4.62,-,34.60,37.9,-16.0,.977,6.53,17.5,-3.2,,
17,19,STO,Santos,13.699,14.12,-54,15.80,10.635,30.00,f,2.12,3.03,-,54.90,25.7,-11.4,1.463,-,30.0,4.8,,
18,20,AMC,Amcor,13.636,11.30,+10,11.31,7.84,40.00,,3.54,3.54,8.1,49.80,22.7,9.1,3.684,.94,45.8,24.5,,
19,18,BXB,Brambles,13.476,8.63,-75,9.85,7.24,27.00,p,3.13,3.53,3.9,44.42,19.4,13.6,4.131,.66,18.5,10.6,,
20,13,QBE,QBE Insurance Grp,13.005,10.60,-485,17.53,10.08,30.00,f,2.83,4.04,-42.5,37.23,28.5,-1.7,1.183,4.94,-.7,-12.2,,
21,21,AMP,AMP,12.689,4.29,-22,5.79,4.155,24.00,p,5.59,7.21,-13.8,24.80,17.3,-2.7,1.685,1.18,-6.4,-1.1,,
22,22,IAG,Insurance Aust Grp,11.850,5.70,-11,6.25,4.51,36.00,f,6.32,9.02,111.8,37.57,15.2,180.4,2.376,1.38,29.2,19.6,,
23,23,CWN,Crown Resorts,11.581,15.90,-3,17.38,10.08,37.00,p,2.33,2.83,-,54.34,29.3,-3.4,3.171,3.84,53.0,29.2,,
24,24,OSH,Oil Search,10.787,8.03,-25,8.975,6.86,4.08,,.51,.51,1.5,13.94,57.6,-36.9,3.491,2.52,15.1,5.1,,
25,25,TCL,Transurban Grp,10.149,6.83,-11,7.31,5.95,32.50,p,4.76,5.20,5.1,11.70,58.4,209.0,3.016,2.10,17.6,15.7,,
26,26,AZJ,Aurizon Hldgs,10.045,4.70,+4,4.825,3.61,12.30,p,2.62,3.55,48.2,19.80,23.7,32.8,1.546,-,29.2,22.1,,
27,27,CCL,Coca-Cola Amatil,8.888,11.64,-20,15.399,11.46,56.00,p,4.81,6.21,6.7,56.20,20.7,4.5,4.276,1.91,-9.4,6.9,,
28,29,WRT,Westfield Retail Tr,8.640,2.90,-,3.45,2.82,19.42,,6.70,6.70,13.6,26.70,10.9,25.2,.830,3.47,2.2,9.8,,
29,28,SGP,Stockland,8.485,3.68,-7,4.12,3.32,24.00,,6.52,6.52,-,4.70,78.3,-23.7,1.035,3.50,7.8,6.9,,
30,30,ORI,Orica,8.281,22.49,-39,27.59,17.47,94.00,f,4.18,5.51,2.2,114.80,19.6,-20.7,2.073,3.34,-6.6,.4,,
31,34,RHC,Ramsay Health Care,8.269,40.92,+202,41.19,26.05,70.50,f,1.72,2.46,17.5,125.10,32.7,17.2,5.363,2.47,53.1,35.3,,
32,32,SYD,Sydney Airport,8.229,3.75,-7,4.20,3.04,22.50,,6.00,6.00,-,6.16,60.9,47.3,3.873,-2.67,18.1,15.2,,
33,31,AGK,AGL Energy,8.169,14.63,-39,16.60,13.85,63.00,f,4.31,6.15,3.3,70.70,20.7,120.0,1.113,7.56,-1.0,3.9,,
34,33,GMG,Goodman Grp,7.906,4.60,-13,5.59,4.24,19.40,p,4.22,4.70,79.6,9.63,47.8,76.5,1.355,2.69,8.4,17.1,,
35,35,RMD,ResMed Inc,7.373,5.19,-12,5.94,3.93,7.46,,1.44,1.44,-,23.18,22.4,34.1,4.246,-,33.7,15.0,,
36,36,ASX,ASX,6.911,35.70,-55,39.38,29.781,170.20,f,4.77,6.81,-2.8,195.50,18.3,1.5,2.081,5.04,21.8,4.2,,
