Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 18, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4246.7 at 2011-11-18T16:45:46. Report at Friday, November 18, 2011. Processed Saturday at 2011-11-19T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,116.031,36.13,-167,49.81,33.68,97.94,f,2.71,3.87,-3.2,399.57,9.0,39.1,2.157,9.90,-13.4,8.2,,
2,2,CBA,C'wlth Bank  of Aust,75.234,47.73,-186,55.77,42.30,320.00,f,6.70,9.58,10.3,395.10,12.1,18.7,2.018,16.82,5.3,18.8,,
3,3,WBC,Westpac Banking,61.736,20.37,-67,25.60,17.84,156.00,f,7.66,10.94,12.2,233.00,8.7,5.0,1.409,9.96,2.5,11.2,,
4,4,ANZ,ANZ Banking Grp,52.744,20.06,-64,25.96,17.63,140.00,f,6.98,9.97,11.1,208.20,9.6,7.6,1.390,11.44,-5.5,17.3,,
5,5,NAB,National Aust Bank,51.640,23.46,-112,28.18,19.64,172.00,f,7.33,10.47,13.2,233.60,10.0,16.9,1.224,13.62,7.2,12.4,,
6,6,NWS,News Corp,41.876,17.00,-6,18.48,13.32,14.33,,.84,.84,-5.5,96.84,17.6,-13.4,.485,2.41,6.8,14.1,,
7,7,TLS,Telstra Corp,39.071,3.14,-,3.22,2.57,28.00,f,8.92,12.74,-,26.10,12.0,-16.7,3.179,.36,22.8,.6,,
8,8,WES,Wesfarmers,37.159,32.09,-91,35.26,26.04,150.00,f,4.67,6.68,20.0,166.70,19.3,22.7,1.274,4.12,6.9,27.8,,
9,9,WOW,Woolworths,30.130,24.60,-23,28.22,23.21,122.00,f,4.96,7.08,6.1,173.60,14.2,5.1,3.840,1.94,-3.8,1.3,,
10,10,RIO,Rio Tinto,29.218,67.05,-234,89.04,58.52,111.75,f,1.67,2.38,128.8,731.53,9.2,75.2,.455,18.81,-17.3,24.2,,
11,11,WPL,Woodside Petroleum,28.158,34.95,-133,50.85,29.76,106.93,f,3.06,4.37,2.5,161.22,21.7,-5.9,2.410,14.06,-14.4,1.9,,
12,12,NCM,Newcrest Min,27.443,35.85,-105,42.92,32.66,30.00,,.84,.84,20.0,126.40,28.4,-6.7,1.978,13.32,-8.3,14.4,,
13,13,WDC,Westfield Grp,18.403,7.97,-18,12.67,7.21,55.76,,7.00,7.00,-13.3,34.66,23.0,19.7,1.095,7.07,-10.6,-5.6,,
14,14,CSL,CSL,16.145,30.75,-9,38.07,26.12,80.00,p,2.60,2.63,-,174.01,17.7,6.0,4.430,5.20,-9.7,-1.7,,
15,15,QBE,QBE Insurance Grp,15.740,14.11,-23,19.60,11.89,128.00,p,9.07,9.46,-,130.15,10.8,-39.0,1.539,4.26,-9.2,-9.9,,
16,16,ORG,Origin Energy,15.586,14.35,+1,17.22,12.00,50.00,f,3.48,4.98,8.8,19.60,73.2,18.8,1.153,6.39,2.7,2.5,,
17,17,FMG,Fortescue Metals Grp,15.102,4.85,+3,7.34,3.95,7.00,f,1.44,1.80,-,30.60,15.8,89.5,6.662,.73,-22.2,33.7,,
18,18,STO,Santos,12.821,12.88,-68,16.90,10.11,30.00,f,2.33,3.33,-11.9,93.40,13.8,48.3,1.594,-,6.0,-,,
19,19,AMP,AMP,12.161,4.26,-9,5.82,3.61,30.00,p,7.04,8.40,-,31.40,13.6,-3.4,4.056,.97,-10.0,-1.9,,
20,21,CNA,Coal & Allied Ind,10.762,124.30,+77,134.99,89.80,258.00,f,2.08,2.97,15.3,500.30,24.8,-37.4,7.090,18.43,12.8,17.4,,
21,20,SUN,Suncorp Grp,10.756,8.36,-20,9.30,6.03,35.00,f,4.19,5.98,-,35.56,23.5,-31.5,.767,6.03,-3.5,9.3,,
22,22,FGL,Foster's Grp,10.368,5.34,+1,5.35,4.23,25.25,,4.73,5.69,13.7,-4.60,-,-,25.945,-.22,21.3,11.3,,
23,23,BXB,Brambles,10.096,6.82,-7,7.46,5.79,26.00,p,3.81,4.14,4.0,30.63,22.3,-10.1,4.423,.22,4.0,2.2,,
24,25,CCL,Coca-Cola Amatil,9.145,12.04,-20,12.47,10.04,50.00,f,4.15,5.93,11.5,58.00,20.8,11.4,4.988,1.56,12.7,16.3,,
25,24,ORI,Orica,9.103,25.01,-69,28.10,21.34,90.00,f,3.60,4.82,-5.3,173.50,14.4,-9.6,2.349,2.09,3.7,23.9,,
26,26,AMC,Amcor,8.809,7.21,+11,7.43,5.87,35.00,,4.85,4.85,18.6,29.10,24.8,15.1,2.350,1.37,17.6,15.2,,
27,28,QRN,QR National,8.540,3.50,+6,3.59,2.53,3.70,,1.06,1.06,-,14.90,23.5,37.7,1.221,2.86,26.5,-,,
28,27,OSH,Oil Search,8.229,6.21,-19,7.64,5.43,3.96,,.64,.64,-8.1,17.31,35.9,13.5,2.989,-,-8.5,9.0,,
29,29,MQG,Macquarie Grp,8.096,23.24,-34,41.95,19.94,165.00,,7.10,7.10,-,256.28,9.1,-13.1,.678,28.14,-30.6,-3.6,,
30,30,TCL,Transurban Grp,7.849,5.41,-5,5.61,4.54,27.00,,4.99,4.99,12.5,7.80,69.4,71.1,1.966,2.59,9.5,8.4,,
31,32,WRT,Westfield Retail Tr,7.483,2.45,-4,2.75,2.18,8.54,,3.49,3.49,-,18.71,13.1,-,-,3.21,-,-,,
32,31,SGP,Stockland,7.391,3.16,-15,3.89,2.52,23.70,,7.50,7.50,8.7,31.70,10.0,8.7,.840,3.65,-11.1,-3.3,,
33,35,LEI,Leighton Hldgs,6.781,20.15,-3,33.525,16.79,60.00,,2.98,4.25,-59.1,-133.10,-,-,2.923,6.43,-33.2,-1.9,,
34,34,AGK,AGL Energy,6.760,14.55,-34,16.24,12.50,60.00,f,4.12,5.04,1.7,122.40,11.9,38.6,1.066,6.95,-1.2,2.2,,
35,33,ILU,Iluka Res,6.590,15.74,-178,19.46,7.38,28.00,,1.78,1.78,-,45.20,34.8,-,5.860,2.91,113.1,54.1,,
