Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, September 2, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4321.5 at 2011-09-02T16:39:27. Report at Friday, September 2, 2011. Processed Saturday at 2011-09-03T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,125.377,39.04,+40,49.81,34.81,98.41,f,2.52,3.60,-3.2,399.57,9.8,39.1,2.331,9.90,2.7,11.0,,
2,2,CBA,C'wlth Bank  of Aust,74.070,47.52,+15,55.77,43.41,320.00,f,6.73,9.62,10.3,395.10,12.0,19.4,1.986,16.82,-1.1,10.1,,
3,3,WBC,Westpac Banking,62.149,20.51,+46,25.60,17.84,150.00,f,7.31,10.45,19.8,249.20,8.2,55.7,1.549,9.55,-5.6,4.9,,
4,4,ANZ,ANZ Banking Grp,52.368,19.92,+7,25.96,17.63,138.00,f,6.93,9.90,23.5,206.30,9.7,17.1,1.533,10.61,-10.6,8.6,,
5,5,NAB,National Aust Bank,51.749,23.51,+36,28.18,19.64,162.00,f,6.89,9.84,4.1,205.10,11.5,10.1,1.328,12.80,-1.0,5.8,,
6,6,NWS,News Corp,41.401,15.91,+4,18.48,13.32,13.42,,.84,.84,-5.5,96.84,16.4,-13.4,.454,2.41,1.2,2.1,,
7,7,TLS,Telstra Corp,37.827,3.04,-2,3.17,2.55,28.00,f,9.21,13.16,-,26.10,11.6,-16.7,3.077,.36,27.5,-1.5,,
8,8,WES,Wesfarmers,35.134,30.28,+5,35.26,26.04,150.00,f,4.95,7.08,20.0,166.70,18.2,22.7,1.202,4.12,-3.5,8.7,,
9,11,RIO,Rio Tinto,31.396,72.05,+290,89.04,63.85,111.75,f,1.55,2.22,128.8,731.53,9.8,75.2,.489,18.81,-4.8,4.3,,
10,9,WOW,Woolworths,30.719,25.25,+2,30.18,23.70,122.00,f,4.83,6.90,6.1,173.60,14.5,5.1,3.915,1.94,-8.3,1.7,,
11,10,NCM,Newcrest Min,29.912,39.10,-39,43.71,35.15,30.00,,.77,.77,20.0,126.40,30.9,-6.7,2.156,13.32,-.7,13.0,,
