Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4462.1 at 16:37 20/8/2010  Report at 22:00 Friday 20/8/2010. Processed 11:33 Sunday 22/8/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
12,12,WDC,Westfield Grp stp,28.732,12.45,14,14.33,11.50,79,,6.35,6.35,-11.7,53.6,23.2,-19.4,1.18,10.49,4.8,-9.8
13,14,QBE,QBE Insurance Grp,17.503,16.91,-14,25.70,16.25,128,p,7.57,8.14,1.6,144.33,11.7,-6.2,1.70,0.49,-20.9,-16.1
14,13,CSL,CSL Ltd,17.315,31.50,-129,37.56,30.03,80,p,2.54,2.61,14.3,185.77,17.0,-4.1,4.11,5.93,-,0.7
15,15,NCM,Newcrest Min,17.30,35.78,108,39.75,28.67,25,,0.70,0.70,66.7,115.2,31.1,53.0,3.45,10.19,20.0,16.9
16,17,FMG,Fortescue Metals Grp,14.419,4.64,20,5.57,3.28,-,,-,-,-,-16.13,-,-,13.75,-,5.2,10.9
17,16,ORG,Origin Energy,13.739,15.60,-9,17.94,13.85,50,f,3.21,4.58,100.0,72.3,21.6,-20.8,1.23,8.48,3.4,19.8
18,18,MQG,Macq Grp Ltd,13.181,38.14,-31,58.80,35.01,186,,4.88,4.88,0.5,320.2,11.9,2.9,1.12,25.82,-21.8,-15.2
19,19,STO,Santos Ltd,11.723,14.08,11,16.10,11.24,42,f,2.98,4.26,8.3,52.1,27.0,-67.0,1.68,-,-9.5,7.2
20,22,FGL,Foster's Grp,11.235,5.82,10,6.01,5.11,27.25,f,4.68,6.69,3.8,19.8,29.4,1.8,2.99,0.52,11.6,1.2
21,20,AXA,AXA Asia Pacific,10.997,5.32,-28,6.72,4.05,18.5,p,3.48,3.74,-,30.79,17.3,-,2.46,1.01,27.7,-7.3
22,24,LGL,Lihir Gold Ltd,10.493,4.43,12,4.48,2.47,2.96,,0.67,0.67,-,-10.93,-,8.4,2.91,1.22,61.6,13.4
23,21,AMP,AMP Ltd,10.256,4.95,-38,6.97,4.91,31,p,6.26,7.73,-25.0,39.8,12.4,28.9,3.89,0.90,-18.4,-17.8
24,23,SUN,Suncorp-Metway,10.085,7.87,-12,9.59,7.38,35,f,4.45,6.35,-60.4,34.21,23.0,-44.8,0.76,5.43,2.3,-21.1
25,28,LEI,Leighton Hldgs,9.535,31.71,281,41.70,27.61,150,f,4.73,6.76,30.4,204.6,15.5,-4.3,3.71,8.13,-11.4,-6.7
26,25,SGP,Stockland stp,9.342,3.92,4,4.23,3.50,21.8,,5.56,5.56,-35.9,20.1,19.5,-45.5,1.07,3.59,3.7,-17.2
27,26,ORI,Orica Ltd,9.129,25.21,20,26.382,20.725,98,p,3.89,4.50,3.2,102.3,24.6,0.7,2.30,1.31,16.0,0.5
28,27,CCL,Coca-Cola Amatil,8.95,11.86,-10,12.15,9.48,45.5,f,3.84,5.48,11.5,63.1,18.8,10.1,5.59,1.47,24.4,12.1
29,29,CNA,Coal & Allied Ind  ,8.555,98.80,403,100.98,74.06,800,f,8.10,11.57,-28.2,877.4,11.3,-27.2,5.69,19.26,29.2,14.3
30,32,BXB,Brambles Ltd,8.036,5.65,42,8.37,5.11,25,p,4.42,4.80,-16.7,37.31,15.1,-21.1,4.20,0.72,-21.5,-22.8
31,30,AMC,Amcor Ltd,7.967,6.52,-1,7.04,5.27,29.5,,4.52,4.52,-,20.9,31.2,0.2,2.59,2.25,15.2,2.6
32,31,OSH,Oil Search Ltd,7.693,5.88,4,6.93,4.97,4.47,,0.76,0.76,-52.7,12.86,45.7,-68.5,2.66,-,-5.5,18.7
33,33,IAG,Insurance Aust Grp,7.089,3.41,-8,4.21,3.22,14.5,f,4.25,6.07,-55.6,25.07,13.6,20.1,1.47,1.29,-2.6,-8.9
34,34,AGK,AGL Energy Ltd,6.882,15.29,14,15.69,13.37,57,f,3.73,5.33,1.9,27,56.6,4.0,1.18,6.21,13.9,3.0
35,35,TCL,Transurban stp,6.706,4.74,,5.61,3.909,24,,5.06,5.06,10.3,4.6,103.0,-,1.61,2.77,23.3,-6.8
36,36,CWN,Crown Ltd,6.322,8.39,7,9.39,7.20,37,p,4.41,5.54,-31.5,-92.35,-,-27.2,1.84,3.24,10.7,-
37,37,QAN,Qantas Airways,5.889,2.60,8,3.06,2.12,-,,-,-,-100.0,4.9,53.1,9.7,0.99,2.35,2.8,-19.2
38,40,RMD,ResMed Inc cdi,5.517,3.57,4,3.985,2.445,-,,-,-,-,29.57,12.1,22.7,1.83,1.64,-34.4,-10.8
39,38,MAP,MAP Grp forus,5.472,2.94,-8,3.38,2.294,19,,6.46,6.46,-21.4,-33.11,-,-,0.91,-0.30,24.1,-2.8
40,41,GPT,GPT Grp stp,5.437,2.93,6,3.01,0.525,3.6,,1.23,1.23,-70.7,-14.5,-,-69.3,0.82,0.69,0.1,-37.6
41,42,WOR,WorleyParsons Ltd,5.423,22.64,45,31.79,19.95,90.5,f,4.00,5.71,8.8,136.3,16.6,13.2,3.28,0.16,-19.3,-13.8
42,39,IPL,Incitec Pivot,5.375,3.30,-7,3.83,2.51,4.1,,1.24,1.24,-97.8,-10.2,-,-58.7,1.59,0.27,11.2,8.3
43,44,ASX,ASX Ltd,5.292,30.49,108,37.16,28.02,173.1,f,5.68,8.11,5.0,190.4,16.0,6.8,1.81,3.49,-2.9,-8.4
44,43,CPU,Computershare Ltd,5.268,9.48,25,12.90,8.70,28,p,2.95,3.65,27.3,62.24,15.2,5.4,4.18,-1.61,-3.7,-0.2
45,46,AFI,Aust Foundation,4.854,4.82,5,5.41,4.52,21,f,4.36,6.22,-,18.6,25.9,-14.1,1.20,4.70,2.6,-2.0
46,45,AIO,Asciano Grp stp,4.828,1.65,-3.5,1.94,1.435,-,,-,-,-100.0,-41.9,-,-70.5,2.19,0.10,3.8,-35.7
47,47,CFX,CFS Retail Prop unt,4.821,1.92,1.5,2.12,1.78,12.5,,6.51,6.51,-,12.65,15.2,-14.0,0.95,2.02,1.1,-2.7
48,48,MGR,Mirvac Grp stp,4.542,1.33,1,1.745,1.19,8,,6.02,6.02,-72.6,-11.58,-,-59.1,0.93,-,-5.2,-30.8
49,49,AWC,Alumina Ltd,4.283,1.755,,2.06,1.45,4.22,f,2.40,3.44,-80.7,0.59,297.5,-88.5,1.32,1.22,7.8,-30.4
50,52,TOL,Toll Hldgs Ltd,4.112,5.85,9,9.33,5.34,25,f,4.27,6.10,11.5,31.45,18.6,-17.1,1.58,1.44,-24.3,-19.2
51,50,BSL,BlueScope Steel,4.084,2.24,-8,3.40,2.03,5,f,2.23,3.19,-,6.9,32.5,36.0,0.71,2.53,-21.7,-33.8
52,58,DXS,DEXUS Prop Grp stp,3.977,0.825,1.5,0.89,0.67,5.1,,6.18,6.18,-100.0,0.66,125.0,-32.4,0.79,0.95,17.8,-18.6
53,54,SHL,Sonic Healthcare,3.954,10.18,-9,15.64,9.53,59,p,5.80,6.67,9.6,47.6,21.4,15.9,1.56,-1.48,-24.1,-10.0
54,56,GMG,Goodman Grp forus,3.949,0.62,-0.5,0.75,0.535,3.4,,5.48,5.48,-61.2,-9.9,-,-63.6,0.84,0.47,-,-50.2
55,53,LLC,Lend Lease Grp stp,3.931,6.95,-14,10.907,6.82,32,f,4.60,6.58,-19.2,72.9,9.5,-8.8,1.16,4.76,-23.5,-25.2
56,57,COH,Cochlear Ltd,3.896,68.88,-74,79.11,56.27,200,p,2.90,3.89,14.3,275.7,25.0,17.6,8.89,4.01,26.1,4.0
57,55,NHC,New Hope Corp,3.885,4.68,-12,5.50,3.92,9.5,f,2.03,2.90,60.9,29,16.1,189.4,1.41,2.67,5.5,44.6
58,59,TAH,Tabcorp Hldgs Ltd,3.86,6.30,1,7.52,6.18,55,f,8.73,12.47,-15.4,77.1,8.2,-17.4,1.12,-1.35,2.0,-18.8
59,51,OST,OneSteel Ltd,3.835,2.88,-23,4.15,2.76,11,,3.82,3.82,10.0,19.51,14.8,-2.8,0.85,1.77,-9.1,-16.7
60,61,HVN,Harvey Norman,3.792,3.57,7,4.85,3.13,13,f,3.64,5.20,-21.4,25.78,13.8,-15.0,1.84,2.10,-6.1,-9.3
61,60,OZL,OZ Minerals,3.792,1.215,,1.325,0.945,-,,-,-,-100.0,-16.6,-,258.3,1.48,0.82,14.6,-27.3
62,62,FBU,Fletcher Bld,3.52,5.80,-5,7.04,5.61,20.63,,3.56,3.56,-24.9,36.48,15.9,-23.5,1.43,2.36,-5.6,-13.1
63,64,EQN,Equinox Min Ltd cdi,3.517,4.97,-1,5.31,2.80,-,,-,-,-,7.22,68.8,-,5.17,-,66.8,8.7
64,63,ARG,Argo Invest,3.516,5.81,-3,7.05,5.61,25,f,4.30,6.15,-100.0,26,22.3,6.8,1.09,6.03,-5.8,-6.3
65,66,AOE,Arrow Energy,3.436,4.68,,5.31,3.26,-,,-,-,-,15.38,30.4,-,2.96,2.13,2.0,20.9
66,65,SGM,Sims Metal Mgmt,3.421,16.78,-13,25.50,15.72,20,f,1.19,1.70,-68.3,-17.7,-,-92.8,1.20,8.87,-27.1,-12.4
67,68,MTS,Metcash Ltd,3.352,4.37,-2,4.74,3.84,26,f,5.95,8.50,8.3,29.74,14.7,8.3,2.43,0.12,8.3,2.7
68,69,ITO,Intoll Grp stp,3.268,1.445,-0.5,1.59,1.005,3,,2.08,2.08,-,-16.38,-,-,0.79,1.78,11.3,-18.2
69,67,FXJ,Fairfax Media Ltd,3.222,1.37,-8,1.885,1.26,1.1,,0.80,0.80,-89.2,9.3,14.7,-48.1,0.64,-0.31,-6.2,-29.7
70,71,BLD,Boral Ltd,3.213,4.47,7,6.40,4.15,13.5,f,3.02,4.31,3.9,-15.2,-,-76.6,1.22,3.92,-20.6,-14.0
71,70,MCC,Macarthur Coal,3.164,12.44,-25,17.17,7.84,21,f,1.69,2.41,-23.5,45.3,27.5,183.3,3.14,4.15,46.5,23.3
72,76,BEN,Bendigo & Adelaide,3.095,8.73,28,10.48,7.72,58,f,6.64,9.49,36.5,67.4,13.0,38.8,0.80,5.27,12.0,-11.1
73,72,TEL,Telecom Corp,3.092,1.61,-3,2.30,1.44,16.61,,10.32,10.32,-75.3,20.69,7.8,-22.9,1.50,0.69,-20.4,-18.0
74,75,WHC,Whitehaven Coal,3.08,6.24,17,6.47,3.21,8.8,f,1.41,2.01,400.0,28.3,22.0,431.8,4.26,2.09,89.2,65.3
75,73,TTS,Tatts Grp Ltd,3.077,2.40,1,2.62,2.19,21,f,8.75,12.50,121.1,21.9,11.0,7.6,1.19,-0.51,5.1,-10.6
76,74,SOL,Soul Pattinson,2.904,12.17,-53,15.38,11.052,33,f,2.71,3.87,6.7,124.07,9.8,98.6,0.75,11.11,4.1,13.0
77,77,RHC,Ramsay Health Care,2.813,13.92,-61,15.49,10.20,40,f,2.87,4.10,16.9,64.2,21.7,25.3,3.09,1.70,37.0,13.3
78,78,PTM,Platinum Asset,2.796,4.98,-15,6.34,4.44,20,f,4.02,5.74,10.0,23.41,21.3,7.5,12.40,-,0.8,-4.1
79,79,PDN,Paladin Energy,2.778,3.87,-7,5.18,3.37,-,,-,-,-,11.67,33.2,-,3.57,1.58,-15.9,-13.9
80,80,CTX,Caltex Aust,2.759,10.22,-23,13.63,8.01,25,f,2.45,3.49,-30.6,116.3,8.8,68.9,0.94,10.48,-15.6,-22.6
81,81,AQA,Aquila Res,2.688,8.34,1,11.38,5.846,-,,-,-,-,-14.8,-,-9.8,17.37,-,29.2,37.8
82,83,CSR,CSR Ltd,2.621,1.73,2,2.13,1.585,8.5,f,4.91,7.02,15.9,-8.2,-,6.3,1.44,1.04,-8.8,-13.6
83,82,ERA,Energy Res,2.617,13.72,-3,27.15,12.51,33,f,2.41,3.44,39.3,87.9,15.6,131.0,2.71,-,-46.2,-6.1
84,85,SEK,Seek Ltd,2.558,7.60,37,8.57,4.61,9.9,f,1.30,1.86,-50.5,18.4,41.3,-28.9,8.86,0.55,43.4,-0.2
85,84,DJS,David Jones Ltd,2.545,4.98,15,5.96,4.10,29,f,5.82,8.32,3.7,33,15.1,8.5,3.70,1.22,5.6,5.7
86,91,UGL,UGL Ltd,2.394,14.43,66,15.97,12.54,64,f,4.44,6.34,-,87.7,16.5,-3.8,2.07,-0.32,2.4,-1.2
87,87,CEY,Centennial Coal,2.382,6.03,-1,6.07,3.05,8,p,1.33,1.58,-27.3,13.5,44.7,-37.5,3.18,1.90,76.7,45.5
88,86,JHX,James Hardie Ind cdi,2.373,5.45,-12,8.86,5.37,-,,-,-,-,-21.4,-,-,-,-0.29,-21.6,-11.3
89,90,AND,Andean Res Ltd,2.348,4.33,6,4.52,2.00,-,,-,-,-,-4.64,-,-40.2,34.43,-,104.2,64.6
90,88,REH,Reece Aust Ltd,2.326,23.35,-2,26.65,20.40,53,f,2.27,3.24,-10.5,109,21.4,-12.3,4.36,5.41,10.9,-2.9
91,92,ATM,Aneka Tambang cdi,2.289,1.20,1.4,1.30,1.02,1.37,,1.14,1.14,-60.5,0.7,171.4,-60.3,2.36,0.10,19.0,-
92,93,ILU,Iluka Res,2.244,5.36,,5.59,3.22,-,,-,-,-,-26.8,-,-,2.05,2.58,35.7,3.4
93,94,JBH,JB Hi-Fi Ltd,2.209,20.34,4,23.71,17.27,66,f,3.24,4.64,50.0,109.74,18.5,23.7,7.53,1.82,18.2,21.0
94,98,SPN,SP AusNet stp,2.185,0.795,1.5,0.975,0.725,8,p,10.06,11.61,-30.7,8.09,9.8,-1.5,0.79,0.94,13.2,-5.4
95,95,BOQ,Bank of Qld,2.181,10.11,-7,13.49,9.74,52,f,5.14,7.35,-64.0,92.4,10.9,-25.9,1.03,7.20,-9.4,-13.7
96,102,ABC,Adelaide Brighton,2.179,3.43,29,3.45,2.31,15.5,f,4.52,6.45,-10.0,20.4,16.8,1.5,2.43,1.21,33.2,5.5
97,89,RIV,Riversdale Min,2.167,9.18,-64,11.24,5.12,-,,-,-,-,-2.09,-,-96.9,4.28,2.04,48.5,37.3
98,97,MYR,Myer Hldgs Ltd,2.146,3.69,-2,3.98,2.86,-,f,-,-,-,-,-,-,2.91,-0.21,-,-
99,99,AQP,Aquarius Platinum,2.145,4.63,17,7.95,3.89,2.26,,0.49,0.49,-,7.15,64.8,-,2.18,-,-8.2,-25.9
100,96,BBG,Billabong Intl,2.033,8.03,-59,12.32,7.74,36,p,4.48,5.44,-20.0,57.2,14.0,-19.4,1.67,0.84,-21.1,-15.7
101,100,AIA,Auckland Airport,2.025,1.545,-0.5,1.654,1.385,6.68,,4.32,4.32,-4.1,5.63,27.4,-5.1,1.37,1.22,14.4,-12.5
102,101,APA,APA Grp stp,2.007,3.70,-1,3.83,2.67,31.75,,8.58,8.58,5.1,25,14.8,12.6,1.57,-,25.8,7.8
103,103,CPB,Campbell Brothers,1.97,31.01,-21,32.35,22.932,100,p,3.22,3.92,4.2,129.06,24.0,-33.5,3.13,3.76,38.5,12.6
104,104,HSP,Healthscope Ltd,1.942,6.12,10,6.14,4.07,23.5,f,3.84,5.49,9.3,32.83,18.6,0.4,1.62,0.71,37.1,8.3
105,106,CMJ,Consolidated Media,1.928,3.23,8,3.44,2.75,16.5,f,5.11,6.50,-,57.44,5.6,418.9,4.34,0.88,6.7,4.0
106,108,MGX,Mount Gibson Iron,1.889,1.75,3.5,2.09,0.955,-,,-,-,-,12.3,14.2,60.1,2.04,0.86,73.3,-2.9
107,107,SVW,Seven Grp Hldgs,1.887,6.18,3,7.60,5.41,-,,-,-,-,-,-,-26.4,0.96,-,1.8,-15.7
108,105,CPA,C'wlth Prop ord unt   ,1.872,0.93,-0.5,1.045,0.755,5.55,,5.97,5.97,-36.9,5.89,15.8,5.1,0.82,1.13,3.9,-13.6
109,109,ALL,Aristocrat Leisure,1.829,3.43,-2,5.75,3.34,4.5,,1.31,1.87,-81.3,-31.3,-,-24.3,11.89,0.07,-25.1,-35.0
110,110,FLT,Flight Centre,1.828,18.32,-3,21.43,12.68,26,f,1.42,2.03,-89.5,63.4,28.9,-33.1,2.99,2.56,29.3,1.0
111,114,GFF,Goodman Fielder,1.76,1.275,2.5,1.78,1.235,10.75,p,8.43,8.80,2.4,11.7,10.9,-16.7,1.06,-0.17,-11.1,-14.9
112,111,CGF,Challenger FSG Ltd,1.758,3.52,-5,4.50,2.77,13.5,,3.84,3.84,-,35.2,10.0,4.0,1.04,3.36,16.2,-9.4
113,113,PNA,PanAust Ltd,1.713,0.58,-0.5,0.65,0.385,-,,-,-,-,0.96,60.4,-,2.94,0.20,43.2,-3.7
114,115,TEN,Ten Network Hldgs,1.683,1.61,-3.5,1.94,1.19,2,,1.24,1.77,-85.2,4.62,34.8,-47.6,2.09,-0.29,29.3,-12.7
115,112,ANN,Ansell Ltd,1.679,12.76,-46,13.73,9.07,29,,2.27,2.27,5.7,81.7,15.6,21.4,2.63,1.92,33.8,1.2
116,118,IOF,ING Office Fd stp,1.678,0.615,0.5,0.67,0.465,3.9,,6.34,6.34,-59.6,1.6,38.4,-51.6,0.82,0.74,20.5,-19.4
117,116,BKW,Brickworks Ltd,1.655,11.24,-38,16.80,11.16,39.5,f,3.51,5.02,-,100.5,11.2,2.8,1.21,9.06,-16.3,-2.1
118,127,LYC,Lynas Corp,1.64,0.99,9.5,1.05,0.375,-,,-,-,-,-7.07,-,54.7,8.28,-,104.6,12.2
119,119,EXT,Extract Res,1.586,6.52,-26,11.45,6.29,-,,-,-,-,-4.96,-,-28.9,15.28,-,-34.7,114.8
120,121,ALZ,Australand Prop stp,1.557,2.70,-2,3.05,2.20,12,,4.44,4.44,-50.5,14.9,18.1,-55.1,0.69,3.44,9.2,-24.4
121,120,CEU,ConnectEast stp,1.556,0.395,-0.5,0.49,0.33,2,,5.06,5.06,-100.0,-1.49,-,-74.3,0.84,0.47,9.2,-34.1
122,122,SKT,Sky Net,1.533,3.94,-2,4.15,3.57,11.39,,2.89,2.89,-1.2,19.63,20.1,17.6,1.51,-0.47,6.0,-6.5
123,125,NVT,Navitas Ltd,1.53,4.47,6,5.56,3.22,18.8,f,4.21,6.01,31.5,18.8,23.8,30.9,14.79,-0.23,36.9,33.3
124,117,PRY,Primary Health Care,1.514,3.08,-34,6.56,3.01,25,f,8.12,11.59,78.6,27.8,11.1,-1.7,0.61,-1.24,-49.1,-24.4
125,123,MLT,Milton Corp,1.512,15.58,-26,19.40,15.55,71,f,4.56,6.51,-9.0,78.2,19.9,-8.3,1.03,17.18,-6.6,-10.0
126,126,HTA,Hutchison,1.493,0.11,,0.135,0.088,-,,-,-,-,2.33,4.7,-,-,0.10,-,-
127,129,IFL,IOOF Hldgs Ltd,1.482,6.45,7,7.40,4.22,21,f,3.26,4.65,-86.7,19.5,33.1,-29.0,1.68,0.56,46.8,-9.7
128,130,BLY,Boart Longyear,1.462,3.17,4,4.10,2.43,-,,-,-,-100.0,-0.67,-,-97.5,1.40,0.14,5.7,-43.1
129,132,MIN,Mineral Res,1.452,8.70,20,8.99,4.93,20,f,2.30,3.28,3.4,38.3,22.7,90.6,2.99,2.39,68.3,40.4
130,128,DUE,DUET Grp forus,1.451,1.635,-2,1.90,1.435,20,,12.23,12.36,-17.1,4.39,37.2,-30.9,0.96,-,19.8,-10.7
131,131,GCL,Gloucester Coal,1.438,12.45,,12.53,5.148,-,,-,-,-100.0,39.9,31.2,-63.9,5.63,1.99,99.9,45.4
132,124,DOW,Downer EDI Ltd,1.43,4.25,-24,9.44,3.33,29.1,,6.85,6.85,0.3,54.4,7.8,12.2,1.15,2.15,-44.1,-9.0
133,133,WAN,West Aust News,1.404,6.50,-1,8.48,6.01,45,f,6.92,9.89,36.4,45.4,14.3,-2.6,10.76,-,0.7,-20.8
134,139,GNC,Graincorp Ltd,1.378,6.95,68,8.85,5.10,22.27,f,3.20,4.58,-,63.62,10.9,-,1.99,4.78,9.4,-7.3
135,136,TSE,Transfield Services,1.375,3.32,12,4.80,3.00,12.25,f,3.69,5.27,-50.9,-15.18,-,-5.1,1.77,0.29,-15.6,-25.5
136,135,REA,REA Grp,1.342,10.45,-2,12.60,6.47,16,f,1.53,2.19,-100.0,10.04,104.1,5244.6,9.67,0.45,45.5,23.8
137,137,PPT,Perpetual Ltd,1.322,30.45,7,41.39,27.11,165,f,5.42,7.74,-69.7,183.4,16.6,-51.4,4.56,4.46,-23.8,-23.4
138,134,SKC,Sky City Entertain,1.30,2.26,-9,2.89,2.25,11.69,,5.17,5.17,9.7,14.38,15.7,1.2,2.11,0.51,-9.1,-13.5
139,142,MND,Monadelphous Grp,1.268,14.67,41,15.98,11.77,83,f,5.66,8.08,12.2,96.86,15.1,10.6,8.79,1.65,16.1,8.0
140,147,PIH,Prime Infr Grp stp,1.266,3.60,18,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
141,138,HGG,Henderson Grp cdi,1.247,2.20,-6,2.67,2.01,10.69,,4.86,4.86,-10.1,10.64,20.7,-43.9,2.47,-0.14,-6.3,-8.7
142,141,AZT,Aston Res Ltd def,1.237,6.05,,6.09,5.50,-,,-,-,-,-,-,-,3.07,-,-,-
143,171,AWB,AWB Ltd,1.214,1.485,39,1.49,0.865,-,,-,-,-100.0,3.67,40.5,-,1.34,1.85,35.0,-14.9
144,145,AUN,Austar United,1.21,0.96,,1.465,0.84,-,,-,-,-,3.5,27.4,118.4,-,-0.28,-8.2,-13.1
145,146,SKI,Spark Infrastructure stp,1.202,1.165,-0.5,1.445,1.065,13.56,,11.64,11.64,-0.4,12.08,9.6,136.2,2.09,1.78,15.1,-3.6
146,140,KAR,Karoon Gas Aust,1.195,6.73,-24,11.45,4.51,-,,-,-,-,-15.25,-,-,3.57,-,-37.1,48.6
147,149,IIF,ING Industrial Fd unt,1.179,0.455,1,0.603,0.329,1.6,,3.52,3.54,-70.4,-78.3,-,-24.4,0.80,0.60,4.1,-38.4
148,153,TPM,TPG Telecom Ltd,1.175,1.53,8,2.58,0.775,3,f,1.96,2.80,-,5.7,26.8,-,3.62,0.06,84.0,57.8
149,150,CRZ,Carsales Com Ltd,1.165,5.01,5,5.86,3.56,14.9,f,2.97,4.25,-,18.6,26.9,-,13.09,0.38,-,-
150,151,AIX,Aust Infra unt,1.151,1.855,,2.09,1.45,10,,5.39,6.81,-11.8,19.37,9.6,-46.1,0.95,2.62,18.9,-11.1
151,144,CQO,Charter Hall Office unt,1.145,0.235,-1.5,0.355,0.23,1.85,,7.87,7.87,-50.7,10.03,2.3,-,0.55,0.44,-13.0,-43.1
152,152,ZIM,Zimplats Hldgs,1.143,10.62,12,12.65,8.05,-,,-,-,-,35.15,30.2,-,2.23,-,31.4,-11.8
153,162,PRU,Perseus Min Ltd,1.129,2.68,33,2.71,0.82,-,,-,-,-,-2.43,-,-25.6,8.50,-,204.6,35.5
154,148,FPH,Fisher & Paykel H,1.128,2.18,-8,2.83,2.18,10.07,,4.62,4.62,-4.5,10.85,20.1,7.2,4.97,0.34,-14.6,-5.6
155,143,APN,APN News & Media,1.12,1.87,-17,2.61,1.68,9,,4.81,5.73,-81.7,16.7,11.2,-40.2,0.97,-0.75,0.7,-24.3
156,156,NUF,Nufarm Ltd,1.065,4.07,4,11.819,3.20,15,,3.69,3.69,-22.9,-17.4,-,-11.1,0.65,3.07,-61.5,-32.5
157,155,BKN,Bradken Ltd,1.046,7.54,-9,8.14,5.48,34,f,4.51,6.44,47.8,54.1,13.9,28.0,2.22,2.10,25.7,-5.0
158,157,WTF,Wotif Com Hldgs,1.046,4.99,-1,8.08,4.82,20,f,4.01,5.73,16.7,24.23,20.6,24.6,14.70,-0.06,-7.3,3.5
159,159,TPI,Transpacific Indust,1.042,1.085,2,1.785,0.92,-,,-,-,-100.0,-58.1,-,-66.8,0.77,-0.23,-20.2,-47.7
160,154,IRE,IRESS Market Tech,1.035,8.21,-20,9.38,7.25,34,f,4.14,5.92,9.7,34.78,23.6,17.5,8.33,0.75,3.8,4.5
161,160,PMV,Premier Invest,0.998,6.44,-8,8.934,5.94,36,f,5.59,7.98,20.7,49.85,12.9,34.8,0.87,2.19,-0.2,-2.7
162,166,AIZ,Air New Zealand,0.996,0.925,3,1.145,0.83,5.17,,5.59,5.59,-25.8,3.9,23.7,-26.4,0.77,1.12,-4.1,-14.3
163,163,KCN,Kingsgate Cons,0.988,9.81,1,10.90,6.46,30,,3.06,3.71,-,82,12.0,196.5,4.03,2.69,32.9,30.3
164,161,SGT,Singapore Tel cdi,0.986,2.44,-3,2.70,2.25,11.41,,4.68,4.68,-2.5,19.12,12.8,-16.0,0.05,0.65,-2.8,-1.9
165,158,AGO,Atlas Iron Ltd,0.985,2.08,-11,3.05,1.57,-,,-,-,-,-15.5,-,18.9,4.93,-,28.8,14.1
166,165,WEC,White Energy Co,0.963,3.39,-5,3.84,1.955,-,,-,-,-,-14.79,-,58.9,11.70,-,25.6,4.6
