Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 31, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4846.9 at 2010-12-31T14:40:32. Report at Friday, December 31, 2010. Processed Saturday at 2011-01-01T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,151.863,45.25,-79,46.59,35.58,95.12,f,2.10,3.00,-9.2,268.22,16.9,6.1,2.624,10.21,7.4,6.9,,
2,2,CBA,C'wlth Bank  of Aust,78.637,50.77,-34,60.00,47.05,290.00,f,5.71,8.16,27.2,344.50,14.7,26.4,2.211,15.94,-2.2,.9,,
3,3,WBC,Westpac Banking,66.745,22.21,-44,28.43,20.56,139.00,f,6.26,8.94,19.8,214.20,10.4,55.7,1.664,8.96,-6.6,-1.5,,
4,4,ANZ,ANZ Banking Grp,60.616,23.35,-37,26.23,19.95,126.00,f,5.40,7.71,23.5,178.90,13.1,17.1,1.775,10.38,7.8,.8,,
5,5,NAB,National Aust Bank,51.419,23.70,-40,29.03,22.23,152.00,f,6.41,9.16,4.1,191.80,12.4,10.1,1.320,12.63,-7.8,-8.5,,
6,6,NWS,News Corp b voting,38.970,16.04,-51,20.18,15.40,13.90,,.87,.87,6.9,113.81,14.1,-63.3,.427,1.56,-9.7,-12.2,,
7,7,RIO,Rio Tinto,37.244,85.47,-89,88.55,58.86,100.83,f,1.18,1.69,-62.3,465.33,18.4,-56.1,.727,15.37,15.8,-5.2,,
8,8,WES,Wesfarmers,37.072,32.00,-40,34.83,26.76,125.00,f,3.91,5.58,13.6,135.70,23.6,-20.6,1.303,3.61,6.4,-.3,,
9,9,TLS,Telstra Corp,34.716,2.79,+2,3.48,2.55,28.00,f,10.04,14.34,-,31.40,8.9,-5.0,2.669,.38,-10.5,-8.8,,
10,10,WPL,Woodside Petroleum,33.342,42.56,-35,49.28,39.63,111.34,f,2.62,3.74,-17.8,268.28,15.9,-36.1,3.213,16.79,-7.6,-2.8,,
11,11,WOW,Woolworths,32.712,26.97,+7,30.18,25.19,115.00,f,4.26,6.09,10.6,164.01,16.4,9.0,4.184,2.03,.3,-4.0,,
12,12,NCM,Newcrest Min,30.945,40.44,+62,43.71,29.73,25.00,,.62,.62,66.7,115.20,35.1,53.0,6.177,10.19,15.2,7.4,,
13,13,WDC,Westfield Grp stp,22.120,9.58,-17,10.508,8.971,79.00,,8.25,8.25,-11.7,53.60,17.9,-19.4,.910,10.49,4.4,-10.3,,
14,14,FMG,Fortescue Metals Grp,20.356,6.54,-19,6.93,3.28,-,,-,-,-,22.12,29.6,481.1,11.749,.51,47.3,-4.5,,
15,15,CSL,CSL,19.817,36.29,-6,37.56,30.45,80.00,p,2.20,2.27,14.3,185.77,19.5,-4.1,4.701,5.93,14.3,1.8,,
16,16,QBE,QBE Insurance Grp,19.088,18.15,-26,25.69,16.09,128.00,p,7.05,7.58,1.6,144.33,12.6,-6.2,1.854,.49,-24.1,-13.3,,
17,17,ORG,Origin Energy,14.741,16.66,-19,17.94,13.85,50.00,f,3.00,4.29,-,69.70,23.9,8.5,1.289,8.46,2.2,27.7,,
18,18,AXA,AXA Asia Pacific,13.043,6.31,+3,6.72,4.86,18.50,p,2.93,3.15,-,30.79,20.5,-,2.915,1.01,-.8,-1.2,,
19,19,MQG,Macquarie Grp,12.833,37.01,-23,53.66,33.01,186.00,,5.03,5.03,.5,289.20,12.8,2.9,1.090,25.21,-19.9,-16.4,,
20,20,STO,Santos,11.494,13.15,-11,15.10,11.24,42.00,f,3.19,4.56,8.3,63.50,20.7,-67.0,1.650,-,-3.6,3.2,,
21,22,AMP,AMP,11.080,5.29,-7,6.83,4.85,31.00,p,5.86,7.24,-25.0,39.80,13.3,28.9,4.206,.90,-17.4,-14.1,,
22,21,SUNDA,Suncorp-Metway def,11.033,8.61,-25,8.86,8.61,-,,-,-,-,61.81,13.9,-,-,5.75,-,-,,
23,23,FGL,Foster's Grp,10.993,5.68,+1,6.44,5.11,27.25,f,4.80,6.85,-,-24.10,-,-1.8,4.048,.49,8.3,-,,
24,25,CNA,Coal & Allied Ind,10.386,119.95,+211,121.00,78.05,800.00,f,6.67,9.53,-28.2,877.40,13.7,-27.2,6.908,19.26,65.0,24.5,,
25,24,BXB,Brambles,10.329,7.12,+4,7.75,5.11,25.00,p,3.51,3.81,-24.2,36.96,19.3,-21.1,5.392,.88,8.9,-11.2,,
26,27,LEI,Leighton Hldgs,9.261,30.78,-,41.70,27.61,150.00,f,4.87,6.96,30.4,204.60,15.0,-4.3,3.606,8.13,-15.8,-17.0,,
27,26,OSH,Oil Search,9.243,7.04,-9,7.20,4.97,4.31,,.61,.61,-52.7,13.71,51.3,-68.5,3.197,-,15.7,14.7,,
28,28,ORI,Orica,9.016,24.90,-51,26.93,22.085,95.00,f,3.82,5.02,3.0,370.97,6.7,153.9,2.482,1.44,4.4,-1.5,,
29,29,SGP,Stockland stp,8.579,3.60,+2,4.23,3.51,21.80,,6.06,6.06,-35.9,20.10,17.9,-45.5,.982,3.59,-8.9,-19.7,,
30,31,AMC,Amcor,8.271,6.75,+5,7.04,5.73,29.50,,4.37,4.37,-7.3,15.80,42.7,-,2.006,1.49,13.4,7.2,,
31,30,CCL,Coca-Cola Amatil,8.210,10.86,-4,12.74,10.32,45.50,f,4.19,5.99,11.5,63.10,17.2,10.1,5.131,1.47,-2.1,9.0,,
32,32,IAG,Insurance Aust Grp,8.067,3.88,-,4.15,3.22,13.00,f,3.35,4.79,30.0,4.39,88.4,-27.0,1.733,1.16,-.4,2.0,,
33,33,WRT,Westfield Retail Tst stp,7.849,2.57,-1,2.69,2.55,-,,-,-,-,-,-,-,-,-,-,-,,
34,34,TCL,Transurban stp,7.379,5.12,+5,5.610,4.13,25.00,,4.88,4.88,10.3,4.60,111.3,-,1.767,2.77,-2.6,-3.4,,
35,35,AGK,AGL Energy,6.979,15.23,+2,16.92,13.51,59.00,,3.87,4.69,9.3,79.30,19.2,-19.8,1.203,5.89,12.5,8.7,,
36,36,QRN,QR National Ltd,6.710,2.75,-3,2.90,2.53,-,,-,-,-,-,-,-,.989,-,-,-,,
37,37,ASX,ASX,6.599,37.68,+18,43.89,28.02,173.10,f,4.59,6.56,5.0,190.40,19.8,6.8,2.259,3.49,13.9,-9.9,,
38,39,IPL,Incitec Pivot,6.450,3.96,-,4.08,2.54,7.80,,1.97,1.97,77.3,25.30,15.7,20.9,1.786,.37,14.0,-5.5,,
39,38,WOR,WorleyParsons,6.420,26.74,-30,30.95,19.95,75.50,p,2.82,3.69,-18.8,118.50,22.6,-26.3,3.491,.24,-4.9,-17.2,,
40,40,CWN,Crown,6.222,8.25,-15,8.94,7.41,37.00,p,4.48,5.64,-,38.54,21.4,-1.5,1.820,3.42,7.2,-10.5,,
41,41,AWC,Alumina,6.052,2.48,-1,2.67,1.45,4.23,f,1.71,2.44,-80.7,.59,420.3,-88.5,1.861,1.22,38.3,-19.6,,
42,42,CPU,Computershare,5.990,10.78,-2,12.90,8.70,28.00,p,2.60,3.21,27.3,62.24,17.3,5.4,4.758,-1.61,-3.3,5.6,,
