Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, May 2, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5438.8 at 2014-05-02T16:52:06. Report at Friday, May 2, 2014. Processed Saturday at 2014-05-03T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,128.311,79.14,+25,79.95,64.49,383.00,f,4.84,6.91,9.0,509.80,15.5,8.9,2.821,22.10,24.6,23.1,,
2,2,BHP,BHP Billiton,119.700,37.27,-101,39.79,30.43,129.10,f,3.46,4.95,7.6,314.04,11.9,-24.4,1.541,16.04,10.7,-2.5,,
3,3,WBC,Westpac Banking,108.413,34.87,-91,35.99,27.071,174.00,f,4.99,7.13,4.8,220.40,15.8,6.6,2.283,11.07,26.3,23.3,,
4,4,ANZ,ANZ Banking Grp,94.233,34.34,-33,35.07,26.30,174.00,f,5.07,7.24,13.1,247.10,13.9,-.9,2.066,13.90,31.4,22.9,,
5,5,NAB,National Aust Bank,81.346,34.56,-125,37.07,27.55,190.00,f,5.50,7.85,5.6,229.50,15.1,5.1,1.745,14.64,22.5,17.0,,
6,6,TLS,Telstra Corp,64.704,5.20,+2,5.30,4.50,28.50,f,5.48,7.83,-,31.50,16.5,-2.9,5.026,.37,16.1,28.5,,
7,7,WES,Wesfarmers,49.218,43.05,-89,44.59,36.73,188.10,f,4.37,6.24,9.1,208.78,20.6,6.4,1.891,4.38,14.9,14.4,,
8,8,WOW,Woolworths,45.922,36.60,-114,38.92,31.53,136.00,f,3.72,5.31,5.6,195.09,18.8,-15.5,4.938,2.83,15.2,14.9,,
9,9,WPL,Woodside Petroleum,33.484,40.64,-27,41.72,33.31,207.71,f,5.11,7.30,61.9,238.04,17.1,-5.1,1.878,20.65,19.1,-.1,,
10,10,CSL,CSL,33.090,68.84,+90,72.82,56.15,115.86,,1.68,1.68,25.6,291.60,23.6,38.8,10.207,5.53,17.5,29.2,,
11,11,RIO,Rio Tinto,26.573,60.98,-200,71.30,49.81,213.14,f,3.50,4.99,30.3,221.73,27.5,58.5,.444,23.76,14.4,-6.7,,
12,12,WDC,Westfield Grp,22.678,10.73,-4,12.55,9.67,51.00,p,4.75,5.07,3.0,74.13,14.5,9.6,1.478,7.29,-2.3,11.1,,
13,13,MQG,Macquarie Grp,18.847,58.70,+216,58.95,34.539,258.34,p,4.40,5.16,32.2,313.27,18.7,55.7,1.582,31.64,40.8,25.8,,
14,14,SUN,Suncorp Grp,16.726,13.00,-4,13.75,11.291,65.00,f,5.00,7.14,37.5,36.37,35.7,-31.1,1.196,6.14,11.6,22.8,,
15,16,ORG,Origin Energy,16.422,14.88,-8,15.08,11.71,50.00,,3.36,3.36,-,15.90,93.6,-16.0,1.110,-,14.5,.5,,
16,15,FMG,Fortescue Metals Grp,15.289,4.91,-43,6.22,2.87,20.00,f,4.07,5.82,25.0,107.19,4.6,20.6,2.681,2.44,52.4,-7.0,,
17,17,AMP,AMP,15.173,5.13,-3,5.79,4.11,23.00,p,4.48,5.83,-8.0,23.20,22.1,-33.2,1.850,1.35,3.9,5.3,,
18,19,BXB,Brambles,14.847,9.50,+3,9.825,7.61,27.00,p,2.84,3.21,3.9,94.30,10.1,13.6,4.552,.78,6.8,12.8,,
19,18,QBE,QBE Insurance Grp,14.808,11.81,-12,17.53,10.05,32.00,f,2.71,3.87,-36.0,-23.42,-,-,1.274,5.31,-24.6,-9.0,,
20,22,STO,Santos,13.391,13.73,+33,15.80,12.02,30.00,f,2.18,3.12,-,53.30,25.8,15.2,1.311,-,7.2,-,,
21,20,IAG,Insurance Aust Grp,13.371,5.71,+5,6.25,5.25,38.00,f,6.65,9.51,111.8,46.15,12.4,180.4,2.681,1.78,7.3,23.2,,
22,21,OSH,Oil Search,13.186,8.81,-4,9.08,7.51,4.36,,.49,.49,12.9,17.17,51.3,54.9,3.449,-,7.1,9.0,,
23,23,AMC,Amcor,12.332,10.22,+1,10.89,8.67,40.00,,3.91,3.91,8.1,43.20,23.7,9.1,3.332,-.09,16.8,20.9,,
24,24,CWN,Crown Resorts,11.895,16.33,-14,18.22,11.45,37.00,p,2.27,2.75,-,82.03,19.9,-3.4,3.256,4.20,30.0,27.3,,
25,25,AZJ,Aurizon Hldgs,11.050,5.17,-2,5.265,4.01,16.20,p,3.13,4.27,48.2,17.40,29.7,32.8,1.701,2.99,26.2,18.0,,
