Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
XAO 4925.9 at 16:34 1/4/2010  Report at 19:08 Thursday 1/4/2010. Processed 14:20 Monday 5/4/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
158,158,AIX,Aust Infra unt,1.154,2.00,,2.05,1.18,10,p,5.00,6.31,-11.8,19.37,10.3,-46.1,0.96,2.62,53.8,-3.3
159,159,CZA,Coal of Africa,1.148,2.39,,2.59,0.915,-,,-,-,-,-11.36,-,-43.4,2.19,-,70.8,34.6
160,160,PMV,Premier Invest,1.139,7.55,,8.934,3.813,36,f,4.77,6.81,20.7,49.85,15.1,34.8,0.99,2.19,78.4,2.0
161,161,MRE,Minara Res,1.133,0.97,,1.39,0.495,-,,-,-,-,4.16,23.3,-,1.31,0.74,67.2,-27.6
162,162,IIF,ING Industrial Fd unt,1.115,0.43,,0.603,0.131,1.8,,4.19,4.19,-70.4,-78.3,-,-24.4,0.76,0.60,186.0,-37.6
163,163,AIZ,Air New Zealand,1.081,1.005,,1.12,0.67,5.17,,5.14,5.14,-25.8,3.9,25.8,-26.4,0.84,1.12,30.6,-22.0
164,164,IFN,Infigen Energy stp,1.019,1.27,,1.55,1.06,4.5,,3.54,3.54,-37.9,30.95,4.1,789.8,1.11,0.55,4.7,-6.0
165,165,IRE,IRESS Market Tech,1.017,8.21,,8.95,5.57,34,f,4.14,5.92,-100.0,34.78,23.6,17.5,8.18,0.75,43.3,4.4
166,166,BKN,Bradken Ltd,0.996,7.63,,7.97,2.53,26,f,3.41,4.87,-37.8,43.3,17.6,8.0,2.85,1.58,149.0,-1.7
167,167,GWT,GWA Intl,0.994,3.30,,3.50,2.21,18,f,5.45,7.79,-,15.94,20.7,-16.5,2.33,0.28,49.5,-5.0
168,168,WSA,Western Areas NL,0.987,5.49,,6.60,3.56,3,,0.55,0.55,-,-7.49,-,365.5,7.19,0.63,30.8,-1.5
169,169,CXP,Corporate Express,0.948,5.60,,5.71,3.06,22.5,f,4.02,5.74,-15.1,34,16.5,-15.3,4.59,-,67.1,-3.1
170,170,TAL,Tower Aust,0.946,2.60,,3.35,2.02,5.25,f,2.02,2.88,16.7,12.9,20.2,-0.1,1.39,1.00,29.5,2.1
171,171,MBN,Mirabela Nickel,0.945,2.59,,3.43,1.585,-,,-,-,-,-22.86,-,-,1.65,-,38.5,-24.6
172,172,DJW,Djerriwarrh Invest,0.935,4.40,,4.85,3.37,26,f,5.91,8.44,-,-14.11,-,-46.2,1.38,3.80,31.2,3.4
173,173,WHS,Warehouse Grp,0.924,2.97,,3.694,2.561,17.83,,6.00,6.00,-7.1,21.82,13.6,12.9,3.63,0.83,22.7,-15.5
174,174,AHD,Amalgamated Hldgs,0.896,5.70,,6.24,3.702,35,f,6.14,8.77,6.7,68.5,8.3,-21.6,1.50,4.65,56.1,2.0
175,175,OMH,OM Hldgs Ltd,0.896,1.825,,2.05,1.09,2,,1.10,1.10,-69.2,5.59,32.6,-77.4,3.37,0.54,45.3,116.0
176,176,GBG,Gindalbie Metals,0.881,1.245,,1.30,0.595,-,,-,-,-,-0.95,-,-73.0,5.05,-,83.1,28.3
177,177,SLX,Silex Systems,0.854,5.75,,8.03,3.95,-,,-,-,-,-9.7,-,-60.3,10.94,0.43,19.8,-21.3
178,178,CHC,Charter Hall Grp forus,0.843,0.695,,0.749,0.299,2.6,,3.74,3.74,-59.6,-23.57,-,-72.0,1.71,0.60,104.9,-29.7
179,179,KCN,Kingsgate Cons,0.837,8.55,,10.30,4.93,30,,3.51,4.26,-,82,10.4,196.5,3.42,2.69,46.9,16.8
180,180,CQR,Charter Hall Retail unt,0.835,0.555,,0.735,0.26,6,,10.81,10.81,-53.3,-45.58,-,62.6,0.75,0.72,76.2,-28.7
181,181,ESG,Eastern Star Gas,0.831,0.96,,1.165,0.645,-,,-,-,-,-0.8,-,-45.2,5.40,-,24.7,36.2
182,182,SXL,Sthn Cross Media,0.826,2.18,,2.26,0.798,6.7,,3.07,3.07,-83.6,-36.65,-,49.0,0.98,-0.51,126.4,-6.8
183,183,FKP,FKP Prop Grp stp,0.825,0.71,,0.83,0.405,1.95,,2.75,2.75,-86.6,-10.3,-,-62.8,0.74,1.27,32.9,-47.3
184,184,LYC,Lynas Corp,0.819,0.495,,0.72,0.146,-,,-,-,-,-7.07,-,54.7,4.14,-,123.7,-13.4
185,185,BPT,Beach Energy Ltd,0.816,0.755,,1.04,0.655,1.75,p,2.32,2.42,-,16.05,4.7,-23.1,0.61,1.27,2.8,-13.7
186,186,LNC,Linc Energy Ltd,0.811,1.69,,2.68,1.31,-,,-,-,-,-16.12,-,756.2,5.24,-,-32.7,81.0
187,187,BWP,Bunnings Warehouse unt,0.81,1.925,,1.975,1.521,10.97,,5.70,5.70,-9.7,13.89,13.9,0.9,1.11,1.83,16.0,-0.3
188,188,AWB,AWB Ltd,0.776,0.95,,1.337,0.791,-,,-,-,-100.0,18.5,5.1,-,0.86,1.81,-15.9,-29.6
189,189,GCL,Gloucester Coal,0.763,9.31,,10.35,4.52,13.5,,1.45,2.07,-35.7,68.3,13.6,286.0,4.58,2.21,78.0,26.9
190,190,MRU,Mantra Res,0.758,6.00,,6.42,2.00,-,,-,-,-,-24.68,-,-52.5,29.87,-,124.7,81.1
191,191,MML,Medusa Min Ltd,0.75,4.00,,4.05,1.30,-,,-,-,-,35.43,11.3,-,5.65,0.91,158.1,59.8
192,192,AUI,Aust United Invest,0.743,7.48,,7.90,5.11,25,f,3.34,4.77,-,18.7,40.0,-48.9,1.41,7.10,46.2,0.2
193,193,EWC,Energy World Corp,0.742,0.475,,0.72,0.25,-,,-,-,-,3.02,15.7,-,1.53,0.30,-14.4,-17.0
194,194,SPT,Spotless Grp Ltd,0.736,2.84,,3.23,1.80,11,p,3.87,5.23,-47.6,21.5,13.2,79.9,2.02,-,44.4,-13.0
195,195,ABP,Abacus Prop stp,0.725,0.40,,0.48,0.28,5.75,,14.38,14.38,-37.6,-2.32,-,-30.3,0.73,0.60,34.6,-32.5
196,196,AGG,Anglogold Ashanti  5:1,0.723,8.11,,11.00,7.65,3.87,,0.48,0.48,-17.8,-71.44,-,-94.8,0.20,-,-8.8,-8.4
197,197,ENV,Envestra Ltd,0.70,0.52,,0.595,0.355,5.5,p,10.58,11.81,200.0,3.49,14.9,29.4,1.46,-0.05,23.3,-11.6
198,198,CGX,CGA Min Ltd,0.695,2.10,,2.59,1.36,-,,-,-,-,1.86,112.9,-25.0,3.83,-,32.1,54.4
199,199,CLO,Clough Ltd,0.691,0.90,,1.035,0.51,2,,2.22,2.46,100.0,7.98,11.3,-27.9,2.80,0.31,55.9,16.7
200,200,PRU,Perseus Min Ltd,0.687,1.995,,2.14,0.673,-,,-,-,-,-2.43,-,-25.6,5.18,-,122.4,59.9
201,201,CAB,Cabcharge Aust,0.686,5.70,,7.09,4.71,34,f,5.96,8.52,-,48.9,11.7,1.4,2.45,-,-9.9,-17.3
202,202,GRR,Grange Res,0.685,0.595,,0.646,0.193,-,,-,-,-,30.05,2.0,2298.4,2.58,-,197.4,-22.7
203,203,CRG,Crane Grp Ltd,0.684,8.80,,11.66,8.32,46,f,5.23,7.47,-11.3,39,22.6,-16.1,1.06,4.41,-0.3,-14.9
204,204,SLM,Salmat Ltd,0.676,4.25,,4.46,3.20,22,f,5.18,7.39,8.1,24.51,17.3,33.7,2.40,-0.71,14.0,6.3
205,205,PPC,Peet Ltd,0.674,2.25,,2.39,1.17,8,f,3.56,5.08,-63.0,7.7,29.2,-75.5,3.32,-,70.7,-11.5
206,206,HIL,Hills Ind Ltd,0.663,2.67,,2.85,1.45,9,f,3.37,4.81,-63.6,5.9,45.3,-46.3,1.55,1.39,42.1,-18.5
207,207,CDU,Cudeco Ltd,0.659,4.80,,6.59,1.895,-,,-,-,-,0.42,1142.9,-,6.58,-,135.3,8.8
208,208,GNM,Gujarat Nre Coal,0.638,0.72,,0.75,0.31,-,,-,-,-,-1.7,-,-24.2,1.50,0.52,128.5,-
209,209,SAI,SAI Global Ltd,0.635,4.00,,4.07,2.41,11.9,f,2.97,4.25,4.5,19.4,20.6,6.6,3.00,-0.98,62.2,4.9
210,210,NHF,NIB Hldgs Ltd,0.632,1.275,,1.45,0.76,6.4,f,5.02,7.17,252.4,13,9.8,-17.3,1.75,0.75,60.7,-
211,211,PXS,Pharmaxis Ltd,0.631,2.80,,3.00,1.83,-,,-,-,-,-20,-,66.5,4.58,0.53,27.8,-6.9
212,212,AEO,Austereo Grp Ltd,0.607,1.76,,1.785,1.15,9.1,f,5.17,7.39,-9.0,11.98,14.7,-5.3,0.92,-0.57,51.4,-0.2
213,213,WEC,White Energy Co,0.607,2.58,,3.00,1.40,-,,-,-,-,-14.79,-,58.9,7.37,-,66.4,2.5
214,214,IVC,Invocare Ltd,0.606,5.95,,6.50,4.90,25.25,f,4.24,6.06,7.4,32.9,18.1,17.6,7.82,0.48,21.4,6.8
215,215,CMW,Cromwell Grp stp,0.602,0.745,,0.85,0.50,7.5,,10.07,10.07,-10.0,-5.5,-,-,1.12,0.73,32.1,-1.8
216,216,AVO,Avoca Res,0.601,2.09,,2.26,1.415,-,,-,-,-,12.49,16.7,377.1,3.82,0.79,38.4,14.6
217,217,HDF,Hastings Divers stp,0.592,1.19,,1.425,0.537,12,,10.08,10.08,-100.0,-12.55,-,-1.8,0.98,1.23,118.3,-16.7
218,218,ISF,iSOFT Group Ltd,0.592,0.57,,0.93,0.465,1,,1.75,1.75,-,3.66,15.6,107.8,0.80,-0.23,-20.4,-20.4
219,219,AHE,Automotive Hldgs,0.587,2.60,,2.74,0.92,17,f,6.54,9.34,-18.8,28.14,9.2,-21.9,1.68,0.75,122.4,-5.5
220,220,GOLD,ETFS Metals etfs gold,0.578,118.41,,130.00,110.60,-,,-,-,-,63.17,187.4,-,-,-,-,-
221,221,ELD,Elders Ltd,0.572,1.275,,4.90,1.25,-,,-,-,-,-51.51,-,661.6,0.82,0.37,-70.7,-61.3
222,222,GUD,GUD Hldgs,0.568,9.30,,10.62,5.95,61,f,6.56,9.37,-11.8,71.73,13.0,-14.5,4.33,1.09,40.1,12.8
223,223,CGG,Citadel Resource Grp,0.563,0.385,,0.465,0.115,-,,-,-,-,-0.75,-,103.6,2.38,-,156.6,34.1
224,224,OGC,OceanaGold Corp cdi,0.559,2.45,,2.83,0.61,-,,-,-,-,35.68,6.9,-,1.28,2.35,196.9,42.6
225,225,SUL,Super Cheap Auto ,0.557,5.15,,5.95,2.45,20,f,3.88,5.55,38.5,31.9,16.1,23.8,3.56,0.74,75.6,8.2
226,226,KZL,Kagara Ltd,0.556,0.825,,1.32,0.377,-,,-,-,-,-18.99,-,-,1.69,0.67,-15.0,-48.7
227,227,MDL,Mineral Deposits,0.548,0.955,,1.175,0.535,-,,-,-,-,-13.82,-,293.4,1.23,0.57,29.1,-10.5
228,228,IGO,Independence Grp,0.543,4.78,,5.52,2.97,5,f,1.05,1.49,-50.0,25.18,19.0,-53.9,2.78,1.30,22.0,-11.6
229,229,BKI,BKI Invest Ltd,0.536,1.28,,1.325,0.896,5.5,f,4.30,6.13,-,6.47,19.8,-29.1,1.14,1.45,33.0,0.9
230,230,SIP,Sigma Pharmaceutical,0.53,0.45,,1.281,0.38,3,,6.67,9.51,-100.0,-40.7,-,3.7,0.50,0.15,-56.8,-39.7
231,231,AAX,Ausenco Ltd,0.53,4.34,,5.95,2.82,9.5,f,2.19,3.13,-100.0,19,22.8,-59.7,2.04,0.62,25.8,-13.1
232,232,BRM,Brockman Res,0.528,3.79,,3.95,1.00,-,,-,-,-,-14.9,-,-23.0,5.34,-,225.5,126.8
233,233,SBM,St Barbara Ltd,0.527,0.27,,0.37,0.169,-,,-,-,-,-2.37,-,-,1.78,0.21,2.5,-20.5
234,234,MAH,Macmahon Hldgs,0.525,0.715,,0.81,0.276,1.5,,2.10,2.10,-71.8,3.4,21.0,-65.1,1.69,0.39,122.0,0.7
235,235,MRM,Mermaid Marine,0.521,2.79,,3.25,1.37,7,f,2.51,3.58,200.0,18.59,15.0,23.5,3.10,0.95,90.8,24.7
236,236,IRN,Indophil Res,0.52,1.24,,1.265,0.29,-,,-,-,-,-2.71,-,1984.6,2.84,-,244.5,16.2
237,237,NPX,Nuplex Ind,0.516,2.72,,2.80,0.931,10.22,p,3.76,5.16,-92.0,31.15,8.7,-53.4,1.23,1.58,156.5,-30.3
238,238,PAN,Panoramic Res,0.515,2.51,,3.068,1.176,7,f,2.79,3.98,-75.0,18.7,13.4,-50.8,1.80,1.41,73.4,-18.9
239,239,DUI,Diversified United,0.513,3.33,,3.38,2.05,13,f,3.90,5.58,-,4.4,75.7,-63.1,1.39,3.13,47.6,-0.3
240,240,CIF,Challenger Infra stp,0.497,1.50,,2.06,1.25,15,,10.00,10.00,-41.2,-59.2,-,-48.7,0.62,-1.66,-7.1,-22.7
241,241,FWD,Fleetwood Corp,0.489,9.15,,9.15,5.30,66,f,7.21,10.30,164.0,64.7,14.1,1.0,3.45,2.12,58.5,8.8
242,242,MIO,Miclyn Exp Offshr,0.488,1.795,,1.95,1.75,-,,-,-,-,-,-,-,1.97,-,-,-
243,243,CHO,Choiseul Investments   ,0.486,5.02,,5.28,3.95,21,f,4.18,5.98,-10.2,16.4,30.6,-24.8,1.31,5.27,14.0,-1.9
244,244,CDI,Challenger Div Pro stp,0.48,0.525,,0.56,0.286,5.05,,9.62,9.62,-20.7,0.46,114.1,-61.4,1.00,0.65,46.7,-13.3
245,245,ASB,Austal Ltd,0.463,2.46,,3.12,2.09,6,,2.44,3.48,-53.8,4.35,56.6,-25.1,1.96,1.30,-3.2,-10.4
246,246,CIN,Carlton Invest,0.459,17.29,,18.95,13.20,67,f,3.88,5.54,-,63,27.4,25.5,1.13,20.50,33.3,-2.6
247,247,SFR,Sandfire Res,0.458,3.77,,4.39,0.067,-,,-,-,-,-14.15,-,-24.9,164.31,-,2292.8,107.8
248,248,NZO,NZ Oil & Gas ,0.457,1.175,,1.47,1.06,4.11,,3.50,3.50,-8.6,-1.99,-,-49.7,1.14,0.96,10.5,14.7
249,249,ASL,Ausdrill Ltd,0.451,2.16,,2.256,0.82,11,f,5.09,7.27,-,20.62,10.5,3.3,1.47,1.60,179.1,9.4
250,250,SMM,Summit Res,0.449,2.09,,2.38,1.629,-,,-,-,-,-1.67,-,331.4,10.82,-,16.1,-28.5
251,251,BCS,Brisconnection Tr stp,0.447,1.15,,1.40,1.03,-,,-,-,-,15.06,7.6,-,-,-0.54,-,-
252,252,EAU,Eldorado Gold cdi  1:1,0.446,13.24,,16.32,12.86,-,,-,-,-,-,-,-,-,-,-,-
253,253,BTT,BT Invest Mngmnt,0.443,2.77,,3.34,1.56,7.9,f,2.85,4.07,-11.2,7.95,34.8,-33.7,1.54,0.22,42.9,-
254,254,SMX,SMS Management,0.442,6.62,,7.21,2.43,27.5,f,4.15,5.93,-,38.4,17.2,-2.7,5.56,0.69,168.7,20.0
255,255,NWH,NRW Hldgs Ltd,0.44,1.75,,2.16,0.625,4,f,2.29,3.26,-75.7,13.1,13.4,-11.9,3.09,0.52,130.7,-
256,256,NFE,Northern Iron Ltd,0.437,1.495,,2.00,1.011,-,,-,-,-,-47.6,-,-,2.95,-,26.7,-
257,257,CSV,CSG Ltd,0.432,1.985,,2.26,0.575,5,f,2.52,3.60,12.5,13.85,14.3,20.9,5.04,0.05,196.5,23.7
258,258,MSL,MAC Services (The),0.432,2.62,,2.85,1.00,8.75,f,3.34,4.77,13.3,15.4,17.0,19.0,2.79,0.86,94.6,14.5
259,259,MQA,Macq Atlas Roads stp,0.43,0.95,,1.02,0.51,-,,-,-,-,-,-,-,-,-,-,-
260,260,RSG,Resolute Min,0.426,1.10,,1.26,0.515,-,,-,-,-,8.68,12.7,-,1.41,-,61.8,-4.2
261,261,CUS,Customers Ltd,0.425,3.10,,3.25,1.679,-,,-,-,-,18.4,16.8,-,2.59,0.26,51.9,12.0
262,262,TRS,The Reject Shop,0.424,16.33,,17.39,10.50,62,f,3.80,5.42,14.6,86.4,18.9,13.6,10.75,2.17,54.0,12.6
263,263,AAD,Ardent Leisure stp,0.412,1.34,,1.845,1.11,14.3,,10.67,10.67,-27.0,2.73,49.1,-36.1,1.00,1.10,17.8,-18.0
264,264,MCR,Mincor Res NL,0.41,2.05,,2.92,0.845,7,f,3.41,4.88,-50.0,10.12,20.3,-,2.06,0.98,117.0,-16.3
265,265,IIN,iiNet Ltd,0.41,2.70,,2.80,1.45,8,f,2.96,4.23,14.3,17.4,15.5,9.6,2.03,0.04,74.8,32.4
266,266,BOW,Bow Energy Ltd,0.409,1.465,,1.60,0.71,-,,-,-,-,4.42,33.1,2.2,10.21,-,21.1,144.8
267,267,GIR,Giralia Res NL,0.408,2.29,,2.33,0.378,-,,-,-,-,0.1,2290.0,-32.5,5.21,-,275.4,43.4
268,268,SDL,Sundance Res,0.406,0.15,,0.215,0.084,-,,-,-,-,-0.54,-,51.1,3.32,-,36.4,-5.9
269,269,TWR,Tower Ltd,0.401,1.55,,1.75,0.966,7.07,,4.56,4.56,15.0,19.94,7.8,16.3,1.21,1.20,55.5,-2.2
270,270,CER,Centro Retail stp,0.40,0.175,,0.225,0.029,0.37,,2.11,2.11,-73.2,-18.43,-,315.2,0.58,0.35,312.5,-51.1
271,271,GNS,Gunns Ltd,0.399,0.495,,1.325,0.455,2,,4.04,5.76,-58.6,1.5,33.0,-38.2,0.30,1.59,-52.4,-44.1
272,272,BTA,Biota Hldgs,0.399,2.23,,3.336,0.606,-,,-,-,-,36.6,6.1,-,4.11,0.60,57.2,10.3
273,273,PPX,PaperlinX Ltd,0.398,0.66,,0.745,0.37,-,,-,-,-100.0,-62.7,-,-,0.31,0.60,13.8,-42.2
274,274,ENE,Energy Develop,0.395,2.52,,3.41,1.22,7,,2.78,2.78,20.0,7.86,32.1,-5.8,1.40,1.79,48.1,-15.6
275,275,ARP,ARB Corp,0.394,5.44,,5.78,2.60,17.5,f,3.22,4.60,10.0,40.44,13.5,14.7,4.28,1.22,98.2,14.9
276,276,EHL,Emeco Hldgs,0.388,0.615,,0.995,0.325,2,,3.25,4.63,-11.1,-4.2,-,-14.6,0.57,0.71,59.2,-27.7
277,277,RRL,Regis Res,0.388,1.03,,1.07,0.356,-,,-,-,-,-45.1,-,2175.5,10.78,-,167.8,1.1
278,278,KMD,Kathmandu Hldgs,0.378,1.89,,1.925,1.48,-,,-,-,-,-0.17,-,-,2.19,-0.09,-,-
279,279,HZN,Horizon Oil Ltd,0.377,0.335,,0.40,0.11,-,,-,-,-,6.28,5.3,-46.6,5.05,0.19,191.3,3.8
280,280,APE,AP Eagers Ltd,0.375,12.55,,13.55,5.75,62,f,4.94,7.06,40.9,121.6,10.3,11.3,1.13,8.81,105.1,4.7
281,281,ACR,Acrux Ltd,0.372,2.32,,2.60,0.58,-,,-,-,-,-2.84,-,-19.3,11.93,0.06,286.7,21.0
282,282,PWK,Pipe Nets,0.372,6.28,,6.28,3.40,8,,1.27,1.82,14.3,41.24,15.2,25.7,4.00,1.53,80.8,24.9
283,283,DMP,Domino Pizza Enterpr,0.371,5.43,,5.58,2.89,14,f,2.58,3.68,13.8,26,20.9,22.9,3.91,0.69,81.8,25.3
284,284,AAC,Aust Agriculture,0.37,1.40,,1.95,1.18,-,,-,-,-100.0,-20.3,-,35.8,0.57,2.42,-22.2,-17.0
285,285,WOT,Westpac Office Tr unt,0.369,0.765,,0.835,0.69,4.98,,6.51,6.51,66.3,1.96,39.0,-40.0,0.89,0.84,-,-
286,286,IDL,Industrea Ltd,0.368,0.385,,0.51,0.16,1.3,f,3.38,4.81,-,5.07,7.6,-,-,0.03,-,-
287,287,BKL,Blackmores Ltd,0.368,22.05,,23.00,12.80,99,f,4.49,6.41,-,132,16.7,-,-,3.76,-,-
288,288,SRL,Straits Res,0.366,1.435,,2.157,1.121,-,,-,-,-,51.8,2.8,-,-,2.58,-,-
289,289,FAN,Fantastic Hldgs,0.364,3.55,,4.29,2.20,11.75,f,3.31,4.73,-,24.21,14.7,-,-,0.81,-,-
290,290,PRG,Programmed Maint,0.364,3.08,,4.762,1.96,8,f,2.60,3.71,-,27.9,11.0,-,-,0.62,-,-
291,291,HST,Hastie Grp Ltd,0.362,1.535,,2.30,1.08,10,f,6.51,9.30,-,22.2,6.9,-,-,-0.26,-,-
292,292,CDD,Cardno Ltd,0.358,4.12,,5.20,2.89,28,f,6.80,9.71,-,38.62,10.7,-,-,0.65,-,-
293,293,FXL,Flexigrp Ltd,0.357,1.32,,1.779,0.481,6,f,4.55,6.49,-,23.7,5.6,-,-,0.23,-,-
294,294,ABY,Aditya Birla,0.354,1.13,,1.65,0.185,-,,-,-,-,-17.34,-,-,-,1.42,-,-
295,295,RIC,Ridley Corp,0.351,1.14,,1.23,0.735,7,,6.14,6.14,-,8.51,13.4,-,-,0.82,-,-
296,296,COU,Count Financial,0.35,1.355,,1.60,1.02,7,f,5.17,7.37,-,10.64,12.7,-,-,0.22,-,-
297,297,SRV,Servcorp Ltd,0.346,3.51,,4.70,2.453,15,f,4.27,6.10,-,19.3,18.2,-,-,2.00,-,-
298,298,IOH,Iron Ore Hldgs,0.343,2.66,,2.71,0.245,-,,-,-,-,-9.74,-,-,-,-,-,-
299,299,FPA,Fisher & Paykel App,0.34,0.47,,0.725,0.238,-,,-,-,-,-38.56,-,-,-,-,-,-
300,300,CNX,Carbon Energy,0.338,0.57,,0.885,0.345,-,,-,-,-,-1.87,-,-,-,-,-,-
