Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, April 8, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 5036.5 at 2011-04-08T16:38:59. Report at Friday, April 8, 2011. Processed Saturday at 2011-04-09T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,160.286,47.76,+108,48.03,35.58,94.58,f,1.98,2.83,-9.2,331.41,14.4,6.1,2.769,9.91,19.8,7.1,,
2,2,CBA,C'wlth Bank  of Aust,82.248,53.10,+36,60.00,47.05,302.00,f,5.69,8.12,27.2,350.70,15.1,26.4,2.312,-,-3.9,12.2,,
3,3,WBC,Westpac Banking,73.929,24.57,+16,28.43,20.56,139.00,f,5.66,8.08,19.8,214.20,11.5,55.7,1.843,8.96,-3.9,6.5,,
4,4,ANZ,ANZ Banking Grp,62.703,24.15,+28,26.23,19.95,126.00,f,5.22,7.45,23.5,178.90,13.5,17.1,1.836,10.38,5.5,9.9,,
5,5,NAB,National Aust Bank,57.127,26.33,+35,29.03,22.23,152.00,f,5.77,8.25,4.1,191.80,13.7,10.1,1.467,12.63,.3,2.1,,
6,6,NWS,News Corp,44.190,17.65,-27,20.18,15.40,13.42,,.76,.76,6.9,131.81,13.4,-63.3,.470,-,-8.5,-3.2,,
7,7,WES,Wesfarmers,37.924,32.73,+28,35.26,27.09,135.00,f,4.12,5.89,13.6,161.10,20.3,-20.6,1.332,-,16.4,2.4,,
8,9,RIO,Rio Tinto,37.584,86.25,+140,89.04,58.86,111.21,f,1.29,1.84,128.8,718.78,12.0,75.2,.585,18.72,21.3,-5.4,,
9,8,WPL,Woodside Petroleum,37.488,47.26,-14,48.39,39.63,110.84,f,2.35,3.35,2.5,200.73,23.5,-7.4,3.260,13.93,6.8,-2.6,,
10,10,TLS,Telstra Corp,35.214,2.83,+2,3.46,2.55,28.00,f,9.89,14.13,-,26.00,10.9,-5.0,2.707,.36,-1.8,-7.0,,
11,11,WOW,Woolworths,32.748,27.00,-14,30.18,25.52,119.00,f,4.41,6.30,10.6,170.11,15.9,9.0,4.189,1.87,3.9,1.9,,
12,12,NCM,Newcrest Min,32.191,42.08,+188,43.71,29.73,30.00,,.71,.71,66.7,144.10,29.2,53.0,6.426,13.16,28.1,14.0,,
13,13,WDC,Westfield Grp,21.427,9.28,-4,10.508,8.91,63.56,,6.85,6.85,-13.3,48.14,19.3,20.3,1.275,7.18,-2.5,-7.0,,
14,14,FMG,Fortescue Metals Grp,20.919,6.72,+25,7.34,3.28,3.00,,.45,.45,-,31.06,21.6,481.1,12.074,.29,47.4,-3.0,,
15,16,QBE,QBE Insurance Grp,20.597,19.18,+150,22.24,16.09,128.00,p,6.67,7.03,-,121.72,15.8,-39.0,1.973,-,-2.2,-2.8,,
16,15,CSL,CSL,19.987,36.93,+53,38.07,30.45,80.00,,2.17,2.23,14.3,170.88,21.6,-4.1,4.742,5.54,16.7,-.5,,
17,17,ORG,Origin Energy,16.444,16.88,+36,17.18,13.458,50.00,f,2.96,4.23,-,12.00,140.7,8.5,1.438,7.97,12.7,12.4,,
18,18,AMP,AMP,15.873,5.69,+15,6.56,4.85,30.00,p,5.27,6.63,-,37.90,15.0,-3.4,5.295,.98,-3.8,-4.8,,
19,19,STO,Santos,14.292,16.28,+33,16.47,11.24,37.00,f,2.27,3.25,-11.9,59.80,27.2,48.3,1.880,-,20.9,6.3,,
20,20,MQG,Macquarie Grp,12.263,35.36,-111,51.97,33.01,186.00,,5.26,5.26,.5,289.20,12.2,2.9,1.042,25.21,-26.3,-13.2,,
21,21,FGL,Foster's Grp,11.101,5.72,-4,6.44,5.11,27.25,f,4.76,6.80,-,-26.30,-,-1.8,4.088,.54,10.2,9.2,,
22,22,SUN,Suncorp Grp,10.833,8.42,-4,9.76,7.56,35.00,f,4.16,5.94,-12.5,50.35,16.7,107.0,.776,.01,-2.8,-8.2,,
23,24,BXB,Brambles,10.667,7.35,+27,7.64,5.11,25.50,p,3.47,3.77,-24.2,35.59,20.7,-21.1,5.569,8.25,5.1,-2.1,,
24,23,CNA,Coal & Allied Ind,10.650,123.00,+56,134.99,83.25,588.00,f,4.78,6.83,15.3,812.60,15.1,-37.4,7.016,.17,33.5,16.9,,
25,25,ORI,Orica,9.912,27.29,+100,27.38,22.836,95.00,f,3.48,4.58,3.0,370.97,7.4,153.9,2.729,1.44,12.7,4.5,,
26,26,OSH,Oil Search,9.702,7.39,+26,7.40,5.11,4.16,,.56,.56,-8.1,13.97,52.9,13.5,3.523,-,30.9,17.2,,
27,30,SGP,Stockland,9.222,3.87,+16,4.15,3.44,22.80,,5.89,5.89,-35.9,29.00,13.3,-21.1,1.056,3.63,3.1,-10.8,,
28,29,AMC,Amcor,9.051,7.38,+11,7.43,5.79,34.00,,4.61,4.61,-7.3,25.70,28.7,-,2.195,1.48,17.9,11.4,,
29,27,CCL,Coca-Cola Amatil,9.000,11.90,-3,12.74,10.67,48.50,f,4.08,5.82,11.5,66.00,18.0,11.4,4.909,1.64,10.4,17.0,,
30,28,LEI,Leighton Hldgs,8.757,28.94,-72,38.35,27.61,145.00,f,5.01,7.16,30.4,179.70,16.1,-4.3,3.410,7.60,-17.9,-11.0,,
31,31,QRN,QR National,8.711,3.57,+15,3.59,2.53,-,,-,-,-,11.37,31.4,-,1.283,-,-,-,,
32,34,WOR,WorleyParsons,8.055,33.42,+223,33.42,19.95,76.00,f,2.27,2.98,-18.8,114.10,29.3,-26.3,4.378,.39,29.3,-1.6,,
33,32,WRT,Westfield Retail Tr,8.002,2.62,+2,2.75,2.49,-,,-,-,-,-,-,-,-,-,-,-,,
34,33,TCL,Transurban Grp,7.723,5.35,-,5.45,4.13,25.00,,4.67,4.67,10.3,5.90,90.7,-,1.849,2.73,11.6,-1.7,,
35,35,IAG,Insurance Aust Grp,7.422,3.57,-4,4.03,3.22,13.50,f,3.78,5.40,30.0,-3.78,-,-27.0,1.594,1.28,-3.5,-2.9,,
36,36,IPL,Incitec Pivot,7.215,4.43,+10,4.72,2.54,7.80,,1.76,1.76,77.3,25.30,17.5,20.9,1.998,.37,39.3,-11.9,,
37,37,AGK,AGL Energy,6.589,14.38,+2,16.92,13.51,59.00,,4.10,4.10,9.3,91.10,15.8,-19.8,1.136,6.40,-.7,8.8,,
38,39,AWC,Alumina,6.589,2.70,+20,2.70,1.45,6.17,f,2.29,3.27,214.1,1.38,195.7,88.6,2.180,1.13,78.2,-14.4,,
39,50,EQN,Equinox Minerals,6.542,7.44,+173,7.57,3.40,-,,-,-,-,37.39,19.9,206.5,3.366,-,71.0,13.9,,
40,38,CWN,Crown,6.357,8.43,+25,8.94,7.41,37.00,p,4.39,5.52,-,43.53,19.4,-1.5,1.859,3.18,7.0,-3.6,,
41,40,ASX,ASX,5.837,33.33,-107,43.89,28.02,174.20,f,5.23,7.47,5.0,191.20,17.4,6.8,1.998,3.85,6.6,2.9,,
42,41,GPT,GPT Grp,5.808,3.13,+1,3.20,.525,13.50,,4.31,4.31,-40.0,38.10,8.2,37.6,.835,3.60,12.0,-28.0,,
43,43,ILU,Iluka Res,5.652,13.50,+29,13.70,4.10,8.00,,.59,.59,-,8.60,157.0,-,5.026,2.54,192.1,51.2,,
44,42,MAP,MAp Grp,5.584,3.00,-5,3.17,2.447,21.00,,7.00,7.00,-,5.42,55.4,-,1.035,-,7.2,9.7,,
45,44,CFX,CFS Retail Prop,5.367,1.89,+4.5,2.03,1.74,12.60,p,6.67,6.68,-,21.88,8.6,-14.0,1.060,2.05,5.4,1.1,,
46,47,OZL,OZ Minerals,5.344,1.65,+6,1.825,.945,7.00,,4.24,4.24,-,18.70,8.8,127.0,1.624,1.02,49.4,-18.5,,
47,46,CPU,Computershare,5.207,9.37,+9,12.76,8.70,28.00,p,2.99,3.76,27.3,48.85,19.2,5.4,4.136,-1.27,-18.5,4.3,,
48,45,LLC,Lend Lease Grp,5.138,9.00,-10,9.28,6.70,32.00,p,3.56,4.60,-19.2,67.40,13.4,-8.8,1.502,5.03,9.2,-5.5,,
49,53,GMG,Goodman Grp,5.101,.74,+4,.75,.56,3.40,,4.59,4.59,-61.2,3.50,21.1,-63.6,1.080,.48,9.0,-39.1,,
50,49,TAH,Tabcorp Hldgs,5.057,7.35,-9,7.70,6.106,49.00,f,6.67,9.52,-15.4,76.20,9.6,-17.4,1.464,-,17.5,-5.0,,
51,48,AIO,Asciano Grp,5.033,1.72,-3,1.875,1.44,1.00,f,.58,.83,-,-33.60,-,221.3,1.622,.13,1.8,-22.8,,
52,51,QAN,Qantas Airways,4.961,2.19,+1,3.02,2.05,-,,-,-,-100.0,12.90,17.0,9.7,.829,2.42,-22.9,-11.2,,
53,52,AFI,Aust Foundation,4.881,4.80,-3,5.30,4.52,21.00,f,4.38,6.25,-,21.17,22.7,-14.1,1.227,4.96,-1.2,-,,
54,56,SHL,Sonic Healthcare,4.859,12.51,+71,14.57,9.53,59.00,p,4.72,5.37,3.5,70.30,17.8,-11.9,1.899,-2.21,-4.6,-2.1,,
55,54,COH,Cochlear,4.816,84.87,+211,85.00,66.49,210.00,p,2.47,3.11,14.3,296.00,28.7,17.6,10.988,4.98,17.8,17.8,,
56,55,FBU,Fletcher Bldg,4.718,6.99,+14,7.00,5.61,20.86,f,2.98,3.61,-24.9,36.57,19.1,-25.3,1.878,2.35,10.6,3.9,,
57,57,RMD,ResMed Inc,4.573,2.98,+8,3.985,2.85,-,,-,-,-,24.01,12.4,22.7,3.027,8.70,-15.8,9.1,,
58,59,MGR,Mirvac Grp,4.408,1.29,+4.5,1.485,1.16,8.00,,6.20,6.20,-,5.90,21.9,-23.7,.808,1.59,-3.8,-26.1,,
59,64,LYC,Lynas Corp,4.310,2.55,+28,2.63,.375,-,,-,-,-,-3.62,-,-72.9,6.962,-,372.2,38.5,,
60,58,TOL,Toll Hldgs,4.211,5.93,-7,7.54,5.34,25.00,f,4.22,6.02,-,47.80,12.4,-7.0,1.544,1.34,-13.6,-2.4,,
61,61,DXS,DEXUS Prop Grp,4.186,.865,+.5,.905,.715,5.04,,5.83,5.83,-30.1,9.01,9.6,-32.4,.836,.98,13.8,-13.6,,
62,62,NHC,New Hope Corp,4.159,5.01,+6,5.354,3.933,9.75,f,1.95,2.78,2.7,57.90,8.7,-30.3,1.778,2.76,6.6,20.5,,
63,60,CTX,Caltex Aust,4.139,15.33,-31,16.44,8.95,60.00,f,3.91,5.59,140.0,117.40,13.1,-2.0,1.343,11.08,37.4,11.9,,
64,63,RIV,Riversdale Min,3.911,16.52,+5,17.14,7.447,-,,-,-,-,-3.20,-,-,7.728,2.90,83.2,28.2,,
65,66,RHC,Ramsay Health Care,3.827,18.94,+41,19.09,13.01,47.50,f,2.51,3.58,14.5,78.80,24.0,13.4,3.127,-,43.6,20.5,,
66,67,BLD,Boral,3.796,5.20,+13,5.98,4.15,14.00,f,2.69,3.85,3.9,-13.60,-,-76.6,1.445,3.89,-9.6,-2.5,,
67,65,ARG,Argo Invest,3.759,6.15,-5,6.60,5.51,26.00,f,4.23,6.04,-7.4,26.70,23.0,6.8,1.165,6.30,1.8,-1.7,,
68,68,BSL,BlueScope Steel,3.648,1.98,+.5,2.98,1.83,7.00,f,3.54,5.05,-,5.47,36.2,36.0,.634,2.47,-22.9,-37.5,,
69,70,SGM,Sims Metal Mgt,3.637,17.75,+33,23.43,15.23,35.00,p,1.97,2.50,-13.2,67.70,26.2,186.5,1.109,8.51,-11.5,-16.0,,
70,69,AQA,Aquila Res,3.635,9.71,+11,10.31,6.26,-,,-,-,-,-10.50,-,13.8,8.972,-,4.0,-2.1,,
71,71,MCC,Macarthur Coal,3.624,12.10,+66,17.17,9.50,41.00,f,3.39,4.84,92.3,83.30,14.5,-36.6,3.211,5.73,-19.0,-8.9,,
72,73,WHC,Whitehaven Coal,3.481,7.05,+29,7.35,4.01,6.10,f,.87,1.24,-34.1,-1.00,-,-39.7,3.402,2.00,33.8,39.1,,
73,72,BEN,Bendigo & Adelaide,3.471,9.64,+19,10.45,7.72,60.00,f,6.22,8.89,36.5,84.40,11.4,38.8,.894,5.44,4.3,-1.3,,
74,74,OST,OneSteel,3.257,2.44,-2,4.15,2.26,12.00,,4.92,4.92,10.0,19.39,12.6,-2.8,.725,1.34,-27.9,-22.2,,
75,75,MTS,Metcash,3.221,4.19,+1,4.57,3.84,26.00,f,6.21,8.86,8.3,29.85,14.0,8.3,2.338,.14,9.8,5.7,,
76,77,CPB,Campbell Brothers,3.206,47.50,+50,47.77,26.50,120.00,p,2.53,3.07,4.2,164.41,28.9,-33.5,5.092,4.40,65.1,27.0,,
77,76,HVN,Harvey Norman,3.166,2.98,-1,3.95,2.75,13.00,f,4.36,6.23,27.3,19.22,15.5,15.8,1.467,2.14,-9.0,-2.4,,
78,80,FXJ,Fairfax Media,3.152,1.34,+5,1.825,1.17,2.90,f,2.16,3.09,25.0,12.43,10.8,-4.3,.594,-.22,-20.7,-23.4,,
79,79,SOL,Soul Pattinson,3.136,13.14,+27,15.235,11.669,35.00,f,2.66,3.81,6.3,158.79,8.3,-19.2,.814,11.64,-4.6,19.6,,
80,81,AGO,Atlas Iron,3.132,3.84,+14,4.09,1.68,-,,-,-,-,2.00,192.0,-80.7,8.725,-,52.4,7.5,,
81,78,TTS,Tatts Grp,3.059,2.32,-1,2.60,2.108,10.50,f,4.53,6.47,-52.4,9.60,24.2,6.1,1.223,-1.15,2.3,2.9,,
82,83,PDN,Paladin Energy,2.909,3.74,+6,5.61,3.01,-,,-,-,-,-9.61,-,-,2.592,1.49,-6.5,-4.2,,
83,82,TEL,Telecom Corp of NZ,2.848,1.48,-2.5,1.82,1.435,13.64,,9.22,9.22,-1.2,12.21,12.1,-22.9,1.378,.56,-4.5,-15.2,,
84,84,SVW,Seven Grp Hldgs,2.816,9.22,+16,9.44,5.41,36.00,f,3.90,5.58,2.9,40.46,22.8,-80.9,.978,5.58,533.3,4.9,,
85,85,PTM,Platinum Asset,2.723,4.85,-1,5.48,4.43,24.00,f,4.95,7.07,10.0,25.90,18.7,7.5,12.079,-,-,8.4,,
86,87,UGL,UGL,2.700,16.26,+30,16.48,12.72,67.00,f,4.12,5.89,-,93.50,17.4,-3.8,2.329,.18,15.1,9.8,,
87,86,JHX,James Hardie Ind,2.693,6.17,+4,8.05,5.05,-,,-,-,-,-70.78,-,-,-,-1.02,-19.9,1.7,,
88,88,AQP,Aquarius Platinum,2.594,5.60,+17,7.58,3.89,8.27,,1.48,1.48,-,26.29,21.3,-,2.642,-,-20.2,-28.9,,
89,89,CGF,Challenger FSG,2.524,5.04,+9,5.21,3.24,15.50,,3.08,3.08,16.0,46.70,10.8,10.6,1.468,2.52,25.3,40.5,,
90,94,PNA,PanAust,2.476,.835,+6,.91,.40,-,,-,-,-,4.79,17.4,394.7,3.712,.23,62.1,-9.3,,
91,90,SPN,SP AusNet,2.460,.88,-,.975,.76,8.00,p,9.09,10.65,-30.7,8.72,10.1,-1.5,.887,.91,8.8,-.8,,
92,100,MGX,Mount Gibson Iron,2.392,2.21,+20,2.42,1.16,-,,-,-,-,21.59,10.2,60.1,2.581,.99,29.2,-15.5,,
93,91,DJS,David Jones,2.385,4.64,-12,5.29,4.10,31.00,f,6.68,9.54,7.1,34.80,13.3,8.9,3.205,1.32,5.6,17.9,,
94,92,ATM,Aneka Tambang,2.385,1.25,-,1.365,1.14,1.42,,1.14,1.14,-100.0,1.91,65.4,154.7,2.278,.11,-2.8,-25.9,,
95,93,APA,APA Grp,2.381,4.28,+5,4.29,3.35,33.50,,7.83,7.83,5.7,19.60,21.8,-5.5,1.706,1.34,28.5,20.6,,
96,95,FLT,Flight Centre,2.298,23.00,+21,25.12,15.33,80.00,f,3.48,4.97,677.8,159.60,14.4,41.6,3.234,3.28,20.1,5.0,,
97,97,REH,Reece Aust,2.280,22.89,+49,26.35,20.50,59.00,f,2.58,3.68,13.7,117.00,19.6,14.7,3.833,6.19,-6.4,1.8,,
98,96,SEK,Seek,2.252,6.69,-,8.57,6.06,13.50,f,2.02,2.88,29.3,29.80,22.4,42.5,6.380,.78,-18.7,12.7,,
99,99,BOQ,Bank of Qld,2.219,9.99,+17,13.03,9.16,52.00,f,5.21,7.44,200.0,80.60,12.4,14.6,.923,7.55,-19.3,-10.7,,
100,98,BLY,Boart Longyear,2.204,4.78,+5,5.01,2.43,5.63,p,1.18,1.36,-,18.20,26.3,488.6,2.114,1.42,46.9,-31.1,,
101,104,JBH,JB Hi-Fi,2.192,20.05,+65,22.46,17.32,81.00,f,4.04,5.77,50.0,119.93,16.7,23.7,7.475,2.34,7.3,34.5,,
102,106,MSB,Mesoblast,2.157,7.73,+38,8.30,1.71,-,,-,-,-,51.93,14.9,6.3,56.889,.15,299.5,119.1,,
103,102,CPA,C'wlth Prop Office,2.156,.88,+1,1.002,.81,5.65,,6.42,6.42,-36.9,9.97,8.8,5.0,.948,1.10,1.4,-8.0,,
104,108,EXT,Extract Res,2.145,8.55,+69,10.80,5.96,-,,-,-,-,-22.97,-,178.3,13.995,-,17.2,101.9,,
105,101,AIA,Auckland Airport,2.129,1.61,-2,1.75,1.45,6.32,,3.93,3.93,-1.0,2.18,73.9,-2.4,1.370,1.12,6.6,.2,,
106,103,MIN,Mineral Res,2.112,12.50,-9,13.63,6.11,28.60,f,2.29,3.27,3.4,83.50,15.0,90.6,4.349,3.13,54.2,42.3,,
107,107,AZT,Aston Res,2.074,10.14,+44,10.21,5.49,-,,-,-,-,36.00,28.2,-,5.146,-,-,-,,
108,105,ABC,Adelaide Brighton,2.058,3.24,-4,3.692,2.473,16.50,f,5.09,7.27,22.2,23.90,13.6,16.8,2.203,1.19,17.9,3.8,,
109,109,MLT,Milton Corp,1.979,16.05,+7,18.95,15.35,73.00,f,4.55,6.50,-9.0,82.01,19.6,-8.3,1.344,17.98,-6.9,-2.0,,
110,110,BBG,Billabong Int'l,1.907,7.52,-3,12.32,7.27,34.00,p,4.52,5.49,-20.0,53.20,14.1,-19.4,1.566,-.44,-31.3,-9.4,,
111,114,ANN,Ansell,1.898,14.27,+67,14.29,11.68,31.50,,2.21,2.21,8.9,92.40,15.4,.9,2.856,2.29,13.8,10.3,,
112,111,MND,Monadelphous Grp,1.886,21.53,-30,22.40,11.77,88.00,f,4.09,5.84,12.2,101.86,21.1,10.6,13.068,1.96,46.4,24.1,,
113,115,CEU,ConnectEast,1.872,.475,+2,.485,.355,2.00,,4.21,4.21,-47.8,-.25,-,-74.3,1.007,-,13.1,-24.8,,
114,113,TSE,Transfield Services,1.858,3.38,+3,4.091,2.795,14.00,f,4.14,5.92,16.7,11.18,30.2,-32.7,2.311,.08,-6.9,-22.8,,
115,112,MYR,Myer Hldgs,1.830,3.14,-4,4.02,2.86,22.50,f,7.17,10.24,-,26.60,11.8,63.6,2.134,-.09,3.0,-,,
116,130,PRY,Primary Health Care,1.806,3.64,+44,4.52,2.72,13.00,f,3.57,5.10,78.6,15.40,23.6,-1.7,.731,-1.33,-7.2,-13.6,,
117,117,REA,REA Grp,1.804,13.91,+43,14.34,9.50,26.00,f,1.87,2.67,-100.0,46.00,30.2,5244.6,12.992,.81,15.3,42.1,,
118,116,ALZ,Australand Prop,1.754,3.04,-,3.17,2.25,20.50,,6.74,6.74,-18.0,28.70,10.6,76.5,.763,3.52,13.5,-11.9,,
119,124,CQO,Charter Hall Off REIT,1.736,3.52,+17,3.56,2.25,17.75,,5.04,5.04,-50.7,.78,451.3,-,.840,3.96,25.3,-23.7,,
