Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 6, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5269.7 at 2015-11-06T16:38:05. Report at Friday, November 6, 2015. Processed Saturday at 2015-11-07T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,130.781,76.59,-14,96.168,70.15,420.00,f,5.48,7.83,4.7,557.00,13.8,1.1,2.487,25.51,.8,15.9,,
2,2,WBC,Westpac Banking,106.702,31.65,+27,39.579,28.743,187.00,f,5.91,8.44,4.6,256.30,12.3,9.8,2.060,13.08,-3.5,14.1,,
3,4,ANZ,ANZ Banking Grp,75.383,25.97,-124,37.25,25.43,181.00,f,6.97,9.96,1.7,271.50,9.6,2.3,1.426,16.86,-14.2,8.1,,
4,3,NAB,National Aust Bank,75.229,28.65,-150,39.15,28.24,198.00,f,6.91,9.87,1.4,252.70,11.3,6.2,1.441,-,-7.3,12.5,,
5,5,BHP,BHP Billiton,72.905,22.70,-32,31.692,21.61,168.60,f,7.43,10.61,36.9,46.74,48.6,-25.4,.821,16.20,-20.2,-5.3,,
6,6,TLS,Telstra Corp,64.918,5.31,-9,6.735,5.275,30.50,f,5.74,8.21,3.4,34.50,15.4,-9.3,4.634,.39,.8,15.4,,
7,8,CSL,CSL,44.328,95.32,+153,102.43,77.91,164.37,,1.72,1.72,30.7,380.60,25.0,31.1,12.084,5.10,19.1,27.7,,
8,7,WES,Wesfarmers,43.972,39.13,-28,46.95,38.06,200.00,f,5.11,7.30,5.3,216.10,18.1,12.4,1.822,4.85,-6.4,9.2,,
9,9,WOW,Woolworths,30.617,24.09,-2,34.71,23.56,139.00,f,5.77,8.24,1.5,170.80,14.1,-.4,2.820,3.62,-29.5,-2.3,,
10,10,MQG,Macquarie Grp,27.905,82.43,-327,86.72,54.81,360.00,p,4.37,5.12,26.9,653.09,12.6,32.4,1.976,40.30,46.7,46.6,,
