Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 25, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4840.3 at 2011-03-25T16:36:35. Report at Friday, March 25, 2011. Processed Saturday at 2011-03-26T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,150.218,44.76,+20,47.63,35.58,94.58,f,2.11,3.02,-9.2,331.41,13.5,6.1,2.595,9.91,5.0,10.8,,
2,2,CBA,C'wlth Bank  of Aust,80.328,51.86,+154,60.00,47.05,302.00,f,5.82,8.32,27.2,350.70,14.8,26.4,2.258,-,-2.4,14.0,,
3,3,WBC,Westpac Banking,71.397,23.73,+110,28.43,20.56,139.00,f,5.86,8.37,19.8,214.20,11.1,55.7,1.780,8.96,-9.3,6.3,,
4,4,ANZ,ANZ Banking Grp,60.677,23.37,+67,26.23,19.95,126.00,f,5.39,7.70,23.5,178.90,13.1,17.1,1.777,10.38,-2.6,7.7,,
5,5,NAB,National Aust Bank,54.284,25.02,+54,29.03,22.23,152.00,f,6.08,8.68,4.1,191.80,13.0,10.1,1.394,12.63,-3.1,.4,,
6,6,NWS,News Corp,44.653,17.75,+35,20.18,15.40,13.42,,.76,.76,6.9,131.81,13.5,-63.3,.473,-,-3.3,-3.9,,
7,7,WES,Wesfarmers,36.667,31.65,+35,35.26,27.09,135.00,f,4.27,6.09,13.6,161.10,19.6,-20.6,1.288,-,3.7,-.2,,
8,9,WPL,Woodside Petroleum,36.601,46.72,+231,48.25,39.63,110.84,f,2.37,3.39,2.5,200.73,23.3,-7.4,3.183,13.93,2.2,-2.2,,
9,8,RIO,Rio Tinto,35.741,82.02,+152,89.04,58.86,111.21,f,1.36,1.94,128.8,718.78,11.4,75.2,.556,18.72,6.2,-3.6,,
10,10,TLS,Telstra Corp,33.596,2.70,+6,3.46,2.55,28.00,f,10.37,14.81,-,26.00,10.4,-5.0,2.583,.36,-.3,-7.3,,
11,11,WOW,Woolworths,31.656,26.10,-30,30.18,25.52,119.00,f,4.56,6.51,10.6,170.11,15.3,9.0,4.049,1.87,-2.7,.4,,
12,12,NCM,Newcrest Min,29.651,38.76,+211,43.71,29.73,30.00,,.77,.77,66.7,144.10,26.9,53.0,5.919,13.16,19.0,5.7,,
13,13,WDC,Westfield Grp,21.843,9.46,+4,10.508,8.91,63.56,,6.72,6.72,-13.3,48.14,19.7,20.3,1.300,7.18,6.5,-5.6,,
14,14,FMG,Fortescue Metals Grp,19.549,6.28,+34,7.34,3.28,3.00,,.48,.48,-,31.06,20.2,481.1,11.283,.29,28.8,-1.0,,
15,15,CSL,CSL,18.579,34.33,+48,38.07,30.45,80.00,,2.33,2.40,14.3,170.88,20.1,-4.1,4.408,5.54,-3.5,-.4,,
16,16,QBE,QBE Insurance Grp,18.513,17.60,+74,22.24,16.09,128.00,p,7.27,7.66,-,121.72,14.5,-39.0,1.810,-,-9.0,-1.4,,
17,17,AMP,AMP,15.110,5.38,+10,6.56,4.85,30.00,p,5.58,7.01,-,37.90,14.2,-3.4,3.759,.98,-9.0,-6.6,,
18,18,ORG,Origin Energy,14.041,15.86,+46,16.81,13.458,50.00,f,3.15,4.50,-,12.00,132.2,8.5,1.228,7.97,4.8,26.7,,
19,20,STO,Santos,13.551,15.50,+45,15.70,11.24,37.00,f,2.39,3.41,-11.9,59.80,25.9,48.3,1.782,-,8.7,7.9,,
20,19,AXA,AXA Asia Pacific,13.271,6.42,-,6.46,4.86,18.50,,2.88,2.94,-,29.19,22.0,-4.7,2.974,1.01,4.8,9.3,,
21,21,MQG,Macquarie Grp,12.596,36.32,+114,51.97,33.01,186.00,,5.12,5.12,.5,289.20,12.6,2.9,1.070,25.21,-19.4,-6.9,,
22,22,FGL,Foster's Grp,11.012,5.69,+24,6.44,5.11,27.25,f,4.79,6.84,-,-26.30,-,-1.8,4.056,.54,12.7,8.6,,
23,23,SUN,Suncorp Grp,10.546,8.23,+28,9.76,7.56,35.00,f,4.25,6.08,-12.5,50.35,16.3,107.0,.756,.01,.4,-7.1,,
24,24,CNA,Coal & Allied Ind,10.438,120.55,+319,134.99,83.25,588.00,f,4.88,6.97,15.3,812.60,14.8,-37.4,6.876,.17,41.8,20.1,,
25,25,BXB,Brambles,10.242,7.06,+22,7.64,5.11,25.50,p,3.61,3.92,-24.2,35.59,19.8,-21.1,5.347,8.25,-.4,-7.0,,
26,26,OSH,Oil Search,9.479,7.22,+23,7.23,5.11,4.16,,.58,.58,-8.1,13.97,51.7,13.5,3.442,-,21.9,15.6,,
27,27,ORI,Orica,9.342,25.72,+60,26.93,22.836,95.00,f,3.69,4.86,3.0,370.97,6.9,153.9,2.572,1.44,4.8,2.4,,
28,28,SGP,Stockland,8.984,3.77,+13,4.15,3.44,22.80,,6.05,6.05,-35.9,29.00,13.0,-21.1,1.029,3.63,.5,-10.6,,
29,30,LEI,Leighton Hldgs,8.926,29.50,+107,39.47,27.61,145.00,f,4.92,7.02,30.4,179.70,16.4,-4.3,3.476,7.60,-20.8,-7.6,,
30,29,CCL,Coca-Cola Amatil,8.697,11.50,+10,12.74,10.67,48.50,f,4.22,6.02,11.5,66.00,17.4,11.4,4.744,1.64,6.4,15.3,,
31,31,AMC,Amcor,8.536,6.96,-1,7.18,5.79,34.00,,4.89,4.89,-7.3,25.70,27.1,-,2.070,1.48,14.5,7.1,,
32,33,WRT,Westfield Retail Tr,8.124,2.66,+11,2.75,2.49,-,,-,-,-,-,-,-,-,-,-,-,,
33,32,QRN,QR National,7.881,3.23,-7,3.31,2.53,-,,-,-,-,11.37,28.4,-,1.161,-,-,-,,
34,34,TCL,Transurban Grp,7.651,5.30,+23,5.45,4.13,25.00,,4.72,4.72,10.3,5.90,89.8,-,1.832,2.73,11.9,-.2,,
35,35,WOR,WorleyParsons,7.446,30.91,+82,31.67,19.95,76.00,f,2.46,3.22,-18.8,114.10,27.1,-26.3,4.049,.39,25.3,.7,,
36,36,IAG,Insurance Aust Grp,7.297,3.51,+15,4.03,3.22,13.50,f,3.85,5.49,30.0,-3.78,-,-27.0,1.567,1.28,-6.1,2.3,,
37,37,IPL,Incitec Pivot,7.004,4.30,+6,4.72,2.54,7.80,,1.81,1.81,77.3,25.30,17.0,20.9,1.939,.37,26.7,-8.7,,
38,38,AGK,AGL Energy,6.466,14.11,+35,16.92,13.51,59.00,,4.18,4.18,9.3,91.10,15.5,-19.8,1.115,6.40,-2.4,12.7,,
39,39,ASX,ASX,6.130,35.00,+18,43.89,28.02,174.20,f,4.98,7.11,5.0,191.20,18.3,6.8,2.098,3.85,8.7,3.2,,
40,40,CWN,Crown,6.041,8.01,-4,8.94,7.41,37.00,p,4.62,5.81,-,43.53,18.4,-1.5,1.767,3.18,4.6,-3.1,,
