Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, May 6, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4816.1 at 2011-05-06T16:35:45. Report at Friday, May 6, 2011. Processed Saturday at 2011-05-07T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,143.065,44.58,-125,49.81,35.58,94.58,f,2.12,3.03,-9.2,331.41,13.5,6.1,2.472,9.91,19.2,3.6,,
2,2,CBA,C'wlth Bank  of Aust,82.030,52.63,-108,56.40,47.05,302.00,f,5.74,8.20,27.2,350.70,15.0,26.4,2.306,-,8.6,14.1,,
3,3,WBC,Westpac Banking,71.988,23.92,-92,25.60,20.56,150.00,f,6.27,8.96,19.8,249.20,9.6,55.7,1.794,9.55,11.3,7.4,,
4,4,ANZ,ANZ Banking Grp,60.343,23.24,-99,25.96,19.95,138.00,f,5.94,8.48,23.5,206.30,11.3,17.1,1.767,10.61,10.5,8.8,,
5,5,NAB,National Aust Bank,60.273,27.78,+70,27.97,22.23,162.00,f,5.83,8.33,4.1,205.10,13.5,10.1,1.547,12.80,20.3,1.7,,
6,6,NWS,News Corp,43.600,17.09,-12,19.16,15.40,13.42,,.79,.79,6.9,131.81,13.0,-63.3,.455,-,-5.5,-3.9,,
7,7,WES,Wesfarmers,38.227,33.00,-30,35.26,27.12,135.00,f,4.09,5.84,13.6,161.10,20.5,-20.6,1.343,-,18.2,2.2,,
8,9,TLS,Telstra Corp,36.956,2.97,+6,3.46,2.55,28.00,f,9.43,13.47,-,26.00,11.4,-5.0,2.841,.36,11.5,-6.7,,
9,8,WPL,Woodside Petroleum,35.941,45.31,-149,50.85,39.63,110.84,f,2.45,3.49,2.5,200.73,22.6,-5.9,3.076,13.93,8.2,-8.7,,
10,10,RIO,Rio Tinto,34.673,79.57,-264,89.04,58.86,111.21,f,1.40,2.00,128.8,718.78,11.1,75.2,.540,18.72,20.2,-8.3,,
11,11,WOW,Woolworths,32.688,26.95,+44,30.18,25.52,119.00,f,4.42,6.31,10.6,170.11,15.8,9.0,4.181,1.87,5.5,3.0,,
12,12,NCM,Newcrest Min,30.142,39.38,-207,43.71,30.29,30.00,,.76,.76,66.7,144.10,27.3,53.0,6.017,13.16,23.5,8.0,,
13,13,WDC,Westfield Grp,20.919,9.06,+4,10.204,8.85,63.56,,7.02,7.02,-13.3,48.14,18.8,19.7,1.245,7.18,-3.5,-5.6,,
14,14,QBE,QBE Insurance Grp,19.810,18.13,-58,21.51,16.09,128.00,p,7.06,7.44,-,121.72,14.9,-39.0,1.937,-,-.7,-3.6,,
15,15,FMG,Fortescue Metals Grp,19.051,6.12,-3,7.34,3.28,3.00,,.49,.49,-,31.06,19.7,481.1,10.996,.29,52.2,-16.7,,
16,16,CSL,CSL,18.630,34.67,+32,38.07,30.45,80.00,,2.31,2.37,14.3,170.88,20.3,-4.1,4.420,5.54,12.2,-2.6,,
17,17,ORG,Origin Energy,17.254,16.21,-14,17.22,13.458,50.00,f,3.08,4.41,-,12.00,135.1,8.5,1.508,7.97,18.1,6.9,,
18,18,AMP,AMP,14.757,5.29,-19,6.03,4.85,30.00,p,5.67,7.13,-,37.90,14.0,-3.4,4.922,.98,.1,-5.1,,
19,19,STO,Santos,12.695,14.46,-66,16.90,11.24,37.00,f,2.56,3.65,-11.9,59.80,24.2,48.3,1.670,-,19.7,-7.0,,
20,20,MQG,Macquarie Grp,12.218,35.23,+7,47.49,33.01,186.00,,5.28,5.28,-,282.50,12.5,-13.1,1.024,26.16,-14.4,-9.0,,
21,21,FGL,Foster's Grp,10.577,5.45,-17,6.44,5.11,27.25,f,5.00,7.14,-,-26.30,-,-1.8,3.895,.54,2.3,4.5,,
22,22,SUN,Suncorp Grp,10.203,7.93,-39,9.76,7.56,35.00,f,4.41,6.31,-12.5,50.35,15.7,107.0,.731,.01,1.5,-11.7,,
23,23,BXB,Brambles,10.133,6.85,+12,7.46,5.11,25.50,p,3.72,4.04,-24.2,35.59,19.2,-21.1,5.290,8.25,7.0,-1.7,,
24,25,ORI,Orica,9.698,26.70,+12,28.10,22.836,91.00,p,3.41,4.57,3.0,428.57,6.2,16.7,2.670,1.52,13.4,2.4,,
25,24,CNA,Coal & Allied Ind,9.351,108.00,-359,134.99,83.25,588.00,f,5.44,7.78,15.3,812.60,13.3,-37.4,6.160,.17,27.0,9.6,,
26,27,CCL,Coca-Cola Amatil,9.255,12.21,+27,12.74,10.67,48.50,f,3.97,5.67,11.5,66.00,18.5,11.4,5.048,1.64,16.9,19.6,,
27,26,OSH,Oil Search,9.245,7.00,-5,7.64,5.11,4.16,,.59,.59,-8.1,13.97,50.1,13.5,3.357,-,26.9,5.6,,
28,29,AMC,Amcor,8.592,7.00,-,7.43,5.79,34.00,,4.86,4.86,-7.3,25.70,27.2,-,2.083,1.48,19.9,13.2,,
29,28,SGP,Stockland,8.412,3.53,-25,4.15,3.44,22.80,,6.46,6.46,-35.9,29.00,12.2,-21.1,.963,3.63,-3.5,-9.5,,
30,30,QRN,QR National,8.394,3.44,+1,3.59,2.53,-,,-,-,-,11.37,30.3,-,1.237,-,-,-,,
31,31,WRT,Westfield Retail Tr,8.002,2.62,-3,2.75,2.49,-,,-,-,-,-,-,-,-,-,-,-,,
32,33,TCL,Transurban Grp,7.853,5.44,+14,5.48,4.13,25.00,,4.60,4.60,10.3,5.90,92.2,-,1.880,2.73,33.7,5.2,,
33,32,LEI,Leighton Hldgs,7.653,23.50,-78,37.26,23.02,145.00,f,6.17,8.81,30.4,179.70,13.1,-4.3,2.980,7.60,-22.9,-19.8,,
34,34,IAG,Insurance Aust Grp,7.318,3.52,-5,4.03,3.22,13.50,f,3.84,5.48,30.0,-3.78,-,-27.0,1.572,1.28,1.2,-.8,,
35,35,WOR,WorleyParsons,6.957,28.83,-152,33.61,19.95,76.00,f,2.64,3.45,-18.8,114.10,25.3,-26.3,3.783,.39,20.5,-5.1,,
36,36,EQN,Equinox Minerals,6.878,7.82,+6,7.89,3.40,-,,-,-,-,37.39,20.9,211.5,3.482,-,88.9,16.6,,
37,37,AGK,AGL Energy,6.758,14.65,+11,16.92,13.51,59.00,,4.03,4.03,9.3,91.10,16.1,-19.8,1.165,6.40,10.1,4.4,,
38,38,CWN,Crown,6.410,8.50,+7,8.94,7.41,37.00,p,4.35,5.47,-,43.53,19.5,-1.5,1.875,3.18,13.6,-2.0,,
39,39,IPL,Incitec Pivot,6.238,3.83,+7,4.72,2.54,7.80,,2.04,2.04,77.3,25.30,15.1,20.9,1.727,.37,28.8,-18.4,,
40,40,GPT,GPT Grp,5.678,3.06,-10,3.21,.545,17.00,,5.56,5.56,-40.0,38.10,8.0,37.6,.816,3.60,22.6,-25.2,,
41,46,ILU,Iluka Res,5.577,13.32,+81,14.42,4.20,8.00,,.60,.60,-,8.60,154.9,-,4.959,2.54,179.8,53.7,,
42,43,MAP,MAp Grp,5.491,2.95,-,3.17,2.447,21.00,,7.12,7.12,-,5.42,54.4,-,1.018,-,20.3,12.1,,
43,41,ASX,ASX,5.475,31.26,-84,43.89,28.02,174.20,f,5.57,7.96,5.0,191.20,16.3,6.8,1.874,3.85,6.6,2.2,,
44,42,AWC,Alumina,5.442,2.23,-3,2.72,1.45,6.17,f,2.77,3.96,214.1,1.38,161.6,92.0,1.772,1.13,36.7,-19.4,,
45,45,TAH,Tabcorp Hldgs,5.339,7.76,+13,7.99,6.106,49.00,f,6.31,9.02,-15.4,76.20,10.2,-17.4,1.545,-,28.9,-2.7,,
46,44,CPU,Computershare,5.218,9.39,-29,11.88,8.70,28.00,p,2.98,3.75,27.3,48.85,19.2,5.4,4.145,-1.27,-10.6,2.1,,
47,47,CFX,CFS Retail Prop,5.054,1.78,-1,2.03,1.74,12.60,p,7.08,7.09,-,21.88,8.1,-14.0,.999,2.05,-1.3,1.6,,
48,48,LLC,Lend Lease Grp,4.927,8.63,-7,9.28,6.70,32.00,p,3.71,4.80,-19.2,67.40,12.8,-8.8,1.454,5.03,16.4,-6.3,,
49,53,QAN,Qantas Airways,4.893,2.16,+5,2.97,2.05,-,,-,-,-100.0,12.90,16.7,9.7,.818,2.42,-13.6,-12.2,,
50,49,GMG,Goodman Grp,4.860,.705,-.5,.76,.56,3.40,,4.82,4.82,-61.2,3.50,20.1,-63.6,1.029,.48,17.9,-37.6,,
51,50,SHL,Sonic Healthcare,4.793,12.34,-18,13.51,9.53,59.00,p,4.78,5.44,3.5,70.30,17.6,-11.9,1.873,-2.21,27.1,-.6,,
52,52,AFI,Aust Foundation,4.759,4.68,-6,5.16,4.53,21.00,f,4.49,6.41,-,21.17,22.1,-14.1,1.197,4.96,2.4,-1.6,,
53,51,AIO,Asciano Grp,4.682,1.60,-5,1.795,1.44,1.00,f,.63,.89,-,-33.60,-,221.3,1.508,.13,.7,-26.6,,
54,56,COH,Cochlear,4.680,82.47,+195,85.00,66.49,210.00,p,2.55,3.20,14.3,296.00,27.9,17.6,10.677,4.98,16.6,18.5,,
55,57,RMD,ResMed Inc,4.650,3.03,+8,3.985,2.85,-,,-,-,-,24.01,12.6,22.7,3.078,8.70,-19.2,13.9,,
56,54,OZL,OZ Minerals,4.518,1.395,-4.5,1.825,.945,7.00,,5.02,5.02,-,18.70,7.5,234.6,1.373,1.02,36.4,-21.4,,
57,55,FBU,Fletcher Bldg,4.472,6.59,-15,7.11,5.61,20.86,f,3.17,3.83,-24.9,36.57,18.0,-25.3,1.811,2.35,2.6,5.7,,
58,59,DXS,DEXUS Prop Grp,4.113,.85,-3,.905,.715,5.04,,5.93,5.93,-30.1,9.01,9.4,-32.4,.822,.98,16.9,-10.8,,
59,58,MGR,Mirvac Grp,4.100,1.20,-7,1.435,1.16,8.00,,6.67,6.67,-,5.90,20.3,-23.7,.752,1.59,-4.1,-21.7,,
60,61,RIV,Riversdale Min,4.053,16.58,+8,17.14,7.922,-,,-,-,-,-3.20,-,-,8.008,2.90,79.3,16.1,,
61,60,NHC,New Hope Corp,3.985,4.80,-10,5.19,3.933,9.75,f,2.03,2.90,2.7,57.90,8.3,-30.3,1.703,2.76,12.9,7.1,,
62,62,TOL,Toll Hldgs,3.870,5.45,-18,7.04,5.34,25.00,f,4.59,6.55,-,47.80,11.4,-7.0,1.419,1.34,-8.7,-3.5,,
63,68,LYC,Lynas Corp,3.804,2.25,+16,2.70,.45,-,,-,-,-,-3.62,-,-72.9,6.145,-,345.5,26.4,,
64,63,CTX,Caltex Aust,3.699,13.70,-49,16.44,8.95,60.00,f,4.38,6.26,140.0,117.40,11.7,-2.0,1.200,11.08,31.6,.2,,
65,64,ARG,Argo Invest,3.682,5.94,-4,6.59,5.51,26.00,f,4.38,6.25,-7.4,26.70,22.2,6.8,1.141,6.30,6.0,-3.7,,
66,65,RHC,Ramsay Health Care,3.607,17.85,-24,19.10,13.25,47.50,f,2.66,3.80,14.5,78.80,22.7,13.4,2.947,-,31.7,21.4,,
67,67,SGM,Sims Metal Mgt,3.599,17.52,+6,22.36,15.23,35.00,p,2.00,2.54,-13.2,67.70,25.9,186.5,1.098,8.51,-10.0,-19.9,,
68,66,BLD,Boral,3.438,4.71,-21,5.91,4.15,14.00,f,2.97,4.25,3.9,-13.60,-,-76.6,1.309,3.89,-12.7,-4.7,,
