Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4574.1 at 16:41 18/6/2010  Report at 22:00 Friday 18/6/2010. Processed 19:31 Sunday 20/6/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
25,25,LEI,Leighton Hldgs,9.703,32.27,69,41.70,21.10,120,f,3.72,5.31,-19.9,208.2,15.5,-3.5,4.06,7.52,38.7,-4.9
26,27,ORI,Orica Ltd,9.696,26.85,86,27.75,18.98,98,p,3.65,4.22,3.2,102.3,26.2,0.7,2.36,1.31,24.3,0.2
27,26,SGP,Stockland stp,9.532,4.00,6,4.23,2.75,27.8,,6.95,6.97,-22.6,-47.1,-,-16.2,1.07,-,22.7,-15.6
28,28,CCL,Coca-Cola Amatil,8.887,11.78,4,12.07,8.37,43.5,f,3.69,5.28,11.5,60.5,19.5,10.1,5.53,1.38,42.0,11.6
29,29,BXB,Brambles Ltd,8.377,5.89,-26,8.37,5.54,25,p,4.24,4.61,-13.0,34.45,17.1,6.4,4.97,0.66,6.6,-17.2
30,32,CNA,Coal & Allied Ind  ,8.095,93.49,459,108.50,74.06,510,f,5.46,7.79,-28.2,676.2,13.8,-27.2,5.12,16.99,12.6,11.4
31,30,AMC,Amcor Ltd,7.963,6.52,21,6.76,4.276,29.5,,4.52,4.52,-,20.9,31.2,0.2,2.51,2.25,41.8,2.1
32,31,OSH,Oil Search Ltd,7.667,5.86,-3,6.93,4.97,4.47,,0.76,0.76,-52.7,12.86,45.6,-68.5,2.67,-,8.7,13.7
33,33,IAG,Insurance Aust Grp,7.193,3.46,,4.21,3.22,14.5,f,4.19,5.99,-55.6,25.07,13.8,20.1,1.49,1.29,2.4,-11.3
34,34,AGK,AGL Energy Ltd,6.675,14.83,-3,15.69,13.07,57,f,3.84,5.49,1.9,27,54.9,4.0,1.14,6.21,14.9,3.2
35,36,CPU,Computershare Ltd,6.39,11.50,8,12.90,8.45,25,p,2.17,2.64,4.8,56.84,20.2,19.7,5.71,-1.54,29.5,2.8
36,35,TCL,Transurban stp,6.309,4.46,-3,5.61,3.839,24,,5.38,5.38,-61.4,1.85,241.1,-85.2,1.62,2.75,12.7,-11.9
37,37,CWN,Crown Ltd,6.028,8.00,-13,9.39,6.41,37,p,4.63,5.81,-31.5,-92.35,-,-27.2,1.78,3.24,16.7,-
38,38,RMD,ResMed Inc cdi,5.787,7.49,-4,7.97,4.76,-,,-,-,-,25.11,29.8,55.6,4.23,-,45.1,16.0
39,40,QAN,Qantas Airways,5.55,2.45,4,3.06,1.85,6,,2.45,3.50,-82.9,-2.7,-,-82.1,0.95,2.25,19.9,-20.6
40,42,MAP,MAP Grp forus,5.509,2.96,11,3.38,1.998,19,,6.42,6.42,-21.4,-33.11,-,-,0.88,-0.30,33.0,-1.5
41,43,GPT,GPT Grp stp,5.362,2.89,11,2.99,0.45,3.6,,1.25,1.25,-74.6,-14.5,-,-73.3,0.77,0.69,496.1,-7.5
42,39,WOR,WorleyParsons Ltd,5.354,22.36,-111,31.79,20.23,90.5,f,4.05,5.78,8.8,136.3,16.4,13.2,3.40,0.16,1.9,-9.0
43,41,ASX,ASX Ltd,5.311,30.60,-19,37.77,29.24,163.6,f,5.35,7.64,-14.3,180.6,16.9,-14.3,1.93,3.19,-12.7,-9.8
44,46,IPL,Incitec Pivot,4.972,3.06,9,3.83,2.14,4.1,,1.34,1.34,-97.8,-10.2,-,-58.7,1.43,0.27,26.6,-2.1
45,47,AIO,Asciano Grp stp,4.945,1.69,11,1.94,1.24,-,,-,-,-100.0,-41.9,-,-70.5,2.10,0.10,18.4,-40.1
46,45,AFI,Aust Foundation,4.871,4.84,2,5.41,4.26,21,f,4.34,6.20,-,8.93,54.2,-49.8,1.34,4.98,15.0,-1.1
47,44,CFX,CFS Retail Prop unt,4.871,1.94,-4.5,2.12,1.60,12.5,,6.44,6.44,4.2,-1.9,-,24.2,1.00,1.99,20.3,1.6
48,48,MGR,Mirvac Grp stp,4.622,1.415,4,1.745,1.01,6.2,,4.38,4.38,-72.6,-11.58,-,-59.1,0.92,-,32.2,-31.7
49,49,COH,Cochlear Ltd,4.388,77.60,119,79.11,51.25,190,f,2.45,3.50,16.7,242.2,32.0,12.9,11.86,3.25,36.7,10.9
50,51,GMG,Goodman Grp forus,4.363,0.685,2.5,0.75,0.322,1.5,,2.19,2.19,-71.6,-31.3,-,13.3,1.11,0.50,96.4,-49.1
51,50,LLC,Lend Lease Grp stp,4.315,7.63,9,10.907,6.376,36,f,4.72,6.74,-46.8,43.1,17.7,-35.8,1.74,3.99,11.7,-21.7
52,55,OST,OneSteel Ltd,4.261,3.20,14,4.15,2.31,9,,2.81,2.81,-49.2,5.45,58.7,-49.6,0.94,1.72,21.7,-16.6
53,52,SHL,Sonic Healthcare,4.253,10.95,15,15.64,9.53,59,p,5.39,6.20,9.6,47.6,23.0,15.9,1.66,-1.48,-8.7,-6.9
54,53,BSL,BlueScope Steel,4.194,2.30,2,3.48,2.06,5,,2.17,3.10,-87.3,-61.37,-,-90.7,0.73,2.47,-9.9,-32.7
55,54,TOL,Toll Hldgs Ltd,4.14,5.89,3,9.33,5.39,25,f,4.24,6.06,11.5,31.45,18.7,-17.1,1.58,1.44,-3.3,-20.9
56,56,TAH,Tabcorp Hldgs Ltd,4.098,6.69,4,7.52,6.28,60,f,8.97,12.81,38.3,86.1,7.8,-5.3,1.24,-1.53,1.3,-20.6
57,57,DXS,DEXUS Prop Grp stp,4.074,0.845,2,0.89,0.66,6.15,,7.28,7.28,-35.6,-11.03,-,2.8,0.77,0.95,13.4,-18.8
58,58,FBU,Fletcher Bld,4.036,6.65,10,7.04,5.04,20.63,,3.10,3.10,-22.8,-14.88,-,-22.1,1.65,2.36,28.3,-12.2
59,61,NHC,New Hope Corp,3.973,4.80,35,5.50,3.786,9.5,f,1.98,2.83,60.9,29,16.6,189.4,1.34,2.67,16.5,37.3
60,59,AWC,Alumina Ltd,3.941,1.615,5,2.06,1.285,2,f,1.24,1.76,-80.7,-1.2,-,-88.5,1.17,1.21,9.7,-35.4
61,60,SGM,Sims Metal Mgmt,3.917,19.21,52,29.15,18.06,20,f,1.04,1.49,-68.3,-17.7,-,-92.8,1.33,8.87,-28.8,-7.5
62,62,HVN,Harvey Norman,3.697,3.48,6,4.85,2.81,13,f,3.74,5.34,-21.4,25.78,13.5,-15.0,1.76,2.10,7.4,-10.4
63,63,ARG,Argo Invest,3.661,6.05,12,7.05,5.61,25,f,4.13,5.90,-10.0,-11.1,-,-53.1,1.24,5.99,7.0,-5.9
64,64,AOE,Arrow Energy,3.604,4.92,4,5.31,3.04,-,,-,-,-,15.38,32.0,-,3.08,2.13,37.5,20.3
65,65,FXJ,Fairfax Media Ltd,3.41,1.45,-1,1.885,1.07,1.1,,0.76,0.76,-89.2,9.3,15.6,-48.1,0.69,-0.31,20.4,-28.0
66,67,OZL,OZ Minerals,3.277,1.05,3,1.325,0.83,-,,-,-,-100.0,-16.6,-,258.3,1.24,0.82,10.9,-32.8
67,75,MCC,Macarthur Coal,3.179,12.50,90,17.17,6.03,21,f,1.68,2.40,-23.5,45.3,27.6,183.3,2.92,4.15,79.2,21.5
68,66,MTS,Metcash Ltd,3.177,4.15,-11,4.74,3.84,26,f,6.27,8.95,8.3,29.74,14.0,8.3,2.37,0.12,4.8,3.8
69,71,SOL,Soul Pattinson,3.174,13.30,46,15.38,10.011,33,f,2.48,3.54,6.7,124.07,10.7,98.6,0.79,11.11,24.5,12.4
70,68,BLD,Boral Ltd,3.133,5.23,-7,6.40,3.77,12.5,f,2.39,3.41,-61.8,22.7,23.0,-46.7,1.15,4.23,33.2,-11.9
71,69,BEN,Bendigo & Adelaide,3.13,8.83,-8,10.48,6.00,43,f,4.87,6.96,-33.9,35.53,24.9,-37.9,1.01,5.16,35.9,-11.1
72,70,EQN,Equinox Min Ltd cdi,3.114,4.40,3,4.78,2.18,-,,-,-,-,-30.1,-,-,4.54,-,46.7,3.9
73,78,AQP,Aquarius Platinum,3.056,6.60,33,7.95,3.74,2.26,,0.34,0.34,-100.0,20.79,31.7,-,3.87,-,29.4,-16.7
74,73,RHC,Ramsay Health Care,3.015,14.92,20,15.24,10.20,40,f,2.68,3.83,16.9,64.2,23.2,25.3,3.27,1.70,31.8,13.1
75,74,TTS,Tatts Grp Ltd,2.987,2.33,2,2.67,2.19,21,f,9.01,12.88,121.1,21.9,10.6,7.6,1.14,-0.51,-1.7,-15.0
76,76,TEL,Telecom Corp,2.948,1.535,0.5,2.31,1.44,16.61,,10.82,10.82,-18.7,20.69,7.4,-30.0,1.35,0.69,-23.2,-21.7
77,77,CTX,Caltex Aust,2.93,10.85,6,14.00,8.01,25,f,2.30,3.29,-30.6,116.3,9.3,68.9,1.00,10.48,-20.4,-20.5
78,80,AQA,Aquila Res,2.923,9.07,35,11.38,4.545,-,,-,-,-,-14.8,-,-9.8,18.16,-,66.5,32.0
79,72,JHX,James Hardie Ind cdi,2.914,6.70,-20,8.86,3.73,-,,-,-,-,-21.4,-,-,-,-0.29,64.3,-6.4
80,81,PTM,Platinum Asset,2.897,5.16,16,6.34,3.76,20,f,3.88,5.54,-16.7,23.41,22.0,-22.0,14.46,-,26.0,-8.7
81,79,PDN,Paladin Energy,2.869,4.00,5,5.18,3.41,-,,-,-,-,11.67,34.3,-,3.64,1.58,-19.9,-21.8
82,82,ERA,Energy Res,2.785,14.60,69,27.37,12.51,39,f,2.67,3.82,39.3,142.9,10.2,131.0,2.75,5.10,-39.4,-8.9
83,83,CSR,CSR Ltd,2.644,1.745,7,2.18,1.49,8.5,f,4.87,6.96,15.9,-8.2,-,6.3,1.40,1.04,5.9,-15.5
84,84,SEK,Seek Ltd,2.602,7.73,28,8.57,3.62,9.9,f,1.28,1.83,-50.5,18.4,42.0,-28.9,8.69,0.55,81.3,2.7
85,88,REH,Reece Aust Ltd,2.592,26.02,168,26.65,17.50,53,f,2.04,2.91,-10.5,109,23.9,-12.3,4.55,5.41,38.1,-2.2
86,87,BOQ,Bank of Qld,2.467,11.44,11,13.49,8.056,52,f,4.55,6.49,-64.0,92.4,12.4,-25.9,1.16,7.20,31.8,-8.4
87,86,ITO,Intoll Grp stp,2.465,1.09,0.5,1.71,1.005,12,,11.01,11.36,-,-16.38,-,-,0.59,1.78,-23.0,-28.0
88,90,WHC,Whitehaven Coal,2.434,4.93,32,6.05,2.69,8.8,f,1.78,2.55,400.0,28.3,17.4,431.8,3.15,2.09,50.0,32.0
89,85,BBG,Billabong Intl,2.374,9.38,-32,12.32,7.93,36,p,3.84,4.66,-15.1,57.2,16.4,-19.5,2.09,0.84,14.3,-13.9
90,91,DJS,David Jones Ltd,2.294,4.49,4,5.96,3.86,29,f,6.46,9.22,3.7,33,13.6,8.5,3.31,1.22,3.5,-0.7
91,89,ATM,Aneka Tambang cdi,2.289,1.20,,1.30,1.00,2.94,,2.45,2.45,-60.5,0.7,171.4,-60.3,2.36,0.10,20.0,-0.1
92,92,SPN,SP AusNet stp,2.286,0.845,2,0.975,0.725,8,p,9.47,10.92,-30.7,8.09,10.4,-1.5,0.80,0.94,17.5,-7.2
93,93,UGL,UGL Ltd,2.275,13.71,46,15.97,9.63,64,f,4.67,6.67,10.3,80.9,16.9,8.4,1.96,-0.43,33.6,-2.9
94,95,JBH,JB Hi-Fi Ltd,2.168,20.01,34,23.71,14.05,62,f,3.10,4.43,69.2,103.42,19.3,44.4,9.30,1.71,32.0,25.0
95,97,RIV,Riversdale Min,2.161,10.80,53,10.95,4.92,-,,-,-,-,-2.09,-,-96.9,4.06,2.04,93.8,46.2
96,96,ILU,Iluka Res,2.114,5.05,5,5.10,2.70,-,,-,-,-,-26.8,-,-,1.91,2.58,74.8,-2.4
97,94,ALL,Aristocrat Leisure,2.112,3.96,-10,5.75,3.37,4.5,,1.14,1.62,-81.3,-31.3,-,-24.3,14.08,0.07,8.1,-31.6
98,99,AIA,Auckland Airport,2.057,1.57,6,1.654,1.171,6.68,,4.25,4.25,-4.1,5.63,27.9,-5.1,1.34,1.22,20.8,-17.7
99,98,CMJ,Consolidated Media,2.042,3.29,5,3.44,2.17,16.5,f,5.02,6.38,-38.9,57.44,5.7,-23.1,4.41,0.88,50.4,1.0
100,100,APA,APA Grp stp,2.012,3.71,11,3.79,2.60,31.75,,8.56,8.56,5.1,25,14.8,12.6,1.53,-,30.9,2.6
101,101,CPA,C'wlth Prop ord unt   ,1.942,0.965,,1.045,0.735,6.85,,7.10,7.10,-4.3,-11.41,-,-10.9,0.91,1.11,16.3,-12.4
102,102,PRY,Primary Health Care,1.926,3.92,1,6.56,3.63,22,f,5.61,8.02,-48.1,42.08,9.3,42.2,0.91,-1.15,-22.1,-21.6
103,103,SVW,Seven Grp Hldgs,1.924,6.30,9,7.60,6.01,-,,-,-,-,-,-,-26.4,0.60,-,21.6,-15.0
104,104,GFF,Goodman Fielder,1.891,1.37,2,1.78,1.205,11.25,,8.21,8.58,-22.2,14.4,9.5,-17.1,1.15,-0.16,11.1,-11.3
105,108,MYR,Myer Hldgs Ltd,1.872,3.22,13,3.98,2.86,10.5,f,3.26,4.66,-,4.1,78.5,-,2.44,-0.21,-,-
106,110,CEY,Centennial Coal,1.86,4.71,28,5.00,2.07,8,p,1.70,2.24,-47.6,15.8,29.8,30.9,2.65,1.87,84.0,36.2
107,105,CPB,Campbell Brothers,1.826,29.00,-33,32.00,18.135,100,p,3.45,4.19,4.2,129.06,22.5,-33.5,2.93,3.76,52.9,5.9
108,107,BKW,Brickworks Ltd,1.811,12.30,,16.80,11.00,39.5,f,3.21,4.59,-,100.5,12.2,2.8,1.32,9.06,-7.8,-1.6
109,112,ABC,Adelaide Brighton,1.797,2.83,11,3.01,2.03,13.5,f,4.77,6.81,-10.0,20.4,13.9,1.5,1.93,1.21,27.5,-4.0
110,106,TEN,Ten Network Hldgs,1.787,1.71,-3.5,1.94,1.00,2,,1.17,1.67,-85.2,4.62,37.0,-47.6,2.26,-0.29,49.2,-11.4
111,116,MGX,Mount Gibson Iron,1.756,1.63,9.5,2.09,0.80,-,,-,-,-,6.56,24.8,-56.7,2.12,0.78,70.6,-2.9
112,111,FLT,Flight Centre,1.753,17.57,13,21.43,8.20,26,f,1.48,2.11,-89.5,63.4,27.7,-33.1,2.85,2.56,104.1,-
113,109,CGF,Challenger FSG Ltd,1.725,3.41,-7,4.50,2.02,13.5,,3.96,3.96,-,35.2,9.7,4.0,1.04,3.36,61.1,-11.8
114,115,ANN,Ansell Ltd,1.724,13.10,40,13.48,8.16,29,,2.21,2.21,5.7,81.7,16.0,21.4,2.62,1.92,48.9,3.9
115,113,EXT,Extract Res,1.709,7.03,3,11.45,5.495,-,,-,-,-,-4.96,-,-28.9,16.37,-,8.4,103.1
116,114,HSP,Healthscope Ltd,1.709,5.39,5,5.62,4.07,22.5,f,4.17,5.96,10.3,29.78,18.1,12.9,1.87,0.66,27.5,5.2
117,117,TPM,TPG Telecom Ltd,1.679,2.19,4,2.58,0.33,3,f,1.37,1.95,-,5.7,38.4,-,5.08,0.06,507.0,52.6
118,120,AND,Andean Res Ltd,1.639,3.48,15,3.58,1.68,-,,-,-,-,-4.64,-,-40.2,23.00,-,91.4,51.6
119,118,MLT,Milton Corp,1.638,16.87,44,19.40,14.25,70,f,4.15,5.93,-11.4,44.7,37.7,-40.8,1.28,18.37,17.9,-5.6
120,119,IOF,ING Office Fd stp,1.61,0.59,1.5,0.67,0.43,5.05,,8.56,8.56,-,-16.7,-,18.5,0.87,0.74,31.3,-21.7
121,131,NVT,Navitas Ltd,1.585,4.63,60,5.56,2.63,16.9,f,3.65,5.21,31.2,16.8,27.6,32.8,14.00,-0.25,54.0,32.6
122,125,SKT,Sky Net,1.572,4.04,34,4.15,3.23,11.39,,2.82,2.82,106.9,19.63,20.6,-8.2,1.48,-0.47,11.4,-8.3
123,122,NUF,Nufarm Ltd,1.568,5.99,19,11.819,5.54,15,,2.50,2.50,-22.9,-17.4,-,-11.1,0.93,3.07,-36.0,-23.6
124,124,DUE,DUET Grp forus,1.558,1.79,8.5,1.90,1.42,20,p,11.17,11.31,-7.5,4.39,40.8,104.1,1.03,-,16.9,-15.0
125,121,CEU,ConnectEast stp,1.556,0.395,,0.49,0.282,2,,5.06,5.06,-79.9,-21.74,-,537.4,1.03,-,42.1,-32.2
126,130,PNA,PanAust Ltd,1.536,0.52,4.5,0.65,0.30,-,,-,-,-,0.96,54.2,-,2.41,0.20,31.9,-6.8
127,127,ALZ,Australand Prop stp,1.517,2.63,19,3.05,1.835,5,,1.90,1.90,-50.5,-13.4,-,-55.1,0.63,0.68,475.5,27.9
128,123,DOW,Downer EDI Ltd,1.461,4.34,-12,9.44,4.10,29.1,,6.71,6.71,13.7,54.4,8.0,10.9,1.13,2.15,-17.2,-12.1
129,129,IFL,IOOF Hldgs Ltd,1.441,6.27,16,7.40,3.74,21,f,3.35,4.78,-86.7,19.5,32.2,-29.0,1.60,0.56,55.5,-12.0
130,126,TSE,Transfield Services,1.429,3.45,4,4.80,2.10,12.25,f,3.55,5.07,-50.9,-15.18,-,-5.1,1.82,0.29,53.3,-20.5
131,128,WAN,West Aust News,1.426,6.60,10,8.48,4.20,29,f,4.39,6.28,-37.7,37.3,17.7,-20.6,20.71,-,54.7,-17.7
132,139,BLY,Boart Longyear,1.388,3.01,19,4.10,1.533,-,,-,-,-100.0,-0.67,-,-97.5,1.24,0.14,34.5,-45.4
133,138,REA,REA Grp,1.387,10.80,56,12.60,5.14,10,,0.93,1.32,-,10.04,107.6,-95.8,14.07,0.45,74.4,20.4
134,134,PPT,Perpetual Ltd,1.37,31.55,71,41.39,25.23,165,f,5.23,7.47,-69.7,183.4,17.2,-51.4,4.62,4.46,12.9,-23.1
135,133,SKC,Sky City Entertain,1.334,2.32,-3,2.89,2.03,11.69,,5.04,5.04,-29.2,19.09,12.2,-9.5,2.26,0.53,14.4,-17.6
136,141,HTA,Hutchison,1.33,0.098,0.3,0.135,0.09,-,,-,-,-,6.27,1.6,-,-,0.10,-,-
137,137,FPH,Fisher & Paykel H,1.322,2.58,,2.83,2.25,9.89,,3.83,3.83,-4.5,10.85,23.8,7.2,5.82,0.34,10.5,-2.1
138,136,PIH,Prime Infr Grp stp,1.316,3.74,-6,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
139,140,CQO,Charter Hall Office unt,1.316,0.27,0.5,0.355,0.19,2.5,,9.26,9.26,-66.5,10.03,2.7,-,0.57,0.44,26.2,-41.9
140,144,MIN,Mineral Res,1.30,8.08,63,8.80,3.70,18.75,f,2.32,3.31,-,38.3,21.1,-8.4,8.04,2.39,80.4,34.2
141,142,AUN,Austar United,1.298,1.03,1,1.465,0.77,-,,-,-,-,4.7,21.9,118.4,-,-0.31,15.9,-15.0
142,135,KAR,Karoon Gas Aust,1.285,7.24,-30,12.10,4.51,-,,-,-,-,-15.25,-,-,4.00,-,-17.1,46.9
143,143,HGG,Henderson Grp cdi,1.273,2.26,-2,2.67,1.705,10.69,,4.73,4.73,-10.1,3.23,70.0,-43.9,2.54,-0.18,23.6,-7.7
144,132,APN,APN News & Media,1.27,2.12,-14,2.61,1.32,4,f,1.89,2.69,-81.7,16.7,12.7,-40.2,1.17,-0.78,55.9,-21.0
145,145,SKI,Spark Infrastructure stp,1.249,1.21,7.5,1.445,1.025,13.56,,11.21,11.21,-0.4,12.08,10.0,136.2,2.03,1.78,12.8,-4.6
146,146,SGT,Singapore Tel cdi,1.223,2.56,11,2.94,2.25,10.69,,4.18,4.18,-2.5,19.12,13.4,-16.0,0.06,0.65,0.4,1.8
147,147,WTF,Wotif Com Hldgs,1.189,5.67,17,8.08,4.12,20,f,3.53,5.04,16.7,24.23,23.4,24.6,16.20,-0.06,20.8,2.7
148,150,MND,Monadelphous Grp,1.174,13.64,55,15.98,10.04,79,f,5.79,8.27,2.8,91.08,15.0,11.8,9.19,1.52,16.4,2.4
149,149,CRZ,Carsales Com Ltd,1.169,5.03,18,5.86,3.56,6.6,f,1.31,1.87,-,8.2,61.3,-,-,0.01,-,-
150,148,ZIM,Zimplats Hldgs,1.152,10.70,,12.65,7.50,-,,-,-,-,35.15,30.4,-,2.25,-,39.0,-7.7
151,154,IRE,IRESS Market Tech,1.127,9.10,27,9.38,6.55,34,f,3.74,5.34,9.7,34.78,26.2,17.5,8.80,0.75,26.9,2.9
152,155,AIX,Aust Infra unt,1.105,1.78,3.5,2.09,1.18,10,p,5.62,7.10,-11.8,19.37,9.2,-46.1,0.90,2.62,29.3,-11.9
153,152,GNC,Graincorp Ltd,1.093,5.51,-14,8.85,5.10,22.27,f,4.04,5.77,-,63.62,8.7,-,1.62,4.78,-4.0,-20.8
154,151,TPI,Transpacific Indust,1.071,1.115,-5.5,1.785,1.03,-,,-,-,-100.0,-58.1,-,-66.8,0.83,-0.23,-9.2,-49.9
155,153,AWE,AWE Ltd,1.065,2.04,-9,3.17,1.915,-,,-,-,-,1.43,142.7,-58.4,1.01,1.74,-17.1,-14.1
156,159,KCN,Kingsgate Cons,1.029,10.50,53,10.50,5.95,30,,2.86,3.47,-,82,12.8,196.5,3.99,2.69,54.2,23.0
157,156,AIZ,Air New Zealand,1.023,0.95,-1,1.145,0.67,5.17,,5.44,5.44,-25.8,3.9,24.4,-26.4,0.80,1.12,36.6,-21.8
158,157,GCL,Gloucester Coal,1.02,12.44,3,12.48,4.52,13.5,,1.09,1.55,-35.7,68.3,18.2,286.0,6.11,2.21,138.7,37.5
159,164,AGO,Atlas Iron Ltd,1.018,2.15,22.5,3.05,1.475,-,,-,-,-,-15.5,-,18.9,4.56,-,16.3,11.7
160,160,IIF,ING Industrial Fd unt,0.998,0.385,1,0.603,0.189,1.8,p,4.68,4.68,-70.4,-78.3,-,-24.4,0.66,0.60,73.1,-39.9
161,162,BKN,Bradken Ltd,0.995,7.23,21,8.14,3.60,26,f,3.60,5.14,-37.8,43.3,16.7,8.0,2.76,1.58,69.6,-7.9
162,169,PRU,Perseus Min Ltd,0.981,2.35,25,2.35,0.685,-,,-,-,-,-2.43,-,-25.6,6.52,-,187.7,22.0
163,158,GWT,GWA Intl,0.979,3.25,,3.50,2.21,18,f,5.54,7.91,-,15.94,20.4,-16.5,2.30,0.28,49.8,-3.8
164,163,PMV,Premier Invest,0.967,6.24,6,8.934,5.005,36,f,5.77,8.24,20.7,49.85,12.5,34.8,0.83,2.19,23.0,-3.6
165,161,CXP,Corporate Express,0.948,5.60,-12,5.78,3.44,22.5,f,4.02,5.74,-15.1,34,16.5,-15.3,4.69,-,83.0,3.5
166,178,LYC,Lynas Corp,0.944,0.57,7,0.72,0.30,-,,-,-,-,-7.07,-,54.7,4.18,-,43.4,-20.1
167,171,CZA,Coal of Africa,0.942,1.96,16,2.60,1.40,-,,-,-,-,-11.36,-,-43.4,1.65,-,12.5,19.3
