Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 6, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5868.6 at 2015-03-06T16:49:06. Report at Friday, March 6, 2015. Processed Saturday at 2015-03-07T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,147.686,91.09,-83,93.96,73.57,416.00,f,4.57,6.52,10.2,552.40,16.5,12.0,3.020,24.46,29.1,29.6,,
2,2,WBC,Westpac Banking,117.568,37.68,-32,38.97,31.33,182.00,f,4.83,6.90,4.6,243.70,15.5,9.8,2.403,11.57,19.8,30.0,,
3,3,BHP,BHP Billiton,104.830,32.64,-101,39.74,26.50,145.34,f,4.45,6.36,11.2,203.47,16.0,12.2,1.192,18.54,-9.0,.6,,
4,4,ANZ,ANZ Banking Grp,97.888,35.39,+5,36.09,30.47,178.00,f,5.03,7.19,8.5,267.10,13.2,21.3,1.983,14.65,16.0,24.1,,
5,5,NAB,National Aust Bank,91.929,37.97,+7,38.80,31.33,198.00,f,5.21,7.45,4.2,222.10,17.1,-13.8,1.915,15.15,15.7,24.8,,
6,6,TLS,Telstra Corp,76.777,6.28,-9,6.735,4.96,30.00,f,4.78,6.82,5.4,37.60,16.7,24.3,5.579,.41,32.6,31.9,,
7,7,WES,Wesfarmers,49.366,43.93,+8,46.95,39.61,193.94,f,4.41,6.31,4.5,231.34,19.0,-.7,1.896,4.92,6.9,20.1,,
8,8,CSL,CSL,44.333,93.55,+131,93.66,63.77,139.23,,1.49,1.49,17.9,316.08,29.6,9.0,13.022,5.52,30.0,43.8,,
9,9,WOW,Woolworths,37.983,30.07,-64,38.92,29.11,139.00,f,4.62,6.60,3.0,192.40,15.6,3.6,3.686,3.52,-11.5,11.1,,
10,10,WPL,Woodside Petroleum,28.969,35.16,-2,44.23,31.97,303.22,f,8.62,12.32,43.4,357.23,9.8,54.8,1.427,23.42,.3,4.3,,
