Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 17, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5652.5 at 2015-07-17T16:37:36. Report at Friday, July 17, 2015. Processed Saturday at 2015-07-18T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,143.196,87.98,+219,96.69,73.57,416.00,f,4.73,6.75,10.2,552.40,15.9,12.0,2.902,24.46,10.2,21.5,,
2,2,WBC,Westpac Banking,110.068,34.57,+147,40.07,31.00,185.00,f,5.35,7.64,4.6,243.00,14.2,9.8,2.231,11.84,5.5,21.1,,
3,3,ANZ,ANZ Banking Grp,90.659,32.44,+19,37.25,30.47,181.00,f,5.58,7.97,8.5,270.70,12.0,21.3,1.840,15.75,.9,17.6,,
4,4,NAB,National Aust Bank,90.164,34.34,+127,39.15,30.888,198.00,f,5.77,8.24,4.2,244.10,14.1,-13.8,1.882,15.65,4.5,18.7,,
5,5,BHP,BHP Billiton,87.037,27.10,+45,36.004,24.009,147.02,f,5.43,7.75,11.2,203.47,13.3,12.2,.960,18.54,-19.1,1.6,,
6,6,TLS,Telstra Corp,78.489,6.42,+21,6.735,5.23,30.00,f,4.67,6.67,5.4,37.60,17.1,24.3,5.622,.41,22.9,24.0,,
7,7,WES,Wesfarmers,46.917,41.75,+187,46.95,38.45,193.94,f,4.65,6.64,4.5,231.34,18.0,-.7,1.805,4.92,-.7,13.7,,
8,8,CSL,CSL,43.648,93.90,+584,96.60,63.77,139.23,,1.48,1.48,17.9,316.08,29.7,9.0,13.003,5.52,40.8,32.3,,
9,9,WOW,Woolworths,36.099,28.50,+158,37.32,26.25,139.00,f,4.88,6.97,3.0,192.40,14.8,3.6,3.430,3.52,-19.5,4.1,,
10,10,WPL,Woodside Petroleum,28.829,34.99,+142,44.23,31.97,303.22,f,8.67,12.38,43.4,357.23,9.8,54.8,1.419,23.42,-11.0,7.6,,
11,11,MQG,Macquarie Grp,27.852,83.51,+291,84.19,54.65,330.00,p,3.95,4.63,26.9,538.15,15.5,32.4,1.935,38.19,49.5,57.6,,
12,12,RIO,Rio Tinto,22.486,53.01,+94,67.89,49.13,256.07,f,4.83,6.90,16.9,430.50,12.3,-19.4,.338,25.82,-16.7,3.5,,
13,13,SCG,Scentre Grp,20.765,3.90,+9,4.05,3.245,-,p,-,-,2.8,-,-,-68.1,1.264,3.04,17.7,18.6,,
14,15,QBE,QBE Insurance Grp,20.031,14.63,+84,14.82,10.13,37.00,f,2.53,3.61,15.6,69.98,20.9,-,1.483,6.46,37.0,4.5,,
15,14,WFD,Westfield Corp,19.908,9.58,+30,10.66,7.19,15.85,,1.65,1.65,32.5,-14.18,-,-40.6,2.111,4.54,30.1,21.2,,
16,16,TCL,Transurban Grp,19.030,9.94,+29,10.59,7.54,40.00,p,4.02,4.32,14.4,3.10,320.6,54.5,3.192,3.23,33.6,23.8,,
17,17,AMP,AMP,18.841,6.37,+16,6.83,5.02,26.00,p,4.08,5.40,13.0,30.30,21.0,29.2,2.247,1.42,21.2,22.4,,
18,18,SUN,Suncorp Grp,18.231,14.17,+56,15.08,12.68,78.00,f,5.50,7.86,36.4,63.58,22.3,48.6,1.321,6.12,6.8,26.9,,
19,19,BXB,Brambles,17.550,11.20,+43,11.95,9.01,27.50,p,2.46,2.77,-,39.67,28.2,-12.2,6.010,.65,21.9,25.3,,
20,20,AMC,Amcor,16.940,14.36,+76,14.78,9.96,47.90,,3.34,3.34,17.3,66.03,21.7,52.1,7.459,-.06,43.0,32.9,,
21,21,IAG,Insurance Aust Grp,14.151,5.82,+27,6.61,5.31,39.00,f,6.70,8.62,8.3,50.08,11.6,11.9,2.083,1.28,-1.6,22.5,,
22,23,RHC,Ramsay Health Care,13.056,64.61,+344,69.22,45.48,91.50,f,1.42,2.02,20.6,161.00,40.1,20.5,7.488,-1.69,35.7,42.4,,
23,22,ORG,Origin Energy,12.616,11.37,+1,16.21,10.28,50.00,,4.40,4.40,-,16.50,68.9,-7.0,.834,6.58,-17.7,2.5,,
24,24,SYD,Sydney Airport,12.344,5.57,+18,5.74,4.05,24.50,,4.40,4.40,4.4,2.67,208.6,-13.8,8.149,-2.77,36.2,27.9,,
25,25,FDC,Federation Cntres,11.955,3.02,+6,3.19,2.48,16.90,,5.60,5.60,8.5,30.63,9.9,7.6,3.331,2.44,24.2,20.9,,
