Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 7, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5477.0 at 2014-03-07T16:39:36. Report at Friday, March 7, 2014. Processed Saturday at 2014-03-08T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,2,CBA,C'wlth Bank  of Aust,122.507,76.00,+134,79.88,64.49,383.00,f,5.04,7.20,9.0,509.80,14.9,8.9,2.693,22.10,17.6,20.0,,
2,1,BHP,BHP Billiton,121.145,37.72,-66,39.79,30.43,129.57,f,3.44,4.91,7.6,314.04,12.0,-24.4,1.560,16.04,19.2,-3.7,,
3,3,WBC,Westpac Banking,105.397,33.90,+43,34.879,27.071,174.00,f,5.13,7.33,4.8,220.40,15.4,6.6,2.220,11.07,17.3,19.7,,
4,4,ANZ,ANZ Banking Grp,89.403,32.58,+44,34.06,26.30,164.00,f,5.03,7.19,13.1,231.30,14.1,-.9,1.960,13.48,20.6,18.0,,
5,5,NAB,National Aust Bank,81.770,34.74,-,37.07,27.55,190.00,f,5.47,7.81,5.6,229.50,15.1,5.1,1.754,14.64,19.5,18.1,,
6,6,TLS,Telstra Corp,63.086,5.07,+2,5.30,4.44,28.50,f,5.62,8.03,-,31.50,16.1,-2.9,4.900,.37,18.9,30.4,,
7,7,WES,Wesfarmers,49.630,43.41,+46,44.60,36.767,188.10,f,4.33,6.19,9.1,208.78,20.8,6.4,1.907,4.38,13.1,16.4,,
8,8,WOW,Woolworths,45.619,36.36,+29,36.96,31.53,136.00,f,3.74,5.34,5.6,195.09,18.6,-15.5,4.905,2.83,11.8,15.4,,
9,9,CSL,CSL,34.795,71.90,-30,72.56,56.15,115.86,,1.61,1.61,25.6,291.60,24.7,38.8,10.733,5.53,23.5,28.8,,
10,10,WPL,Woodside Petroleum,31.852,38.66,+71,39.53,33.292,207.71,f,5.37,7.68,61.9,238.04,16.2,-5.1,1.786,20.65,15.7,-1.9,,
11,11,RIO,Rio Tinto,28.298,64.94,-190,71.30,49.81,213.14,f,3.28,4.69,-44.5,221.73,29.3,58.5,.473,-,17.5,-5.9,,
12,12,WDC,Westfield Grp,21.917,10.37,+10,12.55,9.67,51.00,p,4.92,5.24,3.0,74.13,14.0,9.6,1.429,7.29,.2,8.9,,
13,13,MQG,Macquarie Grp,18.250,56.84,+57,57.05,30.526,221.26,p,3.89,4.56,42.9,313.27,18.1,21.6,1.527,31.64,60.3,21.9,,
14,14,FMG,Fortescue Metals Grp,16.908,5.43,-1,6.22,2.87,20.00,f,3.68,5.26,25.0,107.19,5.1,20.6,2.965,2.44,43.3,-3.3,,
15,16,ORG,Origin Energy,16.353,14.85,+41,14.99,11.71,50.00,,3.37,3.37,-,15.90,93.4,-16.0,1.105,-,15.9,.8,,
16,17,SUN,Suncorp Grp,15.992,12.43,+29,13.75,10.947,65.00,f,5.23,7.47,37.5,36.37,34.2,-31.1,1.144,6.14,12.6,20.4,,
17,15,QBE,QBE Insurance Grp,15.884,12.72,-10,17.53,10.05,32.00,f,2.52,3.59,-36.0,-23.42,-,-,1.366,5.31,-3.7,-6.7,,
18,18,BXB,Brambles,15.105,9.67,+30,9.825,7.489,27.00,p,2.79,3.15,3.9,94.30,10.3,13.6,4.631,.78,17.5,14.9,,
19,19,AMP,AMP,14.789,5.00,+17,5.79,4.11,23.00,p,4.60,5.98,-8.0,23.20,21.6,-33.2,1.803,1.35,.6,3.0,,
20,20,STO,Santos,13.894,14.32,+68,15.80,11.35,30.00,f,2.09,2.99,-,53.30,26.9,15.2,1.361,-,17.6,-.4,,
21,22,CWN,Crown Resorts,12.783,17.55,+27,18.22,11.45,37.00,p,2.11,2.56,-,82.03,21.4,-3.4,3.500,4.20,45.9,33.6,,
22,21,IAG,Insurance Aust Grp,12.738,5.44,+1,6.25,5.25,38.00,f,6.99,9.98,111.8,46.15,11.8,180.4,2.554,1.78,1.7,20.8,,
23,23,AMC,Amcor,12.441,10.31,+20,10.89,8.139,40.00,,3.88,3.88,8.1,43.20,23.9,9.1,3.362,-.09,26.0,22.2,,
24,24,OSH,Oil Search,11.942,8.89,+24,8.975,6.86,4.38,,.49,.49,12.9,17.17,51.8,54.9,3.124,-,20.3,8.3,,
25,25,AZJ,Aurizon Hldgs,11.114,5.20,+11,5.255,3.77,16.20,p,3.12,4.25,48.2,17.40,29.9,32.8,1.711,2.99,35.4,19.4,,
26,26,TCL,Transurban Grp,10.741,7.20,+13,7.31,6.10,32.50,p,4.51,4.94,5.1,11.70,61.5,209.0,3.192,2.01,18.3,15.9,,
27,27,RHC,Ramsay Health Care,9.845,48.72,+47,50.56,30.26,75.50,f,1.55,2.21,17.5,135.10,36.1,17.2,6.386,2.07,53.6,39.9,,
28,29,SYD,Sydney Airport,9.352,4.22,+16,4.24,3.135,22.50,,5.33,5.33,52.4,4.47,94.4,-67.7,2.557,-2.66,36.9,19.1,,
29,33,NCM,Newcrest Min,9.198,12.00,+66,22.94,6.96,12.00,,1.00,1.00,-65.7,-791.10,-,-58.4,.912,12.68,-40.2,-32.3,,
30,28,WRT,Westfield Retail Tr,9.176,3.08,-3,3.45,2.82,19.85,p,6.44,6.48,5.9,25.68,12.0,2.3,.876,3.52,8.8,12.4,,
31,30,SGP,Stockland,9.122,3.92,+6,4.12,3.32,24.00,,6.12,6.12,-,24.34,16.1,-23.7,1.113,3.52,14.8,9.2,,
32,31,ORI,Orica,8.962,24.16,+2,26.53,17.47,94.00,f,3.89,5.13,2.2,165.40,14.6,-20.7,2.244,4.44,2.9,.9,,
33,34,CCL,Coca-Cola Amatil,8.629,11.30,-,15.399,11.04,56.00,p,4.96,6.48,-,10.50,107.6,-10.2,4.960,1.83,-18.6,3.3,,
34,32,AGK,AGL Energy,8.566,15.34,-31,16.60,13.85,63.00,f,4.11,5.87,3.3,51.10,30.0,120.0,1.167,7.56,.7,7.7,,
35,35,GMG,Goodman Grp,8.293,4.80,-,5.59,4.47,20.05,,4.18,4.64,79.6,9.39,51.1,76.5,1.421,2.73,4.7,17.6,,
36,36,ASX,ASX,7.120,36.78,-78,39.38,32.06,170.50,f,4.64,6.62,-2.8,196.10,18.8,1.5,2.144,6.60,8.2,8.4,,
37,37,SHL,Sonic Healthcare,7.090,17.69,+32,17.87,12.72,64.00,p,3.62,4.32,5.1,90.90,19.5,4.5,2.430,-2.76,32.0,19.0,,
38,46,LEI,Leighton Hldgs,6.988,20.72,+265,22.60,14.40,105.00,p,5.07,6.15,31.3,150.90,13.7,12.8,2.153,7.93,6.2,-6.8,,
39,38,RMD,ResMed Inc,6.938,4.90,-,5.94,4.15,8.43,,1.72,1.72,367.8,26.35,18.6,34.1,3.996,-,14.2,20.1,,
