Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4586.3 at 16:37 6/8/2010  Report at 22:00 Friday 6/8/2010. Processed 18:11 Sunday 8/8/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
41,40,WOR,WorleyParsons Ltd,5.605,23.40,26,31.79,19.95,90.5,f,3.87,5.52,8.8,136.3,17.2,13.2,3.39,0.16,-16.6,-12.8
42,39,RMD,ResMed Inc cdi,5.586,7.23,-1,7.97,4.89,-,,-,-,-,25.11,28.8,55.6,4.07,-,32.9,12.9
43,42,GPT,GPT Grp stp,5.362,2.89,3,3.01,0.525,3.6,,1.25,1.25,-70.7,-14.5,-,-69.3,0.80,0.69,-1.2,-37.9
44,44,ASX,ASX Ltd,5.204,29.98,108,37.16,28.02,163.6,f,5.46,7.80,-14.3,180.6,16.6,-14.3,1.88,3.19,-7.0,-9.7
45,46,AFI,Aust Foundation,5.082,5.05,15,5.41,4.52,21,f,4.16,5.94,-,18.6,27.2,-14.1,1.26,4.49,7.4,-0.4
46,45,AIO,Asciano Grp stp,5.004,1.71,2,1.94,1.435,-,,-,-,-100.0,-41.9,-,-70.5,2.27,0.10,7.5,-34.9
47,47,CFX,CFS Retail Prop unt,4.783,1.905,2.5,2.12,1.695,12.5,,6.56,6.56,4.2,-1.9,-,24.2,0.96,1.99,0.3,-3.0
48,49,BSL,BlueScope Steel,4.467,2.45,8,3.41,2.03,-,,-,-,-87.3,-61.37,-,-90.7,0.79,2.47,-14.3,-31.8
49,48,MGR,Mirvac Grp stp,4.426,1.355,3,1.745,1.175,8,,5.90,5.90,-72.6,-11.58,-,-59.1,0.91,-,-3.5,-30.4
50,55,OST,OneSteel Ltd,4.234,3.18,19,4.15,2.76,9,,2.83,2.83,-49.2,5.45,58.3,-49.6,0.98,1.72,0.4,-13.9
51,51,TOL,Toll Hldgs Ltd,4.196,5.97,3,9.33,5.34,25,f,4.19,5.98,11.5,31.45,19.0,-17.1,1.61,1.44,-22.7,-18.7
52,53,SHL,Sonic Healthcare,4.176,10.75,45,15.64,9.53,59,p,5.49,6.31,9.6,47.6,22.6,15.9,1.65,-1.48,-19.9,-8.3
53,52,LLC,Lend Lease Grp stp,4.123,7.29,,10.907,7.00,36,f,4.94,7.05,-46.8,43.1,16.9,-35.8,1.69,3.99,-19.7,-24.0
54,50,TAH,Tabcorp Hldgs Ltd,4.08,6.66,-20,7.52,6.28,55,f,8.26,11.80,-15.4,77.1,8.6,-17.4,1.18,-1.35,7.5,-17.3
55,58,NHC,New Hope Corp,4.006,4.84,13,5.50,3.92,9.5,f,1.96,2.80,60.9,29,16.7,189.4,1.46,2.67,9.1,46.3
56,60,AWC,Alumina Ltd,4.002,1.64,9,2.06,1.45,2,f,1.22,1.74,-80.7,-1.2,-,-88.5,1.23,1.21,-0.5,-32.2
57,56,DXS,DEXUS Prop Grp stp,4.001,0.83,1.5,0.89,0.66,5.1,,6.14,6.14,-35.6,-11.03,-,2.8,0.78,0.95,18.5,-18.4
58,57,GMG,Goodman Grp forus,3.981,0.625,1,0.75,0.495,1.5,,2.40,2.40,-71.6,-31.3,-,13.3,1.05,0.50,0.8,-50.0
59,54,COH,Cochlear Ltd,3.974,70.29,-39,79.11,56.27,190,f,2.70,3.86,16.7,242.2,29.0,12.9,10.91,3.25,26.8,4.1
60,59,OZL,OZ Minerals,3.917,1.255,2.5,1.325,0.945,-,,-,-,-100.0,-16.6,-,258.3,1.53,0.82,18.4,-26.5
61,65,EQN,Equinox Min Ltd cdi,3.687,5.21,17,5.31,2.77,-,,-,-,-,-30.1,-,-,5.42,-,74.9,10.4
62,62,FBU,Fletcher Bld,3.678,6.06,-4,7.04,5.69,20.63,,3.40,3.40,-22.8,-14.88,-,-22.1,1.53,2.36,-1.4,-11.8
63,64,ARG,Argo Invest,3.674,6.07,15,7.05,5.61,25,f,4.12,5.88,-100.0,26,23.3,6.8,1.14,5.82,-1.7,-4.9
64,61,HVN,Harvey Norman,3.665,3.45,-5,4.85,3.08,13,f,3.77,5.38,-21.4,25.78,13.4,-15.0,1.78,2.10,-9.3,-10.3
65,63,SGM,Sims Metal Mgmt,3.629,17.80,,27.75,15.72,20,f,1.12,1.61,-68.3,-17.7,-,-92.8,1.27,8.87,-22.6,-10.6
66,66,FXJ,Fairfax Media Ltd,3.504,1.49,1.5,1.885,1.26,1.1,,0.74,0.74,-89.2,9.3,16.0,-48.1,0.70,-0.31,2.0,-27.7
67,67,AOE,Arrow Energy,3.436,4.68,,5.31,3.26,-,,-,-,-,15.38,30.4,-,2.96,2.13,2.0,20.9
68,70,MCC,Macarthur Coal,3.433,13.50,100,17.17,7.84,21,f,1.56,2.22,-23.5,45.3,29.8,183.3,3.40,4.15,59.0,26.7
69,68,MTS,Metcash Ltd,3.39,4.42,-3,4.74,3.84,26,f,5.88,8.40,8.3,29.74,14.9,8.3,2.46,0.12,9.6,3.1
70,69,ITO,Intoll Grp stp,3.302,1.46,-1,1.59,1.005,3,,2.05,2.05,-,-16.38,-,-,0.79,1.78,12.5,-17.9
71,72,SOL,Soul Pattinson,3.169,13.28,26,15.38,11.052,33,f,2.48,3.55,6.7,124.07,10.7,98.6,0.82,11.11,13.6,16.4
72,71,TTS,Tatts Grp Ltd,3.102,2.42,-3,2.67,2.19,21,f,8.68,12.40,121.1,21.9,11.1,7.6,1.20,-0.51,5.9,-10.3
73,73,TEL,Telecom Corp,3.073,1.60,,2.30,1.44,16.61,,10.38,10.38,-18.7,20.69,7.7,-30.0,1.41,0.69,-20.9,-18.2
74,74,PTM,Platinum Asset,3.059,5.45,19,6.34,4.31,20,f,3.67,5.24,-16.7,23.41,23.3,-22.0,15.76,-,10.3,-1.1
75,81,WHC,Whitehaven Coal,3.026,6.13,71,6.28,3.19,8.8,f,1.44,2.05,400.0,28.3,21.7,431.8,4.19,2.09,85.9,64.3
76,75,BEN,Bendigo & Adelaide,2.932,8.27,8,10.48,7.66,43,f,5.20,7.43,-33.9,35.53,23.3,-37.9,0.94,5.16,2.5,-13.7
77,78,BLD,Boral Ltd,2.923,4.38,14,6.40,4.15,12.5,f,2.85,4.08,-61.8,22.7,19.3,-46.7,1.06,4.23,-23.4,-15.0
78,76,RHC,Ramsay Health Care,2.898,14.34,20,15.49,10.20,40,f,2.79,3.98,16.9,64.2,22.3,25.3,3.19,1.70,41.1,14.5
79,80,PDN,Paladin Energy,2.872,4.00,15,5.18,3.37,-,,-,-,-,11.67,34.3,-,3.69,1.58,-13.0,-12.9
80,79,CTX,Caltex Aust,2.789,10.33,6,13.63,8.01,25,f,2.42,3.46,-30.6,116.3,8.9,68.9,0.95,10.48,-14.6,-22.3
81,77,JHX,James Hardie Ind cdi,2.73,6.27,-24,8.86,4.86,-,,-,-,-,-21.4,-,-,-,-0.29,-9.8,-7.1
82,82,ERA,Energy Res,2.647,13.88,10,27.37,12.51,33,f,2.38,3.40,39.3,87.9,15.8,131.0,2.74,-,-45.6,-5.8
83,87,AQA,Aquila Res,2.643,8.20,80,11.38,5.418,-,,-,-,-,-14.8,-,-9.8,17.07,-,27.0,37.0
84,83,CSR,CSR Ltd,2.606,1.72,,2.18,1.585,8.5,f,4.94,7.06,15.9,-8.2,-,6.3,1.43,1.04,-9.4,-13.8
85,84,SEK,Seek Ltd,2.558,7.60,3,8.57,4.35,9.9,f,1.30,1.86,-50.5,18.4,41.3,-28.9,8.86,0.55,43.4,-0.2
86,90,UGL,UGL Ltd,2.416,14.56,46,15.97,11.55,64,f,4.40,6.28,10.3,80.9,18.0,8.4,2.16,-0.43,0.8,-1.7
87,85,DJS,David Jones Ltd,2.412,4.72,-8,5.96,4.10,29,f,6.14,8.78,3.7,33,14.3,8.5,3.51,1.22,-,3.8
88,86,REH,Reece Aust Ltd,2.39,24.00,,26.65,19.80,53,f,2.21,3.15,-10.5,109,22.0,-12.3,4.48,5.41,14.0,-2.0
89,88,CEY,Centennial Coal,2.362,5.98,,6.05,2.97,8,p,1.34,1.60,-47.6,15.8,37.8,30.9,3.58,1.87,75.3,45.1
90,89,RIV,Riversdale Min,2.331,10.15,-8,11.24,5.12,-,,-,-,-,-2.09,-,-96.9,4.60,2.04,64.2,41.9
91,91,BBG,Billabong Intl,2.298,9.08,-4,12.32,8.28,36,p,3.96,4.81,-15.1,57.2,15.9,-19.5,1.95,0.84,-10.8,-12.2
92,92,ILU,Iluka Res,2.29,5.47,-3,5.59,3.22,-,,-,-,-,-26.8,-,-,2.09,2.58,38.5,4.1
93,93,ATM,Aneka Tambang cdi,2.289,1.20,1.4,1.30,1.00,1.37,,1.14,1.14,-60.5,0.7,171.4,-60.3,2.36,0.10,19.0,-
94,94,BOQ,Bank of Qld,2.278,10.56,18,13.49,9.74,52,f,4.92,7.03,-64.0,92.4,11.4,-25.9,1.08,7.20,-5.3,-12.5
95,95,SPN,SP AusNet stp,2.157,0.785,-1.5,0.975,0.725,8,p,10.19,11.76,-30.7,8.09,9.7,-1.5,0.78,0.94,11.8,-5.8
96,96,AQP,Aquarius Platinum,2.121,4.58,-16,7.95,3.89,2.26,,0.49,0.49,-100.0,20.79,22.0,-,2.83,-,-9.2,-26.2
97,98,JBH,JB Hi-Fi Ltd,2.118,19.55,41,23.71,15.92,62,f,3.17,4.53,69.2,103.42,18.9,44.4,9.24,1.71,11.8,18.7
98,97,AIA,Auckland Airport,2.051,1.565,-4.5,1.654,1.335,6.68,,4.27,4.27,-4.1,5.63,27.8,-5.1,1.38,1.22,15.8,-12.1
99,102,CPB,Campbell Brothers,2.035,32.04,119,32.35,22.519,100,p,3.12,3.79,4.2,129.06,24.8,-33.5,3.23,3.76,43.1,13.8
100,99,ABC,Adelaide Brighton,2.032,3.20,3,3.35,2.31,13.5,f,4.22,6.03,-10.0,20.4,15.7,1.5,2.27,1.21,20.7,2.1
101,101,MYR,Myer Hldgs Ltd,2.024,3.48,3,3.98,2.86,-,f,-,-,-,-,-,-,2.74,-0.21,-,-
102,100,APA,APA Grp stp,2.017,3.72,1,3.83,2.66,31.75,,8.53,8.53,5.1,25,14.9,12.6,1.58,-,26.5,8.0
103,104,SVW,Seven Grp Hldgs,1.979,6.48,35,7.60,5.41,-,,-,-,-,-,-,-26.4,1.01,-,6.8,-14.4
104,105,CPA,C'wlth Prop ord unt   ,1.962,0.975,5,1.045,0.735,6.85,,7.03,7.03,-4.3,-11.41,-,-10.9,0.92,1.11,8.9,-12.2
105,109,ALL,Aristocrat Leisure,1.936,3.63,24,5.75,3.34,4.5,,1.24,1.77,-81.3,-31.3,-,-24.3,12.58,0.07,-20.8,-33.8
106,106,FLT,Flight Centre,1.936,19.40,84,21.43,9.58,26,f,1.34,1.91,-89.5,63.4,30.6,-33.1,3.17,2.56,37.0,2.9
107,103,HSP,Healthscope Ltd,1.904,6.00,,6.05,4.07,22.5,f,3.75,5.36,10.3,29.78,20.1,12.9,2.10,0.66,34.4,7.6
108,110,MGX,Mount Gibson Iron,1.90,1.76,10,2.09,0.955,-,,-,-,-,6.56,26.8,-56.7,2.43,0.78,74.3,-2.7
109,107,CMJ,Consolidated Media,1.898,3.18,8,3.44,2.75,16.5,f,5.19,6.60,-38.9,57.44,5.5,-23.1,4.16,0.88,5.1,3.4
110,114,AND,Andean Res Ltd,1.876,3.98,28,3.98,1.94,-,,-,-,-,-4.64,-,-40.2,27.51,-,87.7,60.1
111,112,CGF,Challenger FSG Ltd,1.808,3.62,10,4.50,2.40,13.5,,3.73,3.73,-,35.2,10.3,4.0,1.07,3.36,19.5,-8.5
112,108,GFF,Goodman Fielder,1.795,1.30,-3.5,1.78,1.275,11.25,,8.65,9.05,-22.2,14.4,9.0,-17.1,1.11,-0.16,-9.3,-14.4
113,117,PNA,PanAust Ltd,1.772,0.60,3,0.65,0.385,-,,-,-,-,0.96,62.5,-,3.04,0.20,48.1,-2.6
114,116,ANN,Ansell Ltd,1.757,13.35,50,13.73,9.07,29,,2.17,2.17,5.7,81.7,16.3,21.4,2.75,1.92,39.9,2.8
115,115,BKW,Brickworks Ltd,1.752,11.90,9,16.80,11.35,39.5,f,3.32,4.74,-,100.5,11.8,2.8,1.28,9.06,-11.3,-0.2
116,113,TEN,Ten Network Hldgs,1.74,1.665,-0.5,1.94,1.19,2,,1.20,1.71,-85.2,4.62,36.0,-47.6,2.16,-0.29,33.8,-11.7
117,111,PRY,Primary Health Care,1.71,3.48,-13,6.56,3.45,22,f,6.32,9.03,-48.1,42.08,8.3,42.2,0.81,-1.15,-42.5,-21.3
118,119,IOF,ING Office Fd stp,1.665,0.61,0.5,0.67,0.45,3.9,,6.39,6.39,-,-16.7,-,18.5,0.92,0.74,19.6,-19.6
119,118,DOW,Downer EDI Ltd,1.639,4.87,-10,9.44,3.33,29.1,,5.98,5.98,13.7,54.4,9.0,10.9,1.23,2.15,-38.2,-5.9
120,127,NVT,Navitas Ltd,1.636,4.78,45,5.56,3.01,18.8,f,3.93,5.62,31.5,18.8,25.4,30.9,15.82,-0.23,46.1,36.2
121,120,EXT,Extract Res,1.635,6.72,3,11.45,6.29,-,,-,-,-,-4.96,-,-28.9,15.74,-,-32.7,117.0
122,123,ALZ,Australand Prop stp,1.615,2.80,14,3.05,2.125,12,,4.29,4.29,-50.5,14.9,18.8,-55.1,0.72,3.44,13.2,-23.5
123,121,MLT,Milton Corp,1.592,16.40,3,19.40,15.55,71,f,4.33,6.18,-9.0,78.2,21.0,-8.3,1.08,16.51,-1.8,-8.5
124,122,CEU,ConnectEast stp,1.576,0.40,,0.49,0.33,2,,5.00,5.00,-79.9,-21.74,-,537.4,1.04,-,10.6,-33.8
125,124,SKT,Sky Net,1.549,3.98,12,4.15,3.57,11.39,,2.86,2.86,106.9,19.63,20.3,-8.2,1.60,-0.47,7.0,-6.1
126,125,IFL,IOOF Hldgs Ltd,1.512,6.58,7,7.40,4.22,21,f,3.19,4.56,-86.7,19.5,33.7,-29.0,1.72,0.56,49.7,-9.1
127,126,WAN,West Aust News,1.482,6.86,-6,8.48,5.90,45,f,6.56,9.37,36.4,45.4,15.1,-2.6,11.35,-,6.2,-19.3
128,129,BLY,Boart Longyear,1.466,3.18,12,4.10,2.43,-,,-,-,-100.0,-0.67,-,-97.5,1.40,0.14,6.1,-43.0
129,128,DUE,DUET Grp forus,1.445,1.66,2.5,1.90,1.435,20,,12.05,12.17,-7.5,4.39,37.8,104.1,1.00,-,21.6,-10.3
130,132,HTA,Hutchison,1.425,0.105,0.6,0.135,0.088,-,,-,-,-,2.33,4.5,-,-,0.10,-,-
131,141,LYC,Lynas Corp,1.424,0.86,10,0.875,0.33,-,,-,-,-,-7.07,-,54.7,7.19,-,77.8,7.0
132,133,TSE,Transfield Services,1.413,3.41,19,4.80,2.79,12.25,f,3.59,5.13,-50.9,-15.18,-,-5.1,1.82,0.29,-13.3,-24.8
133,131,TPM,TPG Telecom Ltd,1.397,1.82,1.5,2.58,0.65,3,f,1.65,2.35,-,5.7,31.9,-,4.30,0.06,118.9,67.2
134,135,REA,REA Grp,1.396,10.87,67,12.60,5.70,10,,0.92,1.31,-,10.04,108.3,-95.8,14.93,0.45,51.3,25.4
135,134,MIN,Mineral Res,1.392,8.61,42,8.92,4.45,18.75,f,2.18,3.11,-,38.3,22.5,-8.4,9.63,2.39,66.5,39.9
136,130,SKC,Sky City Entertain,1.386,2.41,-2,2.89,2.28,11.69,,4.85,4.85,-29.2,19.09,12.6,-9.5,2.32,0.53,-3.1,-11.6
137,140,PPT,Perpetual Ltd,1.363,31.40,237,41.39,27.11,165,f,5.25,7.51,-69.7,183.4,17.1,-51.4,4.70,4.46,-21.4,-22.6
138,136,HGG,Henderson Grp cdi,1.321,2.33,6,2.67,2.01,10.69,,4.59,4.59,-10.1,3.23,72.1,-43.9,2.61,-0.18,-0.8,-7.0
139,142,KAR,Karoon Gas Aust,1.273,7.17,25,11.45,4.51,-,,-,-,-,-15.25,-,-,3.80,-,-33.0,51.8
140,149,GNC,Graincorp Ltd,1.263,6.37,72,8.85,5.10,22.27,f,3.50,4.99,-,63.62,10.0,-,1.82,4.78,0.3,-9.9
141,139,APN,APN News & Media,1.258,2.10,-1,2.61,1.63,4,f,1.90,2.72,-81.7,16.7,12.6,-40.2,1.09,-0.78,13.0,-21.3
142,143,PIH,Prime Infr Grp stp,1.256,3.57,17,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
143,146,MND,Monadelphous Grp,1.235,14.28,73,15.98,11.17,79,f,5.53,7.90,2.8,91.08,15.7,11.8,10.07,1.52,13.0,7.0
144,145,AUN,Austar United,1.229,0.975,3.5,1.465,0.84,-,,-,-,-,3.5,27.9,118.4,-,-0.28,-6.8,-12.6
145,144,CQO,Charter Hall Office unt,1.218,0.25,0.5,0.355,0.22,2.5,,10.00,10.00,-66.5,10.03,2.5,-,0.54,0.44,-7.4,-41.9
146,137,SKI,Spark Infrastructure stp,1.218,1.18,-5,1.445,1.025,13.56,,11.49,11.49,-0.4,12.08,9.8,136.2,2.11,1.78,16.5,-3.2
147,138,FPH,Fisher & Paykel H,1.195,2.31,-14,2.83,2.30,10.07,,4.36,4.36,-4.5,10.85,21.3,7.2,5.26,0.34,-9.5,-3.7
148,150,AIX,Aust Infra unt,1.182,1.905,10.5,2.09,1.44,10,,5.25,6.63,-11.8,19.37,9.8,-46.1,0.98,2.62,22.1,-10.3
149,147,IIF,ING Industrial Fd unt,1.179,0.455,1,0.603,0.315,1.6,,3.52,3.54,-70.4,-78.3,-,-24.4,0.80,0.60,4.1,-38.4
150,148,CRZ,Carsales Com Ltd,1.172,5.04,15,5.86,3.56,6.6,f,1.31,1.87,-,8.2,61.5,-,-,0.01,-,-
151,152,WTF,Wotif Com Hldgs,1.136,5.42,25,8.08,4.50,20,f,3.69,5.27,16.7,24.23,22.4,24.6,15.97,-0.06,0.7,6.4
152,154,BKN,Bradken Ltd,1.096,7.90,21,8.14,5.48,26,f,3.29,4.70,-37.8,43.3,18.2,8.0,3.14,1.58,28.1,-4.3
153,155,IRE,IRESS Market Tech,1.084,8.60,35,9.38,7.25,34,f,3.95,5.65,9.7,34.78,24.7,17.5,8.72,0.75,8.7,6.1
154,151,SGT,Singapore Tel cdi,1.083,2.46,-7,2.71,2.25,11.64,,4.73,4.73,-2.5,19.12,12.9,-16.0,0.05,0.65,-2.0,-1.6
155,153,ZIM,Zimplats Hldgs,1.076,10.00,,12.65,7.80,-,,-,-,-,35.15,28.4,-,2.10,-,23.8,-13.6
156,156,TPI,Transpacific Indust,1.062,1.105,5.5,1.785,0.92,-,,-,-,-100.0,-58.1,-,-66.8,0.78,-0.23,-18.7,-47.4
157,157,NUF,Nufarm Ltd,1.047,4.00,18,11.819,3.20,15,,3.75,3.75,-22.9,-17.4,-,-11.1,0.64,3.07,-62.2,-32.8
158,163,AGO,Atlas Iron Ltd,1.028,2.17,16,3.05,1.57,-,,-,-,-,-15.5,-,18.9,5.14,-,34.4,15.7
159,164,GCL,Gloucester Coal,1.02,12.44,119.5,12.50,5.148,-,,-,-,-100.0,39.9,31.2,-63.9,5.63,1.99,99.7,45.4
160,158,PMV,Premier Invest,1.009,6.51,13,8.934,5.835,36,f,5.53,7.90,20.7,49.85,13.1,34.8,0.88,2.19,0.9,-2.4
161,159,KCN,Kingsgate Cons,0.999,9.92,14,10.90,6.32,30,,3.02,3.67,-,82,12.1,196.5,4.08,2.69,34.4,30.7
162,170,PRU,Perseus Min Ltd,0.982,2.33,24,2.51,0.82,-,,-,-,-,-2.43,-,-25.6,7.39,-,164.8,29.4
163,162,MRE,Minara Res,0.981,0.84,2,1.18,0.58,-,,-,-,-,4.16,20.2,-,1.13,0.74,-11.6,-26.3
164,161,AIZ,Air New Zealand,0.98,0.91,2,1.145,0.83,5.17,,5.68,5.68,-25.8,3.9,23.3,-26.4,0.76,1.12,-5.6,-14.8
165,169,DLX,Duluxgrp Ltd,0.963,2.63,15,2.78,2.41,-,,-,-,-,-,-,-,0.27,-,-,-
166,182,LNC,Linc Energy Ltd,0.95,1.92,32.5,2.04,0.95,-,,-,-,-,-16.12,-,756.2,6.14,-,39.1,40.0
167,168,GWT,GWA Intl,0.939,3.12,10,3.50,2.51,18,f,5.77,8.24,-,15.94,19.6,-16.5,2.20,0.28,26.7,-4.0
