Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 18, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4715.8 at 2011-03-18T16:35:14. Report at Friday, March 18, 2011. Processed Saturday at 2011-03-19T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,149.547,44.56,+37,47.63,35.58,94.58,f,2.12,3.03,-9.2,331.41,13.4,6.1,2.584,9.91,4.6,10.6,,
2,2,CBA,C'wlth Bank  of Aust,77.942,50.32,-54,60.00,47.05,302.00,f,6.00,8.57,27.2,350.70,14.3,26.4,2.191,-,-5.3,12.8,,
3,3,WBC,Westpac Banking,68.087,22.63,-27,28.43,20.56,139.00,f,6.14,8.77,19.8,214.20,10.6,55.7,1.697,8.96,-13.5,4.7,,
4,4,ANZ,ANZ Banking Grp,58.938,22.70,-47,26.23,19.95,126.00,f,5.55,7.93,23.5,178.90,12.7,17.1,1.726,10.38,-5.4,6.6,,
5,5,NAB,National Aust Bank,53.113,24.48,-26,29.03,22.23,152.00,f,6.21,8.87,4.1,191.80,12.8,10.1,1.363,12.63,-5.2,-.3,,
6,6,NWS,News Corp,43.898,17.40,-5,20.18,15.40,13.42,,.77,.77,6.9,131.81,13.2,-63.3,.464,-,-5.2,-4.5,,
7,7,WES,Wesfarmers,36.216,31.30,-11,35.26,27.09,135.00,f,4.31,6.16,13.6,161.10,19.4,-20.6,1.274,-,2.6,-.5,,
8,8,RIO,Rio Tinto,35.079,80.50,+170,89.04,58.86,111.21,f,1.38,1.97,128.8,718.78,11.2,75.2,.546,18.72,4.2,-4.3,,
9,10,WPL,Woodside Petroleum,34.791,44.41,+261,48.25,39.63,110.84,f,2.50,3.57,2.5,200.73,22.1,-7.4,3.026,13.93,-2.9,-3.8,,
10,9,TLS,Telstra Corp,32.850,2.64,-,3.46,2.55,28.00,f,10.61,15.15,-,26.00,10.2,-5.0,2.525,.36,-2.5,-8.0,,
11,11,WOW,Woolworths,32.020,26.40,-39,30.18,25.52,119.00,f,4.51,6.44,10.6,170.11,15.5,9.0,4.096,1.87,-1.6,.8,,
12,12,NCM,Newcrest Min,28.044,36.65,-94,43.71,29.73,30.00,,.82,.82,66.7,144.10,25.4,53.0,5.598,13.16,12.5,3.8,,
13,13,WDC,Westfield Grp,21.751,9.42,-12,10.508,8.91,63.56,,6.75,6.75,-13.3,48.14,19.6,20.3,1.294,7.18,6.0,-5.7,,
14,15,FMG,Fortescue Metals Grp,18.491,5.94,+6,7.34,3.28,3.00,,.51,.51,-,31.06,19.1,481.1,10.672,.29,21.8,-2.8,,
15,14,CSL,CSL,18.441,33.85,-97,38.07,30.45,80.00,,2.36,2.43,14.3,170.88,19.8,-4.1,4.375,5.54,-4.8,-.9,,
16,16,QBE,QBE Insurance Grp,17.735,16.86,-31,22.24,16.09,128.00,p,7.59,8.00,-,121.72,13.9,-39.0,1.734,-,-12.7,-2.8,,
