Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 2, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5415.0 at 2015-01-02T16:44:06. Report at Friday, January 2, 2015. Processed Saturday at 2015-01-03T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,139.012,85.74,+82,86.64,72.14,401.00,f,4.68,6.68,10.2,533.80,16.1,12.0,2.743,23.49,12.9,26.0,,
2,2,WBC,Westpac Banking,103.808,33.27,+37,35.99,30.00,182.00,f,5.47,7.81,4.6,243.70,13.7,9.8,2.037,11.57,5.3,25.0,,
3,3,BHP,BHP Billiton,94.873,29.54,+57,39.79,27.29,130.92,f,4.43,6.33,11.2,276.01,10.7,12.2,1.020,15.87,-21.3,-2.5,,
4,4,ANZ,ANZ Banking Grp,88.847,32.23,+23,35.07,28.84,178.00,f,5.52,7.89,8.5,267.10,12.1,23.0,1.764,14.65,3.3,22.1,,
5,5,NAB,National Aust Bank,81.194,33.56,+18,36.00,31.33,198.00,f,5.90,8.43,4.2,222.10,15.1,-13.8,1.645,15.15,-.8,19.2,,
6,6,TLS,Telstra Corp,72.987,5.97,+6,6.05,4.96,29.50,f,4.94,7.06,5.4,34.40,17.4,24.3,5.154,.60,18.4,28.8,,
7,7,WES,Wesfarmers,47.096,41.91,-1,45.756,39.61,189.90,f,4.53,6.47,4.5,234.47,17.9,-.7,1.788,6.14,-1.7,17.3,,
8,8,CSL,CSL,41.464,87.38,-9,89.07,63.77,123.73,,1.42,1.42,17.9,286.73,30.5,9.0,12.216,5.00,27.4,41.8,,
9,9,WOW,Woolworths,38.690,30.63,+13,38.92,29.11,137.00,f,4.47,6.39,3.0,196.50,15.6,3.6,3.584,3.11,-8.3,10.4,,
10,10,WPL,Woodside Petroleum,31.416,38.13,-2,44.23,33.72,233.81,f,6.13,8.76,61.9,266.00,14.3,-5.1,1.735,19.97,2.2,12.4,,
11,11,RIO,Rio Tinto,25.418,58.33,+174,71.30,52.00,223.23,f,3.83,5.47,30.3,374.22,15.6,58.5,.408,23.73,-14.9,.6,,
12,13,WFD,Westfield Corp,19.035,9.16,-,9.41,6.70,-,,-,-,3.0,-39.26,-,9.6,1.225,3.80,47.4,28.0,,
