Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 8, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4716.0 at 2011-07-08T16:37:44. Report at Friday, July 8, 2011. Processed Saturday at 2011-07-09T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,144.357,44.95,+118,49.81,36.94,94.58,f,2.10,3.01,-9.2,331.41,13.6,6.1,2.494,9.91,14.6,7.1,,
2,2,CBA,C'wlth Bank  of Aust,80.691,51.77,-15,55.77,47.45,302.00,f,5.83,8.33,27.2,350.70,14.8,26.4,2.269,-,4.4,15.9,,
3,3,WBC,Westpac Banking,67.388,22.24,+21,25.60,21.00,150.00,f,6.74,9.63,19.8,249.20,8.9,55.7,1.680,9.55,-.8,7.6,,
4,4,ANZ,ANZ Banking Grp,57.572,21.90,-5,25.96,21.06,138.00,f,6.30,9.00,23.5,206.30,10.6,17.1,1.686,10.61,.9,17.5,,
5,5,NAB,National Aust Bank,54.506,25.12,-36,28.18,22.60,162.00,f,6.45,9.21,4.1,205.10,12.2,10.1,1.399,12.80,6.7,7.5,,
6,6,NWS,News Corp,43.122,16.77,-13,18.48,15.40,13.42,,.80,.80,6.9,131.81,12.7,-63.3,.447,-,3.3,2.8,,
7,8,TLS,Telstra Corp,37.329,3.00,+8,3.36,2.55,28.00,f,9.33,13.33,-,26.00,11.5,-5.0,2.870,.36,2.8,-4.7,,
8,7,WES,Wesfarmers,37.056,31.98,+27,35.26,27.86,135.00,f,4.22,6.03,13.6,161.10,19.9,-20.6,1.302,-,7.2,4.5,,
9,9,RIO,Rio Tinto,36.756,84.35,+152,89.04,64.75,111.21,f,1.32,1.88,128.8,718.78,11.7,75.2,.572,18.72,21.2,-3.5,,
10,10,WOW,Woolworths,33.794,27.78,+1,30.18,25.52,119.00,f,4.28,6.12,10.6,170.11,16.3,9.0,4.323,1.87,12.4,7.4,,
11,11,WPL,Woodside Petroleum,32.681,41.20,+30,50.85,39.50,110.84,f,2.69,3.84,2.5,200.73,20.5,-5.9,2.797,13.93,1.6,-5.8,,
12,12,NCM,Newcrest Min,29.674,38.79,+106,43.71,32.36,30.00,,.77,.77,66.7,144.10,26.9,53.0,5.924,13.16,19.5,10.2,,
13,14,WDC,Westfield Grp,20.504,8.88,+32,10.204,8.51,63.56,,7.16,7.16,-13.3,48.14,18.4,19.7,1.220,7.18,-1.3,-4.6,,
14,13,FMG,Fortescue Metals Grp,20.330,6.53,+14,7.34,3.92,3.00,,.46,.46,-,31.06,21.0,481.1,11.734,.29,52.9,-9.0,,
15,15,QBE,QBE Insurance Grp,19.351,17.71,+53,19.60,16.07,128.00,p,7.23,7.61,-,121.72,14.5,-39.0,1.892,-,14.1,-1.8,,
16,16,CSL,CSL,17.317,32.80,+18,38.07,30.57,80.00,,2.44,2.51,14.3,170.88,19.2,-4.1,4.108,5.54,1.3,.2,,
17,17,ORG,Origin Energy,16.500,15.50,-2,17.22,14.41,50.00,f,3.23,4.61,-,12.00,129.2,8.5,1.443,7.97,12.8,5.7,,
18,18,AMP,AMP,13.974,4.97,+12,5.82,4.65,30.00,p,6.04,7.59,-,37.90,13.1,-3.4,4.661,.98,-.8,-3.5,,
19,19,STO,Santos,11.975,13.64,+14,16.90,12.19,37.00,f,2.71,3.87,-11.9,59.80,22.8,48.3,1.575,-,5.4,-4.0,,
20,20,MQG,Macquarie Grp,10.796,31.00,-13,41.95,30.15,186.00,,6.00,6.00,-,282.50,11.0,-13.1,.905,26.16,-12.1,-11.1,,
21,21,BXB,Brambles,10.711,7.24,+3,7.46,5.11,25.50,p,3.52,3.82,-24.2,35.59,20.3,-21.1,5.591,8.25,39.3,-,,
22,22,SUN,Suncorp Grp,10.396,8.08,-8,9.76,7.74,35.00,f,4.33,6.19,-12.5,50.35,16.0,107.0,.745,.01,.6,-8.8,,
23,23,FGL,Foster's Grp,9.957,5.13,-6,5.251,4.23,27.25,f,5.31,7.59,-,-26.30,-,-1.8,3.667,.54,-6.7,6.0,,
24,24,ORI,Orica,9.893,27.18,+18,28.10,23.05,91.00,p,3.35,4.49,3.0,428.57,6.3,16.7,2.723,1.52,11.7,10.8,,
25,25,CNA,Coal & Allied Ind,8.920,103.02,-314,134.99,93.00,588.00,f,5.71,8.15,15.3,812.60,12.7,-37.4,5.876,.17,12.4,4.6,,
26,27,OSH,Oil Search,8.862,6.71,+13,7.64,5.61,4.16,,.62,.62,-8.1,13.97,48.0,13.5,3.218,-,15.6,6.6,,
27,26,AMC,Amcor,8.813,7.18,+7,7.43,6.21,34.00,,4.74,4.74,-7.3,25.70,27.9,-,2.137,1.48,15.1,19.4,,
28,28,CCL,Coca-Cola Amatil,8.626,11.38,-5,12.74,10.71,48.50,f,4.26,6.09,11.5,66.00,17.2,11.4,4.705,1.64,3.3,18.6,,
29,29,QRN,QR National,8.467,3.47,+8,3.59,2.53,-,,-,-,-,11.37,30.5,-,1.247,-,-,-,,
30,30,WRT,Westfield Retail Tr,8.246,2.70,-,2.75,2.49,-,,-,-,-,-,-,-,-,-,-,-,,
31,31,SGP,Stockland,7.888,3.31,-6,4.15,3.27,22.80,,6.89,6.89,-35.9,29.00,11.4,-21.1,.903,3.63,-9.8,-3.2,,
32,32,TCL,Transurban Grp,7.521,5.21,-,5.54,4.28,27.00,,5.18,5.18,10.3,5.90,88.3,-,1.801,2.73,22.4,5.5,,
33,36,ILU,Iluka Res,7.336,17.52,+100,17.75,5.07,8.00,,.46,.46,-,8.60,203.7,-,6.523,2.54,220.5,54.3,,
34,34,LEI,Leighton Hldgs,7.319,21.75,+108,37.26,19.17,145.00,f,6.67,9.52,30.4,179.70,12.1,-4.3,2.850,7.60,-21.1,-15.7,,
35,33,IAG,Insurance Aust Grp,6.965,3.35,-,4.03,3.24,13.50,f,4.03,5.76,30.0,-3.78,-,-27.0,1.496,1.28,2.0,-1.5,,
36,35,EQN,Equinox Minerals,6.904,7.85,-5,7.94,4.45,-,,-,-,-,37.39,21.0,211.5,3.495,-,55.8,26.2,,
37,37,CWN,Crown,6.878,9.12,+15,9.16,7.61,37.00,p,4.06,5.10,-,43.53,21.0,-1.5,2.011,3.18,19.8,10.3,,
38,38,WOR,WorleyParsons,6.702,27.73,-10,33.61,19.95,76.00,f,2.74,3.59,-18.8,114.10,24.3,-26.3,3.644,.39,23.6,-1.4,,
39,39,AGK,AGL Energy,6.698,14.52,-,16.92,13.56,59.00,,4.06,4.06,9.3,91.10,15.9,-19.8,1.155,6.40,2.2,6.7,,
40,40,IPL,Incitec Pivot,6.531,4.01,+16,4.72,2.76,9.30,,2.32,2.32,77.3,27.30,14.7,20.9,1.809,.45,26.4,-15.3,,
41,41,MAP,MAp Grp,6.272,3.37,+5,3.45,2.601,21.00,,6.23,6.23,-,5.42,62.2,-,1.163,-,26.7,17.1,,
42,42,GPT,GPT Grp,5.771,3.11,-3,3.22,2.73,17.00,,5.47,5.47,-40.0,38.10,8.2,37.6,.830,3.60,15.0,-7.0,,
43,43,ASX,ASX,5.449,31.11,+91,43.89,28.02,174.20,f,5.60,8.00,5.0,191.20,16.3,6.8,1.865,3.85,13.5,1.8,,
44,44,AWC,Alumina,5.417,2.22,+6,2.72,1.45,6.17,f,2.78,3.97,214.1,1.38,160.9,92.0,1.764,1.13,47.5,-14.0,,
45,46,GMG,Goodman Grp,5.398,.73,+3.5,.76,.595,3.40,,4.66,4.66,-61.2,3.50,20.9,-63.6,1.143,.48,21.5,-27.3,,
46,47,LLC,Lend Lease Grp,5.287,9.26,+38,9.28,6.70,32.00,p,3.46,4.47,-19.2,67.40,13.7,-13.0,1.560,5.03,31.9,2.4,,
47,45,CFX,CFS Retail Prop,5.168,1.82,+1,2.00,1.74,12.60,,6.92,6.93,-,21.88,8.3,-14.0,1.021,2.05,.3,1.9,,
48,49,CPU,Computershare,5.029,9.05,+32,11.37,8.61,28.00,p,3.09,3.89,27.3,48.85,18.5,5.4,3.995,-1.27,-7.8,3.8,,
49,50,SHL,Sonic Healthcare,4.886,12.58,+11,13.14,9.91,59.00,p,4.69,5.34,3.5,70.30,17.9,-11.9,1.910,-2.21,28.5,1.3,,
50,48,AIO,Asciano,4.813,1.645,-1.5,1.795,1.475,1.00,f,.61,.86,-,-33.60,-,221.3,1.551,.13,-2.0,-27.0,,
51,51,AFI,Aust Foundation,4.718,4.64,+16,5.16,4.21,21.00,f,4.53,6.47,-,21.17,21.9,-14.1,1.186,4.96,-1.0,1.3,,
52,57,QAN,Qantas Airways,4.530,2.00,+15,2.97,1.785,-,,-,-,-100.0,12.90,15.5,9.7,.757,2.42,-19.0,-13.2,,
53,54,OZL,OZ Minerals,4.440,13.71,+36,16.814,9.812,7.00,,.51,.51,-,18.70,73.3,234.3,1.349,1.02,16.6,-9.7,,
54,53,RMD,ResMed Inc,4.405,2.85,-3,3.84,2.83,-,,-,-,-,24.01,11.9,22.7,2.916,8.70,-21.3,12.8,,
55,52,FBU,Fletcher Bldg,4.377,6.45,-16,7.11,5.61,20.86,f,3.23,3.91,-24.9,36.57,17.6,-25.3,1.782,2.35,9.3,14.7,,
56,56,DXS,DEXUS Prop Grp,4.307,.89,+1,.925,.77,5.18,,5.82,5.82,-30.1,9.01,9.9,-32.4,.860,.98,16.1,-6.2,,
