Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, August 29, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5624.6 at 2014-08-29T16:42:36. Report at Friday, August 29, 2014. Processed Saturday at 2014-08-30T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,131.846,81.32,+71,83.92,70.36,401.00,f,4.93,7.04,10.2,533.80,15.2,12.0,2.648,23.49,16.4,25.4,,
2,2,BHP,BHP Billiton,117.773,36.67,-113,39.79,34.35,131.11,f,3.58,5.11,11.2,276.01,13.3,12.2,1.339,15.87,9.5,1.6,,
3,3,WBC,Westpac Banking,108.941,35.04,+15,35.99,30.00,178.00,f,5.08,7.26,4.8,230.20,15.2,6.6,2.285,11.13,17.5,27.4,,
4,4,ANZ,ANZ Banking Grp,92.153,33.43,-4,35.07,28.84,174.00,f,5.20,7.44,13.1,247.10,13.5,-.9,2.023,13.90,18.8,25.4,,
5,5,NAB,National Aust Bank,83.275,35.20,+74,37.07,31.90,196.00,f,5.57,7.95,5.6,244.10,14.4,5.1,1.749,14.91,12.4,21.1,,
6,6,TLS,Telstra Corp,69.183,5.56,-15,5.76,4.77,29.50,f,5.31,7.58,5.4,34.40,16.2,24.3,5.090,.60,23.0,31.6,,
7,7,WES,Wesfarmers,49.515,43.31,-129.2,45.779,39.902,190.00,f,4.39,6.27,4.5,234.60,18.5,-.7,1.967,6.14,15.2,18.8,,
8,8,WOW,Woolworths,45.558,36.16,-86,38.92,32.415,137.00,f,3.79,5.41,5.6,196.50,18.4,-15.5,5.015,3.11,7.8,18.6,,
9,9,WPL,Woodside Petroleum,35.181,42.70,-107,44.23,36.54,233.81,f,5.48,7.82,61.9,266.00,16.1,-5.1,2.022,19.97,21.3,12.9,,
10,10,CSL,CSL,35.058,73.87,+74,74.97,63.77,123.73,,1.67,1.67,17.9,286.73,25.8,9.0,10.340,5.00,9.4,40.3,,
11,11,RIO,Rio Tinto,27.292,62.63,-277,71.30,57.06,223.23,f,3.56,5.09,30.3,374.22,16.7,58.5,.477,23.73,16.1,-.4,,
12,13,MQG,Macquarie Grp,18.726,58.30,-8,61.27,37.904,258.34,p,4.43,5.19,32.2,413.28,14.1,55.7,1.574,.32,41.5,38.8,,
13,14,SUN,Suncorp Grp,18.566,14.43,-6,15.067,11.548,75.00,f,5.20,7.42,36.4,57.11,25.3,48.6,1.351,6.32,26.8,29.3,,
