Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, October 22, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4719.6 at 2010-10-22T16:39:55. Report at Friday, October 22, 2010. Processed Saturday at 2010-10-23T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,139.613,41.60,-5,44.93,35.58,95.12,f,2.29,3.27,-9.2,268.22,15.5,6.1,2.412,10.21,13.7,-.7,,
2,2,CBA,C'wlth Bank  of Aust,78.219,50.50,-60,60.00,47.05,290.00,f,5.74,8.20,27.2,344.50,14.7,22.0,2.199,15.94,2.1,-.6,,
3,3,WBC,Westpac Banking,67.050,22.43,-50,28.43,20.56,125.00,f,5.57,7.96,-18.3,138.50,16.2,-37.4,1.833,8.42,-10.4,-4.4,,
4,4,ANZ,ANZ Banking Grp,59.924,23.41,-40,26.23,19.95,108.00,f,4.61,6.59,-25.0,144.80,16.2,12.6,1.848,9.99,6.5,-2.4,,
5,5,NAB,National Aust Bank,52.224,24.48,-101,31.16,22.23,147.00,f,6.00,8.58,-24.7,199.30,12.3,-27.7,1.380,12.41,-13.2,-11.7,,
6,6,RIO,Rio Tinto,49.791,82.05,-115,83.35,58.86,100.83,f,1.23,1.76,-62.3,465.33,17.6,-56.1,.972,15.37,30.5,-.1,,
7,7,NWS,News Corp b voting,39.917,16.38,+38,20.18,14.81,13.90,,.85,.85,6.9,113.81,14.4,-63.3,.436,1.56,7.6,-11.8,,
8,8,WES,Wesfarmers,39.279,33.90,+103,34.83,25.93,125.00,f,3.69,5.27,13.6,135.70,25.0,-20.6,1.380,3.61,25.5,-,,
9,9,WOW,Woolworths,34.545,28.58,-30,30.18,25.19,115.00,f,4.02,5.75,10.6,164.01,17.4,9.0,4.419,2.03,3.9,-1.6,,
10,10,WPL,Woodside Petroleum,34.078,43.50,-83,50.924,39.63,111.34,f,2.56,3.66,-17.8,268.28,16.2,-36.1,3.284,16.79,-5.8,-3.1,,
11,11,TLS,Telstra Corp,32.725,2.63,-5,3.55,2.58,28.00,f,10.65,15.21,-,31.40,8.4,-5.0,2.516,.38,-12.8,-10.5,,
12,12,NCM,Newcrest Min,30.579,40.00,-208,42.77,29.73,25.00,,.63,.63,66.7,115.20,34.7,53.0,6.104,10.19,24.6,7.8,,
13,13,WDC,Westfield Grp stp,28.247,12.24,-18,13.47,11.50,79.00,,6.45,6.45,-11.7,53.60,22.8,-19.4,1.162,10.49,6.3,-11.5,,
14,14,FMG,Fortescue Metals Grp,19.882,6.39,-2,6.66,3.28,-,,-,-,-,22.12,28.9,439.8,11.475,.51,66.0,8.5,,
15,16,CSL,CSL,18.039,32.80,+88,37.56,30.03,80.00,p,2.44,2.51,14.3,185.77,17.7,-4.1,4.280,5.93,6.6,-1.7,,
16,15,QBE,QBE Insurance Grp,17.846,16.97,-30,25.70,16.25,128.00,p,7.54,8.11,1.6,144.33,11.8,-6.2,1.733,.49,-20.2,-14.4,,
17,17,ORG,Origin Energy,14.079,15.92,-37,17.94,13.85,50.00,f,3.14,4.49,50.0,69.70,22.8,15.7,1.231,8.46,2.2,24.4,,
18,19,FGL,Foster's Grp,11.777,6.10,+6,6.44,5.11,12.00,,1.97,2.81,-56.0,-24.10,-,-1.8,4.337,.49,13.6,2.5,,
19,18,MQG,Macquarie Grp,11.609,33.59,-67,53.66,33.01,186.00,,5.54,5.54,.5,320.20,10.5,2.9,.986,25.82,-30.0,-22.3,,
20,22,AMP,AMP,11.436,5.46,+10,6.83,4.85,31.00,p,5.68,7.01,-25.0,39.80,13.7,28.9,4.342,.90,-3.0,-13.9,,
21,20,SUN,Suncorp-Metway,11.417,8.91,-14,9.43,7.56,35.00,f,3.93,5.61,-12.5,61.81,14.4,107.0,.818,5.75,4.8,-17.4,,
22,21,LEI,Leighton Hldgs,11.142,37.04,-40,41.70,27.61,150.00,f,4.05,5.79,30.4,204.60,18.1,-4.3,4.339,8.13,7.3,-12.2,,
23,24,AXA,AXA Asia Pacific,10.894,5.27,+11,6.72,4.05,18.50,p,3.51,3.77,-,30.79,17.1,-,2.434,1.01,28.2,-10.0,,
24,23,STO,Santos,10.425,12.50,-41,15.63,11.24,42.00,f,3.36,4.80,8.3,63.50,19.7,-67.0,1.496,-,-14.5,1.7,,
25,25,CNA,Coal & Allied Ind,9.739,112.48,+149,115.00,74.06,800.00,f,7.11,10.16,-28.2,877.40,12.8,-27.2,6.478,19.26,60.9,22.8,,
26,29,BXB,Brambles,9.452,6.59,+36,7.75,5.11,25.00,p,3.79,4.12,-24.2,36.96,17.8,-21.1,4.935,.88,-4.0,-19.2,,
27,28,CCL,Coca-Cola Amatil,9.434,12.48,+24,12.51,10.04,45.50,f,3.65,5.21,11.5,63.10,19.8,10.1,5.896,1.47,22.0,11.4,,
28,27,ORI,Orica,9.248,25.54,-11,26.93,20.868,98.00,p,3.84,4.44,3.2,102.30,25.0,.7,2.328,1.31,10.6,-1.6,,
29,26,SGP,Stockland stp,9.103,3.82,-11,4.23,3.52,21.80,,5.71,5.71,-35.9,20.10,19.0,-45.5,1.043,3.59,1.3,-19.0,,
30,30,OSH,Oil Search,8.389,6.39,-,6.43,4.97,4.31,,.67,.67,-52.7,13.71,46.6,-68.5,2.902,-,9.6,16.1,,
31,31,AMC,Amcor,7.946,6.49,+5,7.04,5.44,29.50,,4.55,4.55,-7.3,15.80,41.1,-,1.927,1.49,18.1,5.3,,
32,32,IAG,Insurance Aust Grp,7.838,3.77,-,4.21,3.22,13.00,f,3.45,4.93,30.0,4.39,85.9,-27.0,1.683,1.16,3.2,-3.3,,
33,33,TCL,Transurban stp,7.567,5.25,+9,5.610,4.13,24.00,,4.57,4.57,10.3,4.60,114.1,-,1.812,2.77,20.9,-4.0,,
34,34,AGK,AGL Energy,7.561,16.50,+32,16.87,13.43,59.00,,3.58,4.33,9.3,79.30,20.8,-19.8,1.304,5.89,23.5,15.4,,
35,36,QAN,Qantas Airways,6.388,2.82,-5,3.03,2.12,-,,-,-,-100.0,4.90,57.6,9.7,1.068,2.35,.7,-18.5,,
36,35,CWN,Crown,6.387,8.47,-31,8.91,7.41,37.00,p,4.37,5.49,-,38.54,22.0,-1.5,1.868,3.42,7.3,-,,
37,38,ASX,ASX,6.123,34.96,+121,37.16,28.02,173.10,f,4.95,7.07,5.0,190.40,18.4,6.8,2.096,3.49,8.9,-10.6,,
38,37,IPL,Incitec Pivot,6.075,3.73,-11,3.91,2.51,4.10,,1.10,1.10,-97.8,-10.20,-,-58.7,1.797,.27,42.2,2.1,,
39,39,MAP,MAp Grp forus,5.621,3.02,+2,3.244,2.438,19.00,,6.29,6.29,-21.4,-14.47,-,-,.930,-,17.2,-.8,,
40,40,WOR,WorleyParsons,5.551,23.15,-13,30.95,19.95,75.50,p,3.26,4.27,-18.8,118.50,19.5,-26.3,3.019,.24,-9.3,-18.9,,
41,43,CPU,Computershare,5.479,9.86,+33,12.90,8.70,28.00,p,2.84,3.51,27.3,62.24,15.8,5.4,4.352,-1.61,-7.4,7.6,,
42,42,CFX,CFS Retail Prop unt,5.443,1.93,+1.5,2.08,1.81,12.50,,6.48,6.48,-,12.65,15.3,-14.0,1.076,2.02,-.3,-3.5,,
43,41,GPT,GPT Grp stp,5.381,2.90,-10,3.16,.525,9.90,,3.41,3.41,-83.7,9.43,30.8,-69.3,.807,3.45,5.7,-36.9,,
44,44,OZL,OZ Minerals,4.947,1.585,-5.5,1.675,.945,3.00,,1.89,1.89,-100.0,15.20,10.4,258.3,1.929,.95,34.8,-26.3,,
45,45,AWC,Alumina,4.929,2.02,-4,2.09,1.45,4.23,f,2.09,2.99,-80.7,.59,342.4,-88.5,1.515,1.22,23.8,-26.1,,
46,47,AIO,Asciano Grp stp,4.916,1.68,-,1.94,1.435,-,,-,-,-,-31.60,-,221.3,1.584,.08,9.8,-34.8,,
47,46,RMD,ResMed Inc cdi,4.882,3.22,-3,3.985,2.59,-,,-,-,-,29.57,10.9,22.7,3.232,1.64,18.1,12.7,,
48,48,AFI,Aust Foundation,4.802,4.74,-2,5.41,4.52,21.00,f,4.43,6.33,-,18.60,25.5,-14.1,1.208,4.50,-5.7,-4.3,,
49,49,TOL,Toll Hldgs,4.653,6.62,-13,9.33,5.34,25.00,f,3.78,5.39,-,39.90,16.6,-7.0,1.706,1.38,-20.0,-15.0,,
50,52,TAH,Tabcorp Hldgs,4.593,7.45,+43.5,7.45,6.106,55.00,f,7.38,10.55,-15.4,77.10,9.7,-17.4,1.329,-1.35,15.9,-13.9,,
51,50,MGR,Mirvac Grp stp,4.577,1.34,+.5,1.685,1.19,8.00,,5.97,5.97,-,7.95,16.9,-23.7,.839,1.66,-5.2,-32.3,,
52,55,SHL,Sonic Healthcare,4.288,11.04,+22,15.64,9.53,59.00,p,5.34,6.15,3.5,75.50,14.6,-11.9,1.676,-2.34,-17.4,-9.9,,
53,56,GMG,Goodman Grp forus,4.268,.67,+2,.75,.55,3.40,,5.07,5.07,-61.2,-9.90,-,-63.6,.904,.47,8.1,-49.5,,
54,51,LLC,Lend Lease Grp stp,4.247,7.51,-24,10.105,6.70,32.00,f,4.26,6.09,-19.2,72.90,10.3,-8.8,1.253,4.76,-16.8,-24.0,,
55,53,NHC,New Hope Corp,4.110,4.95,-22.8,5.354,3.816,9.50,f,1.92,2.74,2.7,22.30,22.2,-30.3,1.757,2.82,24.1,38.5,,
56,54,EQN,Equinox Min cdi,4.084,5.77,-23,6.41,3.40,-,,-,-,-,7.22,79.9,-,6.001,-,49.5,.1,,
57,59,COH,Cochlear,4.064,71.81,+194,79.11,59.55,200.00,p,2.79,3.73,14.3,275.70,26.0,17.6,9.272,4.01,15.4,4.6,,
58,57,DXS,DEXUS Prop Grp stp,3.968,.82,-1.5,.89,.715,5.10,,6.22,6.22,-100.0,.66,124.2,-32.4,.793,.95,8.4,-19.8,,
59,58,MCC,Macarthur Coal,3.896,13.01,-25,17.17,8.04,25.00,f,1.92,2.74,-100.0,49.30,26.4,-36.6,3.452,4.34,54.5,14.7,,
60,60,BSL,BlueScope Steel,3.847,2.11,-3,3.32,2.03,5.00,f,2.37,3.38,-,6.90,30.6,36.0,.668,2.53,-28.5,-35.0,,
61,61,FBU,Fletcher Bld,3.839,6.28,-8,6.90,5.61,20.51,,3.27,3.27,-24.9,36.48,17.2,-23.5,1.563,2.36,-2.5,-9.7,,
62,62,OST,OneSteel,3.577,2.68,-10,4.15,2.64,11.00,,4.10,4.10,10.0,19.51,13.7,-2.8,.796,1.77,-10.7,-21.9,,
63,64,ARG,Argo Invest,3.575,5.88,-1,7.05,5.51,25.00,f,4.25,6.07,-100.0,26.00,22.6,6.8,1.107,5.84,-10.2,-7.0,,
64,63,HVN,Harvey Norman,3.569,3.36,-11,4.63,3.22,14.00,f,4.17,5.95,27.3,21.78,15.4,15.8,1.655,-,-12.3,-17.4,,
65,65,FXJ,Fairfax Media,3.469,1.475,-3.5,1.885,1.26,2.50,f,1.69,2.10,25.0,11.50,12.8,-4.3,.654,-.27,-7.0,-28.2,,
66,69,ITO,Intoll Grp stp,3.393,1.50,+1,1.535,1.005,3.00,,2.00,2.00,-85.0,66.62,2.3,198.0,.956,1.57,6.4,-16.0,,
67,68,MTS,Metcash,3.366,4.38,-6,4.74,3.84,26.00,f,5.94,8.48,8.3,29.74,14.7,8.3,2.443,.12,-1.1,3.5,,
68,67,AND,Andean Res,3.280,5.98,-31,7.19,2.00,-,,-,-,-,-3.93,-,118.3,21.784,-,169.3,53.1,,
69,66,SGM,Sims Metal Mgt,3.246,15.91,-144,25.50,15.23,33.00,p,2.07,2.80,-13.2,64.90,24.5,186.5,.990,9.48,-18.2,-14.2,,
70,70,CTX,Caltex Aust,3.240,12.00,-45,12.75,8.01,55.00,f,4.58,6.55,-30.6,34.40,34.9,68.9,1.108,10.76,22.5,-14.7,,
71,72,BLD,Boral,3.194,4.41,-2,6.31,4.15,13.50,f,3.06,4.37,3.9,-15.20,-,-76.6,1.216,3.92,-21.8,-9.9,,
72,71,BEN,Bendigo & Adelaide,3.186,8.91,-13,10.48,7.72,58.00,f,6.51,9.30,36.5,67.40,13.2,38.8,.821,5.27,4.3,-8.2,,
73,75,TTS,Tatts Grp,3.174,2.44,+3,2.45,2.089,10.00,f,4.10,5.85,-52.4,9.40,26.0,6.1,1.286,-1.26,7.1,-9.8,,
74,73,RHC,Ramsay Health Care,3.173,15.70,+1,15.91,10.50,43.50,f,2.77,3.96,14.5,69.40,22.6,13.4,2.592,1.29,52.9,17.7,,
75,76,WHC,Whitehaven Coal,3.154,6.39,+10,6.47,3.58,5.60,f,.88,1.25,-34.1,24.20,26.4,-39.7,3.083,1.98,65.5,35.0,,
76,74,SOL,Soul Pattinson,3.152,13.21,+1,15.38,11.78,34.00,f,2.57,3.68,6.3,91.49,14.4,-19.2,.818,11.44,3.0,14.9,,
77,77,TEL,Telecom Corp of NZ,3.050,1.585,-,2.11,1.44,16.46,,10.38,10.38,-1.2,16.25,9.8,-22.9,1.475,.49,-14.4,-16.7,,
78,79,PDN,Paladin Energy,3.032,4.22,+12,4.77,3.37,-,,-,-,-,-8.92,-,-,2.702,1.53,1.5,-19.8,,
79,81,ILU,Iluka Res,2.876,6.87,+2,6.99,3.22,-,,-,-,-,-14.20,-,-,2.626,2.57,96.3,20.9,,
80,80,AQA,Aquila Res,2.790,8.64,-28,11.38,6.40,-,,-,-,-,-10.90,-,13.8,6.886,-,32.4,25.6,,
81,78,AQP,Aquarius Platinum,2.789,6.02,-38,7.95,3.89,6.59,,1.09,1.09,-,7.15,84.2,-,2.840,-,21.8,-22.1,,
82,83,CSR,CSR,2.785,1.835,+1,2.13,1.585,8.50,f,4.63,6.62,15.9,-8.20,-,6.3,1.532,1.04,.2,-12.3,,
